 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0023069200506468253 0.000802300353188495 -2.4512610703196294e-05 2.375583345660098e-07 -0.0029990862826622137 0.0003035332758745428 -9.596474833994167e-06 9.523127049668894e-08 -2.007901735473945e-06 2.0438732798581534e-06 5.659234726173418e-07 6.910287608396255e-07 1.1645798749811416e-06 -7.041447713007196e-07 1.9007668687095495e-06 6.650615783723597e-08 -5.075772037890228e-08 -6.409683495366103e-08 -9.86730564273767e-09 -1.3876466995528738e-06 -2.2670307444151713e-07 1.186604307154456e-06 8.251877016139616e-07 4.2086462106928614e-07 -1.6271682305582079e-06 -2.9070734967060176e-07 -1.064127506986614e-06 -1.7754805257209326e-06 3.913763687235074e-06 1.5672506877010076e-05 9.58937262892185e-06 -1.645536987379014e-05
age 0.0008023003531913208 0.0016562053545086733 -4.555999582562806e-05 3.9159468904039944e-07 0.017417418942478512 -0.0015475357720130623 4.249788403889065e-05 -3.6473056884368077e-07 -1.214065967928723e-06 6.571680202296503e-07 -7.706484710247387e-07 1.3136749572248637e-06 5.6933489281609634e-08 -1.8395407298938176e-07 1.1843407378291486e-06 8.141814262539785e-07 3.3159474482388727e-07 -1.52412972726921e-06 6.740981070705596e-07 2.9872867171927944e-07 -5.454797273620504e-07 1.5481426033721466e-07 4.411478833055003e-07 7.596070543027191e-07 -1.3343160652035742e-06 1.2400410294955303e-07 -1.0597008452288403e-06 2.6051463824203817e-07 -5.117962497146549e-06 1.2285614802690637e-05 -1.6216199646483978e-05 1.0822331580184908e-05
age2 -2.451261070329126e-05 -4.555999582566263e-05 1.26969253763156e-06 -1.1045263967604683e-08 -0.00047135457725589743 4.243991269362613e-05 -1.1804956911562758e-06 1.0251985065956546e-08 3.3992895339870417e-08 -1.3961089438069822e-08 1.7384345849375353e-08 -3.650560226285318e-08 -3.503729933022083e-09 4.285301342263454e-09 -3.181013927283825e-08 -1.9026556188299305e-08 -1.0040836562683358e-08 3.708200825083805e-08 -1.962719614110556e-08 -6.582393307433655e-09 1.2457117120483076e-08 -9.849474809575582e-09 -1.3911584908217205e-08 -1.3897367729650726e-08 3.8369815939692055e-08 -4.395986551007001e-09 3.201109139652101e-08 -4.09701614496938e-09 9.79000533458457e-08 -3.1407260611862324e-07 4.160017164169653e-07 -3.1649847750766924e-07
age3 2.375583345669852e-07 3.915946890415066e-07 -1.1045263967625743e-08 9.72607977989233e-11 3.99524888114158e-06 -3.6379426199206495e-07 1.0239930594947275e-08 -8.999834269552529e-11 -2.9199663631097196e-10 1.0457576285897197e-10 -1.2002222202414671e-10 3.160539509336334e-10 4.5237729335055244e-11 -3.878693105920396e-11 2.671417193010518e-10 1.4217292424075636e-10 9.628372669306848e-11 -2.7291596267970083e-10 1.6753545950929388e-10 3.5768775394890086e-11 -9.311472846090393e-11 1.238286013481326e-10 1.274133269256812e-10 7.1294884527737e-11 -3.434391404512289e-10 4.491299399938638e-11 -2.9185180684264636e-10 7.836108836649909e-12 -4.2592418630837654e-10 2.6481754419202545e-09 -2.940787447991827e-09 2.37430082603157e-09
sex -0.002999086282599489 0.01741741894257609 -0.00047135457725860696 3.995248881164847e-06 0.513578014817614 -0.04545357928287908 0.0012483460906494144 -1.0750305866922898e-05 -4.975988020093378e-07 7.488522522416463e-08 4.550713688230851e-06 1.2217590734067054e-05 -2.168108698721507e-05 2.0127313696250974e-05 -1.1649018863608761e-05 5.765844717470516e-06 -5.592153775051311e-06 -1.3768386632212809e-05 1.1297293429183873e-05 1.862431338548199e-05 -3.0762203906751174e-07 2.9819792873790963e-06 -9.508098549508387e-06 -4.501358080781707e-06 1.7720289901123952e-06 1.1039459058391332e-05 4.085728501777272e-06 2.0544210074154637e-05 -9.61688989530775e-05 0.00048579274934375905 -0.00040182904773510084 6.387386577455494e-05
agesex 0.0003035332758669472 -0.0015475357720254863 4.2439912693971105e-05 -3.63794261995026e-07 -0.04545357928287884 0.0040853744999528934 -0.00011368543059666318 9.900188351159398e-07 6.444893062496504e-08 -2.468315713593777e-08 -3.8364573867360356e-07 -1.0362695182079323e-06 1.8421338781494426e-06 -1.9764307771040495e-06 1.355797651095826e-06 -4.5548884663042874e-07 3.8329085437976406e-07 1.0740342944037655e-06 -1.0439584139449632e-06 -1.7428341770326422e-06 -8.154384351142013e-08 -3.469251872470772e-07 6.424831971863979e-07 8.248463185289098e-07 -2.9794373407205087e-07 -1.1184394161086123e-06 -3.1895016208085754e-07 -1.9105534739935058e-06 7.845348341357734e-06 -4.2394240333529724e-05 3.8979581697795246e-05 -7.6103912604947825e-06
age2sex -9.596474833792734e-06 4.2497884039211264e-05 -1.180495691165043e-06 1.0239930595021745e-08 0.001248346090649417 -0.00011368543059666415 3.2042499844242824e-06 -2.8235297271821958e-08 -6.896541473808979e-10 3.75424769708113e-11 9.73420762935885e-09 2.90658611355547e-08 -4.980654119416166e-08 5.713192376832983e-08 -4.503208576587658e-08 1.0877150284662436e-08 -6.0833628516788165e-09 -2.3672222188321854e-08 2.7081855262045346e-08 5.000227667305813e-08 3.231733440417391e-09 1.1898874164630145e-08 -1.5288997525283377e-08 -3.278180162112526e-08 1.061407618500092e-08 3.437878286487995e-08 7.412588814729916e-09 5.448831558350029e-08 -1.628718389963366e-07 1.0970726360867155e-06 -1.0447823242555178e-06 2.527174456072642e-07
age3sex 9.523127049473634e-08 -3.647305688473239e-07 1.0251985066057049e-08 -8.99983426963819e-11 -1.0750305866923156e-05 9.900188351159705e-07 -2.8235297271822584e-08 2.517671021867463e-10 -2.0622233426367415e-11 1.9658348964413452e-11 -7.773947937298252e-11 -2.6020881720883225e-10 4.2585015131607116e-10 -4.925610045243065e-10 4.552511577674994e-10 -8.994288863885642e-11 1.2971643233174665e-11 1.4936975769236856e-10 -2.1407059783073446e-10 -4.422621329618864e-10 -2.3995602452338805e-11 -1.0098413016104888e-10 1.1877124365082118e-10 3.527074349162286e-10 -1.0931027778239722e-10 -3.273773031331104e-10 -6.134871579360677e-11 -4.941000462972255e-10 7.738304832189928e-10 -8.569275579391285e-09 8.153213375047766e-09 -2.3754607734063292e-09
pcs.V3 -2.0079017354748326e-06 -1.2140659679252698e-06 3.399289533977261e-08 -2.9199663631010745e-10 -4.975988019127649e-07 6.444893061593889e-08 -6.896541471200996e-10 -2.0622233428718925e-11 2.0092283158288917e-06 8.197125161015887e-08 -6.316493825551237e-08 1.7103302917219149e-09 3.6713020713923055e-08 3.989327505174756e-08 4.301795806137188e-08 5.4300216802248316e-08 -1.746947064280986e-08 2.973806158147797e-08 -3.1318742092571544e-08 -9.04360125790001e-09 2.000484860011062e-08 -9.732980431737887e-09 -3.951214907492737e-08 2.2202587621569884e-08 9.179044613333088e-09 -1.300897417414332e-08 3.8411153486970555e-08 2.500903412710077e-09 3.57827491102698e-07 1.457171525891367e-07 8.349636675326709e-08 1.0239526863002215e-06
pcs.V4 2.043873279857895e-06 6.571680202289781e-07 -1.396108943804933e-08 1.045757628587776e-10 7.488522521076716e-08 -2.4683157134572843e-08 3.754247692839429e-11 1.9658348964818907e-11 8.197125161015895e-08 2.034136645050084e-06 3.413414571715124e-08 2.6880186471312713e-08 1.8591190445338532e-08 -2.023033924673375e-08 -4.616325391400325e-08 2.8851055404018482e-08 -1.1041238314493047e-08 -2.869516327461939e-08 3.731452851215664e-08 -5.20119961543651e-08 -5.532849186940946e-08 4.145738340588187e-08 5.4404906238195485e-08 8.911022262772879e-09 4.0803993602411864e-08 -4.453488621905885e-09 -2.5100355222173804e-08 3.364729961194656e-09 -1.3139536307622447e-06 2.502237029042844e-07 -1.5205212645617043e-06 -6.327889210424597e-07
