 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00034946069222242885 -0.0004652471802953302 8.695517481151841e-06 -5.196314640190712e-08 0.0019036122838196354 -0.00012224458611307466 2.5140260158642265e-06 -1.6612239053709135e-08 -2.387700639120486e-07 1.0517160251078557e-06 -2.9440933180607976e-07 3.202371365369529e-08 -1.0491323234160914e-07 -1.0218676118910482e-07 3.551175432400655e-07 4.926262474939349e-07 -7.621240742273975e-08 -2.9470127171661054e-07 -5.026012230469239e-07 -1.529485541194901e-08 -1.2936534823828256e-07 2.0158523688852864e-07 -8.320300065706901e-08 1.4056045524451453e-07 -7.457857063802624e-07 -3.4073552805008824e-08 4.61128241121035e-08 -3.263332351711213e-07 1.0619028954330201e-06 3.5377576691372984e-06 -1.0505504995855027e-06
age -0.0004652471802957272 0.0021772150427486385 -4.231366428123418e-05 2.64357060462137e-07 0.03163762744222184 -0.0019119309503493184 3.7003485822217496e-05 -2.3027453571149902e-07 1.1310510820768274e-06 -7.836092568596846e-07 2.2123927629289304e-07 -5.590980932415773e-07 1.1511379426566455e-07 1.9241339551106968e-07 -2.1451511555828408e-07 -4.789233321819595e-07 4.944286005010784e-07 4.475945837114836e-07 6.086539654099531e-07 -1.6449344214723058e-07 4.919149877482806e-07 -5.250437791468329e-07 -1.2188157100568752e-06 -2.820230983413585e-07 2.1041750735975633e-06 2.2257459850324987e-07 6.114101690039139e-08 7.234317212544487e-07 1.3026458570422179e-06 8.654468135005997e-06 -7.317280656073388e-06
age2 8.695517481149991e-06 -4.2313664281220355e-05 8.297706811113113e-07 -5.2304975668322645e-09 -0.0006072429805157002 3.7029472856453206e-05 -7.232502482184611e-07 4.5416735351370645e-09 -1.8866796983894755e-08 1.38084103336448e-08 -4.594782425045708e-09 9.361811485463673e-09 -3.727673111315487e-09 -5.63108486063268e-09 4.482613594160401e-09 9.567927177502279e-09 -9.766978418203471e-09 -7.065365277161261e-09 -1.0639202671370998e-08 4.06785711430348e-09 -8.768876808590513e-09 9.591885542815925e-09 2.2328530278956984e-08 5.285417718716139e-09 -4.2078425048202654e-08 -3.592012284398482e-09 -3.2288968309709223e-09 -1.428296367673608e-08 -3.129068822281572e-08 -1.7150503208926302e-07 1.6278914693280175e-07
age3 -5.196314640211778e-08 2.6435706046238533e-07 -5.230497566838001e-09 3.327810868822451e-11 3.750178344943151e-06 -2.3065011963793397e-07 4.5461806400391294e-09 -2.8817723358985246e-11 9.808043997702918e-11 -7.484257979832798e-11 2.6659224748345983e-11 -5.0746386933690663e-11 2.9437270492852295e-11 4.743845156940925e-11 -3.0203446678394713e-11 -6.104565389443699e-11 6.401229713115675e-11 3.527561695242114e-11 5.5685384880215797e-11 -3.241950987786379e-11 4.9638087321125553e-11 -5.3843329301903586e-11 -1.321075203351965e-10 -3.3399977213985035e-11 2.7046373684099624e-10 1.8905610327889456e-11 3.258668669853759e-11 8.909959702181208e-11 2.3480763016017885e-10 1.096499708065977e-09 -1.087508128320142e-09
sex 0.001903612283877031 0.03163762744211284 -0.0006072429805133823 3.7501783449274485e-06 1.4467860154340055 -0.08797579381428519 0.0017154465103152042 -1.077233603056538e-05 -1.5062999378312692e-05 1.3184474718865534e-05 6.418293604522731e-06 -1.9559296415108757e-05 -4.865347115449882e-06 -2.1636001105501332e-05 3.340225705626438e-05 1.081031513555456e-05 6.504861426452301e-06 2.069853851782271e-05 -8.375097368365956e-06 -1.9138140891342094e-06 1.4858335756804743e-05 3.477599732396184e-06 -4.043152044308349e-05 6.108920854920584e-06 -1.2486243289794235e-06 2.0985982693372534e-05 -7.58830706673473e-06 -1.0452095215829261e-05 0.00015475174088547548 0.00033332768154025215 -0.00014103633758478446
agesex -0.00012224458610216943 -0.0019119309503582776 3.7029472856604845e-05 -2.3065011963873248e-07 -0.0879757938142983 0.005399899019182239 -0.00010622883453852582 6.726396057793245e-07 1.048910552296887e-06 -7.561637424161355e-07 -3.536522233121495e-07 1.1876855934422363e-06 2.2523438874649744e-07 1.290544648000089e-06 -1.9383566005502043e-06 -6.483794642257147e-07 -3.5770000384068003e-07 -1.2009792688810163e-06 5.07468245012407e-07 2.1113883520974702e-07 -9.205454603247676e-07 -2.46987568415607e-07 2.384873629696737e-06 -3.3381476023827006e-07 2.530026398864104e-08 -1.1526033556701947e-06 2.585007796740911e-07 7.236989536251461e-07 -8.806157305565963e-06 -1.9220695014223543e-05 8.324359371039563e-06
age2sex 2.514026015911807e-06 3.700348582209948e-05 -7.232502482159556e-07 4.546180640022169e-09 0.0017154465103157068 -0.00010622883453854084 2.1084900007669802e-06 -1.3468180572298512e-08 -2.3375521487201886e-08 1.3869178180166926e-08 6.053026995354882e-09 -2.2659791047791067e-08 -3.4156226237280033e-09 -2.4422636580097518e-08 3.618077946967441e-08 1.198740716997974e-08 6.785507170612574e-09 2.267783405252935e-08 -1.0700942167335753e-08 -5.881095934066839e-09 1.8529569327239605e-08 6.1814450416112815e-09 -4.545005874056956e-08 5.115056427779971e-09 5.152143417437981e-10 1.987399605099285e-08 -1.3461976829318792e-09 -1.6140531298623164e-08 1.6175851885112018e-07 3.578101122377054e-07 -1.5316151553329037e-07
age3sex -1.6612239054520874e-08 -2.3027453571012074e-07 4.541673535109368e-09 -2.8817723358806966e-11 -1.0772336030570017e-05 6.726396057795086e-07 -1.3468180572300254e-08 8.680088708862965e-11 1.6329395859922174e-10 -7.997473456920794e-11 -3.087327500426952e-11 1.3586306654370854e-10 1.9615127593500213e-11 1.492565897906446e-10 -2.1795155483280284e-10 -7.214655133163314e-11 -4.346718558095458e-11 -1.398661275490515e-10 7.334030786248811e-11 4.734298716950139e-11 -1.195119345728256e-10 -4.8589373091886315e-11 2.8059893102106537e-10 -1.953692702679844e-11 -9.359497035777529e-12 -1.0871221745742922e-10 -1.378370463738872e-11 1.1306767932878739e-10 -9.285354326334994e-10 -2.1707338827059195e-09 8.99548350611637e-10
pcs.V3 -2.3877006391082123e-07 1.1310510820733375e-06 -1.8866796983828425e-08 9.808043997662445e-11 -1.5062999378392054e-05 1.048910552301672e-06 -2.3375521487294398e-08 1.6329395859979798e-10 1.7106098192224939e-06 1.1053017126178457e-07 -4.230495134593389e-08 -1.0407063554458889e-08 -4.9230749689602894e-09 3.980749206022665e-08 -3.4369934329787694e-08 2.801657438402725e-09 1.0928635472457396e-08 -1.3321931383008155e-08 -3.4070896655310513e-09 1.825990473231302e-08 1.2166824312400371e-08 -2.2440413243305175e-08 -1.9633046907912434e-08 -2.670862991629328e-08 -1.5980584911348972e-08 -2.4807230123565374e-08 2.5149129598419182e-08 6.575755348449432e-10 1.4035950515687548e-07 7.588824219914055e-07 9.845525174318717e-07
pcs.V4 1.0517160251083097e-06 -7.836092568526728e-07 1.3808410333508414e-08 -7.484257979747475e-11 1.3184474719189376e-05 -7.561637424360866e-07 1.3869178180560902e-08 -7.99747345717119e-11 1.1053017126178077e-07 1.821001385962978e-06 4.871238942943239e-08 2.5305679134613717e-08 8.838611645274815e-09 -3.845024543720111e-08 -2.1812327832260965e-09 5.0756940111328495e-08 -7.083242401745736e-09 -1.2719817535564786e-08 3.0373161197874304e-09 1.7280840743965855e-08 -1.9023094656879733e-08 8.840450770616738e-09 9.898550948814228e-09 2.8848477895295e-09 2.0252422436143724e-08 1.0131883016587653e-08 -1.256325821775483e-08 -9.793317314352266e-09 -1.9327183721519555e-07 -1.226776270118226e-06 -1.1581137912340965e-06
