 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0001176434685821352 8.215942827233696e-06 -2.2745649841691023e-07 2.1926595669509226e-09 -3.150620499386801e-05 2.7947642593958977e-06 -7.634105521962038e-08 6.775640938165323e-10 2.3348491378908123e-07 2.4854664819859715e-07 -1.846046606369628e-07 -5.994272486533824e-08 -9.082944184948252e-08 6.346189672004452e-08 -5.748504342073061e-08 7.247631053831859e-08 -4.4249824214843964e-08 -1.1522965590358046e-07 -9.988349548242369e-08 -7.427621841501965e-08 4.198617741028998e-08 4.8555219648607526e-08 -1.8140083091827972e-08 -4.3931498022855845e-08 3.1372819704172295e-08 -2.6010078954624082e-08 3.638704322548566e-08 -3.212361956472508e-08 -3.63621077651671e-07 2.2000486600038388e-06 -3.167419731022604e-07
age 8.21594282727696e-06 0.00027269381234218377 -6.285472407926312e-06 4.4995623898139815e-08 0.003357908537309824 -0.0002544310489348314 5.844018050058128e-06 -4.164690412119029e-08 -6.609726233989936e-08 2.357048336948745e-07 -1.2865953582991615e-07 2.2510134348497387e-07 1.2188459442430558e-07 1.041400019825138e-07 1.0022177695575896e-07 6.731970460961575e-08 9.009915443612164e-08 -3.9274090878785655e-07 -3.474700790776624e-08 4.213493904484096e-08 -1.8273591991127555e-07 -2.373492237650021e-07 -2.2398348266725418e-07 2.603918219116551e-07 2.3138657454153566e-07 -1.8019850868401484e-07 1.347493809585612e-07 3.4231072201936256e-07 -1.1235721476833485e-06 3.909646475290193e-07 8.823435099694475e-07
age2 -2.2745649841590038e-07 -6.285472407927857e-06 1.4762923919346778e-07 -1.0745923461668265e-09 -7.560756814000986e-05 5.852710810642517e-06 -1.3704414149729892e-07 9.933783340190286e-10 3.5155499566326897e-09 -5.001454553772913e-09 2.237580691280164e-09 -5.5015350175753026e-09 -2.9811026645321543e-09 -3.3503710869439345e-09 -1.6526326246848702e-09 -9.3534625376501e-10 -2.0315099525077363e-09 8.967939397831609e-09 1.2653642447758904e-09 -7.838848341889653e-10 3.847908268723537e-09 4.528722161041713e-09 4.013689389187393e-09 -5.283642385545514e-09 -6.000600918537411e-09 3.852524442553506e-09 -3.650873746163447e-09 -7.88630644752435e-09 2.2612054255335476e-08 -1.8373248121512867e-08 -1.2728079274925398e-08
age3 2.192659566923208e-09 4.4995623898150926e-08 -1.0745923461668436e-09 7.948333225500686e-12 5.304304514942006e-07 -4.177123522154663e-08 9.949453654926583e-10 -7.330637018266332e-12 -3.6290381340075106e-11 3.6535024744201195e-11 -1.49876775972873e-11 4.0325583304344e-11 2.0640243912325955e-11 2.95054879432843e-11 8.16981756036832e-12 4.604292509078082e-12 1.6462303291987556e-11 -6.36356459822788e-11 -1.4485032402168e-11 3.0588666044333233e-12 -2.6125153223903456e-11 -2.5603746112914766e-11 -2.2574823699626834e-11 3.318621295030698e-11 4.696152364820987e-11 -2.576651193170644e-11 2.9341349787435355e-11 5.556909365359769e-11 -1.3895689589199347e-10 1.7868879750807713e-10 7.774362503028063e-11
sex -3.150620499641567e-05 0.003357908537310611 -7.560756814002584e-05 5.30430451494295e-07 0.11796471121825568 -0.008861096348868178 0.00020301125381728228 -1.4493116714132861e-06 -9.021075906692326e-07 -8.916822648951761e-07 2.953033859805828e-07 1.7438527815136116e-06 -2.066385511854219e-06 2.5580070880917775e-07 1.4458027781399441e-06 -8.252321725732564e-07 -1.5703412237740066e-06 -2.6940056687522425e-06 -7.920350778502065e-07 2.5358418144409486e-06 -1.0383374277423884e-07 -2.6681659641846463e-06 -4.9289651194620894e-06 3.048711248546374e-06 4.8574116247890266e-08 -1.7380384235960688e-06 2.9542131162731967e-06 1.8079732919478883e-07 -1.200077167509575e-05 -2.797602702771222e-05 7.138617043819136e-05
agesex 2.7947642593893243e-06 -0.0002544310489348221 5.852710810642306e-06 -4.17712352215453e-08 -0.008861096348867916 0.0006834187285618519 -1.5977289345904315e-05 1.159235085694861e-07 1.1536460306107197e-07 7.885354125958283e-08 -1.8297728845854518e-08 -1.0630907213802398e-07 1.2293736572355022e-07 -8.824941472368322e-08 -1.9243169607920542e-08 7.774028159829239e-08 1.076830219213396e-07 2.0678600790918532e-07 4.186424008387571e-08 -1.786445864474206e-07 -3.16482345109367e-08 1.866317302325948e-07 3.292938475047878e-07 -1.7145716613339196e-07 -8.343325952600304e-08 1.3003044513182253e-07 -2.676344998176367e-07 -1.8703235360583055e-08 9.071076259364364e-07 2.013230248550972e-06 -4.813028506789815e-06
age2sex -7.634105521385583e-08 5.844018050056886e-06 -1.3704414149726814e-07 9.949453654924428e-10 0.00020301125381726968 -1.597728934590382e-05 3.80469397768568e-07 -2.805634016527741e-09 -3.764787141407075e-09 -2.036579509884562e-09 2.483200007273921e-10 2.4345046040630947e-09 -2.4992506843543285e-09 3.3020592251678095e-09 -9.496688248623486e-10 -2.329192779279811e-09 -1.793258593844724e-09 -4.4822714036483964e-09 -1.1860565492185642e-09 3.604460773865806e-09 1.4370353829632266e-09 -3.5728284305380233e-09 -7.198971909350819e-09 2.578082164126707e-09 3.0775511160388968e-09 -3.2696212473674296e-09 6.8399795752883296e-09 2.459532576844387e-11 -1.8058454934875734e-08 -4.704000032805103e-08 1.0353589882771239e-07
age3sex 6.775640937906276e-10 -4.164690412118754e-08 9.933783340189572e-10 -7.330637018265857e-12 -1.44931167141315e-06 1.1592350856947918e-07 -2.8056340165276638e-09 2.100957994470782e-11 3.16354681800647e-11 1.743102964997453e-11 4.595058988047807e-13 -2.0231122736619628e-11 1.8793244463454898e-11 -2.995547946804712e-11 1.3701674810719388e-11 1.8235573277484173e-11 6.87839695006744e-12 2.936035263935351e-11 1.0250989984526336e-11 -2.177189564551955e-11 -1.3258746979656845e-11 2.1097886543266058e-11 5.0226335272170024e-11 -8.506962244857792e-12 -2.7781973508063972e-11 2.5999187817736152e-11 -5.32355528916329e-11 2.4739373501197307e-12 1.3350124373691663e-10 3.425166965363125e-10 -7.04888476850417e-10
pcs.V3 2.3348491378905132e-07 -6.609726233994367e-08 3.515549956633739e-09 -3.629038134008284e-11 -9.021075906711096e-07 1.1536460306122317e-07 -3.764787141410755e-09 3.16354681800924e-11 1.2424933791893877e-06 8.180693971733151e-08 -2.759543088807972e-08 -7.268306289233447e-09 6.6739752989958634e-09 1.7707016018521583e-08 -5.758511161458777e-09 1.0911822763162747e-08 8.971475841439653e-09 2.9119643243522895e-09 -6.403197315415619e-09 5.7504545166972796e-09 4.824962903096415e-09 -1.3657290063784007e-08 -1.0489399632362183e-08 -1.1230209185240002e-08 -1.7500427443987557e-09 -1.2222868523908826e-08 1.0574407189477556e-08 1.0903346980906142e-09 8.003771068080935e-08 5.033526890505303e-07 5.984871797691176e-07
pcs.V4 2.4854664819858667e-07 2.357048336950493e-07 -5.001454553776919e-09 3.653502474422963e-11 -8.916822648893852e-07 7.885354125913537e-08 -2.0365795098740904e-09 1.7431029649898618e-11 8.18069397173314e-08 1.330265497618482e-06 2.8760154957440867e-08 9.50334904956661e-10 1.8179164684592856e-08 -2.3639158330274364e-08 -4.211237445467031e-09 2.4765158313005638e-08 -2.7307570270660177e-09 -6.562283584870051e-09 1.2918381263884766e-08 -6.232245882802185e-09 -1.0672113629659771e-08 1.559144532181606e-08 1.4238142603955476e-08 7.640676289740523e-09 5.672358638758457e-09 -5.9509558605828435e-09 -4.8011141140860175e-09 2.1428255784830015e-09 -1.7136263982886344e-07 -8.201947576030778e-07 -8.039778379768072e-07
