 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.864684015215664e-05 1.0795269678543732e-05 -3.035231946436577e-07 2.843716885850439e-09 -2.7968711412596534e-05 2.6648589711986064e-06 -8.025830379135029e-08 7.728673600992749e-10 3.1156875546885435e-07 1.778509968429269e-07 -1.3797766378831322e-07 -6.419855449346386e-08 -9.690480277062532e-08 7.88314394298074e-08 -8.18705592607131e-08 1.1325016782036308e-07 -6.217558876048353e-08 -9.255073999015167e-08 -5.994924640865791e-08 -1.9794794520717392e-08 -3.238345219016716e-08 6.436743745449801e-08 -1.0237027787113507e-07 -6.948905360416311e-08 -1.8967141560545737e-08 -1.8964577193549797e-08 6.532866812801269e-08 4.0082651081592454e-08 1.1617786169816832e-06
age 1.0795269678576807e-05 0.00029089595038124636 -6.7421292112351105e-06 4.855776862148494e-08 0.003712958216514013 -0.0002833982033950497 6.566859780427111e-06 -4.7262874913945186e-08 7.911698660348687e-08 2.088842546847122e-07 -1.6326255750100136e-07 2.4200610046638213e-07 5.3843496433839324e-08 1.6544919849303844e-07 1.2470158862248087e-07 2.772797109651017e-07 1.7812274056286893e-07 -4.96684293211189e-07 -7.300003716401458e-08 4.7214036259127496e-08 -2.636617262293326e-07 -1.982757559937973e-07 -1.4520058827506492e-07 1.876479046597295e-07 1.3457990352869147e-07 -2.433370860748364e-07 3.489158057835365e-07 4.314897201269585e-07 -9.325875325556219e-07
age2 -3.0352319464338177e-07 -6.742129211236866e-06 1.592475482203626e-07 -1.1663080659410232e-09 -8.427068007763409e-05 6.570513608830776e-06 -1.5519140209216796e-07 1.1359538045339246e-09 -2.1423133891451176e-10 -5.166151864310914e-09 2.579452387382156e-09 -5.577946435129903e-09 -1.3981728007287552e-09 -4.507920135046695e-09 -2.0715354706357945e-09 -6.185117020110757e-09 -4.1548585868897335e-09 1.1013792467408479e-08 1.7174488086476e-09 -8.296816568008908e-10 5.774955823342174e-09 3.466807323882689e-09 2.218817123708915e-09 -3.4214611309315544e-09 -3.82166581778446e-09 5.339417429776212e-09 -8.436112926676126e-09 -9.873681690674423e-09 1.8805952596630435e-08
age3 2.843716885848375e-09 4.855776862150178e-08 -1.1663080659411204e-09 8.680203440870098e-12 5.965586484312487e-07 -4.731494136850847e-08 1.1366346318102035e-09 -8.455155773443068e-12 -7.113236460931104e-12 4.369986830817844e-11 -1.5288828693751173e-11 3.8733916021218614e-11 8.48715096861897e-12 3.7306112858571015e-11 1.0190648779001659e-11 4.483252016562122e-11 3.193636233744464e-11 -7.587682470150082e-11 -1.5827827557180125e-11 4.102817165297228e-12 -4.035351145773371e-11 -1.6549676768200946e-11 -9.991399023190106e-12 1.911358194725879e-11 3.075773745129757e-11 -3.6639361559980125e-11 6.366595772920449e-11 7.071785014128514e-11 -1.001282704070618e-10
sex -2.7968711409328067e-05 0.0037129582165187683 -8.427068007775457e-05 5.965586484321908e-07 0.12812866418930127 -0.009675364158175909 0.0002231887350150722 -1.6058634121399402e-06 4.1535616982319766e-07 -9.875855742156832e-07 3.6074316211330444e-07 1.2913742978856029e-06 -1.969320518411885e-06 -1.067640868567787e-06 2.3275016325453822e-06 2.7691366019600945e-06 -1.788051297409416e-08 -4.346602679151463e-06 -2.607351822440046e-06 3.26969789874289e-06 2.7396201948607946e-07 -3.017271804469592e-06 -4.515185348342222e-06 1.924128582282356e-06 9.505649147039946e-07 -3.4562886943485254e-06 8.539309575425096e-06 4.71846009682763e-06 2.730867331433011e-05
agesex 2.6648589712386317e-06 -0.00028339820339561586 6.5705136088446674e-06 -4.7314941368613116e-08 -0.009675364158175038 0.0007500812247153527 -1.765621648273231e-05 1.2911470936931524e-07 2.3749732584688495e-08 6.666078392302341e-08 -6.620963502130065e-08 -3.8471477418583536e-08 1.0829029376128811e-07 7.933618787881567e-08 -8.010821040448355e-08 -2.0960608664666958e-07 -4.1296257553284714e-08 3.312906922836905e-07 1.5806037033382812e-07 -2.3318328132845277e-07 -4.134512264881267e-08 2.0057071274666954e-07 2.9875660271347085e-07 -5.371793364969909e-08 -1.8130131586082724e-07 2.9288909543372594e-07 -6.848873456505138e-07 -3.7292297217272295e-07 -1.6607909909212843e-06
age2sex -8.025830378785448e-08 6.566859780438152e-06 -1.5519140209244166e-07 1.1366346318122948e-09 0.00022318873501503468 -1.765621648273099e-05 4.2333219305690323e-07 -3.146280499781479e-09 -1.874382840668e-09 -1.2440036047404221e-09 2.044194990608735e-09 3.027681395930485e-10 -2.094886563811296e-09 -2.0285314747461605e-09 4.2308450448497637e-10 4.842896501176649e-09 2.0295983278422306e-09 -7.180298288913451e-09 -3.508022603603476e-09 4.905797202475987e-09 1.2307112716065192e-09 -3.3126544661779044e-09 -6.416297353214876e-09 -6.31088187391289e-10 5.817643338183544e-09 -7.561362317570997e-09 1.6476172494466587e-08 8.75591641695234e-09 3.4944238324869814e-08
age3sex 7.728673600629467e-10 -4.726287491398689e-08 1.1359538045350687e-09 -8.455155773452537e-12 -1.605863412139568e-06 1.2911470936929782e-07 -3.146280499781295e-09 2.3745139882542264e-11 1.9214163877501373e-11 7.832099046824477e-12 -1.568628796535247e-11 -1.0009587705455358e-12 1.6104663764238367e-11 1.7656479494718226e-11 3.21775481946325e-12 -3.785635203538776e-11 -2.2168373007176277e-11 4.735665147826117e-11 2.5745079669570896e-11 -3.246746436034297e-11 -8.804940460046172e-12 1.4938186333293275e-11 4.48716301974875e-11 1.6250814299829265e-11 -5.0223921763070474e-11 5.973380485372398e-11 -1.2274551524775387e-10 -6.602769541193583e-11 -2.1849263184895e-10
pcs.V3 3.115687554688833e-07 7.911698660340794e-08 -2.142313389126174e-10 -7.113236460945117e-12 4.1535616982309e-07 2.3749732584700072e-08 -1.8743828406683534e-09 1.9214163877504555e-11 1.0265854162189814e-06 8.803768395073336e-08 -2.5603901707584626e-08 -2.1302576027800552e-10 5.039437887093093e-09 1.9357390201299403e-08 -1.2324380250455495e-08 5.417112838345656e-09 9.450460495964131e-09 2.1449072618531695e-09 -2.968980311697123e-09 1.7364082199957647e-08 -1.7838337276202234e-09 -1.8112625851038213e-08 -1.1159963310306987e-08 -6.6364370854109016e-09 -2.842800605578088e-09 -1.88706569649232e-08 1.0044522166638692e-08 7.513057963992511e-09 5.03276744338463e-07
pcs.V4 1.7785099684291532e-07 2.088842546844138e-07 -5.166151864303858e-09 4.3699868308126675e-11 -9.875855742244939e-07 6.666078392371963e-08 -1.244003604757111e-09 7.832099046948492e-12 8.803768395073339e-08 1.1162571937261042e-06 3.139408203879897e-08 2.791967711679822e-10 2.0026872130344375e-08 -2.2682056336745905e-08 -1.1045233111517582e-08 2.557267516971526e-08 4.448667007698974e-09 -2.1346979937181223e-09 1.442963242249558e-08 -4.5237012318147046e-10 -9.395516790066759e-09 8.638830975483175e-09 1.3594685009251665e-08 2.2320862380977713e-09 7.501102222275238e-09 -7.119126823641573e-09 1.34036728734958e-09 4.873569928724608e-09 -8.19264375255868e-07
pcs.V5 -1.3797766378832416e-07 -1.632625575010254e-07 2.5794523873826243e-09 -1.5288828693754003e-11 3.6074316211180657e-07 -6.620963502118713e-08 2.044194990606117e-09 -1.5686287965333625e-11 -2.5603901707584623e-08 3.139408203879901e-08 1.1571692679376036e-06 8.497672822039565e-09 2.24668775820594e-09 -2.5865015929374557e-08 1.0283913115920515e-08 -1.0298534902939605e-08 1.0059525499854121e-08 1.4483689387125082e-08 4.5237244597928584e-09 6.236279393082293e-09 6.06282517336792e-09 1.300599497707789e-08 -2.981720280101092e-09 -8.609815050977635e-09 2.818270735461106e-10 8.611683303413359e-09 3.1073066825936196e-09 -4.963253644271343e-09 -6.126475355216891e-08
pcs.V6 -6.419855449344212e-08 2.42006100466128e-07 -5.577946435123887e-09 3.8733916021174515e-11 1.2913742978767647e-06 -3.847147741788365e-08 3.027681395762353e-10 -1.0009587704203445e-12 -2.1302576027792278e-10 2.791967711680562e-10 8.497672822039486e-09 1.1421617244915268e-06 1.0859684849289019e-08 -3.0123312314647247e-09 1.103767345980878e-08 -1.378566262980194e-08 2.534922405163291e-08 -8.459858481518192e-09 -1.7968565552029246e-08 -9.686526159283759e-09 1.0660316317541994e-08 3.8026972144452805e-09 9.843887046146336e-10 6.7091532503649355e-09 4.765684629669404e-09 6.0338544661499954e-09 -3.0906812630290755e-08 -9.729246606554349e-09 -2.2681883593325317e-07
pcs.V7 -9.690480277060387e-08 5.38434964335925e-08 -1.3981728007228132e-09 8.487150968574917e-12 -1.9693205184169554e-06 1.0829029376170165e-07 -2.094886563821452e-09 1.6104663764315282e-11 5.0394378870931356e-09 2.0026872130344342e-08 2.2466877582058827e-09 1.0859684849288935e-08 1.2921312124824291e-06 5.749625243891053e-09 -1.3609294297191678e-08 -2.067532537460514e-08 -1.7276188954617264e-09 -6.833111532389287e-09 1.8128229312992808e-08 -7.127587667032697e-09 6.675138334904642e-10 -1.4143405691503356e-08 -2.3198522484872918e-08 -1.2020477027234637e-09 2.1193540758698373e-09 -1.4117519569043464e-08 -6.51752199491776e-09 -8.697825860079688e-09 -1.492571837463764e-07
pcs.V8 7.883143942979789e-08 1.654491984927723e-07 -4.507920135040319e-09 3.730611285852372e-11 -1.067640868574538e-06 7.933618787935739e-08 -2.028531474759307e-09 1.7656479494816896e-11 1.9357390201299423e-08 -2.268205633674595e-08 -2.5865015929374587e-08 -3.01233123146482e-09 5.749625243891071e-09 1.278653679847888e-06 1.4122380275770668e-08 -7.666383388626505e-09 -9.661880406848257e-09 3.6325033265880145e-08 1.2059411516470883e-08 -2.5996028789418477e-08 5.3531118282485696e-09 7.263080438212971e-09 -5.42899368761507e-09 1.4875000291226005e-08 2.5150547340897812e-08 1.742444000344451e-08 6.025604742731645e-09 2.7118317449427806e-09 1.1683873329355101e-08
