 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.525419061129954e-05 7.899061166009823e-06 -2.252526686716422e-07 2.1767664229793423e-09 -3.063964073787974e-05 2.383887986038621e-06 -6.272878391761868e-08 5.632174489351804e-10 2.452258410861237e-07 3.2587817700796704e-07 -2.396299316455598e-07 -2.0436548537736062e-07 -3.884994211628591e-08 5.4578195766931205e-08 -7.67518641642151e-08 7.349816279832378e-08 1.56726905181314e-08 -1.147416795342479e-07 -1.2876737262430704e-07 -2.6565029778794086e-08 -3.2798946354943e-08 2.0440552143408614e-08 -2.592496581566413e-08 -2.6693497673542996e-08 6.325722703208933e-08 -9.515945422298149e-09 3.7790495628120285e-08 -3.988033407024597e-09 1.1137520274278992e-06
age 7.899061166086432e-06 0.00031471477192290614 -7.227390584633166e-06 5.154718636901523e-08 0.004089846619749627 -0.0003091572759128329 7.0935364585187186e-06 -5.053162893951909e-08 -1.076614073053161e-07 2.760151263554902e-07 -1.7502538377838381e-09 2.5015399232007806e-07 -1.8348939430945808e-08 2.3534125370900985e-08 5.78437074370515e-09 9.38489760221459e-08 1.5667260825353387e-07 -3.954114328204257e-07 -1.468807232734322e-07 3.5439994520235873e-08 -1.0986100386512511e-07 -1.609792252456855e-07 -1.909948594047688e-07 2.194718872174825e-07 2.82067411815369e-07 -3.7634875645769006e-07 1.6733676730616415e-07 3.295672983260989e-07 -5.656644640473337e-07
age2 -2.2525266867370393e-07 -7.227390584633809e-06 1.6918442736044373e-07 -1.2271977671157503e-09 -9.189602677048359e-05 7.097634030198219e-06 -1.6602150394437273e-07 1.2029029456898166e-09 5.135796899206755e-09 -6.164958816579214e-09 -8.942733591438914e-10 -6.1657637395311504e-09 3.4796672736062104e-10 -1.402045274837996e-09 5.745699301118176e-10 -1.1998340177278834e-09 -3.770842727844374e-09 8.528376538478346e-09 3.8960404321365295e-09 -6.527528307275384e-10 2.1077615695908677e-09 2.4307967522284652e-09 3.5963514860461736e-09 -3.9491423914107735e-09 -7.1915897300231886e-09 8.406310168336549e-09 -4.334778684441457e-09 -7.618458219361047e-09 7.560394964876202e-09
age3 2.1767664230030026e-09 5.154718636898724e-08 -1.2271977671150205e-09 9.046118831750073e-12 6.438118714813862e-07 -5.058815518106837e-08 1.2035844325843254e-09 -8.862643171523575e-12 -5.2051973593233293e-11 4.631928330792439e-11 8.539932006316235e-12 4.54262501672321e-11 -4.00945655775938e-12 1.4551431326786039e-11 -8.118688685232008e-12 4.10640079756414e-12 3.0042740578854826e-11 -5.698090305942382e-11 -3.419263564101313e-11 3.4838955705912865e-12 -1.3534508511083001e-11 -9.03744052760814e-12 -2.2520060711768524e-11 2.0606923081413214e-11 5.581803835263848e-11 -5.879116382339245e-11 3.376235820783096e-11 5.352778957922723e-11 -2.4500032619071774e-12
sex -3.0639640736423665e-05 0.004089846619745679 -9.189602677038191e-05 6.438118714805947e-07 0.13863607021816515 -0.010371349634617893 0.0002367778119776864 -1.684860182243485e-06 -2.3282387062109667e-06 -2.50525320390816e-07 2.127457579838232e-06 1.6372663679584113e-06 -4.478069999386204e-06 -1.708890125191418e-06 2.87072521700468e-06 5.440548363729192e-07 -6.760173063226027e-07 -2.9473735369511935e-06 -3.547719860919211e-06 3.0907165375812358e-06 1.6455116469763398e-06 -3.3999179002784324e-07 -3.4975294244500265e-06 1.0674455007085905e-06 1.582757769534539e-06 -4.34117477664462e-06 3.5987005059441203e-06 4.17694811862735e-07 5.839285704596543e-06
agesex 2.383887985845582e-06 -0.00030915727591197063 7.097634030177911e-06 -5.058815518092099e-08 -0.010371349634618571 0.0007969688078218651 -1.8572840816859386e-05 1.3435307279383174e-07 2.538915936057054e-07 2.7947898079982006e-08 -1.6547087262307e-07 -7.945038545435032e-08 2.900425581251929e-07 6.416575159606559e-08 -1.1859992111799307e-07 -2.481378936456726e-09 5.139139832194187e-08 2.2918024189207378e-07 2.5229370464067776e-07 -2.1888627294651522e-07 -1.8412196335159338e-07 -2.5769051924457523e-08 2.408446429937347e-07 1.1548194759371011e-09 -2.017909552112588e-07 3.487423727897852e-07 -3.172760261319203e-07 -4.818828965884211e-08 -1.3220221321535054e-07
age2sex -6.272878390577188e-08 7.093536458502451e-06 -1.6602150394398066e-07 1.2035844325814516e-09 0.00023677781197771662 -1.8572840816860494e-05 4.4099076864757915e-07 -3.2429217881820887e-09 -7.585388670395609e-09 -9.877868159136565e-10 3.987568587149937e-09 1.5041258062348505e-09 -6.0730992875026396e-09 -6.707722850823929e-10 1.3382793607736654e-09 -9.534533726449753e-10 -7.320155844341626e-10 -4.910096968527229e-09 -6.0711874320968176e-09 4.7035881317025784e-09 5.3357414743249376e-09 2.0534502866345127e-09 -5.648357538189059e-09 -2.0638957020002544e-09 5.73208934871048e-09 -8.900587852418037e-09 8.03238001795963e-09 7.940742572315425e-10 8.463219938122968e-10
age3sex 5.632174488790646e-10 -5.0531628939440204e-08 1.2029029456878774e-09 -8.862643171509122e-12 -1.6848601822437906e-06 1.3435307279384662e-07 -3.24292178818225e-09 2.4221470095126042e-11 6.278409893496408e-11 1.1451180746352143e-11 -2.8924638843126526e-11 -1.1551148662632154e-11 4.254395157312402e-11 2.6585779223304363e-12 -2.7569948932059657e-12 1.1712132578486792e-11 1.2318531340847886e-12 3.161432010170615e-11 4.5237073756350695e-11 -3.185813384687282e-11 -4.3832805604157626e-11 -2.3185300940839204e-11 4.2699317708635826e-11 2.9771736664857744e-11 -4.661942020254745e-11 7.025213036770734e-11 -6.134113693017389e-11 -3.1667305950396415e-12 3.288634994586147e-11
pcs.V3 2.45225841086063e-07 -1.0766140730560607e-07 5.135796899213313e-09 -5.205197359327966e-11 -2.328238706228584e-06 2.53891593607053e-07 -7.585388670426903e-09 6.27840989351899e-11 1.079070066195442e-06 1.0934755845244451e-07 -2.6867378300580934e-08 -7.444722688257488e-09 6.062846812144789e-09 1.645698349385075e-08 -5.603727568074773e-09 1.4974446157515592e-08 9.262622878080101e-09 -3.83778871883419e-10 -2.6115332904017037e-09 1.0351916060315339e-08 -1.7212808043064103e-09 -1.7210788835656103e-08 -1.4931719218443644e-08 -7.149174521281844e-09 3.262021003052799e-10 -1.5577259095494e-08 8.253518844947148e-09 3.808297892370187e-09 5.535441087456246e-07
pcs.V4 3.2587817700795884e-07 2.7601512635582023e-07 -6.1649588165869964e-09 4.6319283307981044e-11 -2.5052532038134834e-07 2.7947898079226784e-08 -9.877868158954995e-10 1.1451180746217317e-11 1.0934755845244415e-07 1.1731338900021385e-06 4.9764768408819335e-08 5.333154443901381e-09 1.7583102675271244e-08 -3.101955427949027e-08 -9.538294411574833e-09 3.2294040422220425e-08 -2.784171003398751e-09 -2.137285929354504e-09 8.71593859338636e-09 -7.152015156119882e-09 -1.3199886789728977e-08 1.8059251043785383e-08 1.9473618199693642e-08 5.279387275247587e-09 1.4523876848184947e-08 6.72479900321847e-09 -6.304865460091725e-09 -1.4785136726665297e-09 -8.835497119172955e-07
