 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.007580079133248433 0.002793886807671486 -8.832110061022158e-05 8.860752243993476e-07 0.008194894173778493 -0.0007941941545394234 2.4155235046082e-05 -2.3343991632790159e-07 -3.2575876613043884e-07 1.76485523889096e-06 1.5553974927613003e-06 -5.428931533676155e-07 7.979140266712173e-07 -6.7588754673334335e-06 -2.258984317231656e-06 -1.5318542575317828e-06 -1.1751571044180644e-06 -3.0372314973251545e-06 -7.533686355818704e-06 -2.9736971861653664e-06 -4.7526117484689626e-07 2.025119084355514e-06 2.6732706528051384e-06 -7.65539053716772e-07 -3.632988356665901e-07 -2.7507126570774767e-06 5.067063482157421e-06 -3.267187977914116e-06 -1.9551056831730422e-05 -2.347302662920924e-06 -1.6621046119387242e-05 4.657966217309318e-05
age 0.002793886807644124 0.0031288138796167976 -9.076885889596807e-05 8.286747729379337e-07 0.03187588464805656 -0.0029583052585315183 8.565080001878335e-05 -7.806394069604876e-07 -7.034419349794933e-08 -3.758397852304282e-08 -2.0193929408943676e-06 7.58878337634533e-07 -2.061995341137904e-07 -1.0380635513824717e-06 6.741749750557143e-08 -7.36600103240942e-07 -8.046148380984608e-07 -2.6513370838831423e-06 -1.3843245208077057e-06 6.930155967189183e-07 -1.2822864711812326e-07 2.020813927989293e-07 9.192731149982208e-07 4.6380250402049723e-07 -1.7396618214805063e-06 -1.9540210211217374e-06 2.47847865740006e-07 3.76623797525511e-07 -7.229169627829911e-07 -8.688650861259228e-06 -1.596086271171415e-05 4.096075730496312e-05
age2 -8.832110060937528e-05 -9.076885889587941e-05 2.6652174938538115e-06 -2.4614656631477014e-08 -0.0009122848726130919 8.568048589272682e-05 -2.5102602028858404e-06 2.3141409965647643e-08 -3.11372498521671e-09 1.2828328229765098e-08 5.250194047113158e-08 -2.1440822736598915e-08 3.985388973971599e-09 3.425455795115017e-08 9.854898799416145e-09 3.1341492450532755e-08 2.250235035567319e-08 7.803620583156157e-08 5.325223313710401e-08 -1.807020726378346e-08 -1.2966170979876726e-09 -1.3550652538289769e-08 -2.8603867702338888e-08 -4.694992926734465e-09 4.312402946218539e-08 5.5691066630937994e-08 -1.613947889230952e-08 3.123613542195994e-10 7.315273013853547e-08 1.231374544621869e-07 7.095628050910411e-07 -1.2280848587894053e-06
age3 8.860752243923522e-07 8.286747729382768e-07 -2.4614656631508327e-08 2.3005634508229693e-10 8.230137548449163e-06 -7.811711911951971e-07 2.3148619137086226e-08 -2.1593658330171064e-10 7.891622209260798e-11 -1.8352250964386485e-10 -4.221996367941683e-10 1.8004972388993414e-10 -2.4363883410039765e-11 -3.710899657894276e-10 -2.0030877677278904e-10 -3.6388685859447936e-10 -1.8727523359775905e-10 -7.16831250465935e-10 -6.127561359411678e-10 1.4300182995922153e-10 5.666306095987408e-11 1.739995491143972e-10 2.773168240173166e-10 -3.842672590277869e-11 -3.1306173364724747e-10 -5.124409497883477e-10 2.405237603998919e-10 -9.647541853605797e-11 -1.3480789773045536e-09 -7.939188581097051e-11 -7.628041901364167e-09 1.1017626647054503e-08
sex 0.008194894172986206 0.031875884647539376 -0.0009122848725978325 8.23013754830789e-06 0.7108790710594688 -0.06512096784260392 0.0018628268125674273 -1.6781793716280384e-05 1.6892456019242225e-05 -1.0146543111456778e-06 -1.3327979124085839e-05 1.5376212426078294e-05 -2.2521440912911755e-05 3.476935629098014e-05 -6.759110654319729e-06 -1.2671449456076528e-05 -7.434632271827082e-06 -6.7711725191289316e-06 1.8410329568965144e-05 4.0760865251506785e-05 2.3009670525852964e-06 -5.667363932033647e-06 -1.4447844040843628e-05 -1.396787532352168e-05 -1.3993736382833884e-05 -1.7734711905118636e-05 1.244513173973316e-06 2.2763643092809855e-05 -0.00013317582002669856 -0.00024162414337822944 0.0008569797536107246 -6.48450217535828e-05
agesex -0.0007941941544689779 -0.002958305258490954 8.568048589151812e-05 -7.811711911838657e-07 -0.06512096784260422 0.006050913635905524 -0.00017529427853125589 1.5970408912921246e-06 -1.5003056911299103e-06 3.848779303559735e-07 1.3381121390431219e-06 -1.4638921320091398e-06 1.968060549912589e-06 -3.326145943735178e-06 9.551425721739243e-07 1.4588240912743702e-06 4.0411224147415e-07 7.255280992747009e-07 -1.5549970141787901e-06 -3.8281432340269794e-06 -5.37154957707097e-07 2.439906731587923e-07 1.3096814672900873e-06 1.7091434196823678e-06 8.405938852950209e-07 1.6634681824540582e-06 -1.8372039813737184e-08 -2.0318307591142847e-06 1.3814992874788654e-05 1.617367763656573e-05 -6.737962165355179e-05 2.130551748959224e-06
age2sex 2.41552350444295e-05 8.565080001807129e-05 -2.510260202863854e-06 2.3148619136872135e-08 0.0018628268125674475 -0.00017529427853125694 5.143079917065569e-06 -4.7430298292572324e-08 4.2510687562173324e-08 -2.0237434776746174e-08 -4.1028523305976166e-08 4.401011848985335e-08 -5.518297590879924e-08 9.861701144748498e-08 -3.615748970906488e-08 -5.1034138833788406e-08 -2.2921962009669915e-09 -2.241307236110763e-08 3.7777313629391046e-08 1.1215449955004986e-07 2.504910802155038e-08 -5.055377559920549e-10 -3.805152813657014e-08 -6.111754032208759e-08 -1.251767983814529e-08 -4.9848433274353495e-08 -2.8218206318223407e-09 5.559288399236656e-08 -4.567809323447914e-07 -2.8846802602914913e-07 1.65590836191612e-06 2.6596200998198596e-08
age3sex -2.3343991630867952e-07 -7.80639406948276e-07 2.314140996528876e-08 -2.159365832983911e-10 -1.6781793716280808e-05 1.5970408912921566e-06 -4.7430298292572986e-08 4.429547678938988e-10 -4.02898229903697e-10 2.7359063625545267e-10 3.9471349100175906e-10 -4.0620485442758923e-10 4.901168122270761e-10 -9.114288441950332e-10 4.1468791392844346e-10 5.443189065108739e-10 -6.589066855431847e-11 2.0779623832872675e-10 -2.7293446950586636e-10 -1.0370839297985582e-09 -3.236850414546861e-10 -2.490682179946918e-11 3.260191890417191e-10 6.506177878421991e-10 -8.113835047522144e-12 4.702517612375401e-10 3.212002926446359e-11 -4.783785583737606e-10 4.8450304094395795e-09 9.425656509260265e-10 -1.2643139249777836e-08 -9.521163408382223e-10
pcs.V3 -3.2575876615016523e-07 -7.034419351525627e-08 -3.1137249847087626e-09 7.89162220879146e-11 1.6892456019101075e-05 -1.5003056911167955e-06 4.2510687561793225e-08 -4.02898229900229e-10 2.1173728685812913e-06 9.554353610509174e-08 -8.987824586567784e-09 -2.3356017194304934e-08 5.029491252120684e-08 2.242582674547967e-08 -8.459550513344842e-09 3.876534932544284e-08 -5.6967354235660226e-08 6.787689921667822e-08 -4.322913862993422e-08 -2.0474974628555533e-09 -7.61643020736556e-09 1.0928732547661065e-08 -5.6759192128691814e-08 2.0467563336045414e-08 9.659352315953302e-09 -7.037832377999201e-09 5.1054097958758005e-08 1.874709497843504e-08 4.469087610531084e-07 -1.5906185922358175e-06 5.92856994649684e-07 2.4668761736403653e-06
pcs.V4 1.7648552388955566e-06 -3.7583978518536796e-08 1.2828328229630082e-08 -1.8352250964259678e-10 -1.0146543110959442e-06 3.8487793035125646e-07 -2.0237434776606728e-08 2.7359063625415684e-10 9.554353610509212e-08 2.0482677821320475e-06 3.375847192165743e-08 1.2385811194269654e-08 2.8275054182042456e-08 -3.7362309979324204e-08 -4.4045928974623664e-08 2.8377575683369497e-08 5.7580280771707565e-08 -3.460397884343945e-08 2.7763982819416924e-08 -2.163508606841121e-08 -9.259354894947304e-08 4.734808412626278e-08 6.728843416803928e-08 2.6613604960696145e-08 2.892586585819353e-08 2.1645246402739197e-08 3.761182056071481e-09 3.070804131821055e-08 -1.3149330817931372e-06 -2.0352564006277412e-07 -6.505361048323617e-07 -1.0868648540470894e-07
