 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002407129905993079 0.000829984606840067 -2.5336472747410337e-05 2.4543168053775306e-07 -0.002435872360390082 0.00024913567266349684 -7.946788717495752e-06 7.93095415653309e-08 -2.2403252029039037e-06 2.3245734493562056e-06 9.66354828225399e-07 1.10214268677326e-06 7.651347802176912e-07 -1.3460335709971987e-06 1.932274142752088e-06 -6.554640822560709e-07 -6.287696071863582e-07 2.494625756808749e-07 3.7153367109042534e-07 -1.0689569046782013e-06 -5.274198769596616e-07 9.651267013985282e-07 1.0979208028978354e-06 1.1862618160454659e-07 -1.5902078331370997e-06 2.994584457754614e-07 -1.855222191424089e-06 -1.8586705811835309e-06 2.4270844691797378e-06 6.319614902430409e-06 6.893277666209696e-05 -5.82923123811621e-05
age 0.0008299846068414877 0.0016828532143564115 -4.6126592087215545e-05 3.9513070378320745e-07 0.01617819262241433 -0.0014325506019926913 3.918683180984561e-05 -3.3510059075355513e-07 -1.4935752076322584e-06 7.5840613899777e-07 -8.131798746549789e-07 1.4931061781479734e-06 5.226758449136429e-08 -2.788419904797592e-07 1.1841826864492823e-06 2.4873395298402403e-07 3.3036772293199317e-07 -1.6383126078987356e-06 3.9963900388623e-07 2.801803003544976e-07 -4.88677424641968e-07 -1.8390404220479448e-07 3.3468352783796944e-07 1.0402527914556203e-06 -9.177444186892397e-07 -7.310256138237394e-08 -1.0507532215668164e-06 3.4527603342691243e-07 -4.71566685706704e-06 -5.209991852206068e-06 1.5062465114079877e-05 1.2002546454279602e-05
age2 -2.5336472747450672e-05 -4.612659208720416e-05 1.2807661120169737e-06 -1.110318057287791e-08 -0.00043462021646088777 3.89997802022995e-05 -1.080439608682932e-06 9.347260591428587e-09 4.108030314959437e-08 -1.5365825022274952e-08 1.8367121181991534e-08 -4.061652007215471e-08 -4.152942557058987e-09 8.370496967444305e-09 -3.1513010207191137e-08 -2.2457838840207277e-09 -9.672060234298258e-09 4.016090458970662e-08 -1.2359494770019905e-08 -6.504824646451456e-09 1.0831645307228247e-08 -4.069686737362375e-10 -1.2909799423615467e-08 -2.177326798974301e-08 2.6939434850107058e-08 -3.02949076933308e-10 3.212974016512459e-08 -5.783216101997363e-09 7.659217685596031e-08 1.8621123800709963e-07 -5.310883336360338e-07 -2.6803835539507297e-07
age3 2.454316805381248e-07 3.951307037832189e-07 -1.1103180572880364e-08 9.74227226526926e-11 3.6611436854873382e-06 -3.3223254314589456e-07 9.312700231022336e-09 -8.151821702470348e-11 -3.482297706963802e-10 1.0792480719829427e-10 -1.2413467428450199e-10 3.462382125492e-10 5.858767108527269e-11 -8.868505049216186e-11 2.6923111042856775e-10 -1.5144464193982588e-11 9.136542279460635e-11 -2.9747123837680487e-10 1.1235754955608915e-10 3.8357983181470375e-11 -8.280511169901962e-11 4.076608125417879e-11 1.3136701913457437e-10 1.3892196307578373e-10 -2.4372201456264546e-10 2.25749576971945e-11 -2.9567647158645114e-10 1.64354191792499e-11 -1.6087481288214474e-10 -1.8566916605991355e-09 6.405236300019341e-09 9.226157464558746e-10
sex -0.0024358723603616346 0.016178192622434535 -0.00043462021646145394 3.66114368549227e-06 0.4773528479647072 -0.04204417961869362 0.001148435889614522 -9.835459082269292e-06 -8.105018421234662e-06 -9.649074902959897e-07 6.449405879822095e-06 1.436291064678714e-05 -1.823923587969543e-05 1.7950117647885746e-05 -1.1762234895426603e-05 -8.959391002745202e-07 -4.133827773246151e-06 -1.6471426181250608e-05 1.0720643512551649e-05 1.7327660402057013e-05 7.180340829194942e-07 1.277400327997587e-06 -1.1343341241781993e-05 -2.9248418383264667e-06 1.1691874751594057e-05 7.854180873833155e-06 1.1504179258233185e-05 2.1429417086433317e-05 -5.021447014779412e-05 0.00026306218633438547 -0.00011288935110466818 0.000159937702873923
agesex 0.00024913567266071233 -0.0014325506019995772 3.8999780202485094e-05 -3.3223254314743775e-07 -0.04204417961869701 0.003762126664925876 -0.00010414828004019755 9.021236895576058e-07 7.528788467981113e-07 8.565096330122604e-08 -5.284863387112362e-07 -1.1880050246134642e-06 1.4808794584269142e-06 -1.7385862166678412e-06 1.327362874247028e-06 1.1243286374834624e-07 1.8092108609598797e-07 1.3150076047206545e-06 -8.951338285429315e-07 -1.552934384373301e-06 -1.6186438212056342e-07 -1.4999512667766367e-07 7.439266563409422e-07 5.906736972037547e-07 -1.1211184116711988e-06 -8.464284842701171e-07 -1.0253638715825644e-06 -1.9934142391780674e-06 3.629323891906278e-06 -2.0966124767995942e-05 1.1813081358963488e-05 -1.6484677819399743e-05
age2sex -7.946788717473122e-06 3.9186831809881425e-05 -1.0804396086839011e-06 9.312700231030335e-09 0.0011484358896147106 -0.00010414828004020609 2.9208748938365964e-06 -2.5604502155780794e-08 -1.9807328211153527e-08 -3.710674941403059e-09 1.2991917194670434e-08 3.206432947614057e-08 -3.745583749428073e-08 5.019965968409346e-08 -4.2393915091663614e-08 -4.724806264848088e-09 1.7122719382215136e-09 -3.067296346997063e-08 2.1272788719778797e-08 4.254000262822503e-08 5.123829660162201e-09 5.246268791235666e-09 -1.6781925893126148e-08 -2.364782816795231e-08 3.238205894519731e-08 2.7351440888491818e-08 2.884374570889944e-08 5.608718641103219e-08 -3.6719464695778415e-08 4.5610223908442185e-07 -2.130498349391774e-07 4.751506607128215e-07
age3sex 7.930954156486501e-08 -3.351005907543398e-07 9.347260591449364e-09 -8.15182170248745e-11 -9.835459082271733e-06 9.021236895577522e-07 -2.5604502155782786e-08 2.2713825952022023e-10 1.4405537846735482e-10 5.862452509240115e-11 -1.022211906275538e-10 -2.7538858016439036e-10 2.919615909052776e-10 -4.3215646396576135e-10 4.0699977774362106e-10 4.788772164145401e-11 -7.427627318249064e-11 2.1518842683294903e-10 -1.5407144757984097e-10 -3.6109152434802794e-10 -3.698981986273875e-11 -3.605779466210053e-11 1.2633059200164317e-10 2.539534406043342e-10 -2.9326549413801137e-10 -2.716045276692105e-10 -2.704344834793467e-10 -4.990578170005977e-10 -4.382383381893005e-10 -2.543683224182454e-09 -2.0541089197238172e-10 -3.773648305435992e-09
pcs.V3 -2.2403252029041104e-06 -1.4935752076306691e-06 4.108030314955039e-08 -3.482297706959996e-10 -8.10501842119736e-06 7.528788467946811e-07 -1.9807328211055714e-08 1.4405537846648248e-10 2.7393457185794356e-06 3.232293622323435e-08 -9.57928594229587e-08 -7.67431530430068e-09 4.39553079917704e-08 4.060251514669587e-08 5.793280920081631e-08 6.308045247689954e-08 -2.7126024013087654e-08 3.881247238874921e-08 -3.29820672272786e-08 1.6188274858856573e-09 2.5071980594130427e-08 -8.036002305143681e-09 -3.239280256710096e-08 1.3042632466574321e-08 1.686285920893054e-08 2.73406340844697e-09 4.5472618662532545e-08 1.3879031656946393e-09 5.37164775321141e-07 -4.810422321507285e-08 2.6484452627381413e-07 1.4068127113085714e-06
pcs.V4 2.3245734493561556e-06 7.584061389970685e-07 -1.5365825022255573e-08 1.0792480719812641e-10 -9.64907490311446e-07 8.565096330262153e-08 -3.7106749414422105e-09 5.862452509274541e-11 3.232293622323474e-08 2.72480685109831e-06 6.4129377701511025e-09 4.16196223471495e-08 2.5031384741482697e-08 -1.8720370189747203e-08 -4.851561120247395e-08 1.0019622680495531e-08 -2.4114784967598312e-08 -3.6288950339048626e-08 2.875300562068298e-08 -7.362968620800173e-08 -4.944539891061253e-08 4.684928814945735e-08 5.386587472517576e-08 1.1393881233470472e-08 4.927575437765363e-08 -1.8860028914099332e-08 -4.43321970900232e-08 1.275883712972478e-08 -1.3198546139099546e-06 -1.5616458406896245e-07 -1.4851075104572378e-06 -8.353594160668183e-07
