 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0002050654959546067 -4.160694224508081e-06 -3.735415115954538e-08 1.6195377646298074e-09 4.1464085100848136e-05 -5.195003634921893e-06 1.678199949741028e-07 -1.6104989030665815e-09 7.36797959612149e-07 4.610664700298059e-07 -3.869412800494472e-07 -6.747797329147921e-07 -1.4913396318923096e-07 -3.692172314810096e-07 -6.456384091815245e-07 3.132126018202648e-08 4.500891777884665e-07 2.442367844351717e-07 -2.5764931371476905e-07 -3.765514867787297e-07 -2.395999140689238e-07 -1.1065070412145763e-07 -5.721996053496641e-08 3.909779532296719e-08 5.872535323401742e-07 -4.108406764104107e-07 2.472503800738145e-07 1.083526776097415e-07 -8.864404920700917e-06
age -4.160694224734e-06 0.0007515357687091882 -1.681286748252228e-05 1.1744465793376852e-07 0.010136895195800737 -0.0007397624739679444 1.6542792555273355e-05 -1.154777290928685e-07 4.75788286001734e-07 7.503094828217215e-07 1.070795178766713e-07 2.447856517604328e-07 8.047428508430429e-07 1.0018870265477007e-06 -3.841577219030301e-07 -2.1831662061086924e-07 1.1297067398983815e-08 -1.6678337140437825e-07 -4.0628487807804167e-07 7.31965391051997e-08 5.140137248736818e-07 -5.687366214124719e-07 -8.139989035271012e-07 6.092633418717505e-07 6.965016889362135e-07 -1.7883074863690272e-07 3.767758223451961e-07 -1.2638968647867344e-08 4.102894625520491e-06
age2 -3.735415114989194e-08 -1.681286748251273e-05 3.837151390133057e-07 -2.7284145624471726e-09 -0.00022175043601794668 1.654832277634935e-05 -3.775559071643866e-07 2.6828350984101612e-09 -4.68322196063808e-09 -1.8764046927862092e-08 -3.626900175984435e-09 -6.357146826475841e-09 -1.8942921042095424e-08 -2.3320052351673693e-08 1.0265583631228006e-08 5.442669851643469e-09 -1.1497754545221868e-09 4.046957423766999e-09 1.1703188612010862e-08 1.0228507559279277e-10 -1.058610446801913e-08 1.0619706466922269e-08 1.3418047664856512e-08 -1.4305435383671592e-08 -1.82894838290229e-08 6.032097462654319e-09 -1.1707327930435363e-08 -1.679216459613312e-09 -1.0435885001059637e-07
age3 1.6195377645321202e-09 1.1744465793364947e-07 -2.7284145624460286e-09 1.9732604260988107e-11 1.5203477779361483e-06 -1.1554461154771969e-07 2.68367123229774e-09 -1.939656930549192e-11 -2.6407072803870517e-12 1.5100009541546537e-10 2.7209066656281533e-11 4.443955381006755e-11 1.369979017362066e-10 1.7442078492372869e-10 -8.377295089906052e-11 -4.0254089550907566e-11 1.8355479118377164e-11 -3.099512270326541e-11 -1.0172096491017356e-10 -9.77002560603189e-12 6.152998936245222e-11 -5.62197024773438e-11 -7.480228683224577e-11 1.013508849473228e-10 1.4384051549474622e-10 -4.838830988954683e-11 9.573936199540618e-11 1.7624312097772122e-11 9.170029900491342e-10
sex 4.1464085129335664e-05 0.01013689519586915 -0.00022175043601953888 1.5203477779477274e-06 0.36236000791091694 -0.025942738590152253 0.000571937583773708 -3.951907510288579e-06 -1.0453094530015258e-05 -5.880848432852399e-06 1.0474982253787569e-05 -1.0323572351252595e-05 1.0988510509237164e-05 9.270865925808874e-06 2.0204888321092898e-05 -6.518102135253848e-06 -1.8544063377273328e-06 1.2674795048811636e-05 6.769143566715913e-07 2.9657980725640886e-06 1.3024287698583065e-05 -1.6396323488116868e-05 -1.825163908823716e-05 -1.7173568679347678e-05 7.54055612530689e-06 -1.6036545439450754e-05 2.8198586403979215e-06 -9.895912434693023e-06 8.697923399682086e-05
agesex -5.195003633933474e-06 -0.0007397624739665185 1.6548322776319248e-05 -1.155446115475176e-07 -0.02594273859014973 0.0019066102999117864 -4.29086831459423e-05 3.0150403149873623e-07 1.0253623746338814e-06 1.5080207871436543e-07 -6.184807492727888e-07 8.154881914959986e-07 -8.716201251736957e-07 -8.034671601446752e-07 -1.1621041986711256e-06 5.291729626345456e-07 7.255970752260681e-08 -8.328034337563795e-07 1.6567755885767313e-07 -2.9935265544111574e-07 -9.876757366828798e-07 1.0733324337274605e-06 1.1705405290675797e-06 1.1593334984809987e-06 -7.757122480506692e-07 1.2364024566034944e-06 -5.036027851356801e-07 3.86801030206094e-07 -5.137262868224678e-06
age2sex 1.6781999498586015e-07 1.6542792555282476e-05 -3.775559071646298e-07 2.6836712322997064e-09 0.0005719375837735979 -4.290868314593839e-05 9.839835614148179e-07 -7.03013785439494e-09 -2.8891956813849562e-08 1.894670778671609e-09 1.0853861717106096e-08 -1.8859873490249763e-08 2.0539395742481136e-08 2.125190939268706e-08 2.0856078543207324e-08 -1.3460140432976647e-08 1.960270117903848e-10 1.7905521877475402e-08 -8.97605280300284e-09 8.533613634340674e-09 2.1593644777620957e-08 -1.9287926532798233e-08 -2.5970248556220172e-08 -2.5498378919868764e-08 1.9000881623241612e-08 -2.9711995532011127e-08 1.515914583863055e-08 -4.860982138025077e-09 1.0350313552774987e-07
age3sex -1.6104989031523289e-09 -1.1547772909303862e-07 2.682835098414419e-09 -1.939656930552466e-11 -3.951907510287457e-06 3.0150403149868356e-07 -7.030137854394373e-09 5.102506286772283e-11 2.321813988733069e-10 -3.860713712502367e-11 -5.6680121195871965e-11 1.298204690333397e-10 -1.4541620839569354e-10 -1.7304425398778502e-10 -1.1332963313386446e-10 1.0328284197904464e-10 -1.4561158001856037e-11 -1.2883404665239032e-10 9.284090466673181e-11 -6.981995196625909e-11 -1.3907407152004403e-10 1.018322216925202e-10 1.9382255913040652e-10 1.8369873535144353e-10 -1.3587461778608777e-10 2.1908026562819541e-10 -1.203488569783628e-10 1.4680014606456432e-11 -6.30315483353924e-10
pcs.V3 7.367979596127562e-07 4.7578828600687857e-07 -4.6832219607535085e-09 -2.6407072795780525e-12 -1.0453094529858548e-05 1.0253623746223372e-06 -2.889195681358909e-08 2.3218139887147304e-10 2.523766617391382e-06 3.2724571583373224e-07 -6.016405547399844e-09 7.951235593449812e-09 8.143414142856832e-09 9.376387638748644e-09 -8.179391781678962e-08 1.2248192829352549e-08 1.811091757056109e-08 7.28940382142774e-09 -5.773269700512289e-08 9.945536235182254e-10 1.0844269050951005e-08 -9.009711635749585e-09 2.0137101648519794e-08 -1.2487775738441852e-09 1.552864191778682e-08 -7.986484957777269e-08 -1.1701532012229962e-08 -1.779443176303905e-08 1.0764027941601707e-06
pcs.V4 4.610664700296674e-07 7.50309482821865e-07 -1.8764046927863865e-08 1.5100009541546786e-10 -5.880848432845754e-06 1.5080207871405684e-07 1.8946707786747696e-09 -3.8607137125021614e-11 3.272457158337329e-07 2.8406914325137814e-06 1.7420823609334894e-07 4.527791433809773e-08 9.235022288935506e-08 -5.142839685019254e-08 -1.3171271410416438e-07 7.178669571079462e-08 -7.482918575377864e-09 -1.53686303479321e-08 3.506740924798272e-08 -4.39940939355406e-08 -1.4216104398058557e-08 5.647308753487579e-08 2.6137113002929054e-08 2.032637067174906e-09 2.666364061461955e-08 2.2049259836728554e-08 -4.3410794532904e-08 -2.393649399676326e-08 -2.00318965088398e-06
pcs.V5 -3.869412800502897e-07 1.0707951787291377e-07 -3.6269001758998025e-09 2.7209066655684842e-11 1.0474982253699212e-05 -6.184807492662428e-07 1.0853861716957836e-08 -5.668012119482579e-11 -6.016405547399014e-09 1.7420823609334804e-07 2.7555567644100154e-06 4.33874813363605e-08 1.7170569519378445e-08 -6.745327207548565e-08 -6.89362376055888e-08 -5.253699634000952e-08 -3.102272260952046e-08 5.0381200798447234e-08 -7.957758721673734e-09 6.200690345996924e-08 1.5951126955884518e-08 1.8821353262159682e-08 -3.611369950798596e-08 4.915533646565974e-08 -8.894820118308688e-09 -1.677274216410633e-08 1.1397684840977605e-08 -3.0399627831406226e-08 2.5179841609057893e-08
pcs.V6 -6.747797329153766e-07 2.447856517583346e-07 -6.357146826427129e-09 4.4439553809715306e-11 -1.0323572351271181e-05 8.154881914974904e-07 -1.8859873490285835e-08 1.2982046903360892e-10 7.951235593455625e-09 4.527791433809763e-08 4.338748133635742e-08 2.6981394059326533e-06 4.869116977466771e-08 7.1315189745420785e-09 1.129900039962019e-08 -6.17641358333248e-08 8.175982237972802e-08 1.4799737294324687e-08 4.395708776353254e-08 2.1134819382578581e-10 -4.90437903925884e-08 1.9341795024553943e-08 -4.547258895387634e-09 3.241785647940065e-08 2.0506377358307394e-08 1.353816513704108e-08 -3.137703874194971e-08 -2.7802478032045936e-08 -2.1523386394383284e-07
pcs.V7 -1.491339631906236e-07 8.047428508408602e-07 -1.894292104204644e-08 1.3699790173585963e-10 1.0988510509229754e-05 -8.716201251731748e-07 2.0539395742469916e-08 -1.454162083956189e-10 8.143414142851999e-09 9.235022288935474e-08 1.7170569519381654e-08 4.8691169774668805e-08 3.0927731832926606e-06 -1.6181799910559073e-08 -4.2827706162338666e-08 -1.5615364950967741e-07 2.1048792023312893e-08 -9.862702129471929e-10 4.5541567085842034e-08 -5.092522641846206e-08 -9.07188883824625e-08 -1.519007494776934e-08 -2.474910954154305e-08 4.2896704983680546e-08 8.519952696918128e-08 -1.0708249918628048e-07 2.508111712580168e-08 -1.866126069222783e-08 -3.4625281183397387e-07
