 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010072972579197839 6.294517094291357e-06 -1.8307736982983496e-07 1.8363075406345772e-09 -2.9707185722438807e-05 2.347963353069541e-06 -6.042516021887415e-08 5.203126256025865e-10 2.1075905041198286e-07 2.938924774290374e-07 -1.9304776708120976e-07 -1.2147058426269993e-07 -7.17039332788399e-08 6.675806486922904e-08 -6.816174536007499e-08 7.358282139494766e-08 -2.323083395075427e-08 -1.0323652303953566e-07 -1.1128161068572924e-07 -4.561868097604148e-08 -3.184050365058313e-08 4.248666691344617e-08 -3.3729386932704395e-08 -3.681310585173628e-08 2.1809576167888414e-08 7.066905531087868e-09 3.65503054677051e-08 -1.6012747702020127e-08 6.057115810249207e-07
age 6.294517094305023e-06 0.0002707595237863817 -6.21500055108098e-06 4.4317502548723614e-08 0.0034083402759277075 -0.0002571280372893972 5.887890642017228e-06 -4.185762613075641e-08 -1.348244621256194e-07 2.4675520598635413e-07 -7.4037341565272e-08 2.1751440646007546e-07 1.645915850477435e-09 4.171201154782728e-08 7.986082528688902e-08 6.019356045663937e-08 8.022435398675586e-08 -3.301830840270072e-07 -7.6095981218673e-08 -4.93736980598889e-09 -1.2405053768708202e-07 -1.6768149002903204e-07 -1.7563501301635178e-07 1.7087429429718882e-07 1.7671882924936406e-07 -3.091330731558511e-07 1.394281467314082e-07 2.9869667943555643e-07 -6.630512705444402e-07
age2 -1.8307736983303354e-07 -6.215000551078837e-06 1.453991725395523e-07 -1.0543635684816368e-09 -7.6476668980942e-05 5.895057704499538e-06 -1.3761230240332055e-07 9.950138398166308e-10 5.239860174493825e-09 -5.336536924793088e-09 1.0168706034143257e-09 -5.391966310995414e-09 -1.1613329190133424e-10 -1.8553237957929655e-09 -1.2405921357469034e-09 -5.554566404876347e-10 -1.813394630433656e-09 7.342396376971997e-09 2.1692965133077442e-09 3.889193002578337e-10 2.6221147218763394e-09 2.80672546732016e-09 3.0712260102886903e-09 -3.1165616780264876e-09 -4.601937939815303e-09 6.6460514524287e-09 -3.596517556435679e-09 -6.9949833592406435e-09 1.107264878615792e-08
age3 1.8363075406302089e-09 4.4317502548726684e-08 -1.054363568482066e-09 7.769680006292323e-12 5.350122566137063e-07 -4.195698551967691e-08 9.96218768979813e-10 -7.320804389041394e-12 -4.964907279081206e-11 3.913718385985919e-11 -6.496180693189546e-12 3.992382727618502e-11 -6.568313117023834e-13 1.8390844509972706e-11 5.817002219564629e-12 4.63595768720642e-13 1.427982071387685e-11 -5.050169008388168e-11 -2.0571674683281368e-11 -4.845157486390858e-12 -1.8533585188245387e-11 -1.3113792051467553e-11 -1.7168106920676042e-11 1.6881521942202048e-11 3.608390666263379e-11 -4.489628717241729e-11 2.8125343969451782e-11 4.9933037853749005e-11 -3.720797269221989e-11
sex -2.97071857222336e-05 0.0034083402759297454 -7.64766689809911e-05 5.350122566140738e-07 0.11605863415162306 -0.008666925696464704 0.00019753129128226367 -1.4033794440913997e-06 -2.397444108980224e-06 -2.478841620415908e-07 1.9307954424302843e-06 1.4451090145760542e-06 -3.4321772208793556e-06 -6.886800575066002e-07 2.8026047409092953e-06 -5.297930093995862e-08 -2.0255435187423312e-06 -2.054752073304642e-06 -1.5937765101749826e-06 2.087510008185988e-06 1.3399070449653874e-06 -1.3226927395214547e-06 -3.498935943433495e-06 1.4978343656030327e-06 1.1303700412085612e-06 -4.093091217960906e-06 2.7114250424671336e-06 7.722732884220247e-07 4.526214534748486e-06
agesex 2.3479633528964533e-06 -0.0002571280372895316 5.895057704503053e-06 -4.195698551970532e-08 -0.008666925696464508 0.0006648579739295102 -1.5468128124869263e-05 1.1172009053857709e-07 2.3920218755405814e-07 2.7971525465743327e-08 -1.4068288091415327e-07 -8.076972246817018e-08 2.225389583321994e-07 -6.081318819175526e-09 -1.3211291761657715e-07 3.5801228625805495e-08 1.5271794834397008e-07 1.6733510150033284e-07 1.0741576644188097e-07 -1.3376949064056598e-07 -1.4785701272914538e-07 6.335520435872995e-08 2.3300033962029344e-07 -5.577719425731656e-08 -1.5671261026659062e-07 3.1595774449379443e-07 -2.3653512915751243e-07 -7.875074202786322e-08 -7.39196846958011e-08
age2sex -6.042516021084861e-08 5.887890642014806e-06 -1.3761230240327489e-07 9.962187689795768e-10 0.0001975312912822543 -1.5468128124868877e-05 3.6665688739100064e-07 -2.692149892783859e-09 -6.779474891013238e-09 -9.647769889179004e-10 3.1393862918327486e-09 1.7191120664931727e-09 -4.6887887668051696e-09 9.863661325799192e-10 1.964872073657685e-09 -1.6146180879497623e-09 -3.125198096005081e-09 -3.6561623716975615e-09 -2.6815346112405253e-09 2.6082037550334967e-09 4.235032383454853e-09 -3.144653013744966e-10 -5.183170544601294e-09 -2.1149410938692042e-10 4.54639400701187e-09 -7.746570257758935e-09 5.95844929069287e-09 1.7137513056688691e-09 5.327040689256634e-10
age3sex 5.203126255685514e-10 -4.185762613076774e-08 9.950138398169578e-10 -7.32080438904427e-12 -1.403379444091296e-06 1.1172009053857168e-07 -2.6921498927837984e-09 2.0077817124489406e-11 5.422505630991659e-11 1.065162855524261e-11 -2.095798721269547e-11 -1.38424548427852e-11 3.363588577346873e-11 -1.0218645364165755e-11 -9.53374246421473e-12 1.467293554196993e-11 1.896551440469032e-11 2.3451661698994963e-11 2.0561749958564223e-11 -1.5958766749284928e-11 -3.422469558126145e-11 -4.728146646435543e-12 3.715320282269498e-11 1.2869038623603275e-11 -3.6799053016237815e-11 5.920354556828763e-11 -4.583403080788488e-11 -1.1577533776399676e-11 1.8756911829328974e-11
pcs.V3 2.107590504120478e-07 -1.3482446212547213e-07 5.2398601744906335e-09 -4.96490727907904e-11 -2.397444108975718e-06 2.3920218755371313e-07 -6.779474891005218e-09 5.422505630985873e-11 1.104736086017179e-06 9.708982975017233e-08 -2.4469783060801332e-08 -8.736880831552698e-09 8.532354059696482e-09 1.4902834542127147e-08 -7.208272776827992e-09 1.1604348186987739e-08 7.55893287412399e-09 1.6912901299902275e-09 -4.070658198141873e-09 8.374813151328839e-09 -1.9921102764401845e-09 -1.486889301633595e-08 -8.825738194566949e-09 -7.371818919728894e-09 2.2584997317723133e-11 -1.0014905153710594e-08 9.033276592111906e-09 1.5535818117303538e-09 4.952810869090341e-07
pcs.V4 2.938924774290207e-07 2.467552059863124e-07 -5.336536924792225e-09 3.913718385985363e-11 -2.4788416204256905e-07 2.797152546581469e-08 -9.647769889194565e-10 1.065162855525305e-11 9.708982975017235e-08 1.1976511798063536e-06 4.156506981882962e-08 3.4612255274775994e-09 1.5823349831691183e-08 -2.8258262202234683e-08 -2.7511502465890004e-09 2.8085107968464266e-08 -3.501198618300657e-09 -3.2763332279675065e-09 8.229633929555763e-09 -7.004676513279719e-09 -8.727336421144377e-09 1.4694511169855044e-08 1.618957595969615e-08 6.195726747948674e-09 1.0149947327856298e-08 2.1635003114478384e-09 -7.638549254296183e-09 -4.8938738884408286e-09 -7.955748694107795e-07
