 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V9 -6.468586236244698e-08 1.0476416827274453e-07 -1.7455882675058082e-09 9.085061783008586e-12 2.9406170723815828e-06 -1.3640009602750687e-07 1.9744655925437645e-09 -9.18513671502349e-12 -8.353159396619387e-09 -1.773931152089869e-09 5.8460935245973875e-09 1.0466003494485214e-08 -4.854076070077108e-09 1.680228059888764e-08 1.5788896442758343e-06 -5.202215842135111e-09 1.3080460490291115e-08 4.715373430668669e-10 9.139396819235022e-09 -9.766527601928943e-09 -3.6529572159304465e-09 -1.4413374175815618e-08 4.054168586081131e-09 -2.161317957421453e-08 -2.3284667101488384e-08 -1.2019783518505069e-08 -4.798498115660739e-09 1.698103945795645e-08 -6.229162807383933e-08 -4.975123982050915e-08 -2.7238450864771624e-08
pcs.V10 8.350384302466632e-08 5.5871297966945367e-08 -3.5435333844431166e-10 -1.2911394750898642e-12 -7.85473547029281e-07 9.075308280338697e-08 -2.8649021841544386e-09 2.327780211894307e-11 1.2178839762712407e-08 3.275471705937378e-08 -6.584631868633242e-09 -1.3173142493703244e-08 -3.0381517294336176e-08 -9.486786609243127e-09 -5.20221584213517e-09 1.5867973763363542e-06 9.19962927920874e-09 1.3906376066599585e-08 6.928813580408965e-09 3.413498168544553e-10 -2.770300607051735e-08 3.212264249780684e-09 1.0371830081310508e-08 9.635532867232687e-09 5.424993029875999e-10 1.7642979711010773e-08 -1.2788378833925566e-09 -8.899000503974301e-09 -1.6944991706099944e-07 -1.418653022942912e-07 7.232798055650465e-09
pcs.V11 -3.685624373937856e-08 9.744439654014714e-08 -2.183146803270418e-09 1.691533438885459e-11 -2.0040184680607537e-06 1.4803343686026038e-07 -2.9085802037114576e-09 1.6599389544732282e-11 7.480566596363876e-09 -5.813595365502457e-09 2.421107593348243e-08 2.838945600795323e-08 3.4643205184250127e-09 -1.301366674632022e-09 1.3080460490290982e-08 9.199629279208766e-09 1.565798555225143e-06 7.02088978952156e-09 7.135026119666504e-09 -1.2811131463512003e-08 -5.771357535057007e-09 -5.428654805702848e-09 8.416117181185894e-09 6.214108591138727e-09 -1.7133954583006972e-09 7.616826388723456e-09 -1.6009130498714487e-08 2.1619910551766684e-08 1.0238324936191264e-07 4.064013198118579e-08 1.396214790091511e-07
pcs.V12 -1.1424282034391023e-07 -3.7173680644125363e-07 8.377595832678601e-09 -5.853869791398718e-11 -2.199718204467171e-06 1.805434765712189e-07 -3.985020100007472e-09 2.5905044738645843e-11 2.979797830994929e-09 -5.19907438087734e-09 1.1649679315269131e-08 7.376585654838789e-10 -8.846789453652288e-09 4.008322259704853e-08 4.7153734306705e-10 1.3906376066599353e-08 7.020889789521132e-09 1.5714101735946881e-06 -2.8038474607747753e-08 -4.843238343138623e-09 -3.696560545837814e-09 7.358465708798825e-09 -7.881336969617121e-09 -1.3034829856503979e-08 -1.357688137298472e-08 3.192159903026791e-09 -2.0665273370797247e-08 2.0013443528857512e-08 1.0745483022957819e-07 -1.7386237439098588e-08 1.1863945509888165e-07
pcs.V13 -1.134312628948458e-07 -8.26325909763112e-08 2.3394844325302793e-09 -2.204723734205068e-11 -1.4154795538420629e-06 9.366286756279609e-08 -2.42535452956225e-09 1.910420072528291e-11 -6.443346391399799e-09 7.854037639306717e-09 1.0896213595367048e-08 -1.4787264396342449e-08 1.3580747848938042e-08 5.624130067541161e-09 9.139396819235024e-09 6.928813580408939e-09 7.13502611966642e-09 -2.803847460774766e-08 1.6094319784878691e-06 4.663371918284804e-10 -1.6804858395937198e-08 4.069241690731617e-09 -2.202657051796762e-08 -1.3710493302847536e-08 -2.1580416712218057e-08 -6.701424598840914e-09 7.415402059313223e-09 3.324422009030116e-09 2.010403833420605e-09 2.970736287809024e-07 -7.457759741179736e-08
pcs.V14 -6.68339204090105e-08 -7.2524204880211155e-09 5.184333694341253e-10 -6.499013638903144e-12 2.237154392536108e-06 -1.441073526525625e-07 2.777488494532142e-09 -1.6622532173389892e-11 6.431111223502171e-09 -6.8532125060996755e-09 7.800277054849366e-09 -1.1660998880162977e-08 -1.908991233116204e-09 -3.6615608109951814e-08 -9.766527601928882e-09 3.4134981685446063e-10 -1.2811131463511914e-08 -4.843238343138952e-09 4.663371918284164e-10 1.5865682660090445e-06 -1.1137824607198814e-08 -2.9543534632261983e-09 1.515266519911785e-08 -1.938971322860162e-08 -4.096406510212213e-09 -1.2912417637347004e-08 -5.447197369896085e-09 -1.377545588892739e-08 -7.056719227686711e-08 -2.9712289243016003e-07 -3.0195689747664974e-07
pcs.V15 -2.2586210436845022e-08 -1.3758486391801534e-07 2.9778514120293047e-09 -2.136088033549994e-11 1.7700545892412076e-06 -1.8178570650975248e-07 5.044339816103402e-09 -3.98245723987009e-11 -1.057554934548041e-09 -9.74714228657091e-09 1.5628259837946897e-08 -9.719614830535858e-10 -1.4779369178024494e-10 6.737531069898796e-10 -3.652957215930294e-09 -2.770300607051738e-08 -5.771357535056986e-09 -3.6965605458382853e-09 -1.6804858395937298e-08 -1.113782460719876e-08 1.6083167556782036e-06 -9.386357623357907e-09 -2.072965766038384e-09 7.504908618062209e-09 6.441640183608131e-09 -1.0429691058715817e-08 -2.0579252543694894e-08 -1.7472523191192275e-09 1.7134168456332674e-07 1.7738022876292936e-08 3.6152687952079476e-07
pcs.V16 4.3616483926150374e-08 -2.0575220373910398e-07 3.6386162681114364e-09 -1.8971276044910214e-11 -1.631377068609437e-06 8.81187709282915e-08 -9.155383251106267e-10 -1.4586532690847242e-13 -1.6908606848871e-08 1.8955865006862692e-08 1.2928763999769909e-08 7.465203277529834e-09 -6.705623274712326e-09 1.597485490611095e-08 -1.4413374175815623e-08 3.2122642497806734e-09 -5.428654805702926e-09 7.358465708798913e-09 4.069241690731633e-09 -2.954353463226145e-09 -9.386357623357827e-09 1.5826862489546563e-06 3.7763518166846075e-09 -5.004521637983102e-09 -1.8922684230027502e-08 -8.773988469722357e-09 -1.4969583493137715e-08 -1.153664791789096e-08 1.9675292680473976e-08 -4.392933639006849e-08 -3.56534576683731e-08
pcs.V17 -4.542713689353782e-08 -1.9583327974602491e-07 3.3916058067065686e-09 -1.876370333359108e-11 -4.243973052110509e-06 2.7671053300540076e-07 -6.009577822092618e-09 4.220291552457867e-11 -9.57496199329938e-09 2.0184616818542073e-08 -1.1366181866217817e-08 2.6611063808402283e-09 -1.5826349032522185e-08 -8.59236029160082e-09 4.054168586081313e-09 1.03718300813103e-08 8.416117181185435e-09 -7.881336969616855e-09 -2.2026570517967663e-08 1.5152665199117943e-08 -2.0729657660377293e-09 3.776351816684305e-09 1.612966320751659e-06 2.384674656130987e-08 6.841325938834656e-09 5.37126630795654e-10 -9.837156044030552e-09 -3.001218255182878e-08 -1.6017176196958352e-07 -2.9004690259750357e-07 9.426882767396269e-08
pcs.V18 -4.345955573689094e-08 1.972674656003099e-07 -3.725788108345137e-09 2.1409039860855573e-11 1.555407507289063e-06 -6.139566342975704e-08 -1.1903813538736199e-10 1.2682410431593421e-11 -9.493391465358515e-09 5.472614888094177e-09 -7.415717409042113e-09 1.3133408189821208e-09 1.0887410510395244e-08 1.3742112206619965e-08 -2.1613179574214554e-08 9.635532867232639e-09 6.2141085911387956e-09 -1.3034829856504103e-08 -1.371049330284756e-08 -1.9389713228601637e-08 7.504908618062226e-09 -5.004521637983136e-09 2.3846746561309587e-08 1.5684403301634645e-06 -6.888822692793378e-09 -1.2733324087752977e-08 -1.1810702159620459e-08 -2.183489405277821e-09 4.880155040049479e-08 1.34770771459084e-07 4.984525855214161e-08
pcs.V19 1.0243418331166485e-08 1.7576421214954675e-07 -4.709639411280912e-09 3.763501470040099e-11 1.423315258876154e-06 -1.9297403453288689e-07 5.675186456025797e-09 -4.661186456318771e-11 7.755948838100184e-10 1.0685577076084248e-08 1.256945019808033e-08 2.1807926314633113e-09 6.734093286962872e-09 3.101357513656881e-08 -2.3284667101488433e-08 5.424993029877607e-10 -1.7133954583004054e-09 -1.3576881372984888e-08 -2.1580416712218028e-08 -4.0964065102124236e-09 6.4416401836078265e-09 -1.8922684230027406e-08 6.841325938834527e-09 -6.888822692793524e-09 1.5697308148933137e-06 1.4246994845843625e-08 2.8896876377315875e-09 6.205874991905015e-09 6.5144746566558645e-09 1.1279620538099763e-07 7.595975117689706e-08
pcs.V20 4.267218046419855e-09 -3.04351855842983e-07 6.3994355183383284e-09 -4.2266721743476856e-11 -3.856705550114646e-06 2.939127637553655e-07 -7.204038010879842e-09 5.5215846557031164e-11 -8.774411550298651e-09 -1.109329169027204e-09 1.381986233325286e-08 6.598999818408928e-09 -2.7566813666856775e-08 1.1620800126993371e-08 -1.2019783518505278e-08 1.7642979711010687e-08 7.616826388723294e-09 3.1921599030273572e-09 -6.7014245988407755e-09 -1.2912417637346989e-08 -1.0429691058715593e-08 -8.773988469722269e-09 5.371266307963236e-10 -1.2733324087752861e-08 1.4246994845843514e-08 1.5813062954979642e-06 1.6968922287032893e-08 2.127427167344556e-08 3.8333604343836604e-08 -1.9162355210232903e-07 3.0221080848032837e-07
pcs.V21 3.792985675143279e-08 1.426424374140865e-07 -3.739062563709097e-09 2.9602072300610353e-11 3.219376311654027e-06 -2.7583679274003074e-07 6.872113565438696e-09 -5.264195456076734e-11 1.0658867157164404e-08 -9.662856916791893e-09 1.6682477128249792e-09 -3.282447387331572e-08 -1.381482304185579e-08 8.651343692091097e-09 -4.798498115660941e-09 -1.2788378833923464e-09 -1.6009130498714043e-08 -2.066527337079746e-08 7.415402059313331e-09 -5.44719736989644e-09 -2.0579252543695334e-08 -1.4969583493137573e-08 -9.837156044030555e-09 -1.1810702159620684e-08 2.8896876377316172e-09 1.6968922287033227e-08 1.5768170643224408e-06 -3.388714997505173e-09 1.7093040881388403e-07 -1.1410642933042162e-07 2.389805557781406e-09
pcs.V22 -3.063257951018579e-08 3.3208893789570707e-07 -7.750399442572787e-09 5.5087040491960724e-11 1.1534007881497016e-06 -1.0461931146880196e-07 2.177529460608589e-09 -1.4101270111691429e-11 9.209687335337467e-10 -7.158126047224377e-09 -8.963692066302443e-11 -1.3645328694713209e-08 6.239584305278786e-09 5.9577937527344315e-09 1.698103945795626e-08 -8.899000503974114e-09 2.1619910551766998e-08 2.001344352885762e-08 3.324422009030234e-09 -1.3775455888927624e-08 -1.7472523191196099e-09 -1.1536647917890831e-08 -3.0012182551828396e-08 -2.1834894052779422e-09 6.205874991904805e-09 2.1274271673446005e-08 -3.3887149975054354e-09 1.5830587230208226e-06 1.3379856869648578e-08 5.484728973620123e-08 2.869240317249905e-08
proband -4.18415443138329e-07 -7.411196928228339e-08 -1.3061228348239701e-09 3.285682470287779e-11 -2.2882877920230446e-05 1.8977843004908722e-06 -4.419195949397894e-08 3.454253678615643e-10 6.715394814966406e-08 -1.991195012605859e-07 -1.5991130530923196e-07 -9.939263606489667e-08 -1.3282714924759203e-07 2.5636778654655297e-09 -6.229162807384069e-08 -1.6944991706099862e-07 1.0238324936191276e-07 1.0745483022958253e-07 2.01040383342191e-09 -7.056719227686758e-08 1.71341684563326e-07 1.9675292680474605e-08 -1.601717619695746e-07 4.880155040049511e-08 6.514474656652579e-09 3.833360434383969e-08 1.7093040881388085e-07 1.3379856869644882e-08 0.00015571277961980184 -9.785163920961602e-05 -8.387569293172268e-05
paternal 2.243941324248471e-06 -8.081678410833431e-07 8.432939609156422e-09 -6.395700608725987e-12 -8.474276279822146e-06 5.661863479061579e-07 -1.240662057886008e-08 7.532174146749687e-11 5.687691150451049e-07 -8.955053029958918e-07 1.651692158722616e-08 -3.7043165854179435e-07 -1.6150143174066405e-07 -3.126589484107487e-08 -4.975123982050854e-08 -1.418653022942929e-07 4.0640131981184e-08 -1.738623743909871e-08 2.9707362878090173e-07 -2.9712289243015865e-07 1.7738022876295474e-08 -4.392933639006887e-08 -2.900469025975059e-07 1.3477077145908373e-07 1.1279620538099882e-07 -1.9162355210233075e-07 -1.1410642933041969e-07 5.484728973620088e-08 -9.785163920961603e-05 0.00022837597260966648 1.0907049297135551e-05
maternal -1.3083478857033864e-07 -1.2025090952148158e-06 3.546310096734877e-08 -2.634331211525494e-10 6.316995170902626e-05 -4.346057236563605e-06 9.681496727648764e-08 -6.873070726111477e-10 6.955788615006581e-07 -8.856113511853825e-07 1.4366770389643137e-07 4.028170752136866e-08 1.9914993998552487e-07 -4.3850977328151664e-08 -2.7238450864768967e-08 7.232798055649805e-09 1.396214790091518e-07 1.1863945509887146e-07 -7.457759741179977e-08 -3.019568974766493e-07 3.615268795207944e-07 -3.5653457668374646e-08 9.426882767394267e-08 4.984525855214188e-08 7.595975117690387e-08 3.022108084803215e-07 2.389805557787715e-09 2.8692403172507742e-08 -8.387569293172268e-05 1.090704929713553e-05 0.00020509702768893874
