 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0008821371232262705 -1.52239092006548e-08 -1.9313088800551137e-05 1.7380053515172588e-06 1.9932410830402115e-06 -4.043918659499289e-07 1.746804390697116e-06 2.1767949810600605e-06 -8.945134699870573e-07 2.3269729650739515e-06 -1.4589381888680059e-06 -3.911352120731779e-07 -2.752989103589573e-07 -2.052301974917838e-06 -1.1469592884159231e-06 -1.625024227157224e-06 1.3028800007993066e-06 -9.173614460137541e-07 -6.448263811846727e-07 6.286212474544899e-07 -3.486335657258591e-07 -4.510402791005365e-06
PC1 -1.5223909200654457e-08 2.863416830876715e-06 -1.3951431274410586e-06 -3.6290988397153383e-07 -1.5200130252719915e-08 -2.7163475597845e-07 5.7539217168621565e-08 7.654118941503768e-08 7.650111307042537e-08 -4.210310232212312e-08 1.5739225861736477e-07 -1.5013610632205552e-08 5.182479103096563e-07 -1.323481258555412e-07 -2.2707882870881988e-07 -5.988601966339563e-07 -5.166144336905299e-07 1.723158044711008e-07 2.5117797598120777e-08 1.7522861268367892e-07 4.4877280795935945e-09 2.951174207576352e-06
PC2 -1.931308880055115e-05 -1.3951431274410582e-06 4.104011358275335e-05 7.154548210631281e-07 1.0999534721947058e-06 -5.647937057539354e-07 -5.678183398747147e-07 -1.4170744776374737e-07 8.361167512463719e-07 -2.9291401172117236e-07 9.704353601080811e-09 8.548784280612577e-08 -6.521871170898749e-07 6.989447239284501e-07 -8.301215595863527e-07 1.1436172837391297e-07 1.798961550628186e-07 7.509982963402718e-07 1.6353172897694994e-07 -1.616013877877413e-07 -1.8909183678092753e-07 -3.3119771415305863e-06
PC3 1.738005351517258e-06 -3.6290988397153367e-07 7.154548210631278e-07 5.32925774050028e-06 7.566911613203838e-08 1.0182310712016133e-06 -1.9615934958766473e-08 3.8928789468428165e-07 -2.420003817169787e-07 -8.328898834037727e-07 -7.855146790629157e-08 3.455079162276392e-07 6.599593057976568e-08 -6.120297320167168e-07 9.303051796258914e-08 -4.324929088733897e-08 2.2400734387780942e-07 -2.491527729528516e-07 -4.69918923746153e-07 3.037970583341982e-07 1.0528938187769409e-07 -1.107380895298836e-06
PC4 1.9932410830402115e-06 -1.5200130252719872e-08 1.0999534721947065e-06 7.566911613203837e-08 9.543462728397017e-06 1.2060911671317685e-06 -4.2307666253946106e-07 1.589139728269151e-07 -1.0370993580244456e-06 3.821953471341485e-07 3.7723872392813755e-07 2.412649642136845e-07 -9.68513323260375e-07 -5.729922500833354e-07 8.990134262695842e-08 5.2802554147704225e-08 -1.5746292109206212e-08 -1.2232980798626634e-07 -2.9478518461199195e-07 -6.27989423851846e-08 7.754923769782655e-08 -2.9207944308702935e-07
PC5 -4.04391865949929e-07 -2.7163475597845e-07 -5.647937057539345e-07 1.0182310712016135e-06 1.2060911671317683e-06 1.5099618844978018e-05 3.975898986957718e-07 7.524421918705494e-07 -3.619414913646585e-07 -4.888933233803678e-07 -2.1662014586712059e-07 -5.282712820033641e-07 5.514827537669352e-07 -8.534663050098785e-07 3.446548029485277e-07 2.0514757451788684e-08 -5.7893358001426274e-08 5.916697848831067e-07 -5.321283444577284e-08 7.031248075217658e-08 -1.8576302507015067e-07 2.5899981652772466e-07
PC6 1.7468043906971185e-06 5.7539217168621545e-08 -5.678183398747149e-07 -1.961593495876659e-08 -4.230766625394614e-07 3.975898986957718e-07 1.3864520458773033e-05 -4.315946747455505e-09 2.621186290068985e-07 8.255758841121413e-08 1.1856289350517684e-07 -3.5259160283475764e-07 1.433321237964912e-07 -9.00959745464352e-08 -1.443231010326537e-07 -5.8992153616699935e-08 -6.398058498740903e-08 2.8056650754510404e-07 -3.38350455751441e-07 -1.9712541962375342e-07 -5.621493532278718e-07 2.484993111815054e-06
PC7 2.176794981060062e-06 7.65411894150377e-08 -1.4170744776374776e-07 3.8928789468428155e-07 1.5891397282691453e-07 7.524421918705497e-07 -4.3159467474549364e-09 1.1885069923836966e-05 6.797179202162884e-07 -1.757444392816032e-07 -1.6363507228968343e-07 8.579859570117734e-07 3.0895146054182535e-07 9.41766586681344e-08 -1.8612800434727287e-07 -4.431136124903042e-07 1.3351395289685672e-07 -2.0847855871737077e-07 9.502097981054042e-08 -2.5801106824083868e-08 -3.492073191452641e-07 -3.722051244857877e-06
PC8 -8.945134699870533e-07 7.650111307042553e-08 8.361167512463707e-07 -2.4200038171697874e-07 -1.037099358024446e-06 -3.6194149136465857e-07 2.621186290068984e-07 6.797179202162881e-07 1.2948453108597624e-05 2.3291646383903543e-07 2.000096049931727e-07 -6.498147895249016e-07 4.923592965388219e-07 -4.272179305904568e-08 -4.38711178707131e-07 -3.972975869268322e-07 2.765433888655399e-07 7.587307695218191e-08 -6.008652614167108e-07 -2.3038902541908334e-07 4.239727799308078e-08 6.562685870573937e-08
PC9 2.3269729650739498e-06 -4.2103102322123185e-08 -2.929140117211715e-07 -8.328898834037722e-07 3.8219534713414877e-07 -4.888933233803679e-07 8.255758841121388e-08 -1.7574443928160335e-07 2.3291646383903521e-07 1.1406464590079394e-05 -2.1820886201900646e-07 -2.5853227451258466e-08 -3.1806571612467373e-07 1.8801071751594354e-08 -6.363658488967086e-07 3.6317100480859695e-07 4.040329014587239e-07 3.4539984991029476e-07 -5.919482467897292e-07 -2.2520939157377335e-07 -5.622209346609859e-07 3.7168040989184433e-07
