 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006653306007395834 -1.5262009159750542e-07 -2.3319071907163314e-05 1.3745771694326498e-06 5.214025833503304e-07 3.8549430156629296e-07 2.4346222154871043e-06 1.8125501680624057e-06 -3.288604391354189e-07 2.376845256769545e-06 -1.0155782265743058e-06 7.320418303717188e-07 -5.308162010384268e-07 -1.6179488166215278e-06 -1.5649168035737694e-06 -1.9203645681615127e-06 8.369332320184893e-07 -1.8990347682950915e-06 -7.548115905762353e-07 9.991203137876826e-07 -1.015215695497058e-06 6.395257408455289e-06 6.90731319260431e-07 -2.0339846840305876e-05
PC1 -1.526200915975051e-07 2.313225547356212e-06 -1.658659427030954e-06 -3.2707124942154724e-07 -1.1798151006913216e-07 -2.6641856475643897e-07 9.451101821880292e-08 9.59857465659367e-08 5.910492487162491e-08 -4.44134030649739e-09 1.2253567231409452e-07 4.784273496077016e-08 6.298652547658516e-07 -1.1103334017226017e-07 -2.7222302629895944e-07 -6.940197384828086e-07 -6.339884026345449e-07 2.378553781069158e-07 5.189060518864537e-08 2.295336887419092e-07 1.1785744636609388e-08 -3.748870807848508e-07 2.848614188308426e-06 6.458330998357145e-06
PC2 -2.331907190716331e-05 -1.6586594270309542e-06 4.7440832995676566e-05 9.090219000203878e-07 1.4208404177980232e-06 -5.836946897148142e-07 -4.877188860904322e-07 -5.457621374610068e-07 1.1519751620031912e-06 -3.290871105164807e-07 -1.596851310426318e-08 -6.481590045366865e-08 -1.0878514715732112e-06 8.574005563709611e-07 -1.0793433057581947e-06 4.580498339803378e-08 9.50906947259581e-08 7.106260530913965e-07 1.4936840150771959e-07 -5.635040021742129e-07 -3.1405145812963197e-07 -4.577266014677791e-06 1.8690682770990157e-06 -4.5195965151457024e-06
PC3 1.3745771694326492e-06 -3.2707124942154713e-07 9.090219000203879e-07 4.448029031077522e-06 1.7943385449107676e-07 1.2281859522141528e-06 1.157596530621195e-08 4.759501342485278e-07 -2.39361683437347e-07 -9.731395352841857e-07 -8.634969076300301e-08 4.369085055880598e-07 5.5534228014521115e-08 -7.592442907966613e-07 9.649927508678774e-08 -4.40942686610507e-08 2.712512983611756e-07 -3.977540606658938e-07 -5.532234062427435e-07 4.4311621928794627e-07 1.560291708788316e-07 -4.187884858499885e-07 -3.7401639545007287e-06 9.1103725693966e-07
PC4 5.2140258335033e-07 -1.1798151006913212e-07 1.4208404177980234e-06 1.794338544910768e-07 8.429496503994141e-06 1.6878328434576656e-06 -4.0538357600916823e-07 2.4254555558055504e-07 -1.324010024032512e-06 4.5413446283365395e-07 3.7422517476018195e-07 2.426428096157147e-07 -1.0204734644253064e-06 -6.51838028152396e-07 2.5986669982565984e-08 -3.364012235403416e-08 8.259527283215026e-08 -7.0060655861230206e-09 -5.132905989584163e-07 -1.598161533300267e-07 1.1072150582299982e-07 2.4517943134578463e-06 -3.3520165009152983e-06 -3.7132920582320674e-06
PC5 3.8549430156629095e-07 -2.664185647564389e-07 -5.836946897148141e-07 1.228185952214153e-06 1.6878328434576659e-06 1.605179700198334e-05 3.5273366658526564e-07 1.0402947424875003e-06 -8.464458979911905e-07 -6.00205301198241e-07 -4.887335747866488e-07 -9.347871494628004e-07 5.314986151542673e-07 -1.2773474371803088e-06 5.180321679738368e-07 9.720596449458785e-08 -5.954145957100608e-08 7.703790878802427e-07 -2.157219552272819e-07 2.6599926364267063e-07 -7.603592081403516e-08 -1.159030720938733e-06 -1.3073781685332013e-06 2.738416963202563e-06
PC6 2.4346222154871034e-06 9.451101821880311e-08 -4.877188860904323e-07 1.1575965306211962e-08 -4.053835760091678e-07 3.5273366658526527e-07 1.5250323729583474e-05 -9.574236185302276e-08 2.8418191403243845e-07 2.2646498796774043e-07 9.235671784529005e-08 -3.5360763880822154e-07 -8.611850944464198e-08 -1.6593209297924714e-07 -2.1267418742225345e-07 -1.3200309758375163e-07 -7.908364785590159e-08 2.695686628596258e-07 -4.134010309213657e-07 -2.3683329110603718e-07 -5.393232015152219e-07 2.288511654288262e-06 2.433256393979123e-06 -1.0686984079717084e-06
PC7 1.812550168062406e-06 9.598574656593642e-08 -5.457621374610066e-07 4.7595013424852797e-07 2.4254555558055504e-07 1.0402947424875007e-06 -9.574236185302258e-08 1.3025124965273489e-05 9.98229232127138e-07 -2.459916754116658e-07 -1.367257016338164e-07 1.328483600317923e-06 4.425268981140688e-07 2.4648305277588464e-07 -4.116311685605427e-07 -5.201567513675637e-07 3.7767153369574195e-08 -4.815654652053644e-07 8.277039041192312e-08 7.886331320064627e-08 -4.901049324276604e-07 -6.956924464980587e-06 6.5503330963398885e-06 2.2098860020398754e-06
PC8 -3.2886043913541584e-07 5.910492487162471e-08 1.1519751620031919e-06 -2.393616834373467e-07 -1.3240100240325115e-06 -8.464458979911904e-07 2.8418191403243877e-07 9.982292321271381e-07 1.4504074906518526e-05 3.8033071279655445e-07 4.0669605768265016e-07 -8.124369176088152e-07 3.190610436009678e-07 -1.229453098266867e-07 -5.045650257991912e-07 -4.4157074538588423e-07 3.702979795720962e-07 1.0510011205269465e-07 -7.858464124805038e-07 -2.469271780733652e-07 1.1194911312853342e-07 -8.490907649672447e-07 2.391713534142655e-06 8.929899253147931e-07
PC9 2.3768452567695448e-06 -4.441340306497495e-09 -3.290871105164805e-07 -9.731395352841853e-07 4.5413446283365405e-07 -6.002053011982407e-07 2.2646498796774037e-07 -2.459916754116655e-07 3.803307127965544e-07 1.2349776933485136e-05 -2.221316256338451e-07 -2.6429833515045026e-08 -4.4843463320536327e-07 9.951410778598778e-08 -8.567298816768321e-07 4.3416465076779984e-07 3.728148897654308e-07 4.824764943970986e-07 -4.956852282235473e-07 -2.5983802645515883e-07 -7.589348293586852e-07 1.480645070708837e-07 4.774966471130498e-07 -1.7999927815375832e-07
