 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006870105342264576 -2.296692626429067e-07 -2.2652814659759437e-05 1.5421950778319332e-06 2.99691890830856e-07 7.946690754203469e-07 2.3150177739317916e-06 1.866266744732977e-06 -3.404457755698768e-07 2.188352699466175e-06 -1.0041061229503862e-06 7.664795872168451e-07 -5.030241611786368e-07 -1.299562461627381e-06 -1.4739908108303927e-06 -2.053047550413191e-06 9.338458460176125e-07 -2.0141477111358635e-06 -7.924784584017326e-07 6.744597810390131e-07 -1.0645456120205132e-06 5.917175730241275e-06 4.3390809397830304e-05 -1.1629491406453269e-05 -0.00011717014128642572 3.1288277169625447e-06 -5.9702143228696565e-06 8.294876660151586e-07
PC1 -2.2966926264290628e-07 2.361244985637796e-06 -1.666583163451693e-06 -3.310815352929821e-07 -1.0977843070240787e-07 -2.80670035516469e-07 8.934547637131832e-08 1.0104414598986409e-07 5.6913649136434905e-08 -7.887117219898264e-09 1.2633107514053786e-07 4.297089236337068e-08 6.324755406435568e-07 -1.1407376478610077e-07 -2.690755592817424e-07 -6.895979438522008e-07 -6.271845882140605e-07 2.33470924217228e-07 5.1531648524838285e-08 2.346610412348128e-07 1.0487756641398947e-08 -3.578755630598731e-07 2.5481579854952152e-06 6.352461489517392e-06 1.2410830722871385e-06 -5.081050075099181e-07 3.7024754258588087e-09 3.66020243339149e-07
PC2 -2.2652814659759447e-05 -1.6665831634516933e-06 4.759962825227218e-05 8.840638585892854e-07 1.371351869158588e-06 -4.917469490736042e-07 -4.743718975991813e-07 -5.32889204716427e-07 1.151657171783172e-06 -3.171992028896116e-07 -4.2703689385712467e-08 -7.440521690352884e-08 -1.0514042867124234e-06 8.943729919996953e-07 -1.0834366766358491e-06 1.764243702186553e-08 1.2003991975117876e-07 6.581010296147407e-07 1.3254242900463964e-07 -5.784536376885115e-07 -2.7848475941259604e-07 -4.5695218081075515e-06 7.427504797397732e-06 -1.1463453781301855e-05 -1.12612086741902e-05 -8.046273577050668e-06 1.2539582795994081e-05 9.437041402145589e-06
PC3 1.5421950778319332e-06 -3.310815352929821e-07 8.840638585892852e-07 4.543463403785641e-06 1.5684035353769202e-07 1.2228615670252414e-06 2.5931519726706177e-09 4.663214552423201e-07 -2.442669132119235e-07 -9.740527608683444e-07 -8.085092554171784e-08 4.4177777382979985e-07 4.299376762239239e-08 -7.440309231795332e-07 1.0722866374551446e-07 -4.645781400326539e-08 2.7518699587571896e-07 -3.830799343633398e-07 -5.525535663121991e-07 4.295240688434231e-07 1.460405449223411e-07 -4.749521494029463e-07 -2.414996801657564e-06 3.165148743079181e-06 -2.7170667368851107e-06 4.042604926657207e-07 -2.557727095762646e-06 -3.164504284271316e-06
PC4 2.9969189083085825e-07 -1.097784307024078e-07 1.3713518691585884e-06 1.5684035353769205e-07 8.625826144544893e-06 1.6432300411224581e-06 -3.835557711690955e-07 2.565296279961352e-07 -1.3422507791459748e-06 4.663314821910988e-07 3.7915222983089976e-07 2.3494984065219268e-07 -9.96887546512359e-07 -6.929522810701106e-07 1.434787319294678e-08 -1.2419477629368085e-08 7.610157805688293e-08 -1.2341824830444708e-08 -4.922581567301002e-07 -1.3720187911980135e-07 1.0302733181457833e-07 2.5157506733073987e-06 -8.246046760065187e-06 -6.968316099882621e-06 7.814426674264398e-06 4.072940656363007e-06 -8.687332140718933e-07 8.347782230856843e-06
PC5 7.946690754203519e-07 -2.806700355164693e-07 -4.917469490736039e-07 1.2228615670252414e-06 1.643230041122459e-06 1.6292638055862542e-05 3.5596942004307384e-07 1.0168317879776685e-06 -8.785631228837788e-07 -6.613266853280921e-07 -4.547957206419533e-07 -8.615536243387826e-07 5.240531094425144e-07 -1.1951346890880757e-06 4.865211012990975e-07 8.147154341072237e-08 -9.509711510354242e-08 7.289047392418172e-07 -1.9469106502986067e-07 2.1086815481707817e-07 -1.1350240733940236e-07 -1.0876242899023587e-06 9.570264464024526e-07 8.27141682247389e-08 -2.1990840011321194e-05 1.3475779170681547e-05 8.830061628651404e-06 6.219789642270312e-07
PC6 2.3150177739317924e-06 8.934547637131838e-08 -4.743718975991815e-07 2.5931519726706363e-09 -3.835557711690953e-07 3.5596942004307347e-07 1.531570754717165e-05 -1.1103373608776951e-07 2.8488938913878107e-07 2.1437753978321665e-07 1.0881377207577966e-07 -3.5468350308690124e-07 -5.4617932843125814e-08 -1.9394748868664785e-07 -2.1846342127703754e-07 -1.2397522392510602e-07 -6.283459531648876e-08 2.7727458276687996e-07 -4.111320498717544e-07 -2.524509772233898e-07 -5.441727025278268e-07 2.3484455267651698e-06 2.8959428429468156e-07 -2.664290767614073e-06 1.1225325419191396e-06 3.5451899205925633e-06 -2.981558203270192e-06 6.853852476835783e-06
PC7 1.8662667447329743e-06 1.0104414598986411e-07 -5.328892047164266e-07 4.6632145524231987e-07 2.565296279961352e-07 1.0168317879776685e-06 -1.110337360877693e-07 1.3111205245347245e-05 9.994421365264224e-07 -2.58388596526234e-07 -1.4745936886322195e-07 1.321643491923421e-06 4.4656101036462826e-07 2.576009371955208e-07 -4.041143866148764e-07 -5.154620352132305e-07 2.186958051846521e-08 -5.104026987844719e-07 8.326776550416236e-08 1.0513405791819261e-07 -4.815344428995907e-07 -7.049707820152228e-06 7.717397933650503e-06 1.762698879377267e-07 -3.15896341029391e-07 -3.716719637769041e-06 8.2415519284418e-06 -2.391958195112109e-06
PC8 -3.4044577556987867e-07 5.691364913643486e-08 1.1516571717831733e-06 -2.442669132119232e-07 -1.3422507791459748e-06 -8.78563122883779e-07 2.848893891387813e-07 9.994421365264217e-07 1.4546981954337786e-05 3.9396562664453775e-07 3.8486611558121254e-07 -8.356749685826148e-07 3.35744174841207e-07 -1.2595012730075307e-07 -4.871484129069032e-07 -4.413577170389857e-07 3.9284888153462675e-07 1.0311031033086961e-07 -7.916305777338179e-07 -2.4997579816050223e-07 1.3601892397222977e-07 -9.96543806339162e-07 4.801026432693923e-06 2.2234952282035497e-06 3.338444520682484e-06 -8.672546898184054e-06 -2.556349946216673e-06 -4.313756134196233e-07
PC9 2.1883526994661774e-06 -7.887117219898303e-09 -3.171992028896117e-07 -9.740527608683444e-07 4.6633148219109905e-07 -6.613266853280924e-07 2.143775397832165e-07 -2.5838859652623416e-07 3.9396562664453775e-07 1.2424624646753483e-05 -2.3691134832843945e-07 -6.780053617499903e-08 -4.6060066874152554e-07 7.870363777934424e-08 -8.545646645644636e-07 4.436560114835005e-07 4.0089448429128457e-07 4.785889317684336e-07 -5.206866911629802e-07 -2.4133444457285397e-07 -7.332090822018514e-07 9.046690963544752e-08 -5.371954276691721e-07 -8.064822814542406e-07 1.0336809583047098e-05 -7.747097137279324e-06 1.4172118370007022e-06 -6.863666021942074e-07
