 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0005485065522650804 -2.234062748403516e-07 -2.3471832514558667e-05 1.183631264673079e-06 -5.47865348653355e-07 1.927143097787539e-06 2.747783164896602e-06 8.625543592500147e-07 -8.247716206367635e-08 1.7059618566932437e-06 -3.385700690880233e-07 1.5517713903235375e-06 -8.404786516097173e-07 -5.537264944524498e-07 -1.32722979274225e-06 -2.0811447266074794e-06 4.2709049204087525e-07 -2.7780448138554907e-06 -4.234669241663013e-07 6.765503445605646e-07 -1.2474230734205303e-06 5.966331340703663e-06 3.5200490191676965e-05 -6.76321741530971e-06 -9.710692603305585e-05 5.340099926701489e-06 6.277516237099762e-06 -1.725733531956243e-06
PC1 -2.2340627484035086e-07 1.9653373783708085e-06 -1.6076586701655605e-06 -2.727427440930853e-07 -1.3886371115593938e-07 -2.0401215380891748e-07 1.4444321574058577e-07 6.114615998911844e-08 2.8926060555128473e-08 2.5646397805961776e-08 8.92610352600641e-08 6.356341163361362e-08 6.125594370501213e-07 -1.022023892619313e-07 -2.808782897648369e-07 -6.686970801211448e-07 -6.643173519374672e-07 2.9118634877644216e-07 5.269801557914627e-08 2.2110006779214843e-07 3.138815670242933e-08 -4.773498033297338e-07 2.2392521304553383e-06 5.612571115822867e-06 1.1206462644838689e-06 -3.6192788196722867e-07 -3.007613085870491e-08 3.9945961934742914e-07
PC2 -2.347183251455867e-05 -1.6076586701655597e-06 4.6900278116312906e-05 9.404514619517029e-07 1.447111445778272e-06 -5.745266887180715e-07 -4.473993254932483e-07 -6.21966180527006e-07 1.172401937610846e-06 -2.386229455775233e-07 -7.313829278592934e-09 -2.685688823451509e-07 -1.2746832513228538e-06 8.314073071174045e-07 -1.2735044453231836e-06 2.244840921571477e-08 1.0183719180100794e-07 5.736440004122199e-07 1.7203991028570486e-07 -7.376302009537739e-07 -3.1064256301488514e-07 -5.460648687915994e-06 7.531167084013844e-06 -1.0640087208181663e-05 -1.2382241257952078e-05 -8.921452690814372e-06 1.3459822722992089e-05 9.283137240668793e-06
PC3 1.1836312646730787e-06 -2.727427440930854e-07 9.404514619517042e-07 3.873760102774225e-06 1.983165109447506e-07 1.2175453873780524e-06 1.1303364949487995e-08 5.171528261746527e-07 -1.9105909607511183e-07 -9.967366771459437e-07 -7.294319785445292e-08 4.804068027275618e-07 4.9626831107278226e-08 -7.41778114495611e-07 9.537076062491456e-08 -3.691477868489584e-08 2.4154127039843544e-07 -4.957832744798163e-07 -5.505036574876734e-07 4.76994429271727e-07 1.3959940022014982e-07 -3.3945330281533713e-07 -2.096521244526337e-06 2.8211730032340473e-06 -3.26583891761251e-06 7.382393271434502e-07 -2.1611289955031988e-06 -2.8345991395054397e-06
PC4 -5.478653486533557e-07 -1.3886371115593943e-07 1.4471114457782723e-06 1.983165109447505e-07 7.307200960656319e-06 1.7410663611868457e-06 -3.420135208795206e-07 2.4272047028419385e-07 -1.349488141923837e-06 3.536948529897166e-07 3.395138314199457e-07 2.5700599075672463e-07 -9.530559376326723e-07 -6.596892332098668e-07 -1.4006589321906423e-08 -4.4726836308474995e-08 7.126226710724981e-08 1.3323029450454e-07 -4.830418660136602e-07 -1.843388785721358e-07 1.4183538358923597e-07 2.3616544298124087e-06 -7.83915333407381e-06 -6.054711871628515e-06 6.4724882897770075e-06 4.14438016539829e-06 -1.3190837837665518e-06 7.238224512952863e-06
PC5 1.9271430977875413e-06 -2.0401215380891754e-07 -5.745266887180718e-07 1.2175453873780526e-06 1.7410663611868461e-06 1.5222596651710409e-05 3.5205380650430523e-07 1.2070918851676667e-06 -1.020765596343659e-06 -7.151983708129896e-07 -5.733246856445326e-07 -8.767436440037859e-07 3.897717501942715e-07 -1.3987614003242796e-06 5.157390905058369e-07 1.3151261191539905e-07 -8.217244249867756e-08 7.156867203314866e-07 -1.8082904672119426e-07 2.779774181598141e-07 -6.263604261771944e-08 -1.4560728265613573e-06 8.025700867875066e-07 3.5647934388080317e-07 -2.211774736295031e-05 1.394672629909468e-05 8.47627922436204e-06 2.615076775053115e-07
PC6 2.747783164896601e-06 1.444432157405859e-07 -4.4739932549324855e-07 1.13033649494877e-08 -3.4201352087952035e-07 3.52053806504305e-07 1.4654393584299492e-05 -1.43407888930881e-07 1.771331622273031e-07 2.5582660146422576e-07 1.2765212552965434e-09 -3.654781514200847e-07 -1.513346038389391e-07 -2.117558055911697e-07 -2.396039368153419e-07 -1.338514593603131e-07 -4.372301190769667e-08 3.151265034534708e-07 -3.600736023969989e-07 -2.909558136959667e-07 -4.885466187632002e-07 2.588662525975306e-06 1.0797492653251748e-06 -2.7889614658641673e-06 1.0201716980267392e-06 3.069811638579223e-06 -1.8632646704360455e-06 6.642323267906553e-06
PC7 8.625543592500147e-07 6.114615998911836e-08 -6.219661805270063e-07 5.17152826174653e-07 2.4272047028419396e-07 1.2070918851676672e-06 -1.4340788893088077e-07 1.2482749938394396e-05 1.0274006795674915e-06 -1.91988062193992e-07 -1.118509247951976e-07 1.4086946963428476e-06 3.9660520525328945e-07 2.6277395814860767e-07 -4.950011919593664e-07 -4.85341304821382e-07 -7.825324716144246e-08 -5.821111305977993e-07 1.0261055390790566e-07 1.527429276812482e-07 -4.4634813276778383e-07 -7.5338072492222734e-06 7.275237132222946e-06 1.4407676223639977e-06 3.1806626667110224e-07 -3.873502407053704e-06 7.791785644227128e-06 -2.960903931508959e-06
PC8 -8.247716206367628e-08 2.8926060555128598e-08 1.172401937610845e-06 -1.9105909607511173e-07 -1.349488141923837e-06 -1.020765596343659e-06 1.771331622273032e-07 1.027400679567492e-06 1.4124310406837726e-05 5.224192772664007e-07 4.751413667239936e-07 -9.074497635028727e-07 2.508751853492774e-07 -1.5334704503336816e-07 -4.7512408883464857e-07 -4.78821895074315e-07 4.3046179293718017e-07 8.048274272199922e-08 -9.127025795832847e-07 -1.443414435385814e-07 1.256901819496643e-07 -6.984679670340873e-07 4.948178869164034e-06 1.968308845873953e-06 4.0959708400972076e-06 -1.0859526354506366e-05 -2.9566874932958075e-06 -8.382458334484354e-08
PC9 1.705961856693243e-06 2.5646397805961843e-08 -2.386229455775237e-07 -9.967366771459439e-07 3.5369485298971635e-07 -7.151983708129897e-07 2.5582660146422587e-07 -1.9198806219399214e-07 5.224192772664011e-07 1.1804879942989975e-05 -2.918731207761837e-07 -1.4331211943280754e-08 -4.5615926348199584e-07 6.303532707587093e-08 -8.802497917883362e-07 3.976415624251448e-07 2.8238539632040557e-07 5.632825126292794e-07 -5.196526296746809e-07 -1.5581370519233951e-07 -7.173504085346208e-07 2.8765003167925257e-07 -1.913411624068375e-07 -8.084296334615347e-07 1.0251180024947495e-05 -8.047759696236363e-06 1.2851685548801713e-06 -1.6749053884053683e-06
