 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006962481531604961 -1.8374474259025943e-07 -2.3678983177779217e-05 1.5593146290144742e-06 3.155489948098117e-07 9.08640123214242e-07 2.3846761760044658e-06 1.948378251932686e-06 -3.587470507209307e-07 2.048000373587444e-06 -9.47408123828487e-07 7.350054420625299e-07 -5.448375261432266e-07 -1.377516629938783e-06 -1.5923611334480871e-06 -2.20655242927937e-06 1.0224261927688117e-06 -1.9901191991689713e-06 -6.180752789337715e-07 6.322430081488623e-07 -9.687879621925354e-07 7.232886482919291e-06 4.5518368666617e-05 -1.075486045037009e-05 -0.00012196332324077643 2.7509258368407458e-06 -7.131607703581385e-06 -3.2986388905502126e-06
PC1 -1.8374474259026002e-07 2.410584496206079e-06 -1.655045751028202e-06 -3.544956060250355e-07 -1.0885697067516896e-07 -2.7033572730259514e-07 1.0216168973871572e-07 8.352878827432751e-08 6.752433787514525e-08 7.724086591379395e-09 1.1266366222009955e-07 4.2459214234589466e-08 6.393467269054209e-07 -1.2139685911673382e-07 -2.7563800375915874e-07 -6.958343195589281e-07 -6.588721163319922e-07 2.3795000358629074e-07 5.1644006139431084e-08 2.333098063642746e-07 1.6968603991051084e-08 -4.972033136138075e-07 2.7866269875764422e-06 6.534134373977385e-06 1.1206245835348291e-06 -4.2441248786614126e-07 1.3359953510356935e-07 4.923231744034503e-07
PC2 -2.367898317777921e-05 -1.6550457510282018e-06 4.845554415473385e-05 8.766258277049337e-07 1.4536596842965045e-06 -5.370108866121974e-07 -4.95731438492692e-07 -5.087022858764921e-07 1.1205372241999909e-06 -3.3643429881143954e-07 -3.577451782697606e-08 -9.124881825140679e-08 -1.0952790057644024e-06 9.035223053353305e-07 -1.1155246263442381e-06 7.15749809111185e-08 7.497582606683834e-08 6.643418392941868e-07 1.7879085372190537e-07 -5.441034962493138e-07 -2.7144049317112346e-07 -4.970889972015538e-06 7.839511130264277e-06 -1.1230106839719108e-05 -1.136336504748023e-05 -8.932035761582438e-06 1.3057538752938772e-05 8.623427283012398e-06
PC3 1.5593146290144731e-06 -3.544956060250355e-07 8.766258277049338e-07 4.609429256766064e-06 1.562699335772345e-07 1.2728164121474e-06 -6.416421405439742e-09 4.890874862298032e-07 -2.220489666253554e-07 -1.012880599220698e-06 -7.939177511849208e-08 4.512740420046333e-07 7.204073109541975e-08 -7.593714621459888e-07 1.0692621157290057e-07 -5.529573458843728e-08 2.753040417484989e-07 -3.932120475595477e-07 -5.631910307288876e-07 4.3967932304817035e-07 1.5769322729890505e-07 -2.6727514407169865e-07 -2.535575785895487e-06 3.292790881981458e-06 -3.0058302794752303e-06 3.5568859312990183e-07 -2.5337284294673247e-06 -3.4660176389037877e-06
PC4 3.1554899480981135e-07 -1.0885697067516919e-07 1.4536596842965056e-06 1.5626993357723461e-07 8.797300703815385e-06 1.6789343823801811e-06 -3.9300523818075485e-07 2.266991854263267e-07 -1.3319660961240678e-06 4.598102625419781e-07 3.954175703723061e-07 2.55866307786814e-07 -1.0265117096967763e-06 -7.210862159144189e-07 9.379883698273422e-09 -2.1147918197294394e-08 8.17702417295913e-08 -3.974329710778214e-09 -5.052134596054603e-07 -1.4623594366020757e-07 1.3051961629181165e-07 2.4645638954059555e-06 -8.420640494265546e-06 -7.285645733242629e-06 8.11278028304136e-06 3.3591056461996157e-06 -3.057075268495509e-07 8.44480139274161e-06
PC5 9.086401232142404e-07 -2.703357273025954e-07 -5.37010886612196e-07 1.2728164121474008e-06 1.6789343823801816e-06 1.6591069631160075e-05 3.7254479234008547e-07 1.0858904328406009e-06 -8.585433163758709e-07 -6.578403328843085e-07 -4.588681730374176e-07 -8.547694788393212e-07 5.331858557155758e-07 -1.23025658108453e-06 4.895229299977356e-07 7.335033839616693e-08 -9.373480894375497e-08 7.158946105915669e-07 -1.7128339217632595e-07 2.1421770972462395e-07 -1.2836060892523643e-07 -8.8917775453039e-07 1.1383568023124787e-06 -1.0388463605834164e-07 -2.2597081792816173e-05 1.3395880794218729e-05 9.369823696485967e-06 2.4869599824656175e-07
PC6 2.3846761760044683e-06 1.0216168973871568e-07 -4.957314384926923e-07 -6.416421405439762e-09 -3.9300523818075464e-07 3.725447923400859e-07 1.5592502967504064e-05 -9.552145106305706e-08 2.573466114898078e-07 2.411732023871711e-07 8.921359966079591e-08 -3.677140794904778e-07 -5.7175904428178435e-08 -1.4987653889176995e-07 -2.2830300433394276e-07 -1.19351288255843e-07 -9.824212936714699e-08 2.9545153068125897e-07 -4.0840185890987945e-07 -2.393377326873808e-07 -5.722991581356886e-07 2.3663211787372546e-06 3.8057254374918205e-07 -2.607875671203941e-06 1.0539663160940477e-06 3.521331781235987e-06 -2.828070871532193e-06 6.9432267690741195e-06
PC7 1.9483782519326843e-06 8.352878827432756e-08 -5.087022858764924e-07 4.890874862298035e-07 2.2669918542632647e-07 1.0858904328406007e-06 -9.552145106305677e-08 1.3367493420129808e-05 1.011217086956347e-06 -2.44192726099373e-07 -1.5043767658176243e-07 1.3071242948818996e-06 4.009456373451574e-07 2.328302068968927e-07 -4.263082178720228e-07 -5.691508506557148e-07 6.9930113271041e-08 -4.954161950029745e-07 1.0299765498038069e-07 8.685051434140763e-08 -4.744129826549077e-07 -6.804210549769785e-06 7.554848883829746e-06 -1.1090650018993553e-07 -3.599771437464845e-07 -4.094124782554091e-06 8.746416318465725e-06 -2.83509912427518e-06
PC8 -3.5874705072093097e-07 6.75243378751454e-08 1.1205372241999892e-06 -2.22048966625356e-07 -1.3319660961240676e-06 -8.585433163758705e-07 2.573466114898076e-07 1.0112170869563467e-06 1.4846378805406837e-05 3.761476010720687e-07 3.839500229905532e-07 -8.533249621983497e-07 3.5644435493558087e-07 -1.1986970433908459e-07 -5.023008228487147e-07 -4.7209374815774e-07 4.0305137482266874e-07 1.1289445450667803e-07 -8.079235171024346e-07 -2.352894508503892e-07 1.116578975402568e-07 -8.356873432760552e-07 4.940969193070181e-06 2.347572882750642e-06 3.134039300546059e-06 -9.222802016722548e-06 -3.0037742996561964e-06 -2.9557954098745394e-07
PC9 2.0480003735874475e-06 7.724086591379428e-09 -3.3643429881144007e-07 -1.0128805992206986e-06 4.5981026254197814e-07 -6.578403328843082e-07 2.411732023871712e-07 -2.44192726099373e-07 3.7614760107206834e-07 1.2692521791123375e-05 -2.5498890698287753e-07 -7.091138120017834e-08 -4.3960458564681405e-07 6.322194372484277e-08 -8.369975083402513e-07 4.5852331924783075e-07 3.831329441146075e-07 4.989899626918142e-07 -5.240644774078851e-07 -2.4338828448255656e-07 -7.365446719430643e-07 5.037964035492749e-08 -3.1843008689899293e-07 -7.593195094550381e-07 1.0755018723723285e-05 -8.424357511432938e-06 1.0521295135247124e-06 -1.7257610987822694e-07
