 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007644701711467914 -1.8581944931435292e-07 -2.2885548529685092e-05 1.655497856648488e-06 8.075498110874001e-07 5.612325933015819e-07 2.2734217643496314e-06 2.0011618795178623e-06 -6.479945639409703e-07 2.1863615557515684e-06 -1.1401695807720223e-06 3.708479831380296e-07 -5.255982321896758e-07 -1.5487043528595318e-06 -1.4529443418279841e-06 -2.0501581644422034e-06 1.1131538676330185e-06 -1.704497920851741e-06 -6.44196867835485e-07 5.153211489440985e-07 -7.850075234785626e-07 6.620334079302541e-06 5.055756768352819e-05 -1.262376872097549e-05 -0.00013331981739756607 1.93729623267266e-06 -1.2306302025907343e-05 -3.774440907175546e-06
PC1 -1.8581944931435337e-07 2.6066902530973974e-06 -1.6495113738519827e-06 -3.723823258296591e-07 -9.16935585349982e-08 -2.795397882448753e-07 8.135299600690058e-08 1.011175984864874e-07 8.369452400961868e-08 -9.996283035724882e-09 1.2030150183920195e-07 3.267361387295278e-08 6.351634175527525e-07 -1.3118711052993094e-07 -2.710329698288476e-07 -6.901322315905978e-07 -6.338025149586844e-07 2.2051559218600551e-07 5.296051557752229e-08 2.3338955304416382e-07 1.2640199926271093e-08 -4.415949517866008e-07 2.933528898352633e-06 6.930211317195458e-06 1.151086189674325e-06 -5.136923988779457e-07 2.417371989745399e-07 5.223771930287294e-07
PC2 -2.2885548529685092e-05 -1.6495113738519825e-06 4.7995028117053306e-05 8.482759821490969e-07 1.3945124650765307e-06 -5.420399564332864e-07 -5.197547628796507e-07 -3.7540227553891866e-07 1.0936982344219202e-06 -3.5998099846376557e-07 -2.7171406858754222e-09 -4.2630888686370435e-08 -9.943595199889372e-07 8.7625216883087e-07 -1.081274305876913e-06 5.538277142695078e-08 1.2799614521103926e-07 6.94900050105277e-07 1.958471866266111e-07 -4.546853729603582e-07 -2.4540307275645234e-07 -4.4511846512384594e-06 7.829840836136992e-06 -1.1217548486513545e-05 -1.10411808428624e-05 -8.807598262887236e-06 1.2538332326549752e-05 8.373273654864234e-06
PC3 1.6554978566484875e-06 -3.7238232582965916e-07 8.482759821490971e-07 4.928342254056892e-06 1.3480082700182046e-07 1.2550576288487288e-06 -8.599826317543937e-09 4.534265233395652e-07 -2.431358680771566e-07 -9.880260410638663e-07 -8.72584274273733e-08 4.399756819460943e-07 6.996128714338572e-08 -7.411780573096702e-07 1.115102727033653e-07 -4.293257793214735e-08 2.650871660310139e-07 -3.561455624658569e-07 -5.568205668425878e-07 4.166321057213251e-07 1.559546643504808e-07 -3.279520681142614e-07 -2.6425494390064124e-06 3.5614277480243647e-06 -2.871002383061529e-06 2.5408346157696985e-07 -2.659278615333247e-06 -3.670595242301821e-06
PC4 8.075498110873997e-07 -9.169355853499822e-08 1.3945124650765315e-06 1.3480082700182043e-07 9.328161029028773e-06 1.5965780969895908e-06 -4.120515094438057e-07 2.2409864249432922e-07 -1.2977163920948552e-06 4.635957708327824e-07 4.148120357404456e-07 2.474215784042579e-07 -1.0476276925676097e-06 -7.259648403171763e-07 3.7377255202066945e-08 -7.856200744674825e-10 7.588618799434622e-08 -4.7269996653538916e-08 -4.673622656393498e-07 -1.2773110018889376e-07 1.2627853459709027e-07 2.4068217345691297e-06 -8.568280418099094e-06 -7.47992890133689e-06 8.662588641203686e-06 3.2679137598237376e-06 -8.172710844295263e-08 8.764110597279181e-06
PC5 5.612325933015808e-07 -2.795397882448754e-07 -5.420399564332854e-07 1.2550576288487284e-06 1.5965780969895908e-06 1.680259942462163e-05 3.8478523856309123e-07 1.0195354364985362e-06 -7.496470395538717e-07 -6.34161092800168e-07 -3.982348221602241e-07 -7.866482121327358e-07 5.651719223792224e-07 -1.1492822494404508e-06 4.62751985753043e-07 5.363481732184019e-08 -9.332718986500815e-08 6.912915648290111e-07 -1.4917077138318253e-07 1.7282825901389542e-07 -1.535707215265826e-07 -5.978966292033383e-07 1.093707952058767e-06 -2.793046840397169e-07 -2.2204336849529125e-05 1.3126815086789808e-05 9.486636585471523e-06 3.424399563022948e-07
PC6 2.273421764349628e-06 8.13529960069005e-08 -5.197547628796505e-07 -8.599826317543788e-09 -4.120515094438058e-07 3.8478523856309096e-07 1.56630090639557e-05 -4.924395876644209e-08 2.7823996314506737e-07 2.0582042882110047e-07 1.1379229492362189e-07 -3.75529802847311e-07 -1.5484205064363728e-08 -1.3964423356039573e-07 -2.233969779775214e-07 -1.1134847142254483e-07 -8.022014970776643e-08 2.987400988090761e-07 -4.0284931121385525e-07 -2.3592227370642304e-07 -5.913367023737264e-07 2.5329706134175417e-06 -6.722523195080224e-08 -2.7256789748510387e-06 9.664229192761963e-07 3.657553199674881e-06 -3.076099492338229e-06 6.9402822021976745e-06
PC7 2.0011618795178627e-06 1.0111759848648725e-07 -3.7540227553891903e-07 4.5342652333956496e-07 2.2409864249432946e-07 1.0195354364985366e-06 -4.924395876644244e-08 1.3392070324091268e-05 9.29650572897471e-07 -2.2221898064531183e-07 -1.6910542908085027e-07 1.2209052368807611e-06 3.859397655168582e-07 2.183488643624725e-07 -3.5996719182009e-07 -5.197955598720697e-07 6.927958466493468e-08 -4.4627890126736127e-07 9.78704750295504e-08 6.045258113662592e-08 -4.698998943245554e-07 -6.846456304010806e-06 7.68775394523311e-06 -3.8295495163260284e-07 -5.441073660599195e-07 -4.088990620490023e-06 8.84638156221687e-06 -2.761597307716482e-06
PC8 -6.479945639409726e-07 8.369452400961868e-08 1.093698234421919e-06 -2.4313586807715627e-07 -1.297716392094855e-06 -7.496470395538712e-07 2.782399631450676e-07 9.296505728974709e-07 1.4809028496648592e-05 3.499992824564474e-07 3.197649032524738e-07 -8.193404297781296e-07 4.0266562529285106e-07 -1.0166247580573856e-07 -4.836877822343323e-07 -4.337099061787131e-07 3.6950011522865746e-07 9.98426300034248e-08 -7.798745631551327e-07 -2.4236098863844943e-07 9.383673954728571e-08 -1.1609727187415038e-06 5.0712376115047935e-06 2.6688719981274254e-06 2.8001252878947315e-06 -8.462613467060303e-06 -3.2026082133212547e-06 -4.5531568676732307e-07
PC9 2.1863615557515676e-06 -9.996283035725027e-09 -3.5998099846376504e-07 -9.880260410638665e-07 4.6359577083278236e-07 -6.341610928001685e-07 2.0582042882110044e-07 -2.2221898064531218e-07 3.499992824564472e-07 1.2777462824361438e-05 -2.4110884116965355e-07 -7.776274895800148e-08 -4.2215710937730083e-07 4.563760652634732e-08 -8.138687953877345e-07 4.4760739149293515e-07 4.2571543043844836e-07 4.598234153036292e-07 -5.523546012382237e-07 -2.566530502879149e-07 -7.098807024439345e-07 4.89574256940431e-08 -3.717378336830789e-07 -6.959832312650607e-07 1.0927526262594287e-05 -8.546044498410493e-06 8.787838914659893e-07 2.047350541237103e-07
