 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.000664710074214312 3.791973954844445e-09 -2.3520629569535652e-05 1.4270856447470355e-06 4.4750842383722035e-07 4.85254125708869e-07 2.3970117195848076e-06 1.7960762132494447e-06 -3.3796198345106234e-07 2.364527834142896e-06 -1.1299196999587377e-06 8.318547325149234e-07 -4.958388519566084e-07 -1.5572051989463377e-06 -1.5839037829436304e-06 -1.8976097483350185e-06 7.980701526499526e-07 -1.9004484065831808e-06 -7.435474179580751e-07 1.1299087023946642e-06 -9.28674163069797e-07 -1.7591629541094323e-06
PC1 3.79197395484448e-09 2.2646565074116254e-06 -1.6269729370036749e-06 -3.3170862426388923e-07 -8.78844746817867e-08 -2.8435932264026036e-07 1.0084850412497939e-07 7.378945456466142e-08 5.211131440018112e-08 -2.6248583228589533e-09 1.614947176062181e-07 6.2375091114374834e-09 6.09409206248115e-07 -1.2523707702721674e-07 -2.6746495673972903e-07 -7.085984441233388e-07 -6.152005279460768e-07 2.4799997654777755e-07 4.07762757168358e-08 1.9084690115756578e-07 5.1113949000888255e-09 3.5906921940186767e-06
PC2 -2.3520629569535663e-05 -1.6269729370036742e-06 4.7463162503156794e-05 9.311276411663385e-07 1.4141912782679606e-06 -5.625945222053507e-07 -5.074045426991547e-07 -5.55821710608821e-07 1.1481971977505283e-06 -3.340241338903387e-07 -3.920812114390552e-08 -4.987072927411825e-08 -1.0883493303050759e-06 8.740179416861044e-07 -1.0858280005675353e-06 4.98745487330599e-08 9.141773572624892e-08 7.164481689571024e-07 1.4718564074400888e-07 -5.2976010290446e-07 -2.8604667367132766e-07 -5.6557226868213046e-06
PC3 1.4270856447470368e-06 -3.3170862426388944e-07 9.311276411663378e-07 4.427545190399251e-06 1.7318598709886913e-07 1.2179050369857213e-06 2.6479237928260493e-08 5.031160609675269e-07 -2.289571920549693e-07 -9.727234484628092e-07 -8.485722860170429e-08 4.4392155646659366e-07 6.565413102491906e-08 -7.701668689059684e-07 9.576114590463482e-08 -3.8262087583646656e-08 2.611744928131722e-07 -4.088314200604834e-07 -5.413163665993006e-07 4.320766733068385e-07 1.3180946446560112e-07 -1.6954625015898265e-06
PC4 4.475084238372185e-07 -8.788447468178682e-08 1.4141912782679608e-06 1.7318598709886924e-07 8.415951611429386e-06 1.6967268144858406e-06 -4.0341479349850595e-07 2.6689265459716386e-07 -1.3134144145425758e-06 4.5272634574025686e-07 3.5121211693828e-07 2.7421339593098206e-07 -1.0052045837232055e-06 -6.497653043614635e-07 2.1338127925989242e-08 -2.405494210223219e-08 6.560159085091894e-08 -1.6793867179873712e-08 -5.012521241105447e-07 -1.4049571819604646e-07 1.0703342027991507e-07 -5.995559899713174e-07
PC5 4.852541257088716e-07 -2.8435932264026073e-07 -5.625945222053504e-07 1.2179050369857215e-06 1.696726814485841e-06 1.6054600169682326e-05 3.6493123310535094e-07 1.0546604554855636e-06 -8.423246434703643e-07 -5.972995511522208e-07 -4.7498459989203797e-07 -9.451287687744264e-07 5.289321289006618e-07 -1.2915586960454829e-06 5.19457983939682e-07 9.528849649099832e-08 -5.753958296040613e-08 7.670463987388341e-07 -2.1038742934949695e-07 2.460022316499046e-07 -9.473372663548888e-08 -5.87935227334569e-07
PC6 2.3970117195848067e-06 1.0084850412497943e-07 -5.074045426991546e-07 2.6479237928260596e-08 -4.034147934985059e-07 3.6493123310535057e-07 1.5256190995315329e-05 -1.1051805837828037e-07 2.767701491841875e-07 2.2630937882271308e-07 8.707900771022226e-08 -3.5635630069286593e-07 -9.078275842585751e-08 -1.5494745934907534e-07 -2.1339201466462912e-07 -1.3585558951683016e-07 -7.595301978158443e-08 2.77657553533722e-07 -4.2116704187019836e-07 -2.2498920180503334e-07 -5.233057645345382e-07 2.937431221480762e-06
PC7 1.7960762132494453e-06 7.378945456466138e-08 -5.558217106088214e-07 5.031160609675269e-07 2.6689265459716386e-07 1.0546604554855634e-06 -1.1051805837828036e-07 1.2991825272254997e-05 9.789778630455775e-07 -2.4753014153694067e-07 -1.1857996648030646e-07 1.2981798164420408e-06 4.181588018473421e-07 2.52062515464491e-07 -4.080881559681164e-07 -5.362542251245607e-07 6.081362059127776e-08 -4.6339014220692534e-07 6.123132483921654e-08 7.412988669620957e-08 -4.598496042837329e-07 -3.132375272972453e-06
PC8 -3.3796198345106033e-07 5.211131440018115e-08 1.148197197750529e-06 -2.2895719205496925e-07 -1.3134144145425752e-06 -8.423246434703638e-07 2.767701491841878e-07 9.789778630455777e-07 1.4515635497679286e-05 3.791556100265822e-07 4.135737955345234e-07 -8.253268822400063e-07 3.121280608836557e-07 -1.1960978744494097e-07 -5.034001411848215e-07 -4.4741821094148187e-07 3.777725612997367e-07 1.1267036963926419e-07 -7.960327448136061e-07 -2.4780693052367746e-07 1.2033281470955265e-07 5.843832536947172e-07
PC9 2.3645278341428935e-06 -2.624858322858773e-09 -3.3402413389033786e-07 -9.727234484628086e-07 4.52726345740257e-07 -5.972995511522205e-07 2.2630937882271308e-07 -2.475301415369406e-07 3.791556100265825e-07 1.2366433832418926e-05 -2.2403029301651318e-07 -2.7258616060034846e-08 -4.4810165356051745e-07 9.934714730801443e-08 -8.55839830446465e-07 4.3341277083276124e-07 3.735881029696821e-07 4.862754916521536e-07 -4.97046456354535e-07 -2.5840609173734446e-07 -7.558207301937622e-07 2.935259495702544e-07
