 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006633419369415216 -1.8805269152190863e-07 -2.2891027477463848e-05 1.4712626950544033e-06 2.057652663544525e-07 9.268895730207047e-07 2.368833294906697e-06 1.7890638702916493e-06 -3.216644720034326e-07 2.098511517303722e-06 -9.279810897877942e-07 8.970212026621165e-07 -4.861960416470895e-07 -1.2173173008757487e-06 -1.490119913603428e-06 -2.0489143863093532e-06 8.227950873571447e-07 -2.1153446312056428e-06 -7.361850609479837e-07 7.225796946964694e-07 -1.0971025462056193e-06 5.772851098984381e-06 4.2641819356171555e-05 -1.0213419828599496e-05 -0.00011431446703051715 3.22861425911986e-06 -4.772475054612642e-06 -2.1545456015877692e-07
PC1 -1.8805269152190805e-07 2.2952530787728533e-06 -1.653896829973168e-06 -3.2562286345070066e-07 -1.1505006519331892e-07 -2.7155610328978705e-07 9.576968813159788e-08 9.561202491938228e-08 5.8917208913430686e-08 -6.941567661583228e-10 1.205604164552578e-07 4.489909584005512e-08 6.285257115425085e-07 -1.1406357967269438e-07 -2.7190358457326816e-07 -6.905982721329434e-07 -6.303190248365012e-07 2.3909943148513666e-07 5.098084347978086e-08 2.313311830984928e-07 1.385107657211157e-08 -3.7086075172470556e-07 2.5259691600825785e-06 6.208342019740128e-06 1.1997551680934757e-06 -4.684892193605186e-07 1.0790946053086835e-08 3.8815933812941656e-07
PC2 -2.289102747746386e-05 -1.6538968299731678e-06 4.740217748528218e-05 8.912860934820307e-07 1.4117992174421243e-06 -5.092325254226577e-07 -4.81516849447213e-07 -5.11530762163783e-07 1.1529221390207478e-06 -3.343683713534784e-07 -4.315996522724686e-08 -8.248137438721507e-08 -1.0693608155802355e-06 8.891446042646443e-07 -1.0976006306136591e-06 2.243751356079125e-08 9.746334398764692e-08 6.316932160594893e-07 1.4940273138250211e-07 -5.77165894562404e-07 -2.821511336230773e-07 -4.742713241421193e-06 7.535062212292662e-06 -1.117620450108196e-05 -1.1347475481522653e-05 -8.285535269971328e-06 1.2629967280044175e-05 9.117076662505763e-06
PC3 1.4712626950544025e-06 -3.256228634507009e-07 8.912860934820309e-07 4.425780331291189e-06 1.6145622162593717e-07 1.2274880303615707e-06 4.518633816530427e-09 4.6911775140611344e-07 -2.3534580188303856e-07 -9.772451751926587e-07 -7.940082624653e-08 4.4267592022796866e-07 4.941390932950853e-08 -7.426804554159976e-07 1.0703646111678987e-07 -4.655457465450492e-08 2.700964874869412e-07 -3.9377777317526847e-07 -5.532701150518087e-07 4.339330579124959e-07 1.47732163286699e-07 -4.276849860080618e-07 -2.3833276447743025e-06 3.102742650432581e-06 -2.813684950019575e-06 4.2590968563108105e-07 -2.4854557879821508e-06 -3.1464246495177065e-06
PC4 2.057652663544523e-07 -1.1505006519331886e-07 1.4117992174421245e-06 1.6145622162593712e-07 8.417580593051455e-06 1.6627239797300973e-06 -3.765994511682304e-07 2.3595928337410332e-07 -1.332170199154437e-06 4.634440411873125e-07 3.713682024481661e-07 2.337628315513414e-07 -9.94348505033541e-07 -6.92210672468437e-07 2.424812453586443e-09 -2.3779194815913843e-08 8.765699054593246e-08 1.1526788931498128e-08 -5.040928104483502e-07 -1.5177588167392005e-07 1.1140194361409556e-07 2.5321885845320906e-06 -8.24811985712525e-06 -7.021368095532629e-06 7.675245221084956e-06 3.919019768178831e-06 -7.323072233000472e-07 8.236083005179367e-06
PC5 9.268895730207038e-07 -2.715561032897873e-07 -5.092325254226578e-07 1.2274880303615707e-06 1.6627239797300988e-06 1.6131150601739367e-05 3.517061255590941e-07 1.0492105896151143e-06 -8.948214220520956e-07 -6.650132942043195e-07 -4.6781561000899965e-07 -8.654205249528215e-07 5.120239978602531e-07 -1.2167748288629753e-06 4.903048905995026e-07 8.385873473664986e-08 -9.52105836189658e-08 7.207754700435577e-07 -1.89849583600513e-07 2.2602953287375574e-07 -1.0766324270575531e-07 -1.1213617520982018e-06 1.0283223313508872e-06 1.3279724310647183e-07 -2.206544904093286e-05 1.3405982104766162e-05 8.814071382343327e-06 4.7162189091305806e-07
PC6 2.3688332949066966e-06 9.576968813159781e-08 -4.815168494472132e-07 4.5186338165307915e-09 -3.765994511682304e-07 3.5170612555909436e-07 1.519726622876459e-05 -1.0817624207153984e-07 2.753267840948881e-07 2.2168949949538076e-07 9.777566895175837e-08 -3.5119333971734913e-07 -6.571088443153152e-08 -1.8679238843403533e-07 -2.2335748468938443e-07 -1.2964178222138677e-07 -7.089989161744735e-08 2.7710079040461247e-07 -4.0488395022116215e-07 -2.4591425407268716e-07 -5.396303992635896e-07 2.3197779911405313e-06 4.3784665855988864e-07 -2.5949851340697966e-06 1.1182835816798039e-06 3.481799860963427e-06 -2.8395988185369457e-06 6.765975778505592e-06
PC7 1.789063870291648e-06 9.561202491938232e-08 -5.115307621637837e-07 4.6911775140611387e-07 2.3595928337410337e-07 1.0492105896151143e-06 -1.0817624207154006e-07 1.2987009073177429e-05 9.976751081986122e-07 -2.368164985520753e-07 -1.50952138074172e-07 1.3225410353181584e-06 4.249570993866042e-07 2.573777009938358e-07 -4.191654856005376e-07 -5.204521743659529e-07 2.5284189850149645e-08 -5.077133898934454e-07 7.967499490113766e-08 9.715128781667015e-08 -4.74397502976802e-07 -6.988564195915849e-06 7.52009434038367e-06 1.3650893381537953e-07 -2.3279573021895515e-07 -3.7384780348381747e-06 8.323881545754785e-06 -2.418809066572178e-06
PC8 -3.2166447200343107e-07 5.891720891343071e-08 1.1529221390207478e-06 -2.3534580188303859e-07 -1.3321701991544367e-06 -8.948214220520949e-07 2.753267840948878e-07 9.976751081986122e-07 1.4465395612935197e-05 4.0028845995958675e-07 3.960230136805722e-07 -8.410910331453391e-07 3.2348752754816274e-07 -1.236792951145459e-07 -4.85034085461723e-07 -4.4461185499317473e-07 3.8811024728834986e-07 1.0588685058739781e-07 -7.977000819558586e-07 -2.396735957077337e-07 1.3250083049917912e-07 -9.341513876446728e-07 4.792923226626372e-06 2.1976427975184643e-06 3.3563010908997873e-06 -8.9393142345545e-06 -2.607499618144754e-06 -3.276502508430596e-07
PC9 2.098511517303722e-06 -6.941567661582211e-10 -3.343683713534784e-07 -9.772451751926587e-07 4.6344404118731236e-07 -6.65013294204319e-07 2.2168949949538066e-07 -2.3681649855207503e-07 4.002884599595872e-07 1.2323830153999867e-05 -2.4089377361622304e-07 -5.963084915828949e-08 -4.493320080107453e-07 7.656630357614527e-08 -8.501805178422776e-07 4.3780513230954454e-07 3.7928554320343824e-07 4.88192831546156e-07 -5.046192553571517e-07 -2.281890701813977e-07 -7.328471760129396e-07 1.0354771537000135e-07 -4.3383813248112496e-07 -7.494999182135383e-07 1.0308121939417702e-05 -7.839778239341672e-06 1.3047258871715783e-06 -7.406856175960488e-07
