 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005257208086627267 -1.39622888219858e-07 -2.323649127407518e-05 9.82297250132065e-07 -5.644398350269585e-07 1.6403464048508994e-06 2.724682777703588e-06 5.458133389845428e-07 4.322562475185598e-07 1.9797526510015606e-06 -4.472530324534904e-07 1.4010105571653003e-06 -3.857157753962632e-07 -7.190686322807331e-07 -1.2473781805030333e-06 -2.1153171506094796e-06 5.055138188955013e-07 -2.5044244195071227e-06 -1.0066531009256092e-06 1.1367804505878642e-06 -1.4161047057918493e-06 1.7687120323269527e-06
PC1 -1.396228882198576e-07 1.8583498236433212e-06 -1.5629530638788085e-06 -2.4337020231877024e-07 -1.22507159444585e-07 -2.1779152175096637e-07 1.512110322424356e-07 8.07551407399837e-09 1.5318907521261174e-08 2.4095343125854076e-08 1.3219352366778089e-07 3.33392760465582e-08 5.843413006007448e-07 -1.1501645368359628e-07 -2.6447547560281725e-07 -6.844265996566702e-07 -6.305167838333611e-07 3.0196782026108846e-07 5.7097187105968495e-08 1.838746972717711e-07 1.979836882831272e-08 3.4992080341958764e-06
PC2 -2.3236491274075178e-05 -1.5629530638788083e-06 4.567326809132256e-05 9.87578974046942e-07 1.412823487977515e-06 -5.477661875899891e-07 -5.621964468300087e-07 -7.390876724438739e-07 1.21612214051202e-06 -1.8319971122423253e-07 -1.0663889156220232e-08 -2.2142056462084486e-07 -1.277943907043997e-06 7.610769277017383e-07 -1.2073552493460213e-06 1.501647063383943e-08 1.7213062317186598e-07 6.871725100429983e-07 8.563629014734259e-08 -7.073431518588684e-07 -2.8084329474570213e-07 -6.113146725359452e-06
PC3 9.822972501320644e-07 -2.433702023187702e-07 9.875789740469424e-07 3.7654574604402416e-06 1.964286052907578e-07 1.1754722151697614e-06 2.990815790000209e-08 5.389581217984745e-07 -1.4366452625145434e-07 -9.664706336004564e-07 -9.99727921523768e-08 4.4419089571578167e-07 4.611620834823803e-08 -7.531867850886878e-07 8.064996373646636e-08 -1.949298937819273e-08 2.1292827075956413e-07 -5.092169361541288e-07 -5.407419845981948e-07 4.7522084304943234e-07 1.3623409924428509e-07 -1.8045257559248316e-06
PC4 -5.64439835026958e-07 -1.2250715944458512e-07 1.4128234879775158e-06 1.9642860529075765e-07 6.96741945390228e-06 1.7065494984061104e-06 -3.557331639221145e-07 2.811668873346004e-07 -1.3070468343347898e-06 3.571372727953771e-07 3.0344299151911417e-07 2.865248697389509e-07 -9.411346049941286e-07 -5.790544307195445e-07 6.311653105271701e-09 -3.96051809317055e-08 6.38320279145637e-08 1.0608198577545972e-07 -5.356123426832167e-07 -1.7285018257419984e-07 1.3422235570019117e-07 -9.871902206667328e-07
PC5 1.640346404850899e-06 -2.1779152175096645e-07 -5.47766187589988e-07 1.175472215169762e-06 1.7065494984061115e-06 1.4667280176080746e-05 2.781061594769069e-07 1.1214820172912214e-06 -9.670695292163012e-07 -6.366178857136537e-07 -5.620684995414478e-07 -1.0211209491863575e-06 4.1829662181438566e-07 -1.4000167674999992e-06 5.421935941050858e-07 1.0364466214764605e-07 -6.933288531551537e-08 7.683294312981853e-07 -2.5127888012055436e-07 3.291165861709133e-07 -4.470718567741254e-09 -9.53969773441631e-07
PC6 2.7246827777035875e-06 1.5121103224243557e-07 -5.621964468300087e-07 2.990815790000209e-08 -3.557331639221143e-07 2.78106159476907e-07 1.4185057939291462e-05 -1.8774034827271203e-07 1.8666574056970718e-07 2.0956698455501125e-07 4.191092968475512e-10 -3.144508680469e-07 -1.700840551814367e-07 -1.972090013546397e-07 -2.4535857552985123e-07 -1.6178183665888184e-07 -7.099258436943528e-08 2.862983286780775e-07 -3.291150711053734e-07 -2.51559580383406e-07 -4.948559269922438e-07 3.458314182961339e-06
PC7 5.458133389845416e-07 8.075514073998346e-09 -7.390876724438736e-07 5.389581217984745e-07 2.8116688733460047e-07 1.1214820172912216e-06 -1.877403482727118e-07 1.2132160704759267e-05 1.0186650488894229e-06 -2.459526776760488e-07 -1.3302398330840055e-07 1.3761991522809449e-06 3.919291482072539e-07 2.889803750125576e-07 -4.775712103429568e-07 -5.164710115534903e-07 -1.2342777671575992e-08 -5.596209930132231e-07 8.847298642237022e-08 1.1761939926383048e-07 -4.306505132157715e-07 -2.790698290684867e-06
PC8 4.322562475185577e-07 1.5318907521261217e-08 1.21612214051202e-06 -1.4366452625145402e-07 -1.3070468343347891e-06 -9.670695292163e-07 1.8666574056970734e-07 1.0186650488894233e-06 1.3739627740409102e-05 4.636881935556363e-07 5.569346255257624e-07 -8.720521630306862e-07 1.7989880722687603e-07 -1.7396526922750713e-07 -4.890179390980244e-07 -4.985288373785344e-07 4.038051706440567e-07 7.977519069769396e-08 -8.240298260291068e-07 -1.6458833837648327e-07 1.102114063286982e-07 8.64569035102466e-07
PC9 1.9797526510015615e-06 2.4095343125854136e-08 -1.8319971122423266e-07 -9.664706336004562e-07 3.571372727953772e-07 -6.366178857136529e-07 2.0956698455501112e-07 -2.459526776760487e-07 4.636881935556366e-07 1.1425851419917012e-05 -2.1975560204862238e-07 3.02613979497584e-08 -4.2709725237512e-07 1.097347457842729e-07 -8.851987011529025e-07 3.805810686618779e-07 2.77801195076482e-07 5.551477970946687e-07 -4.492282699787253e-07 -1.9211913117077555e-07 -7.177578384168359e-07 4.4063038330129386e-07
