 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00020310111227052064 -3.7509889362151674e-06 -4.517369884849374e-08 1.6652250006823277e-09 5.188619876991909e-05 -5.813841573557301e-06 1.795864554591304e-07 -1.6822988554669257e-09 7.564076326944058e-07 3.5298567111067296e-07 -3.329865524814275e-07 -6.422434623606983e-07 -1.5262225189525304e-07 -3.812413942967451e-07 -6.478058904293804e-07 3.7211756201007414e-08 4.485418719354809e-07 2.579026154688739e-07 -2.733755330378103e-07 -3.487812443061305e-07 -2.2774451777128287e-07 -1.3859838774978897e-07 -9.963797576995622e-08 3.971937541771903e-08 5.710699927267363e-07 -4.0951539483780833e-07 2.795715677238189e-07 1.1956915285114317e-07 -6.0499035557643496e-06 -4.455559962232503e-06 -2.2988799475275774e-06
age -3.7509889360106907e-06 0.0007479363357004889 -1.673026610340054e-05 1.1685218052140517e-07 0.010098022667807446 -0.0007368947394517872 1.6476855253965057e-05 -1.1500770245855514e-07 4.1174005846234346e-07 8.070492566338824e-07 1.5848826970972433e-07 2.549521908863741e-07 8.045970165415623e-07 9.889034648287415e-07 -3.816676227406646e-07 -1.7858948920783598e-07 2.8425930828023553e-08 -2.0950844422248927e-07 -4.13557455349931e-07 8.96327924843965e-08 4.6516094221651517e-07 -5.615956321121159e-07 -8.179740268928638e-07 6.177723138398781e-07 6.678701481838025e-07 -2.0570241111230226e-07 3.880214564337483e-07 -1.0522115118978993e-08 -5.052250530274344e-06 1.2165015190558417e-05 -1.0766972072425778e-05
age2 -4.5173698861550206e-08 -1.673026610342735e-05 3.8178691752731556e-07 -2.71438368736649e-09 -0.00022086787428011168 1.6481621842772997e-05 -3.7599671143383033e-07 2.6715707644119723e-09 -3.370022440421773e-09 -2.014751554647188e-08 -4.587348279325573e-09 -6.461757003370839e-09 -1.893942861285274e-08 -2.307352598691009e-08 1.0179211260052082e-08 4.6662923141901535e-09 -1.5123122769190801e-09 4.903665455673599e-09 1.1769190326440149e-08 -1.5808485350108685e-10 -9.486633592725939e-09 1.0486227482037548e-08 1.3444493428157532e-08 -1.4456612128946741e-08 -1.7734691460812374e-08 6.544086544187598e-09 -1.18286988638084e-08 -1.6639894241196596e-09 1.242958488889494e-07 -2.7494415519791484e-07 1.8378328083166645e-07
age3 1.6652250007595002e-09 1.1685218052146441e-07 -2.7143836873634983e-09 1.9629037932242613e-11 1.5140598367541687e-06 -1.1506198308885808e-07 2.6722491937188e-09 -1.9313088131825578e-11 -1.1626932751716207e-11 1.6263024305860154e-10 3.268981325656569e-11 4.4327505928907625e-11 1.3715780806397358e-10 1.7311248001711077e-10 -8.291938684153634e-11 -3.5332469118803104e-11 2.0649791841998713e-11 -3.6477614875678256e-11 -1.0149202609264012e-10 -8.505442751502185e-12 5.336557507033683e-11 -5.558832361276874e-11 -7.426142462302687e-11 1.0199207650525307e-10 1.405126809614883e-10 -5.150182290221519e-11 9.566196271952831e-11 1.7009551319113004e-11 -9.842011488260553e-10 2.0072784200844093e-09 -8.749703077340363e-10
sex 5.188619876493905e-05 0.010098022667727599 -0.0002208678742783016 1.5140598367413586e-06 0.36068986029933914 -0.025822102993054152 0.0005692407745141696 -3.933105108445904e-06 -1.1737604239978947e-05 -4.506212010313865e-06 1.1712080813502773e-05 -1.0084940507066035e-05 1.1101400373472678e-05 9.15862613613663e-06 2.0043277016995e-05 -5.607095078802254e-06 -1.5141898957762256e-06 1.1778256574605508e-05 4.570838594355081e-07 3.3049898634007727e-06 1.1807545143714752e-05 -1.652107289885311e-05 -1.8485820952023806e-05 -1.676049006743748e-05 6.9977380078091946e-06 -1.6493371891495226e-05 3.155495436760158e-06 -9.84159502006394e-06 -0.0002207267442067773 0.00030847603598578815 -0.00015844513283272467
agesex -5.813841576279977e-06 -0.0007368947394515815 1.6481621842769165e-05 -1.1506198308884319e-07 -0.025822102993054492 0.0018976242147644526 -4.2703217094914434e-05 3.0004497279916745e-07 1.105244892407569e-06 6.724024114320437e-08 -7.010648265200145e-07 8.039218786196966e-07 -8.76310945094094e-07 -7.944002550863988e-07 -1.151877573624382e-06 4.715191364253937e-07 4.6940388085905254e-08 -7.712579741172272e-07 1.7605811947973745e-07 -3.1195771038265793e-07 -9.079118948239229e-07 1.0770730438559302e-06 1.1883319758400023e-06 1.1264036111771313e-06 -7.4055893250247e-07 1.2652076952179226e-06 -5.211893423241383e-07 3.8365423297953365e-07 1.509120298976917e-05 -2.2075261744857357e-05 1.0626130826380004e-05
age2sex 1.7958645549064742e-07 1.6476855253944796e-05 -3.7599671143338326e-07 2.672249193715799e-09 0.0005692407745141851 -4.2703217094914996e-05 9.79200556467291e-07 -6.995645154051663e-09 -3.037848580182396e-08 3.5667686586253345e-09 1.2527034790477123e-08 -1.876206080930475e-08 2.0603834333389922e-08 2.105962809927019e-08 2.0668746660105465e-08 -1.2356027725448288e-08 7.415727685829312e-10 1.669745879584799e-08 -9.062736681402968e-09 8.57587803777708e-09 1.9897793109217617e-08 -1.9386532854902866e-08 -2.6336425107069668e-08 -2.47540235931768e-08 1.8367207920090503e-08 -3.021601554446607e-08 1.5398626922596337e-08 -4.831049787336963e-09 -3.5440891962479443e-07 4.905853388147024e-07 -1.6506578674422072e-07
age3sex -1.6822988553450394e-09 -1.1500770245777747e-07 2.6715707643945254e-09 -1.931308813170305e-11 -3.933105108446066e-06 3.000449727991756e-07 -6.99564515405176e-09 5.077277932570864e-11 2.405963366147417e-10 -4.889983972425922e-11 -6.774309863322692e-11 1.3015131678024953e-10 -1.456505118595831e-10 -1.7171520162862973e-10 -1.1226452571186889e-10 9.667796906409394e-11 -1.8180859996803594e-11 -1.2166289032117934e-10 9.258160230275667e-11 -6.871907488465877e-11 -1.2754480689803835e-10 1.0313144088984404e-10 1.9636801858187335e-10 1.7844512586273326e-10 -1.3247918008903334e-10 2.216589079974863e-10 -1.2125017435557104e-10 1.4703781221989285e-11 2.7590765109255885e-09 -3.44826050838101e-09 5.791690808914361e-10
pcs.V3 7.564076326952934e-07 4.117400584663952e-07 -3.3700224405135075e-09 -1.1626932751065882e-11 -1.1737604239962418e-05 1.1052448924063084e-06 -3.0378485801794726e-08 2.4059633661452967e-10 2.496080705725891e-06 3.3625445035849384e-07 -1.0105885242432605e-08 6.6617773074298625e-09 9.856757765226807e-09 1.157576106179714e-08 -8.047500583759254e-08 1.3011752927942343e-08 1.5879738135060753e-08 7.82469084724383e-09 -5.6671466541981676e-08 2.406601157385315e-09 7.405194516605195e-09 -9.908328418617042e-09 2.3788176574354973e-08 -4.356988118020924e-09 1.5986165495357108e-08 -7.913276634569388e-08 -1.419711631376399e-08 -1.9547347806930802e-08 6.747343726612932e-08 -8.790004764686778e-08 9.09133104946242e-07
pcs.V4 3.5298567111035617e-07 8.070492566326997e-07 -2.014751554644413e-08 1.6263024305839968e-10 -4.506212010341973e-06 6.724024114537724e-08 3.566768658574239e-09 -4.889983972388559e-11 3.362544503584953e-07 2.7912066542332736e-06 1.7401290621539626e-07 4.221541794265268e-08 8.761297384394964e-08 -5.422213884356103e-08 -1.3211171347119241e-07 6.432254605434129e-08 -4.071325212262613e-09 -1.4084006732281254e-08 3.743352756670422e-08 -5.32028379380459e-08 -6.264484263991761e-09 6.000688130324859e-08 2.0456393061268945e-08 8.513094548106346e-09 3.043804508413229e-08 2.4749041948752047e-08 -4.228333594144284e-08 -2.1017324277689934e-08 -1.192549117133916e-07 3.6696570740952873e-07 -1.3612407964793574e-07
