 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 8.418625495885078e-05 6.556754351487137e-06 -1.7894628613878637e-07 1.7300695757269872e-09 -2.366799699789175e-05 2.141331404893467e-06 -6.06779475191874e-08 5.604438976552655e-10 1.8352758850518645e-07 2.539811724923885e-07 -2.0858407711744014e-07 -1.3466569820102494e-07 -4.588997406169259e-08 6.16046737174044e-08 -7.561913028524812e-08 5.529151424704419e-08 -1.2092839347946744e-09 -1.0093729038075308e-07 -8.974524249359498e-08 -4.138156662288825e-08 -2.972452468936377e-08 1.7567969281428936e-08 -2.662325474899554e-08 -2.726363262830986e-08 2.545460220407015e-08 -8.355829922682428e-09 4.937558737683748e-08 -1.49232430992906e-08 7.341029097090638e-07 2.3168830923478365e-07 -3.7088423086750705e-07
age 6.556754351632185e-06 0.0002513831356984666 -5.787244614484236e-06 4.1338730472448075e-08 0.003144621277856363 -0.0002383465611668752 5.4768094849073755e-06 -3.9043840283256815e-08 -6.962451666434353e-08 2.02825390584787e-07 -7.96518504157573e-08 1.7593673503531785e-07 4.4757063311867173e-08 4.980890302552254e-08 1.1294245715977782e-07 1.0641074875498503e-07 9.867794859631973e-08 -3.1554546824768325e-07 -8.016008913745728e-08 6.19412015376179e-08 -1.6493279245674764e-07 -1.4888889454906647e-07 -2.0925335978761584e-07 2.161609643011281e-07 1.6468662386669603e-07 -1.9132354054992073e-07 1.3762736616597184e-07 3.162181920394656e-07 1.0390167057128867e-06 9.188798759926211e-07 -5.1362313241727555e-06
age2 -1.7894628614215812e-07 -5.78724461448548e-06 1.3582276986263002e-07 -9.868331582579074e-10 -7.076869905031904e-05 5.479392197750907e-06 -1.2834367201577485e-07 9.305608507227965e-10 3.6591350620618368e-09 -4.563391413635319e-09 1.1299345020297102e-09 -4.3629788894647695e-09 -1.1265853251938472e-09 -1.833503786048388e-09 -2.0024382245346388e-09 -1.8143948219803311e-09 -2.269886635538561e-09 6.965236814599966e-09 2.1481839756159865e-09 -1.2411665303585644e-09 3.536970978499953e-09 2.531400250119024e-09 3.844798268063828e-09 -4.144770180577578e-09 -4.333777041446564e-09 4.247367557541117e-09 -3.6058436741774966e-09 -7.2007290023937795e-09 -1.2821757762320679e-08 -2.1255865856592937e-08 1.0056017191798689e-07
age3 1.7300695757136671e-09 4.133873047247878e-08 -9.86833158258412e-10 7.287564537255544e-12 4.962734971588642e-07 -3.908615406434697e-08 9.311633283094061e-10 -6.861591061471056e-12 -3.83673971090464e-11 3.559825399145891e-11 -7.050223797249688e-12 3.186822686217138e-11 7.1023554913465505e-12 1.7097557787214463e-11 1.0805890941786708e-11 9.922653745823633e-12 1.7859079441288015e-11 -4.763856474204301e-11 -1.977357082311945e-11 6.930218834303029e-12 -2.4540894065262708e-11 -1.171963425254541e-11 -2.24430421036901e-11 2.3756754681575025e-11 3.41320955976393e-11 -2.8989169362591455e-11 2.834367477113114e-11 4.9965595150588676e-11 1.431394816275761e-11 1.66603661750654e-10 -5.956238662810376e-10
sex -2.366799699618638e-05 0.003144621277866006 -7.076869905053805e-05 4.962734971604129e-07 0.10882804285557633 -0.008168348511507046 0.00018698684846495543 -1.333637788372889e-06 -1.3795699114935912e-06 -1.3062593975285486e-07 4.030983162922856e-07 1.0555471857454625e-06 -2.1885379378704028e-06 -7.316966069532504e-07 2.2788275705290156e-06 2.6713324650852545e-07 -3.621898154148448e-07 -2.854155371643131e-06 -1.6735521752888168e-06 2.3741754615691764e-06 1.5581713749371734e-07 -1.5180684328455508e-06 -3.6170396439143024e-06 2.3427022779993034e-06 -4.2424048228383576e-07 -2.5655840404064354e-06 3.82092574924296e-06 5.486281935526669e-07 1.9966421680629283e-05 2.204390294325196e-05 -5.579613314528664e-05
agesex 2.14133140462341e-06 -0.00023834656116769942 5.479392197769606e-06 -3.908615406447949e-08 -0.008168348511507993 0.0006296015404118129 -1.470924369789905e-05 1.0663351027583244e-07 1.59293457589902e-07 2.135354053706376e-08 -3.368460477099391e-08 -4.8971351955554476e-08 1.312146992862925e-07 8.775642756370273e-09 -9.652915102952602e-08 -4.156453103026849e-09 2.4081290160058167e-08 2.221199865140823e-07 1.0306248511338712e-07 -1.6860519229620568e-07 -5.159102754427821e-08 8.54089320163635e-08 2.378103417355251e-07 -9.809981258922446e-08 -3.187505611381676e-08 2.1001489959970994e-07 -3.249150913038442e-07 -4.6545518604187976e-08 -1.0968167125316655e-06 -1.3145594642482427e-06 3.9627342124588e-06
age2sex -6.067794751687796e-08 5.4768094849258535e-06 -1.2834367201620075e-07 9.311633283124553e-10 0.00018698684846499858 -1.4709243697900663e-05 3.500794560352959e-07 -2.579607904839871e-09 -4.940906518088722e-09 -6.546997253338896e-10 7.384420320324128e-10 9.16018719077102e-10 -2.6181524903633397e-09 5.280588541228133e-10 1.0733626431841702e-09 -5.337962447597956e-10 -1.1765163740797782e-10 -4.858136286364401e-09 -2.502560409908879e-09 3.5049565834052374e-09 1.925747569406913e-09 -9.253328445082582e-10 -5.133265780200396e-09 4.734931754928003e-10 1.5771112934547412e-09 -5.358637564733775e-09 8.079765929853522e-09 7.377279631537394e-10 1.0290601535836068e-08 2.483632732126704e-08 -7.571486269987707e-08
age3sex 5.604438976288175e-10 -3.904384028341424e-08 9.305608507263705e-10 -6.86159106149632e-12 -1.3336377883733398e-06 1.0663351027585491e-07 -2.5796079048401246e-09 1.9304138056861974e-11 4.1589325217982803e-11 7.074557134966524e-12 -3.929319107104624e-12 -7.352091697933475e-12 1.8487319988763178e-11 -6.6538567747769725e-12 -1.8639486879491514e-12 7.263869214234468e-12 -2.989220918174316e-12 3.207369210052372e-11 1.9158844095742737e-11 -2.2146462343237583e-11 -1.7635218640198127e-11 -3.88538570154847e-14 3.5517668943455984e-11 9.445396621738044e-12 -1.5227771062176903e-11 4.1947492312567863e-11 -6.164992890805919e-11 -3.0761009373239607e-12 6.71526191769126e-11 -1.6766530442207664e-10 4.167088008488809e-10
pcs.V3 1.8352758850513002e-07 -6.962451666454035e-08 3.65913506206628e-09 -3.8367397109077686e-11 -1.3795699114914501e-06 1.5929345758971282e-07 -4.940906518083762e-09 4.158932521794315e-11 9.225017727337052e-07 7.739445463876249e-08 -2.8588099549309905e-08 -4.497524432627189e-09 5.461880773114827e-09 1.3484301447031333e-08 -4.887908262620807e-09 8.971119805031053e-09 8.862723566459973e-09 2.8960876568525345e-10 -4.147594447605446e-09 1.0297249643209352e-08 -9.074673442860841e-10 -1.316615099945447e-08 -1.1269307148700838e-08 -5.371500939192085e-09 -2.673375622711874e-09 -1.4718213539850419e-08 6.58725525398729e-09 3.895775112333238e-09 -2.3485917538935257e-08 1.8844781943585414e-07 3.619838134434148e-07
pcs.V4 2.5398117249238403e-07 2.0282539058414391e-07 -4.563391413620388e-09 3.5598253991351477e-11 -1.306259397731001e-07 2.135354053863757e-08 -6.546997253709382e-10 7.07455713523683e-12 7.739445463876301e-08 9.8078217151647e-07 2.7848209342565055e-08 1.1553008178587159e-09 1.500335020442313e-08 -2.288536486601124e-08 -1.0279315004090613e-08 2.1139710127538088e-08 -1.305006454679461e-09 -5.312654197154168e-09 1.0586742271001779e-08 -6.4173386060425925e-09 -8.82400219508414e-09 1.0904172351458517e-08 9.502565328411114e-09 6.499995046830562e-09 6.5004802307808575e-09 1.6167152711376684e-09 -1.7153224762444878e-09 3.6789786167894305e-09 -2.156843815026677e-07 -4.315998248068675e-08 1.0841259101510426e-07
pcs.V5 -2.0858407711742838e-07 -7.965185041551816e-08 1.1299345020241414e-09 -7.050223797209479e-12 4.030983162991087e-07 -3.3684604771525876e-08 7.384420320449603e-10 -3.929319107196386e-12 -2.8588099549310094e-08 2.7848209342565098e-08 1.0266316505763994e-06 4.040573229323193e-09 -5.688211161061102e-10 -1.8774327483227474e-08 7.280986043057466e-09 -3.3644856311638286e-09 1.4080450658897358e-08 1.631774824881087e-08 7.332173976090932e-09 6.606309468643796e-09 7.4483461731540834e-09 9.447108010700807e-09 -1.267509985792337e-08 -5.841903010191095e-09 2.0733031602802143e-09 9.44077794992097e-09 1.9468591095011067e-09 1.8914036968069214e-09 1.7248154673668377e-08 -2.790404030550765e-07 -2.6767546178452485e-07
pcs.V6 -1.346656982009856e-07 1.759367350353124e-07 -4.362978889464594e-09 3.1868226862169944e-11 1.0555471857435576e-06 -4.897135195540164e-08 9.160187190734037e-10 -7.352091697905884e-12 -4.497524432627158e-09 1.1553008178588619e-09 4.040573229323158e-09 1.0102621347681735e-06 4.854677802648125e-09 -2.507573430753455e-09 7.326340806910096e-09 -1.0089923711558584e-08 1.878432453685442e-08 -6.54708850079639e-10 -8.764955191113868e-09 -9.443442429713953e-09 6.34726165145279e-10 4.870763134623379e-09 -4.678187733110114e-09 3.8278043127115385e-09 3.127530053491343e-09 3.902914589470925e-09 -2.3034555328398083e-08 -1.087627362612912e-08 -2.2923147809025705e-08 -3.132732136665056e-07 -1.6186282278555547e-07
pcs.V7 -4.5889974061723636e-08 4.475706331165482e-08 -1.126585325188979e-09 7.102355491311837e-12 -2.1885379378728503e-06 1.312146992864709e-07 -2.6181524903672854e-09 1.848731998879026e-11 5.461880773114914e-09 1.5003350204422873e-08 -5.688211161060271e-10 4.854677802648084e-09 1.1405770397908712e-06 5.688239956163054e-09 -1.7368558145995439e-09 -2.2456193765472007e-08 5.881556195785839e-11 -4.999957648340447e-09 1.3590356580614414e-08 -4.099218215874465e-09 -5.3007911419220836e-09 -3.88039902526882e-09 -1.7934014298741296e-08 7.292724229505009e-09 2.067230223567082e-09 -2.077987942127777e-08 -7.59218225120181e-09 -1.3157204330583975e-09 1.1457317546478104e-07 -2.1787397214971306e-07 -3.1417637520206916e-08
pcs.V8 6.160467371741165e-08 4.980890302549846e-08 -1.8335037860478192e-09 1.7097557787210343e-11 -7.316966069547805e-07 8.775642756490312e-09 5.280588541199699e-10 -6.653856774756132e-12 1.348430144703139e-08 -2.2885364866011193e-08 -1.877432748322751e-08 -2.5075734307534578e-09 5.68823995616309e-09 1.1268258576890393e-06 1.5386679279573075e-08 -8.144063847645706e-09 -1.3318869907487069e-09 3.2077622800923666e-08 7.158571603202909e-09 -2.2881368576603276e-08 2.6815196571135456e-09 6.635230729513232e-09 -6.984114911526631e-09 1.2187705142406622e-08 2.00254095047102e-08 1.0134235422299073e-08 5.977973409577043e-09 -4.5995811500237056e-10 -5.6180195144571415e-08 7.649656397468522e-08 -7.78154298139061e-08
pcs.V9 -7.561913028520185e-08 1.1294245715972405e-07 -2.002438224533343e-09 1.080589094177723e-11 2.2788275705256152e-06 -9.652915102925233e-08 1.0733626431775247e-09 -1.8639486878992815e-12 -4.8879082626207415e-09 -1.0279315004090416e-08 7.2809860430574e-09 7.326340806910105e-09 -1.7368558145994792e-09 1.5386679279573082e-08 1.1015418130140482e-06 -5.853884398550408e-09 7.83094472931963e-09 2.209642700940896e-09 1.1250709858054481e-08 -7.3627128311862325e-09 -4.7362435862311354e-09 -1.1749240945322192e-08 1.7806948708317146e-09 -1.5204981812383794e-08 -2.0220144674476257e-08 -1.0075355764102388e-08 -3.217950372601513e-09 7.192136369648435e-09 -2.731510984784754e-08 7.106181076884841e-08 -7.824841286476177e-08
pcs.V10 5.529151424704486e-08 1.0641074875472545e-07 -1.8143948219742886e-09 9.92265374578006e-12 2.671332465004366e-07 -4.156453102396913e-09 -5.337962447746503e-10 7.263869214343028e-12 8.971119805031255e-09 2.113971012753808e-08 -3.3644856311638377e-09 -1.0089923711558627e-08 -2.2456193765471898e-08 -8.144063847645738e-09 -5.85388439855048e-09 1.1206444537183753e-06 -2.436409111894409e-11 1.0610246977123372e-08 9.156903905797125e-09 3.984199317718349e-09 -2.008454391364308e-08 6.526061082534311e-09 2.7361926383280645e-09 5.740293801295964e-09 1.8034714458630599e-09 1.572427871772248e-08 -2.1089169721586586e-09 -6.895821648695559e-09 -5.5974094911125534e-08 -1.7951026005800015e-07 -2.3524783459157106e-07
pcs.V11 -1.2092839347963703e-09 9.867794859611607e-08 -2.269886635533805e-09 1.7859079441253625e-11 -3.6218981542144104e-07 2.40812901605733e-08 -1.1765163742015534e-10 -2.9892209180851253e-12 8.862723566460146e-09 -1.3050064546794802e-09 1.4080450658897343e-08 1.878432453685437e-08 5.881556195794523e-11 -1.3318869907487352e-09 7.830944729319577e-09 -2.4364091118941644e-11 1.1027054366904854e-06 -3.2069819450031065e-10 1.7940516399013303e-09 -7.521960368113197e-09 -7.691402130313264e-09 -5.1793928411461126e-09 7.501052296933583e-09 5.826147613627065e-09 -1.1881600899699714e-09 5.436787409418936e-09 -1.5318869328935843e-08 8.761136118687676e-09 -2.8571801861233146e-08 2.010496661998919e-07 1.5423511999435237e-08
pcs.V12 -1.0093729038079713e-07 -3.155454682474662e-07 6.965236814594739e-09 -4.763856474200428e-11 -2.8541553716268456e-06 2.221199865127859e-07 -4.858136286333215e-09 3.20736921002917e-11 2.8960876568490397e-10 -5.312654197154787e-09 1.63177482488111e-08 -6.547088500795941e-10 -4.999957648340729e-09 3.207762280092366e-08 2.2096427009409422e-09 1.061024697712312e-08 -3.206981945005145e-10 1.1094613470224883e-06 -1.2533831851672735e-08 -4.382613089814596e-09 -3.344575785361337e-09 1.0649568371009747e-08 -7.243931974907208e-09 -8.060385259025712e-09 -9.208597024545634e-09 4.381622426193189e-09 -1.9487892494729906e-08 1.5591096943334705e-08 1.1409742012361917e-07 -2.1961487822252318e-07 1.943913531431406e-07
pcs.V13 -8.974524249363727e-08 -8.016008913734522e-08 2.14818397561332e-09 -1.977357082309995e-11 -1.6735521752813627e-06 1.0306248511279465e-07 -2.502560409894647e-09 1.9158844095636952e-11 -4.14759444760559e-09 1.0586742271001498e-08 7.33217397609105e-09 -8.764955191113827e-09 1.3590356580614267e-08 7.1585716032029e-09 1.1250709858054521e-08 9.156903905797022e-09 1.7940516399012471e-09 -1.2533831851672718e-08 1.1290011811382422e-06 7.123306584750132e-10 -7.386945683247928e-09 6.552034143586692e-09 -1.5127519104418632e-08 -8.993089874404212e-09 -1.7932158229014275e-08 -7.001476323891851e-09 6.990508495242112e-09 9.066605577275767e-10 5.879608438837182e-08 -4.536957546387936e-08 1.845002292547649e-07
pcs.V14 -4.138156662281626e-08 6.194120153777267e-08 -1.2411665303620582e-09 6.930218834327727e-12 2.3741754615687766e-06 -1.68605192296157e-07 3.5049565834037046e-09 -2.214646234322378e-11 1.0297249643209334e-08 -6.4173386060422045e-09 6.6063094686436674e-09 -9.443442429713927e-09 -4.099218215874409e-09 -2.288136857660324e-08 -7.362712831186179e-09 3.984199317718503e-09 -7.521960368113074e-09 -4.3826130898149104e-09 7.123306584748732e-10 1.114422710058319e-06 -7.665837944595535e-09 -3.6733198635532814e-09 1.1170901623802597e-08 -1.3254048803601066e-08 -2.0802724072355054e-09 -4.306631451869294e-09 -2.6566529145201813e-09 -1.0178397746286323e-08 -4.673521828982329e-09 -3.0536859481498617e-07 -2.4836129104327915e-07
