 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.062191099266294646 0.08928672665297915 -0.0022837181767430405 1.915189972952596e-05 0.7544359213217473 -0.05827801004872831 0.0014778981036899855 -1.2303057258086199e-05 -2.640101304748924e-05 3.575902289893152e-05 6.159719718538119e-06 -1.2604209792443027e-05 1.687576441723204e-05 -4.192359316579035e-05 3.597840631591767e-06 8.995524604971673e-06 -1.0247017963187814e-05 -1.3291300051700903e-05 -4.566685380879869e-05 -1.7193529094495605e-05 -9.289648131489056e-06 -1.2226183580527459e-06 1.121048354333953e-05 -4.723205571121382e-06 -3.84271330993295e-07 -3.7068360381600845e-06 4.964937630561926e-05 -3.558372386197317e-05 -0.0003487190216560196 0.0005574227249604163 0.0001189726456310258 0.00547020130553134 -0.006353823026113517 -0.0012712083085728882 0.001248881888304239
age 0.0892867266538616 0.2522344621579638 -0.0061771511789984555 4.9495653957073965e-05 3.2416790995364 -0.24196253378122096 0.005911845138312247 -4.72695343533967e-05 -0.00010023201180123192 5.379482346792914e-05 1.6341742928596306e-05 5.354633810439345e-07 -1.3197807971853987e-06 -5.179198753253198e-05 1.537145764936776e-05 3.023232259036131e-05 8.401749655311002e-06 -2.8724806600073874e-05 -6.6028925335187796e-06 1.7272204507174746e-06 1.9981634745118184e-06 -1.9855618593334876e-05 1.541743404316046e-05 2.5584123579517795e-05 -2.5149348644848017e-05 2.4816973719286995e-05 4.562333674255824e-05 -1.568681693644104e-05 -0.0008905040124910144 0.0016461071374416734 0.0003167124828572693 0.016722830281506014 -0.01926400418787658 -0.0024198218694514023 0.002796658430327295
age2 -0.002283718176767304 -0.006177151179008934 0.00015183694889931576 -1.221178077189124e-06 -0.07906735588765047 0.005922320060363454 -0.00014521693256763798 1.1653081930155414e-06 2.313002126141111e-06 -1.305525488781033e-06 -3.4443218047227655e-07 1.3634907054381373e-08 -5.582484360835982e-08 1.2945313419821895e-06 -3.3328465544737456e-07 -7.525562743986001e-07 -1.758373565957619e-07 6.945844158446402e-07 3.31595436714288e-07 -4.59185825477056e-08 -4.470260940977341e-08 4.513044407126695e-07 -4.138438772741909e-07 -5.769523121749168e-07 5.843539226462244e-07 -5.135373282098553e-07 -1.2092549479354845e-06 5.007937356605444e-07 2.116280308005886e-05 -3.9261551267191274e-05 -7.944690153587178e-06 -0.00037559334331713294 0.0004365790235458141 5.921421492297397e-05 -6.695687412240394e-05
age3 1.9151899729722678e-05 4.949565395716174e-05 -1.2211780771891643e-06 9.859792684633403e-09 0.0006312871528719003 -4.744824731671474e-05 1.167654019002753e-06 -9.40511287591262e-09 -1.7387278970843745e-08 1.0367740045906193e-08 2.3885376324303262e-09 -4.073340276239131e-10 1.0660557200854098e-09 -1.0652701747535023e-08 2.2664149473890314e-09 6.140093964298796e-09 1.1672415833205315e-09 -5.393598235064951e-09 -4.184549736116774e-09 3.4352801844182656e-10 2.903513216982769e-10 -3.4299105076966384e-09 3.537912143432659e-09 4.130466405473617e-09 -4.28389637057072e-09 3.434432559350425e-09 1.061280984292673e-08 -4.984734241938968e-09 -1.6564295620402556e-07 3.0644253108060536e-07 6.276335901243093e-08 2.78756171863904e-06 -3.266342186987065e-06 -4.808986413475391e-07 5.333678467735112e-07
sex 0.7544359213570688 3.24167909961579 -0.07906735588957035 0.0006312871528870679 79.48013211659094 -5.86528231683054 0.14145311111983164 -0.0011146279189762152 -0.0008495775298948848 0.0011049741992995145 0.0005454040808919085 -7.132033772795178e-05 -0.0006504970131400301 -0.0006162259704961544 0.00029881961731843327 0.0010615018215983545 2.1500601647732727e-05 0.00031285468113169754 -0.0002506037499147527 0.00024078102169943798 0.00027985765376400875 -0.000415172229713879 -0.00016226880671757536 0.0007920242726407093 3.578083604783267e-05 0.0005733109243271456 0.00014228750523827635 -0.0001589066002044455 -0.014300925311496121 0.02705277163412819 -0.0056744214302144325 0.065994232289375 -0.10897648975961463 -0.025960483223274124 0.05126411994308211
agesex -0.058278010051487104 -0.24196253378716104 0.005922320060507883 -4.744824731786118e-05 -5.865282316831085 0.43446909624081465 -0.01051783491149406 8.31893365357065e-05 5.914831559793295e-05 -7.88512821481604e-05 -3.552501845320798e-05 4.453407625011602e-06 4.480109209632162e-05 4.22054672884892e-05 -1.9619359887304433e-05 -7.972232296729522e-05 -4.153589833063077e-06 -2.3175125594877517e-05 1.9435503254435913e-05 -2.051600890314753e-05 -2.0859093239772506e-05 3.0391869798832627e-05 9.270985492304728e-06 -5.443261976619984e-05 -4.157894540006924e-06 -3.806111495750843e-05 -1.4209737492180849e-05 1.2638629017300239e-05 0.0009736479031705811 -0.0018467466123275292 0.00034810039610413994 -0.0036571965144839794 0.006629348667348107 0.0019305549583738789 -0.003554808729816561
age2sex 0.0014778981037530505 0.005911845138443092 -0.00014521693257081589 1.1676540190279894e-06 0.14145311111985318 -0.010517834911494684 0.0002556167516518259 -2.029785847837483e-06 -1.3336609272946259e-06 1.8187821641276694e-06 7.429754275606086e-07 -8.021295954083783e-08 -1.0122828215846428e-06 -9.341997873493008e-07 4.0659574411112037e-07 1.9494281821307915e-06 1.660302900438062e-07 5.700014766268798e-07 -5.253350133530896e-07 5.744984840345451e-07 5.151990334882792e-07 -7.339121949476498e-07 -1.6483169035315976e-07 1.2051009524844999e-06 1.4205999894224444e-07 8.146490712006586e-07 4.3049409468375693e-07 -3.297458104462397e-07 -2.163331940560323e-05 4.138504374331127e-05 -6.921196409110075e-06 6.0089608366259286e-05 -0.00012753498932653167 -4.761620090887025e-05 8.148454907388873e-05
age3sex -1.230305725864527e-05 -4.726953435469909e-05 1.1653081930470354e-06 -9.405112876161209e-09 -0.0011146279189764073 8.318933653571304e-05 -2.0297858478375225e-06 1.6184814783230246e-08 9.668702746970055e-09 -1.3547591276283324e-08 -4.977418501614885e-09 4.1511964512912504e-10 7.468920608989594e-09 6.70159448474151e-09 -2.5469780886217366e-09 -1.554704423077325e-08 -1.824502053968832e-09 -4.66414603472211e-09 4.8233145153930385e-09 -5.229974440506387e-09 -4.202068183146939e-09 5.930749592368942e-09 7.879784793840306e-10 -8.611190057663766e-09 -1.552927074868528e-09 -5.657857523375472e-09 -4.201335039092114e-09 2.7978403832897126e-09 1.5745075152742065e-07 -3.0461887127287105e-07 4.784064804106272e-08 -2.496640542026009e-07 7.518841834257151e-07 3.898414037117288e-07 -6.223776208061029e-07
pcs.V3 -2.6401013047525852e-05 -0.00010023201180018787 2.3130021261157526e-06 -1.7387278970641903e-08 -0.0008495775298439928 5.914831559418025e-05 -1.333660927204281e-06 9.668702746260201e-09 8.161821853779296e-06 2.416022224493321e-07 1.0002246608226199e-07 -2.0971137433877498e-07 7.191541972923556e-08 4.981142488218881e-07 -3.2858650959540486e-07 1.8928970691665274e-07 -4.332128225357464e-07 2.1889586174424124e-07 -1.61982481185037e-09 -6.713648422147562e-08 3.944883918713682e-07 1.0221022438653837e-07 -4.265645370626283e-08 3.743614995794319e-08 -8.97064048255906e-08 -2.0291835331859834e-07 3.2496129861555416e-07 -2.202338171280242e-07 4.235455988951531e-07 -5.4465872648746175e-06 -8.193874951885027e-06 -0.00014805176220715138 0.00016062099765727774 1.5151971790560865e-05 5.291826468008026e-06
pcs.V4 3.575902289938273e-05 5.37948234687309e-05 -1.305525488800484e-06 1.0367740046060052e-08 0.001104974199290406 -7.885128214748143e-05 1.8187821641112001e-06 -1.3547591276153465e-08 2.416022224487286e-07 7.479968561854734e-06 1.8587112286228267e-07 3.687425707117923e-07 -2.786919448798338e-07 -9.514297340207818e-08 -1.9687677698750258e-08 2.533152437975678e-07 1.9659127778695985e-07 -2.4655343052071096e-07 1.3535351161832424e-07 -5.911827509797429e-08 -4.989604644837521e-07 1.5782390030740383e-07 2.900684570740084e-07 -7.030569834180925e-08 4.047863661003316e-07 2.867250673092487e-07 -3.646368103463334e-08 -3.0402522498759345e-07 -1.3622283451628273e-06 -1.097173758624343e-05 3.0303277225235995e-07 5.261977155162053e-05 -3.5840068777530426e-05 -2.534772842256877e-06 9.563362376615688e-07
pcs.V5 6.159719718801846e-06 1.634174292917973e-05 -3.444321804863729e-07 2.38853763254154e-09 0.00054540408089079 -3.552501845312237e-05 7.429754275585024e-07 -4.977418501598282e-09 1.0002246608190914e-07 1.8587112286232992e-07 5.733937837369717e-06 -2.8373383452740005e-08 -2.442906236908201e-07 -1.1153243255882991e-07 -3.8300983050771637e-07 -1.4326410362124952e-07 -4.0304903073074107e-07 4.09263019524346e-07 4.39185162608616e-08 -9.500185881988094e-08 4.777860953587343e-08 -1.2175638208493359e-07 1.632258534871175e-08 -3.584724751686798e-07 2.6527163077818233e-07 2.120606518648737e-07 2.528109787962336e-07 -1.9805317268232385e-08 -2.92650750622065e-06 -1.1445560741980535e-05 -7.654467027693802e-06 2.6649376873185327e-05 -5.646773997557815e-06 3.7777488435695383e-06 7.19922710817308e-06
pcs.V6 -1.2604209792472648e-05 5.354633809304438e-07 1.3634907057121412e-08 -4.073340276455542e-10 -7.132033773000103e-05 4.453407625161858e-06 -8.021295954443772e-08 4.1511964515730657e-10 -2.097113743387297e-07 3.687425707117609e-07 -2.8373383452755758e-08 5.703535160203807e-06 1.9001826550562004e-08 2.2733313716145153e-07 2.8480370380870507e-07 -3.712403462696126e-07 4.004723818790758e-07 -1.2657519680634136e-07 1.101053896237642e-07 -4.2687912553678435e-08 -6.733971533939209e-08 7.954545303749507e-08 -3.5192999015528726e-07 1.34925305601031e-07 -1.667839697942488e-07 -4.5564972793285275e-08 -2.3079787675026367e-07 2.92909275071862e-07 2.2171454986000312e-07 7.3330693837750925e-06 4.263180796067866e-06 6.8584840915359995e-06 -2.7639622185034018e-05 -1.1807099850742497e-05 5.33218250017966e-06
pcs.V7 1.687576441674291e-05 -1.3197807986453085e-06 -5.5824843572874195e-08 1.066055719803474e-09 -0.0006504970131578381 4.48010920976325e-05 -1.0122828216162136e-06 7.468920609238367e-09 7.191541972990637e-08 -2.786919448801599e-07 -2.4429062369094903e-07 1.900182655055038e-08 7.095301815760059e-06 1.9205247040005264e-07 1.0066164347346185e-08 -2.528104964185898e-07 2.2465077822204308e-07 -4.5320697807296407e-07 -1.9633071771526828e-07 -4.4811167669214937e-07 1.9933228848711739e-07 -2.435101696580912e-07 -1.0823874816719031e-07 -1.0376432844115277e-07 2.418811198662056e-07 1.5098499581146583e-07 1.1190613017029874e-07 -4.848666626925431e-08 -1.3213539408635383e-07 1.731361907984136e-05 -1.3804303720356425e-06 -7.337715902824189e-06 -2.1212893236365725e-05 -1.602322625526816e-05 1.3592429747618203e-05
pcs.V8 -4.1923593165819954e-05 -5.179198753200347e-05 1.2945313419693614e-06 -1.0652701747432831e-08 -0.0006162259704696097 4.220546728652635e-05 -9.341997873019094e-07 6.7015944843680616e-09 4.981142488219383e-07 -9.514297340177408e-08 -1.1153243255865874e-07 2.2733313716142599e-07 1.92052470399698e-07 6.748455755123671e-06 7.178163719143082e-08 -7.830486057057192e-08 2.9894866137187857e-07 3.702054837910844e-07 1.570143583485925e-07 -5.485470587276299e-07 4.537969916758864e-08 -2.185718050278105e-07 3.952317837623859e-08 1.8706375089912228e-07 2.0847407187935266e-07 3.867870556594389e-07 4.404724686456233e-08 -1.5093312913566375e-07 1.173693826844257e-07 3.413910291233675e-06 2.489291063189285e-06 -2.6341213794731763e-05 2.9575439701208227e-05 1.738001845421195e-05 -1.840474651937714e-05
pcs.V9 3.5978406317108358e-06 1.5371457649521272e-05 -3.332846554510829e-07 2.266414947418221e-09 0.00029881961731312886 -1.9619359886912493e-05 4.0659574410168034e-07 -2.546978088547673e-09 -3.285865095955609e-07 -1.9687677698786525e-08 -3.8300983050775094e-07 2.8480370380871624e-07 1.0066164347466949e-08 7.178163719136047e-08 6.860911900082508e-06 3.412240046265475e-08 3.9953193063042697e-07 -2.20796026772945e-07 -5.100985376661956e-08 -4.1040300823076764e-07 8.467507481080144e-08 -1.7152351669484674e-08 1.3214246236822804e-07 -7.432280145866297e-08 -4.5177575831269926e-07 -2.675564724005888e-07 -1.1352558771579649e-07 3.173278352390459e-08 2.683871589382756e-06 8.562189454173832e-06 3.975293276858338e-06 -1.771951925659543e-07 -1.922959380227037e-05 2.458885885732987e-06 -4.586562846683419e-06
pcs.V10 8.995524605571282e-06 3.0232322591908005e-05 -7.525562744361634e-07 6.140093964597208e-09 0.0010615018216117642 -7.97223229682776e-05 1.9494281821543653e-06 -1.5547044230958615e-08 1.8928970691581998e-07 2.533152437978722e-07 -1.4326410362114422e-07 -3.7124034626959144e-07 -2.528104964184665e-07 -7.830486057102174e-08 3.412240046277883e-08 7.172280225594192e-06 -6.153066975832673e-08 1.7799879647548513e-07 3.656753453119772e-07 3.4328567282162743e-07 9.234016324173292e-08 5.6265685108565514e-08 6.858016669948192e-07 -2.1759579060912918e-08 -3.719254104091365e-09 3.714792352213826e-07 5.632225995078673e-08 -3.1482372605370493e-07 3.777294472980127e-06 -1.1245909973084177e-05 -5.859063135922475e-06 9.124181450418246e-06 5.269811195335706e-06 2.1586388469202908e-06 1.1433759190710948e-06
