 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002215175149670213 0.0007690582200340957 -2.3470075475785968e-05 2.2714661947712462e-07 -0.0026696459266475256 0.0002715486777761463 -8.631798065469579e-06 8.605346644434595e-08 -2.0214021746037175e-06 2.1978894264173998e-06 6.871440335731977e-07 9.657073658323433e-07 8.653264971856538e-07 -9.415901034882801e-07 1.8299355014551931e-06 -2.4597517100690225e-07 -3.2680059609521363e-07 9.835839785215354e-08 1.1091625581258909e-07 -1.0732649906188882e-06 -3.425885059816939e-07 1.093278261764672e-06 1.0883916014102165e-06 3.2193760202879e-07 -1.5928218316317588e-06 -1.3009224234615788e-07 -1.2547433431285898e-06 -1.7577404957926907e-06 -1.4162821076840878e-06 -2.348391185700012e-05 3.1801547666832555e-05 6.500859783101547e-06
age 0.0007690582200295245 0.0015752247866918857 -4.326595732740697e-05 3.7130588790202086e-07 0.015947298163830826 -0.0014150324255147635 3.8790858753484e-05 -3.323033594842642e-07 -1.404932065326721e-06 7.036701783983329e-07 -7.256221946982578e-07 1.363246896307442e-06 -9.96694996688274e-09 -1.4836220073856527e-07 1.0838619410956533e-06 5.824840208133892e-07 3.2234263041384433e-07 -1.502647414091544e-06 5.23000680216399e-07 3.6566191664849236e-07 -4.098988079045664e-07 1.6043869032485258e-08 3.163349180109026e-07 1.0530194251568093e-06 -1.0888543040506446e-06 -1.647610283280506e-07 -9.70892525700003e-07 2.2897730416511908e-07 7.309645593224456e-06 -2.9399405207313164e-06 3.9480925643019375e-05 -3.916397836892169e-05
age2 -2.347007547565877e-05 -4.326595732740197e-05 1.203761547136357e-06 -1.0454223565938342e-08 -0.0004302590098924824 3.8688766537604915e-05 -1.0741918928163774e-06 9.31040298732753e-09 3.8548269182008235e-08 -1.5565933719343618e-08 1.6923866214985125e-08 -3.759852207149433e-08 -1.6905918953938686e-09 3.3878888395264856e-09 -2.9045681420981028e-08 -1.2310528039781976e-08 -9.422145750352544e-09 3.628343498197695e-08 -1.5423780343742473e-08 -8.714377160773774e-09 8.237165688047248e-09 -6.030191825363954e-09 -1.1857927228431524e-08 -2.274007912366752e-08 3.171510581030669e-08 3.0206794003696316e-09 2.982269623966148e-08 -3.2580767454367343e-09 -1.9608872308186182e-07 1.8333241834126945e-08 -1.1411387010017835e-06 1.157155544883367e-06
age3 2.2714661947600767e-07 3.7130588790191567e-07 -1.0454223565936592e-08 9.18878520209073e-11 3.636897038767615e-06 -3.3072179173439284e-07 9.291258858633947e-09 -8.148765102476058e-11 -3.269051024485761e-10 1.217448685243531e-10 -1.204380156794462e-10 3.2440890027736036e-10 2.964148013540333e-11 -3.422291944271333e-11 2.4641079435217474e-10 8.130794645340175e-11 8.786499151520327e-11 -2.652712392389983e-10 1.3491777470328445e-10 5.7400735685355153e-11 -5.631453650827076e-11 9.175354536234219e-11 1.2060224411527422e-10 1.5095324599876459e-10 -2.871542231611178e-10 -1.4857626628057408e-11 -2.747342775058856e-10 8.544600402827799e-13 1.7803535910734429e-09 -4.884867383784337e-11 1.0084478578821994e-08 -1.0057456588709845e-08
sex -0.0026696459267528698 0.01594729816376154 -0.0004302590098904551 3.636897038749085e-06 0.47183795466384426 -0.04167867548696875 0.001142069945693349 -9.81169460909743e-06 -7.015590336247493e-06 -1.489826624157735e-06 3.933301447603006e-06 1.052389809945707e-05 -2.064619557997283e-05 1.8446486608621e-05 -1.2513380971015579e-05 6.2142892406751385e-06 -4.641314558938971e-06 -1.4214433133537064e-05 1.1670304624129e-05 1.8052000213372207e-05 -1.1963925011628805e-06 2.3157229447010167e-06 -1.2177850836991831e-05 -2.811835415693342e-06 5.112084028809667e-06 6.637446738110379e-06 4.841818872099914e-06 1.763745933345294e-05 0.0002786515023036949 0.00042628383953895296 0.00025998278065454076 -0.0011802387149611436
agesex 0.0002715486777873838 -0.001415032425507423 3.868876653739167e-05 -3.3072179173244937e-07 -0.04167867548696721 0.0037395265447471016 -0.00010383871081149275 9.021991129270258e-07 6.250634101341681e-07 1.2527748404925687e-07 -3.219587269694326e-07 -8.751672482502134e-07 1.7223728266963472e-06 -1.8142484979902656e-06 1.4113783063785564e-06 -4.825638947664054e-07 2.697526418678407e-07 1.1031830999299823e-06 -1.0347967273626965e-06 -1.6443923777814388e-06 -3.8026794740543814e-08 -2.6559972262312587e-07 8.369675253119999e-07 5.903112154908167e-07 -5.771394865709097e-07 -7.39623447976146e-07 -4.111328085404047e-07 -1.6893999800243592e-06 -2.417769197502e-05 -4.148292395224508e-05 -1.758143618785746e-05 0.0001020010875201797
age2sex -8.631798065738251e-06 3.8790858753259515e-05 -1.0741918928100047e-06 9.291258858577308e-09 0.0011420699456932558 -0.00010383871081148818 2.9207879256752104e-06 -2.5680587001055394e-08 -1.5713503696348735e-08 -3.964932511302641e-09 7.709148446438703e-09 2.4169480787199857e-08 -4.5532831975739826e-08 5.279835257314626e-08 -4.548670310659258e-08 1.1402640668481294e-08 -2.339844253963645e-09 -2.4604454461019022e-08 2.6516246424956208e-08 4.613328910472017e-08 2.861334811134109e-09 9.351324995008703e-09 -1.962622668014375e-08 -2.4175671606237874e-08 1.7840617903460096e-08 2.3987766169970857e-08 1.0818110024628801e-08 4.875200898026478e-08 6.794374383104482e-07 1.2055907061243797e-06 3.806214671817913e-07 -2.727334498113383e-06
age3sex 8.605346644718884e-08 -3.3230335948076435e-07 9.310402987230771e-09 -8.148765102392587e-11 -9.811694609096125e-06 9.021991129269412e-07 -2.5680587001054143e-08 2.2849261004689263e-10 1.0630430562200653e-10 5.170112756815816e-11 -5.85145254721814e-11 -2.1423954942696134e-10 3.7784629508666535e-10 -4.57868175897175e-10 4.440052317781143e-10 -9.315136179590834e-11 -2.4232838399896018e-11 1.6150034050874555e-10 -2.0909406383183203e-10 -4.011227671983853e-10 -2.5954131799552323e-11 -8.083976847717585e-11 1.5000943783739372e-10 2.630529776210051e-10 -1.679792145939673e-10 -2.3645766152051016e-10 -1.0075526789311666e-10 -4.448699538410969e-10 -6.212460178514854e-09 -1.042662820091409e-08 -2.583044713292617e-09 2.2617055964258195e-08
pcs.V3 -2.021402174600681e-06 -1.4049320653296615e-06 3.854826918208863e-08 -3.2690510244926127e-10 -7.015590336380695e-06 6.250634101463456e-07 -1.571350369669329e-08 1.0630430562505431e-10 2.149371928435617e-06 6.194308508295081e-08 -7.277908235598321e-08 -6.151693680825772e-10 3.9991166100718945e-08 3.987191922528927e-08 4.2708676603214505e-08 5.1690907542619056e-08 -2.244677547255616e-08 2.3051054471944437e-08 -3.6679183771921125e-08 -6.687784787006379e-09 2.9326289933907188e-08 -8.639124711624638e-09 -3.2483117290680116e-08 1.8880162969593665e-08 1.2831298876116518e-08 -5.808976686503639e-09 3.728618117011556e-08 3.6299004439880465e-09 1.5482697009228653e-07 5.518590868754095e-07 -2.797494849569141e-07 7.105899118416006e-07
pcs.V4 2.1978894264172198e-06 7.036701784003413e-07 -1.556593371939929e-08 1.217448685248345e-10 -1.4898266241099613e-06 1.2527748404487318e-07 -3.964932511178326e-09 5.170112756705749e-11 6.194308508294977e-08 2.151515299410749e-06 2.3603463319653686e-08 2.4333042261258664e-08 2.1238180902722977e-08 -2.3177886299008015e-08 -3.504015035100599e-08 1.605542475190764e-08 -6.64316632296985e-09 -2.2024197276895377e-08 3.7410421127889905e-08 -6.608613898248662e-08 -4.5421551062057234e-08 3.6809399904897864e-08 4.185357658089258e-08 1.0907713388370726e-08 4.071225417843206e-08 -6.368203789589666e-09 -2.5530871020358156e-08 6.429948177739364e-09 -4.861404377494875e-07 -8.84961551796529e-07 1.2564414421063657e-06 1.8578340667977624e-07
