 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -1.5013947487417783e-07 -1.151561498497223e-07 1.995352473403876e-09 -1.3506217562150073e-11 2.9879900815349974e-07 -2.174575504086884e-08 3.156384669660097e-10 3.1301174919872795e-13 -2.634615939491646e-08 2.4552023834644383e-08 1.2580084454558324e-06 5.28656615490583e-09 -1.616725514487072e-10 -1.9643757162296862e-08 2.0739185968971895e-09 -8.748362865032849e-09 1.614737710845103e-08 1.2298714589120499e-08 1.1148829904926433e-08 2.933082477727594e-09 9.995302822703426e-09 9.004610222512849e-09 -8.671408557973001e-09 -4.365508633390894e-09 8.006345433722636e-09 8.886182397180518e-09 5.132893718222516e-09 1.4290678124593249e-09 -2.504836623047213e-07
pcs.V6 -5.101349026300035e-08 1.9841103772135802e-07 -4.815282962709701e-09 3.509862600547488e-11 1.1592707991112155e-06 -6.098141853781748e-08 1.3458130187653406e-09 -1.1902421231256112e-11 -3.873576671715209e-09 -6.091649837869844e-10 5.286566154905752e-09 1.2490188110473241e-06 7.168377067627293e-09 -1.5861963611966165e-09 9.215241800811766e-09 -1.006997096221468e-08 2.0175751617877628e-08 1.0858356553361435e-09 -1.53444428650671e-08 -1.4524828127008679e-08 1.9572074531535203e-09 6.891960931681085e-09 -4.869681117457877e-10 1.4608171339584614e-09 -7.085702812909119e-10 3.986572181624433e-09 -2.6825674890361703e-08 -1.1582709070543046e-08 -2.2315488445098188e-07
pcs.V7 -7.327705012435709e-08 1.0588716253930206e-07 -2.67333882936144e-09 1.8693140714229286e-11 -1.826662268713512e-06 1.0753335691088256e-07 -2.185967979711949e-09 1.6848955861315083e-11 5.818713136806355e-09 1.5475414943578706e-08 -1.6167255144868807e-10 7.168377067627115e-09 1.395180287893414e-06 7.533444968868517e-09 -6.801426366859559e-09 -2.3707537827067693e-08 2.293515603986321e-09 -8.747133164617725e-09 9.514703092406868e-09 -3.690390497510936e-09 -6.1676773601513134e-09 -4.0011252280959835e-09 -2.1321888391353648e-08 6.748726035146484e-09 4.925236075102221e-09 -2.15267046634438e-08 -1.1040740461473993e-08 1.9388336435229127e-09 -8.900836904765127e-10
pcs.V8 7.029993066478993e-08 9.048761205193103e-08 -2.8887897411629407e-09 2.5474782787778864e-11 -5.071144165229626e-07 -7.052753068166505e-09 9.925822213665233e-10 -1.0794369442055849e-11 1.6138125062548323e-08 -2.1435498881156192e-08 -1.9643757162296882e-08 -1.5861963611966413e-09 7.533444968868642e-09 1.3852093552512404e-06 1.694267748362592e-08 -5.848106067577501e-09 -2.430719596316025e-09 3.848437888163064e-08 3.692021961557309e-09 -3.0585140501842005e-08 4.479679696123042e-09 5.615364410907831e-09 -8.423450810458528e-09 1.4698609410398336e-08 2.462999825673559e-08 8.512419512627562e-09 7.158855268817703e-09 2.6576404511868636e-09 -3.918475340980575e-08
pcs.V9 -5.4382119260101324e-08 1.098665248443707e-07 -1.9980459912658257e-09 1.1601865961867195e-11 1.895001928222588e-06 -7.206832767338314e-08 6.786247856505478e-10 -8.48941554075913e-13 -5.7945397130891725e-09 -4.09425116746015e-09 2.0739185968971593e-09 9.21524180081177e-09 -6.801426366859508e-09 1.694267748362594e-08 1.367538057178223e-06 -6.1924987073199994e-09 1.1267167183923594e-08 3.4705825303346013e-09 5.062863659586326e-09 -1.1445455169449557e-08 -5.295670607403237e-09 -1.0653305987881353e-08 5.239307541868351e-09 -1.4982466761705996e-08 -2.0000094906233937e-08 -1.2231273688357367e-08 -2.0042781563782258e-09 1.2608544818079028e-08 -5.546592750825144e-08
pcs.V10 5.7432453190067606e-08 6.641451007004082e-08 -9.443141933842274e-10 4.562701184488703e-12 -3.4067267187967934e-07 3.975710837644939e-08 -1.3894589507127656e-09 1.1285864257092188e-11 9.548724536001033e-09 1.985365137967319e-08 -8.748362865032867e-09 -1.0069970962214754e-08 -2.370753782706767e-08 -5.8481060675775305e-09 -6.192498707320024e-09 1.3754702250234983e-06 5.1861517168395804e-09 1.0292361300510034e-08 8.398686525579334e-09 -1.417311658608312e-09 -1.7719037171728214e-08 2.916407108509318e-09 5.5833168480983295e-09 8.854497009169844e-09 -8.953555796442873e-10 1.6496843195164042e-08 2.9878079388994165e-09 -9.620755207998213e-09 -2.436419805582435e-07
pcs.V11 -3.6162747592417325e-08 6.854487909331584e-08 -1.4860846028249516e-09 1.1811249662495001e-11 -2.188533867687738e-06 1.5882197454896073e-07 -3.1416777823481477e-09 1.8067919444224167e-11 6.158511242013722e-09 -2.5771187140009317e-09 1.614737710845105e-08 2.017575161787743e-08 2.2935156039863004e-09 -2.4307195963161746e-09 1.1267167183923513e-08 5.1861517168395515e-09 1.3541770167891744e-06 4.359865987550927e-09 8.45806891680944e-09 -1.5980260329920658e-08 6.685499716446716e-10 -9.504482116934093e-09 5.256333348189187e-09 8.238539941963313e-09 -1.3672606167134356e-10 6.006859616768138e-09 -1.876036393068794e-08 1.640269593651331e-08 1.0928730678560436e-07
pcs.V12 -8.036075234414995e-08 -3.591489627833488e-07 8.245605711539973e-09 -5.881491073187187e-11 -3.069721732432402e-06 2.3592947776974387e-07 -5.254603518460567e-09 3.5735886713977147e-11 2.6591361059846554e-09 -5.520722564461669e-09 1.2298714589120614e-08 1.0858356553359923e-09 -8.747133164618138e-09 3.848437888163046e-08 3.470582530334622e-09 1.029236130050986e-08 4.3598659875504885e-09 1.354980054157308e-06 -1.9494133240767648e-08 -5.633633370120101e-09 -3.868951425616043e-09 7.376383582445069e-09 -1.402004819646339e-08 -8.486525318734608e-09 -1.1941691189655252e-08 4.6732477684623845e-09 -1.5080958658537287e-08 1.6976493084582858e-08 1.176985562925424e-07
pcs.V13 -8.345082155067591e-08 -3.10431169669307e-08 1.1831700953265534e-09 -1.3536557762585766e-11 -2.964029490691394e-07 7.438564752005578e-09 -3.975281043900128e-10 4.758015250052832e-12 -8.237116489563712e-09 1.2630009538438356e-08 1.1148829904926443e-08 -1.5344442865067063e-08 9.514703092406812e-09 3.692021961557317e-09 5.062863659586348e-09 8.398686525579319e-09 8.458068916809361e-09 -1.949413324076776e-08 1.3852973478914765e-06 1.394848545584577e-09 -1.1502673994819799e-08 -3.1287042275511527e-09 -2.080846686368416e-08 -5.933146696480128e-09 -2.1154819239023375e-08 -4.550498254351344e-09 6.610208228699506e-09 3.2295825714677253e-09 1.0679064815321836e-07
pcs.V14 -5.6411601655970575e-08 5.306229535210222e-08 -1.103426920459609e-09 5.95611868888245e-12 3.0119698587642535e-06 -2.193808188459835e-07 4.680092733290951e-09 -3.05105941848569e-11 9.142214178920173e-09 -7.217667335228165e-09 2.933082477727518e-09 -1.4524828127008394e-08 -3.6903904975107793e-09 -3.05851405018418e-08 -1.144545516944947e-08 -1.4173116586082075e-09 -1.598026032992047e-08 -5.633633370120568e-09 1.3948485455844513e-09 1.3720299641848882e-06 -1.3027296760209516e-08 -2.9760217981745675e-09 8.905976187270949e-09 -1.80359019426047e-08 -1.3458812139768165e-09 -8.025453817877641e-09 -1.3785713735614462e-09 -9.587553295011483e-09 -2.6441369883337427e-07
pcs.V15 3.354097200516314e-08 -1.529111515707917e-07 3.2733671296620062e-09 -2.2951350179000194e-11 -1.3963186004295247e-07 -2.3518454279948487e-08 1.0987465325766507e-09 -9.654396231637403e-12 2.437951085809223e-09 -5.655540649321444e-09 9.99530282270345e-09 1.9572074531536407e-09 -6.167677360151389e-09 4.479679696123099e-09 -5.2956706074031994e-09 -1.7719037171728257e-08 6.685499716445922e-10 -3.868951425616347e-09 -1.1502673994819824e-08 -1.3027296760209292e-08 1.3877493344985836e-06 -4.315293886522422e-09 -3.3951151359615e-09 6.488760114422998e-09 3.7375089650636736e-09 -1.1444821024581098e-08 -2.019076830946553e-08 -1.0085701982359532e-08 1.777883538373831e-07
pcs.V16 4.561471541128367e-08 -2.4447310335447667e-07 4.864424008878928e-09 -2.921229578927569e-11 -2.54153394958468e-06 1.7669308608735618e-07 -3.353187068145558e-09 1.9407829841908167e-11 -1.1167469367666e-08 1.3386440028084955e-08 9.004610222512948e-09 6.891960931680943e-09 -4.001125228096214e-09 5.615364410907716e-09 -1.0653305987881395e-08 2.9164071085092377e-09 -9.504482116934331e-09 7.376383582445189e-09 -3.1287042275510604e-09 -2.9760217981743483e-09 -4.315293886522235e-09 1.3568785587593608e-06 4.629344718006461e-09 -8.07339985193926e-10 -1.697155651924449e-08 -8.13943192191343e-09 -9.714745128278747e-09 -1.1878928112508045e-08 1.4874394209042474e-07
pcs.V17 -2.3369246313615135e-08 -2.0438761255220964e-07 3.587053132882972e-09 -1.9921986770579952e-11 -4.5089352403442055e-06 2.9534185711442415e-07 -6.342557054222314e-09 4.391581421662581e-11 -7.95957279310908e-09 1.189615930158901e-08 -8.671408557972887e-09 -4.869681117460934e-10 -2.132188839135408e-08 -8.423450810458817e-09 5.239307541868385e-09 5.583316848098159e-09 5.2563333481887594e-09 -1.4020048196463007e-08 -2.080846686368402e-08 8.905976187271258e-09 -3.395115135961152e-09 4.629344718006323e-09 1.38357432540474e-06 1.764718663048669e-08 4.940174553289979e-09 3.1330929756288956e-09 -1.0789325124176479e-08 -2.2288285041830678e-08 1.340607798625973e-07
pcs.V18 -3.603769772751444e-08 2.2912694012276565e-07 -4.694697605983016e-09 2.9728963614531023e-11 1.960513935054571e-06 -9.633925349714785e-08 1.0117445468933365e-09 1.6234516513786957e-12 -1.1738450146164507e-08 6.388459821825332e-09 -4.365508633390962e-09 1.4608171339584405e-09 6.748726035146649e-09 1.469860941039836e-08 -1.498246676170602e-08 8.854497009169916e-09 8.2385399419635e-09 -8.486525318734472e-09 -5.9331466964801725e-09 -1.8035901942604963e-08 6.488760114422885e-09 -8.073399851937874e-10 1.7647186630486895e-08 1.354450621729457e-06 -9.946488142841312e-09 -9.821543474190777e-09 -1.2334409224980354e-08 -3.2708908422214035e-09 2.2099507256584127e-07
pcs.V19 1.0600208065701273e-08 1.737483279439452e-07 -4.50521719112947e-09 3.515632784072619e-11 1.614874815358035e-07 -8.59755724384205e-08 3.0812007575607976e-09 -2.773127528245304e-11 -2.418461024132587e-09 5.332440531632224e-09 8.006345433722593e-09 -7.085702812908553e-10 4.925236075102472e-09 2.462999825673566e-08 -2.000009490623396e-08 -8.953555796441597e-10 -1.3672606167106038e-10 -1.1941691189655155e-08 -2.1154819239023425e-08 -1.345881213977132e-09 3.737508965063501e-09 -1.6971556519244374e-08 4.940174553290372e-09 -9.946488142841277e-09 1.361872690480408e-06 9.784895609857759e-09 2.2268737280808926e-09 7.197032673241934e-09 9.260382910892198e-08
pcs.V20 -1.51513168726765e-08 -1.5940413316442042e-07 3.3326907107380623e-09 -2.177341215504768e-11 -2.0499027556941062e-06 1.5837881612118028e-07 -4.0187314501828126e-09 3.1814394463377604e-11 -9.223746301523254e-09 -5.649359496249543e-09 8.886182397180583e-09 3.98657218162428e-09 -2.1526704663444048e-08 8.512419512627423e-09 -1.2231273688357405e-08 1.649684319516394e-08 6.006859616767904e-09 4.6732477684625764e-09 -4.550498254351262e-09 -8.025453817877434e-09 -1.1444821024580895e-08 -8.139431921913372e-09 3.1330929756286636e-09 -9.821543474190946e-09 9.784895609857597e-09 1.3613908081006573e-06 9.470729695629748e-09 1.8541771314384492e-08 -5.8191816868229454e-08
pcs.V21 4.3928881445985956e-08 1.193545909117285e-07 -3.2266140963909836e-09 2.593047459640866e-11 3.098869345458151e-06 -2.704367921760929e-07 6.7706353663122766e-09 -5.2097461542812695e-11 1.1084762512101581e-08 -4.21232867801888e-09 5.132893718222428e-09 -2.6825674890361313e-08 -1.1040740461473727e-08 7.1588552688179255e-09 -2.0042781563780872e-09 2.9878079388995547e-09 -1.8760363930687672e-08 -1.508095865853788e-08 6.6102082286993485e-09 -1.378571373561501e-09 -2.0190768309465857e-08 -9.714745128279033e-09 -1.0789325124176563e-08 -1.233440922498e-08 2.2268737280812583e-09 9.47072969562962e-09 1.3592784300825115e-06 -3.9385563887737485e-09 -5.085377801410864e-08
pcs.V22 -3.651483973102773e-08 3.0054556749547424e-07 -6.985136096354048e-09 4.961680668431083e-11 3.694233316673289e-07 -4.4853996626644204e-08 8.689032634774262e-10 -5.227588887057031e-12 1.0665987881863273e-09 3.0264283368122853e-09 1.4290678124592715e-09 -1.1582709070543149e-08 1.938833643523137e-09 2.657640451186841e-09 1.2608544818078958e-08 -9.620755207998104e-09 1.6402695936513567e-08 1.6976493084583245e-08 3.2295825714677005e-09 -9.58755329501192e-09 -1.008570198235963e-08 -1.187892811250776e-08 -2.2288285041830056e-08 -3.2708908422214784e-09 7.197032673241729e-09 1.854177131438484e-08 -3.938556388774275e-09 1.3693456295653693e-06 -1.1156939880237279e-07
proband 1.024212205032863e-06 -4.934728699219296e-07 1.602948751046235e-08 -1.4128361380743456e-10 1.057750835327476e-05 -2.9040458861758345e-07 -5.2270028441444095e-09 1.3690430506920127e-10 2.4292437105648183e-07 -2.1113328337673244e-07 -2.504836623047214e-07 -2.2315488445098185e-07 -8.900836904772138e-10 -3.91847534098059e-08 -5.546592750825147e-08 -2.436419805582438e-07 1.0928730678560349e-07 1.1769855629254126e-07 1.0679064815321864e-07 -2.6441369883337294e-07 1.7778835383738338e-07 1.48743942090424e-07 1.340607798625957e-07 2.2099507256584146e-07 9.260382910892256e-08 -5.819181686823036e-08 -5.085377801410744e-08 -1.1156939880237279e-07 6.932457724780181e-05
