 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.0321819705680997 0.011985633810067654 -0.0003856106237007445 3.943294591815706e-06 0.05522742181486291 -0.005637963891885679 0.00018214467989174322 -1.876110018836993e-06 2.352779979490178e-06 5.182193758640247e-06 2.695865690709185e-06 -7.334955750984932e-06 3.4031617444368437e-06 -1.7957286064143206e-05 3.7233891904606383e-06 -9.332778817656603e-07 -4.399696588286637e-06 -2.0754705932300637e-06 -2.4166880744389928e-05 -6.774028368678628e-06 -7.040739363599775e-06 -1.7202330575920064e-06 -5.570991396160287e-07 -7.586160591893943e-07 6.8879178676946605e-06 -1.4536549071995376e-06 1.929501223195769e-05 -1.1087003148897481e-05 -0.00014097918586269086 0.00010219700660789104 -0.00020613971500156036 5.075629113396797e-05 -0.0001709202079125235 0.00040005829463724387 -0.00011251673766195648
age 0.01198563381012455 0.009352550090313614 -0.00028096573966160317 2.6724273026055563e-06 0.09107348230758208 -0.008706618080268454 0.00026124065683433913 -2.4829788017575798e-06 2.4490937589733366e-06 -9.52623899502218e-07 -5.676465226673318e-06 4.1697070737343833e-07 3.0904128924200995e-07 -2.424701386923972e-06 1.1311222809773945e-06 -4.679971098335106e-07 -1.021981725134861e-06 -2.8250389610756784e-06 -7.346358760603134e-06 1.5225294259144919e-06 -7.583672328099632e-07 -3.1739515021697107e-06 1.2200763642990848e-06 -4.416441610656481e-07 7.847411570214012e-07 -5.301314094797323e-06 3.762395054897978e-06 -1.3553142612668388e-06 -7.479231741486259e-06 4.7511575617508756e-05 -9.588698266687593e-05 8.434209277893863e-05 -0.00016576896145189838 0.0001853668787879309 -0.0001116784792744393
age2 -0.00038561062370257585 -0.0002809657396617342 8.535666403481396e-06 -8.205480388418555e-08 -0.0027080411971179955 0.00026174769011384324 -7.939858817628808e-06 7.625420255110865e-08 -9.95865866723464e-08 6.039284367077431e-08 1.562062442546487e-07 -3.1835056452637596e-09 -1.356062645834262e-08 7.389462452872075e-08 -1.8338457537035017e-08 2.6284174932470863e-08 3.2444638930414124e-08 7.076628899906727e-08 2.5506044319610393e-07 -4.417024076611894e-08 1.8609101661474254e-08 8.062214639076542e-08 -2.505120553149793e-08 3.3196884137535194e-08 -3.94083107865852e-08 1.4287792756928604e-07 -1.409368546620699e-07 6.135927363135981e-08 4.430865939787505e-07 -1.207094113292666e-06 2.6287256407909307e-06 -2.438520737407567e-06 4.3370345475005865e-06 -5.697825863161065e-06 3.5875756682378502e-06
age3 3.943294591835395e-06 2.6724273026105674e-06 -8.205480388429928e-08 7.973447825416229e-10 2.5550199564585453e-05 -2.4938266971275474e-06 7.643746458814466e-08 -7.418731679825197e-10 1.1654700139263964e-09 -7.61189554492505e-10 -1.3626688178104107e-09 -8.001282041466319e-11 1.3626303189379032e-10 -7.630017069972741e-10 4.022828203404523e-11 -2.954591581520189e-10 -3.0985520427249935e-10 -5.126125321270005e-10 -2.7672107891634503e-09 3.9564666950279763e-10 -1.513329395723306e-10 -7.02296759324763e-10 1.2984234612019685e-10 -4.835373203766564e-10 5.597972643955609e-10 -1.208189067151713e-09 1.666908600071997e-09 -7.502687539238339e-10 -5.683513663839557e-09 9.576098815724926e-09 -2.4876258131788725e-08 2.1961531638617805e-08 -3.6311652882993555e-08 5.5577266653021865e-08 -3.483557516454873e-08
sex 0.05522742181665965 0.0910734823085204 -0.0027080411971466592 2.555019956486249e-05 1.9070315733282608 -0.1787791617499233 0.005253022524436788 -4.8804308962191554e-05 7.138798002595178e-05 -4.332558189348665e-05 -4.312765618683531e-05 2.2485025957920752e-05 -7.217356754660187e-05 0.0001200643641985407 -2.467315428154263e-05 1.7015135545500648e-05 -7.799276096240161e-07 4.187605094709275e-05 -1.7326993066526397e-06 7.750688695616925e-05 3.6263865162266164e-05 -5.175758756161707e-05 -2.736038071615097e-05 -7.89151786865161e-05 6.35604707789262e-06 -3.767493443898638e-05 4.74336973832437e-05 4.2970932032266974e-05 0.0013983027360880713 -0.0016152672447239437 0.0016736120246301808 0.0012378501673548457 0.0006979608191795884 -0.0004638164348583412 -0.004045896284480577
agesex -0.005637963892048994 -0.008706618080346557 0.0002617476901162828 -2.4938266971515324e-06 -0.1787791617498793 0.016974120456657936 -0.0005044159048178803 4.733622602906312e-06 -7.2408419773018185e-06 4.899848531078068e-06 4.814403762534055e-06 -2.3155297466746336e-06 6.2599681639797385e-06 -1.175076186934922e-05 2.975623310499386e-06 -1.2513747955030547e-06 -5.53787947946221e-07 -4.035803704214077e-06 1.1741447303606418e-06 -7.656155879307816e-06 -4.209496734673866e-06 4.5822634119555486e-06 2.2649833819578592e-06 8.303450425768278e-06 -1.4803363385303849e-06 3.5095770204971163e-06 -4.489788829801927e-06 -3.821037279513514e-06 -0.00012888567533742666 0.0001508755351249808 -0.0001507756430671741 -0.00013580355860728663 -4.133029302823581e-05 3.4610467252516446e-05 0.000370890063631289
age2sex 0.00018214467989490665 0.0002612406568342692 -7.939858817633765e-06 7.643746458826606e-08 0.00525302252443402 -0.0005044159048177415 1.5159658105010583e-05 -1.4380236314009388e-07 2.3019498701572314e-07 -1.7406013424761234e-07 -1.6289497154704787e-07 7.681210884230855e-08 -1.7560584682279247e-07 3.5702146366146594e-07 -1.0586336211888004e-07 2.9363351362977546e-08 3.51653973683741e-08 1.272244200270277e-07 -7.423613210897388e-08 2.378128290844347e-07 1.4357910841701657e-07 -1.2785439386145752e-07 -6.334331175593356e-08 -2.69155973860316e-07 6.735271155506485e-08 -1.0427740663283464e-07 1.369799212298755e-07 1.0442909674942895e-07 3.748413624137884e-06 -4.3970724189465884e-06 4.084676200659925e-06 4.2416029406497355e-06 8.788021596604074e-07 -7.111303745351205e-07 -1.052349761883849e-05
age3sex -1.8761100188834681e-06 -2.4829788017816524e-06 7.62542025518445e-08 -7.418731679896149e-10 -4.88043089621509e-05 4.733622602903617e-06 -1.4380236314005248e-07 1.3791590053204395e-09 -2.3438512325853805e-09 1.906315715619853e-09 1.713174691483676e-09 -7.797946403178749e-10 1.5795290879700656e-09 -3.3973528055153766e-09 1.1764301165464469e-09 -2.3521544556306677e-10 -4.813309456204189e-10 -1.2942136221772707e-09 1.0871760866360357e-09 -2.321139946650794e-09 -1.4959286964507703e-09 1.19250212408943e-09 5.266760768314733e-10 2.6967092446128734e-09 -8.718850116172138e-10 9.64155764652286e-10 -1.4172566291641822e-09 -9.177443922677813e-10 -3.450231351031691e-08 4.040188710601373e-08 -3.202472701025446e-08 -3.9139961411417504e-08 -7.647386781144653e-09 2.819413514729694e-09 9.274668627957031e-08
pcs.V3 2.3527799795609447e-06 2.449093759004509e-06 -9.958658667334012e-08 1.165470013936393e-09 7.138798002601249e-05 -7.24084197730959e-06 2.3019498701602092e-07 -2.3438512325888514e-09 4.436843563214917e-06 1.890501507374826e-07 -5.627007669785514e-08 -7.556068747060113e-08 1.3781020065862127e-07 1.2092491918887668e-07 7.177794418541862e-09 1.1762326987464882e-07 -9.26036433013276e-08 1.5118355623416368e-07 -1.0706333633126131e-07 -8.052491927955974e-08 3.785554885780504e-08 -3.123707803076417e-08 -1.4307488655354637e-07 7.336160229210138e-08 6.03413778712954e-08 -1.4706945994696209e-08 1.664637350920567e-07 5.9303592402453214e-08 -3.2066686084310834e-07 -4.3025471153467675e-06 -2.8072179846452803e-06 1.6916555331585917e-06 9.01004808710737e-06 5.537476581489279e-06 2.70534979195277e-06
pcs.V4 5.182193758588027e-06 -9.526238995233535e-07 6.039284367143558e-08 -7.611895544990422e-10 -4.332558189337962e-05 4.89984853106922e-06 -1.740601342473938e-07 1.9063157156182626e-09 1.890501507374891e-07 4.232975642752958e-06 8.834299961480269e-08 6.336540953139041e-08 7.329937670350807e-08 -3.222648988855247e-08 -1.1049742945888803e-07 2.81328640244183e-08 1.0897059127374116e-07 -3.139539447029784e-08 2.2930084562864032e-08 -1.6118144759374048e-07 -2.091601034297594e-07 6.799187857454306e-08 1.5978377198308427e-07 7.027195246699683e-08 1.5372853288693628e-07 9.22806177257219e-08 -7.06521924310468e-08 -1.7443202733322123e-08 -1.8139304560011419e-06 -1.778203909820362e-06 3.5041659195346995e-07 2.298702427080549e-06 6.723323713719059e-07 2.3544304633394683e-06 -3.752174272677018e-06
pcs.V5 2.6958656907033547e-06 -5.676465226636869e-06 1.562062442535962e-07 -1.3626688178008125e-09 -4.3127656185897017e-05 4.814403762445707e-06 -1.6289497154444764e-07 1.7131746914595285e-09 -5.6270076697812084e-08 8.83429996147765e-08 3.7953600172392045e-06 7.765282248903519e-08 2.5599313538449044e-08 -1.6361267574593802e-08 -2.8203920686755305e-08 -8.00797027907628e-08 6.371905502727677e-08 1.094491717153931e-07 -4.577599199142375e-08 -3.865910334133855e-08 -4.285575139634808e-09 -7.736769321922031e-08 -1.4968592745168713e-07 -2.196629070698583e-07 1.4382004506436403e-07 1.1475684132533003e-07 9.994263083579744e-08 4.221460558417054e-08 -6.651705098338316e-07 -5.308980583777006e-06 -1.7439632234713974e-06 4.212308469497759e-06 4.75026546292625e-07 8.500303285301819e-07 9.166456903892548e-07
pcs.V6 -7.3349557509570175e-06 4.169707073930286e-07 -3.1835056458591522e-09 -8.001282040893903e-11 2.2485025958060543e-05 -2.3155297466886147e-06 7.681210884274693e-08 -7.797946403222201e-10 -7.556068747059553e-08 6.336540953138405e-08 7.765282248901855e-08 3.628235580627295e-06 8.386886605787421e-08 9.939682205048548e-08 1.10449163627541e-09 -1.1670102832167962e-07 1.4032091334610185e-07 -5.711932079577738e-08 -7.397314471510124e-08 -6.927169608084543e-08 2.8663213914997327e-08 6.940980594864019e-08 -8.947028069305162e-08 1.9600471901332254e-08 -4.434124271152098e-08 8.769179001446285e-09 -1.3663169217497683e-07 4.4213920866182154e-08 -6.414496604303948e-07 1.3809501209886741e-06 1.331236471015357e-06 -3.315971180911064e-06 -3.3601803609810166e-06 -2.0506463695832824e-06 -1.1488053202655822e-06
