 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011634336100111695 0.00436019122848574 -0.00013778882948244678 1.3824614255837483e-06 0.01493274184202349 -0.0014532647097238232 4.44108641519478e-05 -4.3129564418889547e-07 -1.8384467165221798e-06 3.2814055790222846e-06 3.041133767571815e-06 -8.204584310389898e-07 1.0007672239159575e-06 -1.0493952632105655e-05 -3.165454742467939e-06 -2.876159978242159e-06 -1.8458371027844811e-06 -4.595124662322283e-06 -1.1316944558395476e-05 -4.948150079511716e-06 -1.494632914396406e-06 1.7404675658486032e-06 4.498229488704533e-06 -1.838680043087086e-06 -5.667873511458564e-07 -4.299936200730299e-06 7.049097159678782e-06 -4.504207597622387e-06 -3.003342971092913e-05 7.10283005155755e-05 9.007271532005814e-05 -0.00014124213522193158
age 0.00436019122850908 0.0048719538902263 -0.00014126963506725426 1.2900137524279963e-06 0.049408528715827585 -0.00458422118630753 0.00013281439430251583 -1.2126701735366864e-06 -1.1909580669659323e-06 2.59065857711348e-07 -2.5789387969048147e-06 1.0644643210021176e-06 -7.55648177684596e-07 -1.6692926666690499e-06 1.8360134366807427e-07 -1.704772618827905e-06 -1.105856185324179e-06 -3.595297548774492e-06 -2.8405219568129337e-06 3.309986383181042e-07 1.804114186956843e-07 -9.581121198714358e-07 1.9767795372828413e-06 -2.6302724891284774e-07 -2.743591205619781e-06 -4.224655112929334e-06 1.3945820804296505e-07 7.869399824521192e-07 -2.0496089491040453e-06 4.03940277832105e-05 0.00011268826715654372 -0.0001355229232306363
age2 -0.00013778882948329966 -0.000141269635067503 4.1466391794901705e-06 -3.8309582042417924e-08 -0.001416419421094843 0.0001329869078693329 -3.898562388870017e-06 3.6001349277484474e-08 2.253859039902699e-08 1.3124068930785389e-08 6.391119640426403e-08 -2.9130635188491854e-08 1.516679286546616e-08 5.317260157796031e-08 9.87828741650454e-09 6.37718374582018e-08 3.2945693744624746e-08 1.0801983867796095e-07 9.799436403439054e-08 -7.53982759816419e-09 -1.003898126800847e-08 1.813988392185311e-08 -6.01694595782024e-08 1.884910547529129e-08 6.572134724640998e-08 1.1560967084818229e-07 -1.7568869673988253e-08 -8.77706017467479e-09 9.770155525373053e-08 -1.0131077428102323e-06 -3.202118533928853e-06 3.5220183689062804e-06
age3 1.3824614255909743e-06 1.290013752429621e-06 -3.830958204240495e-08 3.582114433178096e-10 1.2816045208423269e-05 -1.21602657896177e-06 3.605313829405368e-08 -3.368453328382149e-10 -1.0091791233144617e-10 -2.384202828177361e-10 -4.760942732059271e-10 2.3566468990719287e-10 -8.824682281606909e-11 -5.656822876140927e-10 -2.3310046216133607e-10 -6.934478606468998e-10 -2.885667129549522e-10 -1.0128047641168266e-09 -1.0479504836438918e-09 4.8950748323074467e-11 1.3480571332247191e-10 -1.166730736500946e-10 5.739991959813814e-10 -2.7713800543677705e-10 -4.560710519159226e-10 -1.017787336664961e-09 2.981583954540415e-10 -3.380037036527569e-11 -1.3782286191390909e-09 8.270303160375873e-09 2.860057684125951e-08 -2.909325745287251e-08
sex 0.014932741842770944 0.04940852871636344 -0.001416419421110455 1.281604520856606e-05 1.08207337172492 -0.09912586224294284 0.0028379102717904264 -2.561024678389157e-05 2.484975903088221e-05 -2.696514120982774e-07 -3.911404873886853e-06 1.5372442097563105e-05 -3.65941585267677e-05 5.806898901858132e-05 -4.682581042365624e-06 -2.7845310938774113e-05 -7.152291403227465e-06 -2.9817902395386556e-06 1.518352034227261e-05 4.892954686195416e-05 2.02756721863193e-05 -2.964994658039567e-05 -1.3322233109254815e-05 -2.5019414244616893e-05 -1.1317067287856565e-05 -3.9439141994335215e-05 9.699284180837544e-07 4.0346854737370565e-05 0.0004056526872278909 -0.0005566886088153029 0.0007622136991126624 0.000559207841346291
agesex -0.0014532647098032593 -0.004584221186364418 0.0001329869078709769 -1.216026578976732e-06 -0.09912586224294442 0.009209662279503029 -0.0002669903586785601 2.4363437950770677e-06 -2.3195472781833837e-06 5.52460866973061e-07 5.490011124112678e-07 -1.4264479025364477e-06 2.9882702930869326e-06 -5.5376847496712795e-06 8.161360027126759e-07 2.933122504435659e-06 3.748719544389183e-07 5.102550115772608e-07 -1.2681678008950274e-06 -4.633464206720441e-06 -2.2605949189459516e-06 2.4598279107008456e-06 1.1700186388106746e-06 2.7992919584220552e-06 3.630378658874367e-07 3.5368345616473357e-06 5.617836631293796e-08 -3.7050713942987647e-06 -3.7906920744271055e-05 5.0546179676862724e-05 -7.36403550111725e-05 -4.339030070981542e-05
age2sex 4.441086415420932e-05 0.00013281439430441272 -3.8985623889241695e-06 3.605313829453929e-08 0.0028379102717904963 -0.0002669903586785624 7.837662058995212e-06 -7.238346079267796e-08 6.842859158446284e-08 -3.3038040993608624e-08 -1.9286345613598058e-08 4.2634565416405825e-08 -7.768494051689395e-08 1.6348625568605972e-07 -3.343523313407828e-08 -9.618661059663758e-08 -3.5048867869120315e-10 -1.9854209672631167e-08 2.9975678022625044e-08 1.3877199271901153e-07 7.668177833350357e-08 -6.580995721017968e-08 -3.3125422156598925e-08 -9.636806055580993e-08 7.630193247242923e-09 -1.0102574321867878e-07 -6.3892964844375526e-09 1.0508933907765919e-07 1.0763988866255755e-06 -1.4176824756604835e-06 2.1065598460497946e-06 1.193800640830634e-06
age3sex -4.3129564420887153e-07 -1.2126701735503488e-06 3.600134927788285e-08 -3.3684533284186917e-10 -2.5610246783892147e-05 2.4363437950770813e-06 -7.238346079267771e-08 6.768168153091463e-10 -6.653382902823609e-10 4.589870632642039e-10 1.977195148937193e-10 -3.901449833224048e-10 6.350261723498552e-10 -1.5072786152902123e-09 4.0241710315391513e-10 9.810770174091903e-10 -9.976453425385156e-11 2.1747827170079008e-10 -2.1052416501611173e-10 -1.3191787915993518e-09 -8.113296207978633e-10 5.963518796753724e-10 2.6387665865787007e-10 1.013916837285001e-09 -2.569253411961878e-10 9.125945106505082e-10 6.908581535884206e-11 -9.45540589456382e-10 -9.204741894753164e-09 1.2391901180702168e-08 -1.8337239903295034e-08 -1.1475899188064378e-08
pcs.V3 -1.8384467164946618e-06 -1.1909580669263057e-06 2.2538590397875406e-08 -1.0091791232090173e-10 2.4849759031434824e-05 -2.3195472782349713e-06 6.842859158596656e-08 -6.65338290296164e-10 3.516112666529681e-06 1.9542715013365715e-07 -1.5721438064552784e-08 -4.829642684805922e-08 7.899944190368106e-08 4.4019032508027124e-08 -1.8286283934572992e-08 7.737148938907634e-08 -9.069189380542475e-08 1.1243869505040714e-07 -6.746144112789606e-08 -2.8579775396870885e-08 -1.645453467918259e-08 -3.910311367380514e-09 -5.882232331388501e-08 3.991548910425364e-08 3.534614061438655e-08 1.613869382729671e-09 8.880227162600667e-08 1.7358201755086446e-08 2.835567149406993e-07 -2.341710287151932e-06 -1.2693385798627627e-06 6.238519510819631e-06
pcs.V4 3.281405579015478e-06 2.590658577043461e-07 1.312406893098639e-08 -2.3842028281955565e-10 -2.696514121588519e-07 5.524608669785827e-07 -3.3038040993765915e-08 4.589870632656165e-10 1.954271501336599e-07 3.4227263397897276e-06 7.919260818888518e-08 1.1737572468064672e-08 1.9201275980372417e-08 -6.615670554564979e-08 -6.288796407954786e-08 5.666278443869567e-08 9.397972076893202e-08 -2.998424021308054e-08 4.176957724896522e-08 -7.651853816529218e-08 -1.307628534221436e-07 4.785864351515681e-08 1.1696480357564955e-07 3.68389912235463e-08 5.077130276662915e-08 4.2488488634275225e-08 1.8910269219559192e-10 1.118861468652282e-08 -6.713414063125038e-07 -1.4317303912551054e-06 9.57058998250661e-07 1.110757142241123e-06
