 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0003535845625580335 -0.0004850705931574748 9.054283396576244e-06 -5.4048002982858514e-08 0.0021409726429666115 -0.00013821350610552819 2.8549441800875507e-06 -1.893087979859288e-08 -3.100992327468041e-07 1.1299998525502028e-06 -3.5143856394092883e-07 -2.068605546139888e-09 -8.126527119881128e-08 -8.995212879173098e-08 3.1406082824342994e-07 4.784780786879587e-07 -3.67698908289476e-08 -2.418136905148113e-07 -5.707738716201761e-07 9.941829362541094e-09 -1.2321883717119455e-07 2.6389296968426195e-07 -6.53720391172903e-08 1.7733371085524085e-07 -7.366186510952248e-07 -1.6845682335782517e-08 3.6778605071003746e-08 -3.3507595774552283e-07 1.8503371467521627e-06 2.7446167409428575e-06 1.1785415241272308e-06
age -0.0004850705931604481 0.0023322439899697146 -4.5354996714083236e-05 2.835477549668136e-07 0.03548360718730162 -0.0021516722896669786 4.179763470637674e-05 -2.6115918146087257e-07 1.0938912420644764e-06 -7.800915002355139e-07 3.394333343086528e-07 -6.163713951458929e-07 -2.8692388612757575e-08 2.6023175422833875e-07 8.301929899874779e-08 -3.8531534106469537e-07 5.165642741062979e-07 4.820246101937643e-07 5.153886993674581e-07 -2.85235991878426e-07 5.366572072867205e-07 -5.34890700857029e-07 -1.4200392329061344e-06 -2.789739422964157e-07 2.301530617168135e-06 4.431644807706344e-08 1.4731889250227053e-07 7.024558465662901e-07 -8.869781808457524e-06 2.610074802174183e-06 -8.462113764200056e-06
age2 9.05428339654199e-06 -4.535499671396038e-05 8.899696425242139e-07 -5.6137156889608175e-09 -0.000683032810448941 4.1787773042627705e-05 -8.190889161329584e-07 5.163417841536331e-09 -1.785793374858004e-08 1.3669962756990677e-08 -7.172639386394069e-09 1.0394597444727034e-08 -7.997228508264252e-10 -7.1957201175801685e-09 -1.4476263926989933e-09 7.85159714163744e-09 -1.0300639396363436e-08 -7.980925231976683e-09 -8.75336716913591e-09 6.505991892222119e-09 -9.587673002958502e-09 9.296375106671218e-09 2.6384960890457873e-08 5.413516998063888e-09 -4.6016457646424917e-08 -2.3353102968583986e-10 -4.983883999550068e-09 -1.3713433680295002e-08 1.7853042231249925e-07 -4.914526080935772e-08 1.7128501761632555e-07
age3 -5.404800298273935e-08 2.835477549661224e-07 -5.613715688961358e-09 3.5739881134463404e-11 4.2310410243156015e-06 -2.610430433224918e-07 5.162669195431715e-09 -3.284595311294783e-11 8.914446135794088e-11 -7.254514033515718e-11 4.410632236290629e-11 -5.715783311597957e-11 9.945453010003414e-12 5.889582544209304e-11 7.762607872904254e-12 -5.1190374336507764e-11 6.833672774513465e-11 4.245750805082814e-11 4.3318598782332874e-11 -4.80618722154141e-11 5.487447322319039e-11 -4.855713197482532e-11 -1.5773634584917368e-10 -3.577091345440078e-11 2.9583513669819836e-10 -1.058897141103206e-12 4.3812992148521426e-11 8.41702676192403e-11 -1.1841866965488466e-09 3.154856504083262e-10 -1.043166770145926e-09
sex 0.0021409726430428825 0.03548360718721073 -0.0006830328104473613 4.2310410243069135e-06 1.6326941751240367 -0.09966864126345228 0.0019515586894345964 -1.2309262748950842e-05 -2.3681991301633854e-05 1.927500131650434e-05 6.433122357186189e-06 -2.3038409581206694e-05 -9.56708807941784e-06 -2.225781045115606e-05 4.35585635374957e-05 1.4985992719451628e-05 8.357646453025553e-06 2.4681497502426086e-05 -1.464561336828482e-05 -8.212440579218345e-06 1.644422465041391e-05 6.9134990378347744e-06 -4.9776514162404316e-05 7.468958613795445e-06 5.36696475440427e-06 1.928511376501426e-05 -1.829993801355553e-06 -1.0743108366965853e-05 -0.00034315011098664 0.0003094585274863911 7.001191766633789e-05
agesex -0.0001382135061074859 -0.002151672289664743 4.178777304259452e-05 -2.610430433223478e-07 -0.09966864126343569 0.00614017416044075 -0.0001212697050579496 7.711032564381936e-07 1.6009498231908708e-06 -1.1137527402623358e-06 -3.592222037726064e-07 1.422737309934539e-06 5.310505140204145e-07 1.3193166617381767e-06 -2.5938356535942246e-06 -9.006284699404877e-07 -4.6973128387744043e-07 -1.4715641926648325e-06 8.926505717871841e-07 6.296720959125697e-07 -9.961381607775267e-07 -4.936796664725818e-07 3.014289156075604e-06 -3.9791227895467426e-07 -3.949146451896785e-07 -1.0460519607801394e-06 -1.3003392604763428e-07 7.249000653473974e-07 2.1023648355247195e-05 -1.8624085496195074e-05 -2.619639957367585e-06
age2sex 2.8549441801216764e-06 4.1797634706319864e-05 -8.190889161320308e-07 5.162669195427005e-09 0.0019515586894339487 -0.00012126970505792991 2.4159901892940353e-06 -1.5493266420788413e-08 -3.478643640623212e-08 2.0798622485839373e-08 6.292754577285907e-09 -2.775286777098164e-08 -9.760079203469038e-09 -2.4814036962809908e-08 4.995890130656231e-08 1.687786278468225e-08 9.131861930793023e-09 2.8451160009365467e-08 -1.8204369261686727e-08 -1.4635339285683255e-08 1.9683482883792612e-08 1.1769055479635325e-08 -5.89118968837745e-08 5.820249110121048e-09 9.13602827418233e-09 1.779461181641905e-08 6.962197988837635e-09 -1.5927006747853637e-08 -4.2400104206296505e-07 3.58582907430627e-07 4.004983490282632e-08
age3sex -1.8930879798183436e-08 -2.611591814613939e-07 5.163417841546871e-09 -3.284595311301571e-11 -1.2309262748944765e-05 7.711032564379484e-07 -1.5493266420786047e-08 1.0021779388322323e-10 2.389020279950701e-10 -1.235876859396419e-10 -3.358173239184063e-11 1.7140825929169184e-10 6.190342081251295e-11 1.5107000910758112e-10 -3.121549906881209e-10 -1.0268364329160633e-10 -5.976634500757763e-11 -1.7834616150630692e-10 1.195853956655886e-10 1.0586240254373108e-10 -1.2529002061028925e-10 -8.846028157187354e-11 3.7258306140199204e-10 -1.9825522763656907e-11 -6.681044342474803e-11 -9.633565557964983e-11 -7.021843530635753e-11 1.1086808965681269e-10 2.838126464912306e-09 -2.256565944793247e-09 -2.6669421967943e-10
pcs.V3 -3.1009923274680367e-07 1.0938912420655458e-06 -1.7857933748599128e-08 8.914446135804988e-11 -2.368199130160259e-05 1.6009498231891173e-06 -3.478643640620072e-08 2.3890202799488945e-10 1.6529128055042396e-06 1.3323866768745875e-07 -4.272659081311603e-08 -1.555798655965983e-08 -3.512045894323819e-09 3.700531099313794e-08 -3.184465011592788e-08 4.4355509473906786e-09 1.2848422736625234e-08 -1.9752247631660986e-08 -2.60986493769097e-10 2.1851161821739908e-08 1.0572016597060315e-08 -2.0669575320518296e-08 -1.4229402017936763e-08 -2.3124924287466782e-08 -1.4860355439486222e-08 -2.9123513879969122e-08 2.3669437114953136e-08 -1.9184643954151196e-09 6.842286696251392e-08 1.2975246362700925e-07 7.549398250540006e-07
pcs.V4 1.1299998525493725e-06 -7.800915002409796e-07 1.3669962757096478e-08 -7.254514033581647e-11 1.9275001316202732e-05 -1.1137527402438717e-06 2.079862248547678e-08 -1.2358768593734922e-10 1.3323866768746362e-07 1.7584026927460406e-06 5.935100727394157e-08 1.864905089819965e-08 1.1220701290677095e-08 -4.156997967757407e-08 -6.011258665730744e-09 4.632201257768314e-08 -4.076261638126846e-09 -8.866636094683254e-09 5.028229604531077e-09 1.0784956554034236e-08 -1.0327488736210618e-08 3.6962139845068335e-09 6.051008511797359e-09 7.976258677415424e-09 2.0123289926570066e-08 8.080684942585182e-09 -1.0162417798681957e-08 -3.4689528406167375e-09 -3.8066448485717864e-07 -1.4611620971761934e-07 3.5565714928997e-07
