 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 8.965297202079702e-05 6.940024344576644e-06 -1.899993491481581e-07 1.8376860347262647e-09 -2.805342752574908e-05 2.5611091003639395e-06 -7.232377741130997e-08 6.611383986709752e-10 1.924128897450408e-07 2.667300100635844e-07 -2.20022435432328e-07 -1.353253948606014e-07 -5.123536875019374e-08 6.254790707700447e-08 -8.33996608153169e-08 5.435294064809178e-08 1.77483027751988e-09 -1.042067438669415e-07 -9.433522098499196e-08 -4.746013831092419e-08 -2.2720604767819304e-08 2.37981551452245e-08 -3.161622603703664e-08 -2.6721981017857933e-08 3.045853220965635e-08 -1.6539130724493596e-08 5.126401292043462e-08 -1.2850504622963888e-08 7.113624147319952e-07
age 6.9400243444723325e-06 0.0002655247789546673 -6.113259805815655e-06 4.3674587870555876e-08 0.0033258712144828735 -0.0002520676216467721 5.7923519415765455e-06 -4.129682693903265e-08 -6.517848518782428e-08 2.1896229581275594e-07 -9.537661594719054e-08 1.8531498089965672e-07 4.309802232587661e-08 5.448835336925403e-08 1.2002988059445398e-07 1.0003448961074048e-07 1.0940390758662262e-07 -3.201180252230459e-07 -7.947095881312741e-08 6.29703938778233e-08 -1.598184336094407e-07 -1.6395603701611908e-07 -2.0703020938597516e-07 2.3096589955190534e-07 1.696390081295913e-07 -1.8608073672626048e-07 1.2237571877805097e-07 3.352413759181672e-07 -8.960270552620941e-07
age2 -1.8999934914703965e-07 -6.113259805815331e-06 1.4348098990011415e-07 -1.0426172657739685e-09 -7.485159048610555e-05 5.795263342356841e-06 -1.3574997712482616e-07 9.843460098330566e-10 3.723782652980029e-09 -4.920710321544149e-09 1.4361677428314282e-09 -4.619781448189048e-09 -1.0949386792640684e-09 -1.99366206822215e-09 -2.1369493817601885e-09 -1.63617205562697e-09 -2.5156004389578167e-09 7.078947048871287e-09 2.157152544177324e-09 -1.2558059643645282e-09 3.4409121401189e-09 2.798886661440822e-09 3.742771262266658e-09 -4.402718408414502e-09 -4.472957681768969e-09 4.124631662426053e-09 -3.267386187117167e-09 -7.638038313624602e-09 2.415032028956676e-08
age3 1.8376860347194893e-09 4.367458787054541e-08 -1.0426172657737824e-09 7.70035591162185e-12 5.249370045771322e-07 -4.1342564108809034e-08 9.849812486627275e-10 -7.258779149793142e-12 -3.982560404187937e-11 3.820364779342947e-11 -9.0020793676475e-12 3.3939950057098563e-11 6.8701917300918876e-12 1.8567698140188786e-11 1.1597987499660735e-11 8.584172942293436e-12 1.9692016375757953e-11 -4.8539751806699556e-11 -2.0158004423324435e-11 6.952309625489533e-12 -2.4140188214509202e-11 -1.3104621030780222e-11 -2.1607156530699817e-11 2.5066408589828407e-11 3.534218921024304e-11 -2.8217711976362908e-11 2.6138122417337096e-11 5.304400926873994e-11 -1.901287505972616e-10
sex -2.8053427527744544e-05 0.0033258712144800537 -7.48515904860358e-05 5.24937004576597e-07 0.1159033080916433 -0.008699743099096203 0.00019920109231259768 -1.42129576858232e-06 -1.276896654923528e-06 -3.047137895282204e-07 4.797761982956525e-07 1.3920742165332945e-06 -2.34532473554631e-06 -8.331649939806229e-07 2.3826074331964642e-06 -5.208005122505571e-08 -5.330336076117979e-07 -2.6217693078168584e-06 -1.3725425569475001e-06 2.4030470678931563e-06 2.3485242720944272e-07 -1.6210957026921893e-06 -3.523346605283955e-06 2.481239756185542e-06 -7.277513150244224e-07 -2.466162645394087e-06 3.9612574178142745e-06 6.301750015499618e-07 5.923304865834178e-06
agesex 2.561109100495825e-06 -0.0002520676216465123 5.795263342350333e-06 -4.1342564108758794e-08 -0.008699743099096569 0.0006705663779544112 -1.5669968487645023e-05 1.1364017416633072e-07 1.5254423861829242e-07 3.701477448423684e-08 -3.634048062190904e-08 -7.11508797056376e-08 1.4017249828059478e-07 1.2772313646911572e-08 -1.0409137050925382e-07 1.903621244280456e-08 3.312064953316156e-08 2.0658150014309852e-07 7.745091558932205e-08 -1.7268794464105333e-07 -6.194746181803234e-08 9.199829728761552e-08 2.2951927419817217e-07 -1.0378552981770041e-07 -1.6807332364487574e-08 2.0128915655905176e-07 -3.382214847731077e-07 -4.8880576029749395e-08 5.955358218720759e-08
age2sex -7.232377741362017e-08 5.792351941572952e-06 -1.3574997712472796e-07 9.849812486619196e-10 0.00019920109231261296 -1.566996848764556e-05 3.730259347010356e-07 -2.749649986737216e-09 -4.8250629092225075e-09 -1.075635765870369e-09 7.334764122660211e-10 1.4054168266453682e-09 -2.7762913264682193e-09 4.674874303433015e-10 1.2509442803286178e-09 -1.0687581584269686e-09 -2.7153599417584265e-10 -4.534693838600818e-09 -1.875002771437689e-09 3.622217368720791e-09 2.209823635648679e-09 -1.0400622730886903e-09 -4.961823744195761e-09 4.6066743196726675e-10 1.3746057482496422e-09 -5.193992930295839e-09 8.47654467177478e-09 6.947859365737911e-10 -1.2855593569481104e-08
age3sex 6.611383987069037e-10 -4.1296826939020236e-08 9.843460098326965e-10 -7.258779149789976e-12 -1.421295768582471e-06 1.1364017416633779e-07 -2.7496499867372908e-09 2.0583174625238035e-11 4.079171443728224e-11 1.0652763757193614e-11 -3.487038346570971e-12 -1.0973187582677155e-11 1.9462291908854634e-11 -6.1423771491920294e-12 -3.1403980191329993e-12 1.0985469656743764e-11 -2.1533980687054615e-12 2.993845384316506e-11 1.4443465529523714e-11 -2.3177336862613493e-11 -1.9766926557346454e-11 6.651267204721532e-13 3.4627553585864864e-11 1.0656669090251654e-11 -1.4646755679437593e-11 4.115418716881966e-11 -6.531665576362326e-11 -2.2484093143855515e-12 1.885505372022373e-10
pcs.V3 1.9241288974509445e-07 -6.517848518770683e-08 3.723782652977163e-09 -3.982560404185767e-11 -1.2768966549208175e-06 1.5254423861807214e-07 -4.8250629092171085e-09 4.079171443724154e-11 9.794907586179184e-07 8.149804641921414e-08 -2.938149752503345e-08 -4.5621931079566835e-09 6.315029510924957e-09 1.4029747179876242e-08 -4.731075183241585e-09 9.801988327165801e-09 8.936405783134773e-09 8.075315491411038e-10 -3.6947343360283477e-09 1.1733372700875079e-08 -1.3364890315541088e-09 -1.302403573314623e-08 -1.2403479104358222e-08 -7.054844160037005e-09 -3.427173172160389e-09 -1.616474861173867e-08 6.910507329775366e-09 3.951484410742271e-09 2.407478448637482e-07
pcs.V4 2.6673001006361386e-07 2.189622958131915e-07 -4.920710321554267e-09 3.8203647793502484e-11 -3.0471378951303786e-07 3.701477448305356e-08 -1.0756357658424316e-09 1.0652763756989105e-11 8.149804641921384e-08 1.0427140355740882e-06 2.981315566685267e-08 1.2927183320066521e-09 1.6232533597886247e-08 -2.4210827341699184e-08 -1.0518070505700356e-08 2.2700519375773033e-08 -1.3835008524239052e-09 -5.883472586541393e-09 1.0496829271167167e-08 -6.3617761546985835e-09 -9.48729087919727e-09 1.1619430765934113e-08 9.476196150170385e-09 7.31587589026872e-09 7.486922547046062e-09 7.039248310083922e-10 -1.2146386046593823e-09 3.4880822365717622e-09 -1.9652615535719343e-07
pcs.V5 -2.200224354323405e-07 -9.53766159474098e-08 1.4361677428365585e-09 -9.002079367684762e-12 4.797761982878785e-07 -3.63404806213011e-08 7.334764122516195e-10 -3.4870383464651962e-12 -2.9381497525033316e-08 2.9813155666852704e-08 1.0900473565455343e-06 4.120288312595517e-09 -1.510941525088627e-09 -1.9689961169418548e-08 7.3160004651726325e-09 -4.8195597661570995e-09 1.4289618027473965e-08 1.6846931449420018e-08 8.501417722132175e-09 6.098386448566645e-09 8.14691414441596e-09 1.0167094911199096e-08 -1.2997825367005098e-08 -5.745955588146106e-09 1.9790673495230475e-09 1.0571670389099268e-08 1.8078099045224842e-09 2.1225089279026806e-09 -2.4978185277513213e-07
pcs.V6 -1.3532539486061586e-07 1.8531498089943596e-07 -4.6197814481838025e-09 3.393995005706002e-11 1.3920742165260712e-06 -7.115087970506554e-08 1.4054168266316693e-09 -1.097318758257572e-11 -4.562193107956532e-09 1.2927183320065829e-09 4.1202883125955296e-09 1.0726853335610833e-06 5.384525196855117e-09 -1.935477589221436e-09 8.114896651308948e-09 -1.09468818375612e-08 2.0615057182759218e-08 -9.632622257943146e-10 -9.520476369055992e-09 -1.1008913406727721e-08 1.9561646442974002e-10 5.102951847384193e-09 -3.577797694414129e-09 4.727555705073369e-09 2.662780674259963e-09 5.0099182491002445e-09 -2.5131125741304424e-08 -1.1656617355921716e-08 -2.5474364363611025e-07
pcs.V7 -5.123536875017371e-08 4.309802232595617e-08 -1.0949386792659283e-09 6.8701917301053915e-12 -2.3453247355449952e-06 1.401724982804912e-07 -2.7762913264657766e-09 1.9462291908836824e-11 6.315029510924985e-09 1.6232533597886475e-08 -1.5109415250887439e-09 5.384525196855027e-09 1.2122421455040391e-06 5.431305110866139e-09 -1.8614068179374644e-09 -2.381269986686132e-08 1.3904688542689196e-09 -5.782022460019234e-09 1.409900235046806e-08 -4.604321589774445e-09 -4.443485029697967e-09 -4.5539923391193736e-09 -1.9165372937000336e-08 8.61996844858529e-09 3.1596717619748094e-09 -2.1891057455218368e-08 -8.730320408369702e-09 -2.236447951052612e-09 -2.405738712276207e-09
