 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.863033532700258e-05 1.080494564264034e-05 -3.036326538644594e-07 2.843632743993582e-09 -2.77674704120261e-05 2.658122338706099e-06 -8.035103338541114e-08 7.751252232522973e-10 3.092699274600408e-07 1.8674144415745325e-07 -1.431833559928139e-07 -6.73005797739713e-08 -9.519909923239312e-08 7.85640557122398e-08 -7.982155401325868e-08 1.1112513925369388e-07 -6.243961365488304e-08 -9.262714612742511e-08 -6.023730992112332e-08 -2.1725157828014508e-08 -3.2852254009646524e-08 6.653201491994963e-08 -9.580071304148539e-08 -6.584854276679863e-08 -1.7421151299245735e-08 -2.0474695020319257e-08 6.23994916446247e-08 3.660914325419585e-08 6.744406690032422e-07 9.926467006650069e-07 1.87915928804138e-07
age 1.0804945642749902e-05 0.0002911612638038695 -6.747458929541548e-06 4.859044102626579e-08 0.003718043244127279 -0.00028376379771024354 6.574503825521959e-06 -4.7311964623709967e-08 7.218440337649519e-08 1.9321082938484437e-07 -1.5019964413617276e-07 2.4053321780358415e-07 5.118054888514277e-08 1.7159937159566647e-07 1.3077984541600634e-07 2.8287307001949855e-07 1.7969263897363656e-07 -5.075113516193643e-07 -7.773108582954004e-08 5.474950098489147e-08 -2.758234814407949e-07 -1.8974437061400222e-07 -1.602522290775987e-07 1.8072182020454321e-07 1.3081642351247976e-07 -2.5669880591641857e-07 3.542739572036703e-07 4.2938643252352733e-07 2.777183667100126e-06 5.763351713992964e-07 -7.103638192425317e-06
age2 -3.0363265386434595e-07 -6.747458929546499e-06 1.5935446680648366e-07 -1.166961687666948e-09 -8.437088145692269e-05 6.577751869922718e-06 -1.553432606937528e-07 1.1369333672872246e-09 -5.5015914805043496e-11 -4.865948064359042e-09 2.294633824133538e-09 -5.5676381598943435e-09 -1.343587368704959e-09 -4.635146911382972e-09 -2.193917119606351e-09 -6.321651061817333e-09 -4.180670456313885e-09 1.1239619378754673e-08 1.819212000623559e-09 -1.0007202561661092e-09 6.037680510213342e-09 3.302964796990417e-09 2.532302547447543e-09 -3.2642375317864813e-09 -3.7382898559408036e-09 5.608199082246747e-09 -8.545425775757219e-09 -9.8396705392156e-09 -5.1805646640938205e-08 -1.0974258155184753e-08 1.4417100230144508e-07
age3 2.8436327439836533e-09 4.859044102629991e-08 -1.1669616876669294e-09 8.684177822212934e-12 5.971528535265896e-07 -4.735804512270163e-08 1.1375397952050122e-09 -8.461007359065246e-12 -8.289742213470707e-12 4.212199932693923e-11 -1.3423291712250938e-11 3.8795533359606856e-11 8.16029088045809e-12 3.8117104195787546e-11 1.0970717230067648e-11 4.5854136811398955e-11 3.2042746977831833e-11 -7.733676607511451e-11 -1.651462463141056e-11 5.288940678199376e-12 -4.2126715216991645e-11 -1.5589661638359887e-11 -1.191219147153024e-11 1.8046585054443704e-11 3.020094696975653e-11 -3.829676164105615e-11 6.430681504254629e-11 7.05381623512784e-11 2.8438257647902483e-10 8.011108127001378e-11 -8.883562187014341e-10
sex -2.776747041332003e-05 0.0037180432441297974 -8.43708814569798e-05 5.971528535269832e-07 0.12822204618086516 -0.009682022014123555 0.00022332477665300689 -1.6067102511814364e-06 1.488745498174122e-07 -9.147089965544207e-07 4.517490306139566e-07 1.2625697148415556e-06 -1.8997336415983063e-06 -1.0149283374734465e-06 2.463082014643279e-06 2.8220478001789425e-06 -5.4930016608446703e-08 -4.4745770530686935e-06 -2.6820684286152766e-06 3.4189633221063784e-06 3.019158659818116e-08 -2.825108144994393e-06 -4.5640135375265006e-06 1.8618759674392163e-06 9.249563751842097e-07 -3.750680944448838e-06 8.53810137628067e-06 4.578346070424789e-06 9.628189125254351e-05 -1.7946886004251613e-06 -0.00011738357389727978
agesex 2.6581223387358776e-06 -0.00028376379771029325 6.577751869923924e-06 -4.735804512271032e-08 -0.00968202201412383 0.0007505624421409466 -1.7666210850259978e-05 1.2917805491831313e-07 4.3805047716196605e-08 6.342783929451737e-08 -7.573545207898923e-08 -3.9310879994715946e-08 1.029553784090698e-07 7.596698301174023e-08 -8.87431332982539e-08 -2.151388648974581e-07 -3.78061605670969e-08 3.399159708050341e-07 1.633372173493488e-07 -2.46395305958803e-07 -2.306467111055891e-08 1.8788307779117645e-07 3.049280118338132e-07 -4.658391375596654e-08 -1.785755652089214e-07 3.140170916312658e-07 -6.858887328072937e-07 -3.6428895925245713e-07 -7.0600789534526525e-06 1.1275464249257986e-06 8.663155234425994e-06
age2sex -8.035103338407673e-08 6.574503825529676e-06 -1.5534326069392532e-07 1.1375397952062116e-09 0.00022332477665302022 -1.7666210850260523e-05 4.23543188549646e-07 -3.147641231800644e-09 -2.3489693197978804e-09 -1.1530522082768998e-09 2.30183089729998e-09 3.985637038508181e-10 -1.9582628390672394e-09 -1.9744961952030003e-09 5.823676059716625e-10 5.005989118925265e-09 1.9238085372957757e-09 -7.342122453077191e-09 -3.618634142547955e-09 5.252212201209755e-09 8.162525054700715e-10 -3.073022322878359e-09 -6.5756137970130605e-09 -8.416328472987545e-10 5.742649977588283e-09 -8.008935440435356e-09 1.6506521763171395e-08 8.59767655973669e-09 1.545479317355474e-07 -4.8063349298441776e-08 -1.8452865658127077e-07
age3sex 7.751252233355975e-10 -4.7311964623797416e-08 1.1369333672892551e-09 -8.461007359079574e-12 -1.6067102511815884e-06 1.291780549183212e-07 -3.1476412318007395e-09 2.37540742552009e-11 2.262924452051004e-11 7.1309413134362076e-12 -1.7779204188992283e-11 -2.1611535576952584e-12 1.5080590430206377e-11 1.7405817215708212e-11 2.3420964994201334e-12 -3.925600879625457e-11 -2.127389953540877e-11 4.829204771269284e-11 2.646576298896039e-11 -3.5179339780078694e-11 -5.9133468715280655e-12 1.3587681529463888e-11 4.614354277259046e-11 1.8042977383986633e-11 -4.9606368007058126e-11 6.263515858145852e-11 -1.2301987351607716e-10 -6.518804701076046e-11 -1.0252089163312678e-09 4.704803820319114e-10 1.2095480114362617e-09
pcs.V3 3.092699274600716e-07 7.218440337648781e-08 -5.5015914804782766e-11 -8.289742213472978e-12 1.4887454981945612e-07 4.380504771604664e-08 -2.3489693197944964e-09 2.2629244520486098e-11 1.0246442670479326e-06 9.310152883604511e-08 -2.7076327856541175e-08 -1.7160863022042255e-10 5.8991920994823905e-09 1.9056717984592007e-08 -1.1888175411979407e-08 5.55059742328257e-09 8.847169476403517e-09 2.367302815347784e-09 -3.124901525871779e-09 1.7385556146188114e-08 -2.327878462340286e-09 -1.8123003324905057e-08 -8.437878488633594e-09 -5.9038117375435854e-09 -2.462333291971242e-09 -1.8830100889755025e-08 8.736161136022175e-09 6.685912867513322e-09 -1.3939900894774512e-08 2.2996110520360341e-07 3.4692749733180194e-07
pcs.V4 1.8674144415744983e-07 1.9321082938486018e-07 -4.865948064359391e-09 4.2121999326941686e-11 -9.147089965543282e-07 6.342783929451239e-08 -1.1530522082768078e-09 7.130941313435591e-12 9.310152883604516e-08 1.107728736862832e-06 3.13820039963073e-08 -1.4076628783001398e-09 1.8296413261227793e-08 -2.250216141009897e-08 -1.2029775192308882e-08 2.35399868033033e-08 6.067771276357108e-09 -1.6977684533467371e-09 1.5276912887789046e-08 -2.8122556206860168e-09 -6.358688062220636e-09 8.44520374411544e-09 1.0853099537350004e-08 2.987184710118777e-09 7.622492762926597e-09 -5.815051038760103e-09 2.9765053801153915e-09 6.01823084277003e-09 -2.9720293436870846e-07 -1.3979383878690911e-08 1.3772804927570136e-07
