 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00011673957124409559 8.191998565582125e-06 -2.2646808640182087e-07 2.1833560567075035e-09 -3.053000732437938e-05 2.726805401409964e-06 -7.49227893264438e-08 6.686660750171841e-10 2.289664613921908e-07 2.580162448991414e-07 -1.8974816368633878e-07 -6.028144156052875e-08 -8.750075094660848e-08 6.376912069035197e-08 -5.871019115795363e-08 7.176544654665506e-08 -4.268497669897089e-08 -1.1431399277644368e-07 -1.030480909486234e-07 -7.311027193340364e-08 4.142086674391824e-08 4.996657208915114e-08 -1.2409986167984213e-08 -4.267263169356961e-08 3.1095701126785476e-08 -2.4120980796876555e-08 3.676417274555662e-08 -3.402506927172017e-08 8.51934148999166e-07 1.1920186440029916e-07 -2.2534257452870712e-08
age 8.191998565591887e-06 0.00027284873579166275 -6.288639055611941e-06 4.501376232365416e-08 0.0033563911430958054 -0.00025431707141551315 5.841243374871803e-06 -4.162615193265905e-08 -8.017464600060875e-08 2.315790015857116e-07 -1.1732223338948688e-07 2.2842624987833673e-07 1.1675831304235233e-07 1.0685867548597066e-07 1.0323719870245517e-07 7.630518580618435e-08 9.40088915346752e-08 -4.0376844869035494e-07 -4.2591818516056984e-08 4.903194922897754e-08 -1.9700809402059485e-07 -2.3069495085215516e-07 -2.3230160443078873e-07 2.49316838288131e-07 2.2653477692522713e-07 -1.900896534873776e-07 1.4038870570509875e-07 3.404615310749391e-07 8.830180465455294e-07 1.2896707349888208e-06 -5.593170791387521e-06
age2 -2.2646808640092646e-07 -6.28863905561312e-06 1.4769805958770082e-07 -1.0750140594852183e-09 -7.557219997323493e-05 5.849968810230974e-06 -1.3697717015833087e-07 9.928839391380606e-10 3.842918393670548e-09 -4.982596441414801e-09 1.9819349882719123e-09 -5.6136481356833385e-09 -2.884088710065679e-09 -3.4067395635085166e-09 -1.7170804217743126e-09 -1.1471457188868627e-09 -2.1060780247563064e-09 9.184065969452408e-09 1.454052879893605e-09 -9.499599504388386e-10 4.152332230313443e-09 4.40119684409883e-09 4.165854587082014e-09 -5.036846181221778e-09 -5.8898988840412526e-09 4.026872982163951e-09 -3.764140270970001e-09 -7.847139743109283e-09 -8.748104072385497e-09 -2.897380702173734e-08 1.0915046210698116e-07
age3 2.1833560567230905e-09 4.5013762323655556e-08 -1.0750140594850442e-09 7.951070720523598e-12 5.301677212247226e-07 -4.175058127004335e-08 9.944412461179373e-10 -7.326953381235139e-12 -3.874998339016324e-11 3.709626227704126e-11 -1.3276395748559688e-11 4.128137733772077e-11 2.0018051048799732e-11 2.9856534937556766e-11 8.601882008474834e-12 6.098742663452931e-12 1.6862789415951727e-11 -6.498317468447451e-11 -1.5852870239867183e-11 4.303762796665644e-12 -2.8205428666266715e-11 -2.484389311217674e-11 -2.337993647304333e-11 3.1499777194224943e-11 4.6167919170616943e-11 -2.670181878171949e-11 3.0009500800037066e-11 5.52665411444872e-11 -1.969135794223151e-11 2.1955466964234197e-10 -6.408279830360799e-10
sex -3.053000732301492e-05 0.003356391143103164 -7.557219997340844e-05 5.301677212259891e-07 0.11780538733102325 -0.008849179888219642 0.00020273748757222265 -1.4473553184658116e-06 -1.147307890070651e-06 -7.178948001426933e-07 2.5461953539876315e-07 1.620144083234421e-06 -2.2247095763270768e-06 3.01285629383876e-07 1.520089598845686e-06 -7.915548208617634e-07 -1.5229899599501998e-06 -2.8977023721712217e-06 -7.83646331648674e-07 2.576235474315704e-06 -3.3191585290440785e-07 -2.5768256805665202e-06 -5.0217374245970845e-06 3.0079968767503902e-06 -1.2958784377391248e-08 -1.9559490413073447e-06 2.9548409004890745e-06 1.0953069348967877e-07 8.93132701477736e-06 3.1160858387660255e-05 -4.522425014951529e-05
agesex 2.7268054012477058e-06 -0.00025431707141611304 5.849968810245058e-06 -4.175058127014602e-08 -0.008849179888219616 0.0006825121400452895 -1.5956256403775718e-05 1.1577231900636388e-07 1.3275506548735197e-07 6.786352346409027e-08 -1.7437088795010722e-08 -9.860241491138674e-08 1.337735211303114e-07 -9.167750513902796e-08 -2.4682608261120313e-08 7.375437781497663e-08 1.045731886994655e-07 2.2134867383237333e-07 4.192868869514027e-08 -1.8208906835563228e-07 -1.5197290783169045e-08 1.8123755776146973e-07 3.374546250474774e-07 -1.66859357814778e-07 -7.803411839184795e-08 1.4461632712043085e-07 -2.6789517277728806e-07 -1.4468156255740882e-08 -8.088350578640193e-08 -2.1721346768350956e-06 3.108848746378193e-06
age2sex -7.492278932034362e-08 5.841243374884959e-06 -1.3697717015863654e-07 9.944412461201535e-10 0.00020273748757222384 -1.595625640377584e-05 3.799778297146235e-07 -2.8020840987809822e-09 -4.146746579523155e-09 -1.7729916898164432e-09 2.542299007571554e-10 2.2814612831036727e-09 -2.7332768587370354e-09 3.372800190384118e-09 -8.264515198821916e-10 -2.219166726762883e-09 -1.7455510785413972e-09 -4.800585392353865e-09 -1.1918301799616746e-09 3.690504553576237e-09 1.0741542412429486e-09 -3.4900622841175207e-09 -7.391177414119489e-09 2.460075127831214e-09 2.935946515415147e-09 -3.5553562749169615e-09 6.838441675722781e-09 -4.9445379254579874e-11 -1.796194522012764e-08 5.015889364799189e-08 -5.374305214189037e-08
age3sex 6.686660749157812e-10 -4.162615193272306e-08 9.9288393913959e-10 -7.326953381246687e-12 -1.4473553184658393e-06 1.1577231900636621e-07 -2.8020840987810166e-09 2.0983862847796275e-11 3.4136448484492586e-11 1.5563283391217792e-11 2.8641937975747426e-13 -1.9201809490981524e-11 2.0438872600206496e-11 -3.041089878205492e-11 1.2830549382501181e-11 1.74238216958563e-11 6.666001773586909e-12 3.157191283568988e-11 1.0314619489511812e-11 -2.2340810367884428e-11 -1.0823622974432722e-11 2.083016175108558e-11 5.1658871591810686e-11 -7.647794433774394e-12 -2.665621176541141e-11 2.762384034959554e-11 -5.318945464199693e-11 2.8381725115761726e-12 3.1120346742003796e-10 -4.0084450659110434e-10 2.3808124232304463e-10
pcs.V3 2.2896646139208678e-07 -8.01746460008014e-08 3.842918393674957e-09 -3.874998339019491e-11 -1.1473078900748333e-06 1.3275506548766696e-07 -4.146746579530338e-09 3.4136448484543406e-11 1.2299831475113343e-06 9.08880710688624e-08 -2.9897046906313396e-08 -6.917380049489272e-09 6.5909236945011446e-09 1.7442319377160207e-08 -5.449118132296445e-09 1.0837333427734759e-08 8.077167166686846e-09 2.4656215808752092e-09 -6.429645851340157e-09 6.963161259758654e-09 3.532458951172669e-09 -1.3101603838612854e-08 -7.620288828221317e-09 -1.0348078112942026e-08 -2.0672479520228537e-09 -1.2746375079583701e-08 9.276073643215954e-09 2.4170697633646285e-10 7.583787314922e-09 2.2792290310851041e-07 4.336356148068085e-07
pcs.V4 2.580162448991421e-07 2.3157900158519877e-07 -4.982596441402891e-09 3.70962622769555e-11 -7.178948001583172e-07 6.786352346530885e-08 -1.7729916898452308e-09 1.55632833914286e-11 9.088807106886259e-08 1.3070947257039108e-06 2.96053752416484e-08 -1.4947137326437114e-09 1.764882871227772e-08 -2.3911146032207827e-08 -5.035805629763545e-09 2.269393803791045e-08 -8.646779007087982e-10 -4.908673758081564e-09 1.4061808256171081e-08 -1.0133727756835774e-08 -6.714072352487903e-09 1.4547383724314524e-08 1.0943967144567042e-08 8.963185250240027e-09 6.603356499644338e-09 -4.203409730174358e-09 -3.486633308811888e-09 3.3851378771314636e-09 -2.1616070372308625e-07 -9.610788246303466e-08 9.900053483946617e-08
