 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0022919894947629163 0.0007978245128302555 -2.4367669015799627e-05 2.360627291091148e-07 -0.0030234675647164465 0.00030565273068386585 -9.655867581144496e-06 9.574888497919381e-08 -2.0920762127248056e-06 2.221570939683728e-06 5.665853608460793e-07 6.811311956168312e-07 1.1180303613398864e-06 -7.088280459933995e-07 1.868369216621088e-06 1.0120150931041747e-07 -1.2771964315108205e-07 -7.690824845852595e-08 -4.7938930452084384e-09 -1.2779882364740415e-06 -2.863472211803959e-07 1.1816866519969093e-06 8.301087098115301e-07 4.116716475132469e-07 -1.6409255101802414e-06 -3.0968117630577766e-07 -1.064806765074284e-06 -1.7684029303976774e-06 -2.7905115620286937e-06 -2.0996816037843632e-05 3.1514928325039836e-05 1.853469622104873e-06
age 0.0007978245128256333 0.0016482659838461162 -4.5341412433551204e-05 3.897165106408415e-07 0.017343757516266125 -0.0015409309314419176 4.231704078660039e-05 -3.631969147062219e-07 -1.2439297457673988e-06 6.640536370825737e-07 -8.069013639972778e-07 1.2717610264434462e-06 8.611689821230358e-09 -1.58064824615877e-07 1.1761454872716564e-06 7.753835082395161e-07 3.1603504697442156e-07 -1.5067221830479791e-06 6.704216357261344e-07 2.764226185372996e-07 -5.879058532391492e-07 2.0822748818602376e-07 4.398229187542394e-07 7.827011058478066e-07 -1.356405390100785e-06 9.585750912634174e-08 -1.0613966016166707e-06 2.227824523203055e-07 6.121352856575806e-06 -4.6614381019129245e-06 2.9741041369011537e-05 -2.5179777251180478e-05
age2 -2.436766901569511e-05 -4.534141243362008e-05 1.2635835039174134e-06 -1.0991930730840613e-08 -0.0004694332563816543 4.2265605122082125e-05 -1.175660281290282e-06 1.0210351119648739e-08 3.4832573168620614e-08 -1.4609963177264813e-08 1.8652521175598693e-08 -3.546115373230093e-08 -2.045894443152635e-09 3.5929945784242538e-09 -3.157178602200281e-08 -1.8003800848237335e-08 -9.43296449202585e-09 3.663039573475983e-08 -1.968564593691471e-08 -6.0318614934223304e-09 1.3569056236907815e-08 -1.1367520681726656e-08 -1.4168173758384208e-08 -1.4713076251371786e-08 3.9124050964069895e-08 -3.7128250597016105e-09 3.223799092049868e-08 -2.9394715125057798e-09 -1.6213880862931325e-07 5.016083396158758e-08 -8.657468578210062e-07 7.818675795396795e-07
age3 2.3606272910821077e-07 3.897165106418526e-07 -1.0991930730852207e-08 9.678677863741269e-11 3.979295553916245e-06 -3.623319942752606e-07 1.0198802536307952e-08 -8.963831888452487e-11 -3.00280149528015e-10 1.1528489786131357e-10 -1.3280519858098794e-10 3.0783177337769617e-10 3.1471501330797175e-11 -3.3232943588591594e-11 2.651554924643036e-10 1.3450086944981617e-10 8.924245752856549e-11 -2.699822273190807e-10 1.6919678672995994e-10 3.2928960279282745e-11 -1.0266883924482248e-10 1.3716366867333253e-10 1.3216559965948731e-10 7.914827015899179e-11 -3.509818384742362e-10 3.908693905021752e-11 -2.950705325471372e-10 -2.9322612187318323e-12 1.4725954683380733e-09 -1.4341931505212011e-10 7.69476741536983e-09 -7.048999831497081e-09
sex -0.003023467564830791 0.017343757516201836 -0.0004694332563798129 3.979295553899523e-06 0.5120850753518158 -0.04532316311618135 0.001244848794583109 -1.072114328063539e-05 -1.623207412976777e-06 4.8302944478982905e-08 3.0154810080617185e-06 1.1596617412655622e-05 -2.344303774455335e-05 2.0590791561399117e-05 -1.1033376187067697e-05 5.2923110304295996e-06 -4.887022056968126e-06 -1.4589505844981207e-05 1.092988445343298e-05 1.8552382047137498e-05 -2.0310235372887635e-06 4.721547797915003e-06 -8.25912142874776e-06 -4.570926006593387e-06 4.342129067059707e-07 1.0095717481881396e-05 3.5192027395926423e-06 1.9151172011230577e-05 0.0002595361314739269 0.0005348964832970609 5.182875168715943e-05 -0.0011636236429523803
agesex 0.0003056527306947851 -0.001540930931434805 4.226560512187181e-05 -3.6233199427332617e-07 -0.04532316311617899 0.004073750146901615 -0.00011336843403858355 9.873329105022567e-07 1.4873921578027998e-07 -9.447592056891395e-09 -2.4214914637928034e-07 -9.786786860128258e-07 1.9900565646406332e-06 -2.014308604621481e-06 1.2988672668347188e-06 -4.037522858609996e-07 3.1372353285737404e-07 1.1440938065728028e-06 -1.0130114395407636e-06 -1.729641969226357e-06 5.567227536589346e-08 -4.934519223481874e-07 5.285713526081122e-07 8.253341360690217e-07 -1.7956386599239803e-07 -1.0413368308770154e-06 -2.6366140740951914e-07 -1.7877401823235597e-06 -2.2443175592929447e-05 -5.086092384054157e-05 -5.171100029028428e-08 0.00010045648046640198
age2sex -9.655867581438031e-06 4.231704078642367e-05 -1.1756602812850434e-06 1.0198802536259516e-08 0.0012448487945829637 -0.00011336843403857643 3.1954549371316485e-06 -2.8159398109470232e-08 -2.7502347643131634e-09 -2.485235820590535e-10 5.577048569304194e-09 2.7534306529072818e-08 -5.375684304901675e-08 5.8066027934824866e-08 -4.340896250010179e-08 9.369992394224118e-09 -4.2255863689612186e-09 -2.561617924037855e-08 2.644032697422296e-08 4.955524196237599e-08 -1.4492463179954184e-10 1.5851013852472105e-08 -1.1890930429201583e-08 -3.257873251724043e-08 7.3235300650640565e-09 3.2325296893049946e-08 5.6923641603117395e-09 5.1030649951183813e-08 6.297992034325599e-07 1.4650948447484666e-06 -8.213371686201181e-08 -2.687128941955297e-06
age3sex 9.57488849820744e-08 -3.63196914703826e-07 1.0210351119580787e-08 -8.963831888392132e-11 -1.072114328063335e-05 9.87332910502125e-07 -2.815939810946829e-08 2.5109867509044376e-10 -3.767726221567395e-12 1.9093407051829613e-11 -4.003344019122324e-11 -2.4835757737796777e-10 4.591480296754216e-10 -5.000075421143311e-10 4.404584127160158e-10 -7.759439568000552e-11 -1.5995657754119576e-12 1.669953388021047e-10 -2.102838688324647e-10 -4.3842514918731264e-10 2.4252323029496997e-12 -1.3521929192322991e-10 8.665862942339855e-11 3.4924885532045533e-10 -8.071760726817516e-11 -3.0926348010938225e-10 -4.502216668215304e-11 -4.6322750477522495e-10 -5.76672008999495e-09 -1.2731658452823151e-08 1.236505354178531e-09 2.2397033083231763e-08
pcs.V3 -2.0920762127237096e-06 -1.243929745771467e-06 3.4832573168731806e-08 -3.002801495289648e-10 -1.6232074130954423e-06 1.4873921579098973e-07 -2.7502347646126052e-09 -3.767726218946455e-12 1.995868827808876e-06 9.051995296047773e-08 -6.803339181235313e-08 1.4567981761115877e-09 3.561927222199411e-08 3.7590168823499733e-08 4.099669432704078e-08 5.299683030688414e-08 -2.0212048372881097e-08 2.8025806599833624e-08 -2.778850427714915e-08 -6.341683063754089e-09 2.0993999921687128e-08 -9.183727135295605e-09 -3.658165165810496e-08 2.3602552368820925e-08 7.308554522164028e-09 -1.4700580805689741e-08 3.494815489105514e-08 1.6750470490618566e-09 1.1766281529593583e-07 5.075493208059184e-07 -4.772855558045495e-07 9.071216464549073e-07
pcs.V4 2.2215709396824394e-06 6.640536370847286e-07 -1.460996317732317e-08 1.1528489786180594e-10 4.83029445526135e-08 -9.44759206353798e-09 -2.485235818731664e-10 1.909340705020199e-11 9.051995296047764e-08 2.0017843746106467e-06 3.887200496418259e-08 2.1435590056554037e-08 2.232302414238073e-08 -1.878961336101506e-08 -4.52398915248638e-08 2.330144748416863e-08 -5.54578640441765e-09 -2.143484129941447e-08 3.501286717869834e-08 -6.228834574012312e-08 -5.0627753384509904e-08 3.8626971792783716e-08 4.6028481608398724e-08 9.460873786942594e-09 4.502325933693729e-08 9.884622860953818e-10 -1.9924244673766785e-08 5.961116534190436e-09 -5.354505890977103e-07 -7.764961124673704e-07 1.1898138643912914e-06 4.9966813355318446e-08
