 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002546494577327003 0.0009253048435774027 -2.8150042640873474e-05 2.713821390106039e-07 -0.003025223937893623 0.0003090696455519621 -9.874832818666808e-06 9.90760635627446e-08 -2.647254792216031e-06 2.1908232801904634e-06 9.118429979737699e-07 6.791739307546398e-07 1.8467171980542581e-06 -8.47855107835655e-07 2.5090629998965234e-06 4.803504498284349e-07 4.046197685873773e-08 -2.438773402813381e-07 5.160348659457391e-08 -1.579601923810706e-06 -1.646580742095623e-07 1.6216861928175771e-06 1.5655517419266382e-06 6.544632473515809e-08 -1.7583902925317447e-06 4.7816191895498665e-08 -1.654289074197471e-06 -2.3567882270466073e-06 -2.9767485159958792e-06 -2.6069586480231466e-05 3.177880458920413e-05 8.288082893592588e-07
age 0.0009253048435725462 0.0019489434687341278 -5.352041767099128e-05 4.593559357758337e-07 0.021035678449443374 -0.0018673340386656321 5.122588673823846e-05 -4.392051553014611e-07 -2.106124567978357e-06 7.82656214880472e-07 -1.4301386299770636e-06 1.3569728790314125e-06 1.1187278996902434e-07 1.1236553077154348e-08 1.7060282944875303e-06 1.331382069097617e-06 6.652967234313652e-07 -2.53553397003709e-06 1.245543186876027e-06 3.6637803640867285e-07 -5.439618404447163e-07 2.388931560156468e-07 1.0773193363379357e-06 7.924072461837096e-07 -1.7176594363227228e-06 -1.837465886115589e-07 -8.549703874447612e-07 6.591693228537266e-07 1.0468573048527315e-05 -6.625052982527532e-06 3.331584726754724e-05 -3.543375172501506e-05
age2 -2.8150042640755896e-05 -5.352041767101602e-05 1.4889315430579023e-06 -1.2933369452396888e-08 -0.0005688101972092717 5.117558844436253e-05 -1.4221819531938433e-06 1.2339976258851332e-08 5.946431073735909e-08 -1.9053348008106576e-08 3.392155301334295e-08 -3.581666027490897e-08 -6.588162063531527e-09 6.138896247642472e-10 -4.630970430007526e-08 -3.0851500721402314e-08 -1.8132129763724432e-08 6.151159077134629e-08 -3.76574443188192e-08 -7.09809189878837e-09 1.1323488061543619e-08 -1.3247454438127106e-08 -3.163089715394224e-08 -1.3552059600662332e-08 4.8563925446536066e-08 3.4513594361173697e-09 2.921886339283556e-08 -1.2064663632150386e-08 -2.6987039291006915e-07 9.508343293882334e-08 -9.681857836064738e-07 1.0457534977228539e-06
age3 2.7138213900952337e-07 4.5935593577604495e-07 -1.293336945239719e-08 1.137080814735505e-10 4.8170481781992305e-06 -4.3833653335387445e-07 1.2328103804513755e-08 -1.0826133871248988e-10 -5.212739563666553e-10 1.6221258667557992e-10 -2.5250609950114654e-10 2.9648349762765544e-10 8.249004117666958e-11 -1.7669060783555116e-11 3.9388285365013077e-10 2.2664201148719667e-10 1.6027273159066048e-10 -4.5717248010998076e-10 3.321062957610097e-10 3.142602841052773e-11 -7.431212285536532e-11 1.6124956458671406e-10 2.8374870078553897e-10 6.237047720913691e-11 -4.284478393590353e-10 -1.7912034513979172e-11 -2.9019985104666047e-10 5.526394997049798e-11 2.317489458144444e-09 -4.887021175485512e-10 8.354457209808926e-09 -8.983576455993475e-09
sex -0.003025223938005067 0.021035678449381513 -0.0005688101972074286 4.817048178182051e-06 0.6101419141427735 -0.05391295518565506 0.0014780863056019131 -1.2705680924776431e-05 -8.129577236966789e-06 1.0149952070663306e-06 -5.438319636692748e-06 6.538554949940753e-06 -2.7315506161752257e-05 2.466879255707214e-05 -1.1365041045590696e-05 1.3208357623501032e-05 -2.067690981556837e-06 -2.5770313440821735e-05 1.752806806841314e-05 2.2631063657686545e-05 6.691954886619588e-06 -1.231772510431497e-07 -8.64491109781754e-06 -1.8253979197212468e-06 7.847345359938703e-07 7.284566756764254e-06 1.3458580628805471e-05 3.6502496780290845e-05 0.00034252625824682167 0.000566710885644527 6.533673001989043e-05 -0.0013039704386079718
agesex 0.0003090696455619944 -0.0018673340386610947 5.1175588444224246e-05 -4.3833653335255334e-07 -0.053912955185654324 0.00483906748472012 -0.0001344491301925669 1.1688892280894075e-06 8.07318992921717e-07 -1.6654959333555562e-07 4.287733254413651e-07 -4.0554906439228597e-07 2.3309597852366842e-06 -2.3038494836289164e-06 1.4487456229699147e-06 -1.0521376023793482e-06 -9.34238703373062e-09 2.031125078579374e-06 -1.7510141846424968e-06 -2.0744006832001213e-06 -6.813650882204693e-07 -2.4082641020175083e-08 5.169165438000792e-07 6.701593870330955e-07 -2.8363098031080356e-07 -7.556442172676802e-07 -1.0366133646146259e-06 -3.2685436368229035e-06 -2.7807418163831178e-05 -5.5730256659977956e-05 -8.363843242160425e-07 0.00011289207372013606
age2sex -9.87483281894303e-06 5.122588673808631e-05 -1.4221819531892481e-06 1.232810380447056e-08 0.0014780863056018572 -0.00013444913019256376 3.7842454391576213e-06 -3.329555331253292e-08 -2.3256223163131873e-08 6.068271206135894e-09 -1.1525647027308301e-08 1.0435532316141048e-08 -6.360610662179964e-08 6.461075239681906e-08 -4.983839256488666e-08 2.5794141757532863e-08 5.495464878660028e-09 -4.6627311101668367e-08 4.966349072136183e-08 5.8686029681827925e-08 1.941335958622724e-08 2.937055681100184e-09 -1.1427805922642005e-08 -2.9434672900201007e-08 1.1087622964364165e-08 2.3399819911142227e-08 2.3740717267817577e-08 9.043082161726343e-08 7.384295106118491e-07 1.6601637204489646e-06 -1.2221462675134573e-07 -3.002077292394226e-06
age3sex 9.907606356579261e-08 -4.392051552986776e-07 1.2339976258772058e-08 -1.0826133871178564e-10 -1.2705680924775547e-05 1.1688892280893436e-06 -3.3295553312531886e-08 2.964794846432437e-10 1.883507602839601e-10 -4.70581987410894e-11 1.0217212143056485e-10 -9.379315743747768e-11 5.549371259894354e-10 -5.487998818626959e-10 5.124879957597208e-10 -2.0349795788109513e-10 -8.899044122194813e-11 3.1959102936160306e-10 -4.235904309027047e-10 -5.170543174342207e-10 -1.598360678369688e-10 -1.937866780308295e-11 8.560115437429772e-11 3.216920094223992e-10 -1.1743894489929993e-10 -2.208877465505529e-10 -1.7481454755105096e-10 -7.955280907237031e-10 -6.5128083087591125e-09 -1.475384423567774e-08 2.2560901083821647e-09 2.467979584951414e-08
pcs.V3 -2.6472547922133565e-06 -2.1061245679819694e-06 5.946431073745699e-08 -5.212739563674831e-10 -8.129577237099294e-06 8.073189929337928e-07 -2.3256223163472735e-08 1.8835076028696953e-10 2.1417150493776183e-06 1.0909578522372976e-07 -7.664768668050037e-08 1.084279503999928e-08 5.596434072722916e-08 5.364493504806209e-08 4.891237043488565e-08 5.5920616662226635e-08 -3.677704114150255e-08 3.406401888401124e-08 -2.8404219312236486e-08 4.091930012382011e-09 2.3671256556860784e-08 -1.518799613409519e-08 -4.227171716580969e-08 2.7112702546758907e-08 1.5196330780074584e-08 -3.584308425389727e-08 4.2226726013696394e-08 8.40203712164617e-09 2.835365743555708e-07 5.012905657399502e-07 -3.439510314389457e-07 7.375240137711761e-07
pcs.V4 2.19082328018944e-06 7.826562148820106e-07 -1.90533480081492e-08 1.622125866759498e-10 1.0149952071310196e-06 -1.665495933414598e-07 6.068271206302723e-09 -4.705819874256319e-11 1.0909578522372935e-07 2.1743555384044385e-06 4.59502337099142e-08 1.1477900949499227e-08 2.1708631563847907e-08 -1.492129370492818e-08 -5.359272978749336e-08 3.7784035171649735e-08 3.4833296897288476e-09 -2.3390652775432553e-08 5.7144542070535345e-08 -5.847108280300539e-08 -5.648321307633445e-08 4.016277292325409e-08 4.630970156694408e-08 3.3724680479721087e-09 7.199984914370694e-08 5.619246980410391e-09 -7.252322142101241e-09 2.4131448564267803e-08 -7.359109596048931e-07 -5.346707950527636e-07 8.369268953477833e-07 -6.47710041887401e-08
