 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.004850730999001574 0.0019854248704500826 -5.9090408820389303e-05 5.581785797712513e-07 -0.00861860549177973 0.0008341732144795392 -2.548533250936664e-05 2.457887345508943e-07 -5.222458490564847e-06 4.800517207189695e-06 3.359723164787183e-07 1.1200220524717624e-06 5.6022416078442845e-06 -1.6430461771152226e-06 3.2694561679965518e-06 -8.036719150038126e-07 -9.920116768283823e-07 1.1523693311051034e-06 -1.2377375305343535e-06 -7.527670967745116e-06 1.0222289075635637e-06 4.9432130509799045e-06 -3.8199574101443574e-06 -7.573286985774725e-07 -2.905175857763297e-06 -4.012276807400302e-06 -1.6387129595400515e-07 -5.850562340082878e-06 -3.687540550319738e-05 -6.571592783162921e-05 0.00015658591078463173 -4.3870574176348785e-05
age 0.0019854248704494356 0.004821348811096757 -0.00013026241522448006 1.1037958044712874e-06 0.05416138017199705 -0.004704662073988306 0.0001271119792447727 -1.077131882242286e-06 -4.314963720426217e-06 1.4431367645787051e-06 -1.7855246148729454e-06 4.96368015817294e-06 2.7638457286226835e-06 3.1845410428436154e-06 -2.0520285398519532e-06 -1.053617632134185e-06 2.9895589926404275e-07 -2.827909918797511e-06 2.5935468693765763e-06 -1.2999247040101512e-07 4.10012438676343e-06 4.095305460733082e-06 -1.289622786055226e-06 1.9343597418253506e-06 -7.921526091028188e-06 8.578826188219176e-07 -3.699862261996955e-06 -2.1287730451116315e-06 2.6800775804931626e-05 7.4582240052699856e-06 0.000203366789563562 -0.00022787190056958542
age2 -5.909040882034986e-05 -0.0001302624152245057 3.5615980742450864e-06 -3.0507487288428095e-08 -0.0014437140490226367 0.00012700927749866064 -3.472404727317267e-06 2.9741361325669663e-08 1.2717623239453592e-07 -3.0931508790959794e-08 3.635311484736292e-08 -1.4308630366382118e-07 -7.927143089936078e-08 -8.053413054817376e-08 4.74886742711275e-08 3.30796025887085e-08 -1.4264991656520195e-08 6.300002919006249e-08 -7.541915448664946e-08 9.424618080324527e-09 -1.0565056161040239e-07 -1.3591929895280972e-07 3.073505830253237e-08 -3.774848458295928e-08 2.1554027931006704e-07 -1.4440398952603519e-08 1.0614776674206799e-07 4.939762745082809e-08 -8.029602431196994e-07 -2.8353943722208916e-07 -5.435472995410196e-06 6.1018843334043555e-06
age3 5.58178579771447e-07 1.1037958044714386e-06 -3.050748728842682e-08 2.641265330328855e-10 1.2092908377525528e-05 -1.0751426565329767e-06 2.9710469435019535e-08 -2.5717722869407775e-10 -1.1557451144304656e-09 2.422792021691238e-10 -1.9146594848522957e-10 1.28949985136393e-09 7.155607264901909e-10 6.472741872835918e-10 -3.572547403139444e-10 -3.133374070236522e-10 1.7666821080443445e-10 -4.0471105851470545e-10 6.798875112802072e-10 -1.2697440390070034e-10 8.367000522321474e-10 1.3321954519461564e-09 -2.786752102070286e-10 1.9576858983921277e-10 -1.8151131722622784e-09 5.807256904247615e-11 -9.541505700913777e-10 -3.920490253312587e-10 7.48027564825189e-09 2.324951426997186e-09 4.556528492178308e-08 -5.0866742366662774e-08
sex -0.00861860549185481 0.054161380171936294 -0.0014437140490205867 1.2092908377504586e-05 1.651445925683289 -0.14206073564067148 0.003823805239025203 -3.244803582529851e-05 1.1362096687848597e-05 -4.1061513608306566e-05 9.277969031817177e-05 8.099691111164224e-05 2.519820606005158e-06 5.506721698610765e-05 -0.000126745864180928 -4.4039378634139026e-05 5.362567934158247e-05 2.7300842495924783e-05 0.00011509325391189089 8.84994480050394e-05 4.590947188531336e-05 3.014766774255484e-06 1.1764605837862534e-05 -2.086617593838177e-05 -4.8513845514281617e-05 1.5019503374597547e-05 -6.537059801900837e-06 6.399494412068518e-05 0.0006218724763388638 0.0024606223528135947 -0.00045567691106181347 -0.004368427595317732
agesex 0.0008341732144838 -0.004704662073981741 0.0001270092774984465 -1.0751426565308815e-06 -0.14206073564070587 0.012407832645236528 -0.0003382989341833604 2.9019400592407105e-06 -4.296211602155768e-07 2.8606434451620845e-06 -8.195334233614828e-06 -7.94803659990843e-06 4.329562675441362e-08 -5.202109359706072e-06 1.1964120506407549e-05 4.077408719004106e-06 -4.888254052823089e-06 -2.54759158056951e-06 -1.0240365768770596e-05 -8.544225099213054e-06 -3.803081668039166e-06 -1.4866173952144478e-06 -1.8685064137953979e-06 1.8240890881857847e-06 3.7645276837583887e-06 -1.7846216828813891e-06 5.260282313458897e-07 -7.419063770131307e-06 -6.227236722359221e-05 -0.0002240192059144311 5.0631974569747775e-05 0.00037990909050808486
age2sex -2.5485332509605e-05 0.00012711197924472538 -3.4724047273148742e-06 2.971046943498925e-08 0.0038238052390270325 -0.00033829893418343835 9.336209745499587e-06 -8.097053133398376e-08 3.797543949071998e-09 -6.41297435512171e-08 2.305501262252259e-07 2.409774357821296e-07 -1.1487206472301361e-08 1.498070677912318e-07 -3.4566031299622727e-07 -1.181512362409913e-07 1.4107142754072529e-07 7.926981636597141e-08 2.832439270777527e-07 2.5379075492405723e-07 9.401842654553464e-08 7.705551560945916e-08 5.876015269953669e-08 -5.613297018685476e-08 -9.604962924625176e-08 6.196282522824508e-08 -2.110411488266352e-08 2.3526553137287156e-07 1.8882855036406434e-06 6.2974970464969855e-06 -1.7226707342258577e-06 -1.015638219488195e-05
age3sex 2.4578873455070053e-07 -1.0771318822434155e-06 2.974136132568743e-08 -2.571772286941368e-10 -3.2448035825321264e-05 2.9019400592419967e-06 -8.097053133400063e-08 7.098166889079473e-10 -9.084196524211623e-13 5.054016488599512e-10 -2.0592218108424047e-09 -2.277551225873326e-09 1.9938709275175766e-10 -1.3448378878155932e-09 3.124237875112181e-09 1.0355529684476787e-09 -1.2911087329200307e-09 -8.023962488384208e-10 -2.4689482458719486e-09 -2.328555489893075e-09 -6.916645041173984e-10 -8.643022264224243e-10 -5.464945585736484e-10 5.530564991402785e-10 7.467100088339501e-10 -6.413102469282922e-10 2.8104956272092117e-10 -2.2334251797407896e-09 -1.7954788262413116e-08 -5.3877353656173776e-08 1.7332592951766225e-08 8.455516265652915e-08
pcs.V3 -5.2224584905645665e-06 -4.314963720434311e-06 1.2717623239473884e-07 -1.155745114432052e-09 1.1362096687652226e-05 -4.296211601997203e-07 3.797543948674338e-09 -9.084196492937276e-13 4.817218914163348e-06 6.006745321894483e-07 2.8173301938496955e-08 2.1797639710889628e-08 5.827700227849584e-08 4.974989696441528e-08 -4.303262424461701e-08 6.075690549663572e-08 -1.091633363840565e-07 -2.0113632805927077e-09 -1.3497908841271324e-07 -2.1098167025235377e-07 9.745784111600204e-08 1.0359731482513627e-07 -6.157436155810964e-08 4.8224185348434313e-08 3.4396681273695054e-09 -1.067365378264584e-07 6.184346793940104e-08 -6.871206532622532e-09 -2.5355247805721817e-07 2.0636359191632546e-06 -1.7433469166968303e-06 1.410516883295702e-06
pcs.V4 4.800517207192987e-06 1.4431367645783263e-06 -3.0931508790954486e-08 2.422792021691101e-10 -4.106151360837881e-05 2.8606434451687134e-06 -6.412974355140692e-08 5.054016488616565e-10 6.006745321894429e-07 5.259957055742625e-06 3.37132884058855e-07 9.037291718904558e-08 2.790137751625289e-07 -5.099065184366052e-08 -3.334902854816003e-07 6.449628498122825e-08 -1.4316030932750344e-07 -1.3150403513166405e-07 6.467541285651028e-08 -1.3416873663038485e-07 -4.5263212799171775e-08 1.394158155565254e-07 3.659565327982652e-08 6.88033530509343e-08 2.4527601017644603e-07 5.971824246146046e-08 -8.537134966623411e-08 -3.7011651012338636e-09 2.646286067179869e-07 -3.7453307326184717e-06 -1.1487406909658862e-06 4.735956732931424e-06
