 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00035285768254708443 -0.00048000928709424057 8.959376673952844e-06 -5.347676718381302e-08 0.002114350911957468 -0.0001365499255623429 2.8216560617650103e-06 -1.8716509265862497e-08 -3.0619156940458634e-07 1.118176928792606e-06 -3.413243872868796e-07 1.0791115999352355e-08 -7.94377184187501e-08 -8.279475715205221e-08 3.150512443807581e-07 4.839646258691574e-07 -3.758502950986775e-08 -2.406365499003558e-07 -5.6792656962497e-07 1.556116152014104e-08 -1.1316707649943194e-07 2.686534481201791e-07 -7.264037028140867e-08 1.689845591161306e-07 -7.398031406279324e-07 -3.1143456978773394e-08 3.670533504973173e-08 -3.3380794208287476e-07 3.4541741120193996e-06
age -0.00048000928709620477 0.002298496120815782 -4.468866716302426e-05 2.7932316789374045e-07 0.03486027188847544 -0.0021132829041461297 4.1041180711755316e-05 -2.56371405278787e-07 1.097132616139719e-06 -7.6387908308034e-07 3.1804049318308776e-07 -6.197814931351618e-07 -1.8128532524269166e-08 2.6139820600137595e-07 7.294586800280189e-08 -3.916817124770055e-07 4.977517022922514e-07 4.935865504592132e-07 5.439290719750356e-07 -2.770263391571866e-07 5.218672976602144e-07 -5.410967610116189e-07 -1.3968910890192224e-06 -2.6503219549636745e-07 2.2643638307700886e-06 8.947590960062066e-08 1.515715360365637e-07 6.891391743354124e-07 -1.091432235405659e-05
age2 8.959376673961734e-06 -4.468866716298256e-05 8.766839428679234e-07 -5.528677075736117e-09 -0.0006708502149919548 4.1030858675681284e-05 -8.040397396744618e-07 5.0673133292066e-09 -1.8018997680697663e-08 1.3380912519875143e-08 -6.703455002319598e-09 1.050377348796425e-08 -1.0361421646785042e-09 -7.22238198333895e-09 -1.2625087062220427e-09 7.98671372845313e-09 -9.926331331272311e-09 -8.194247105014349e-09 -9.352168522370541e-09 6.361910052780572e-09 -9.348015808938759e-09 9.468060480385925e-09 2.5926335575857342e-08 5.108938990414728e-09 -4.527602614252177e-08 -1.1624257811870355e-09 -5.052038411953259e-09 -1.3465485766717883e-08 2.2147424798912e-07
age3 -5.3476767184149845e-08 2.7932316789404e-07 -5.528677075746161e-09 3.5190241313255586e-11 4.1544449395305095e-06 -2.562451388055243e-07 5.06643707804119e-09 -3.2225764152659076e-11 9.068884766833406e-11 -7.111681639439569e-11 4.105970042925004e-11 -5.796185601422201e-11 1.1637610878921963e-11 5.905824896596098e-11 6.714234100033712e-12 -5.193813381358834e-11 6.587934264842385e-11 4.361116904456246e-11 4.731871932249932e-11 -4.722923244825579e-11 5.3583739907146725e-11 -4.99459647184563e-11 -1.5486420987957084e-10 -3.366489540297098e-11 2.9101613862598276e-10 4.848452926649396e-12 4.40833577591808e-11 8.272627047150891e-11 -1.4374020595894336e-09
sex 0.002114350911956954 0.034860271888532614 -0.0006708502149932749 4.154444939540115e-06 1.606649713776049 -0.09807205268461791 0.0019202001272567853 -1.2111090226703275e-05 -2.3817172654662197e-05 1.8953376110397776e-05 6.776539896651212e-06 -2.2202115225404734e-05 -9.179333210437122e-06 -2.1555515930495672e-05 4.261933647279471e-05 1.5339677697979396e-05 7.875427598096301e-06 2.4751751923068488e-05 -1.4174216308294932e-05 -7.2492013714874564e-06 1.576743109537836e-05 7.030056294029052e-06 -4.949998045096572e-05 7.104270499581625e-06 4.470776756406064e-06 1.9148637930211704e-05 -1.7999953212575905e-06 -1.0923349248174472e-05 -0.00018324905322457407
agesex -0.00013654992554651416 -0.0021132829041717108 4.103085867617342e-05 -2.562451388085618e-07 -0.09807205268460871 0.00604137970540286 -0.00011931198414624368 7.586277614821882e-07 1.6010418031001658e-06 -1.0973348575191998e-06 -3.765623201449356e-07 1.3715454738910016e-06 5.08389603955017e-07 1.2764374762456027e-06 -2.5374027728437583e-06 -9.179568682708822e-07 -4.4103453451060915e-07 -1.4768629265877995e-06 8.590281332736855e-07 5.724628052955262e-07 -9.565432004134902e-07 -4.966834205847987e-07 2.9948529258160613e-06 -3.8188534078003346e-07 -3.434034111449611e-07 -1.0434868950096181e-06 -1.3132578054426445e-07 7.354737849180598e-07 1.2021812440319375e-05
age2sex 2.8216560616997527e-06 4.104118071196744e-05 -8.040397396785803e-07 5.066437078066945e-09 0.001920200127256405 -0.00011931198414623144 2.3768442929386802e-06 -1.524158442653936e-08 -3.467425370539819e-08 2.0510136959240355e-08 6.601722470796459e-09 -2.672746651995615e-08 -9.340111857524119e-09 -2.397247347745502e-08 4.886399300122569e-08 1.7179846248423646e-08 8.576246373377818e-09 2.853968889513615e-08 -1.7481599278650568e-08 -1.3547400251696446e-08 1.890350247351619e-08 1.1748483154213547e-08 -5.847899124699832e-08 5.624923360953053e-09 8.184793279049233e-09 1.782167456756483e-08 6.960982464937797e-09 -1.6129147948072118e-08 -2.5456464048253346e-07
age3sex -1.8716509265899104e-08 -2.563714052796183e-07 5.0673133292236315e-09 -3.2225764152771624e-11 -1.2111090226699564e-05 7.586277614820303e-07 -1.5241584426537772e-08 9.858477361662678e-11 2.377339269958379e-10 -1.218784751935869e-10 -3.551576742937697e-11 1.6464616118703406e-10 5.939329573562129e-11 1.4571115177631395e-10 -3.05355930263694e-10 -1.0460748022333961e-10 -5.626863901446784e-11 -1.7874270626002194e-10 1.1479024756436984e-10 9.910263183156572e-11 -1.2015592377709468e-10 -8.788633058435795e-11 3.6958029677921364e-10 -1.9307056729963053e-11 -6.10832869396245e-11 -9.679270529996997e-11 -7.001331801566868e-11 1.1210679583567353e-10 1.764204052737285e-09
pcs.V3 -3.0619156940383407e-07 1.0971326161354488e-06 -1.801899768061181e-08 9.068884766777924e-11 -2.3817172654766476e-05 1.601041803106775e-06 -3.46742537055326e-08 2.377339269967175e-10 1.6602936218467956e-06 1.3044718037350362e-07 -4.110613049310162e-08 -1.4629426870392974e-08 -3.544410250183518e-09 3.6819917202158414e-08 -3.2067050787639375e-08 5.325703257179005e-09 1.2221442299357558e-08 -2.0045705409843104e-08 -1.66961405435415e-09 2.194860638547359e-08 9.219090501602344e-09 -1.9766780131378642e-08 -1.4541350692726561e-08 -2.4839703965454513e-08 -1.5498127472918325e-08 -3.008440973418903e-08 2.3258747327122158e-08 -2.1103551179723097e-09 4.2083879639698685e-07
pcs.V4 1.1181769287932666e-06 -7.638790830747806e-07 1.338091251976419e-08 -7.111681639368306e-11 1.8953376110614268e-05 -1.0973348575328066e-06 2.051013695951449e-08 -1.2187847519536515e-10 1.3044718037350095e-07 1.7658779266681539e-06 5.908876744592279e-08 1.864815321234745e-08 1.079752924177859e-08 -4.126675004185995e-08 -6.037794733076168e-09 4.636486924483236e-08 -4.362980871404951e-09 -9.186873534324059e-09 4.3409978133171015e-09 1.049446483145146e-08 -1.0825296551189102e-08 3.831532259549974e-09 6.019355317809137e-09 7.4266824731269945e-09 2.000917884713082e-08 7.096491819612615e-09 -1.087978540030175e-08 -3.8892736006495325e-09 -3.0202401999927507e-07
