 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00012478186247377135 7.013446281776217e-06 -2.0293694866406447e-07 2.0509274859687666e-09 -3.819410649913478e-05 3.0220415083130022e-06 -7.681536508277066e-08 6.4550237062847e-10 2.236383023247786e-07 3.353436376712759e-07 -1.9817019247902745e-07 -1.1050578944186331e-07 -9.58336716585657e-08 7.448811658113867e-08 -6.413707070514894e-08 8.071540022854296e-08 -3.544262826557476e-08 -1.1168055633183413e-07 -1.1388393571638333e-07 -6.649261412529055e-08 -2.096554065648006e-08 4.570331501550605e-08 -3.818630833588631e-08 -4.068666425923766e-08 1.009076020852318e-08 5.086576375992212e-09 3.733680005940038e-08 -3.3304876380707825e-08 1.1895563792087746e-06
age 7.0134462819041875e-06 0.00029746597396302634 -6.82649471582121e-06 4.867535957822516e-08 0.0036662122619427824 -0.0002762543085365888 6.3180324251339766e-06 -4.4861044494746917e-08 -1.565614033876631e-07 2.792361742713197e-07 -1.0441124364327262e-07 2.4908953744499477e-07 3.480518361071785e-08 5.996461349424471e-08 1.0289453712658997e-07 5.645517526797493e-08 9.752056116569394e-08 -3.6651316288234353e-07 -8.220266175899687e-08 -8.781509893367932e-09 -1.3355387460806182e-07 -2.0511627006280646e-07 -1.9830099538588638e-07 1.9350919395474423e-07 1.7428104822450464e-07 -2.980621973770446e-07 1.426634024514825e-07 3.3068065051819784e-07 -1.0073458241818322e-06
age2 -2.029369486661251e-07 -6.826494715822548e-06 1.5966418852842033e-07 -1.157713412203305e-09 -8.218545497074408e-05 6.328042774922975e-06 -1.4754091340699786e-07 1.065523884510074e-09 5.884964916339235e-09 -6.0102481233782634e-09 1.5718059169892543e-09 -6.176444495328493e-09 -1.0118274600528792e-09 -2.420796605290733e-09 -1.7203235735842806e-09 -4.16308551604268e-10 -2.1734454469557677e-09 8.266967014835893e-09 2.3540935231053217e-09 5.101173555760676e-10 2.9042224064840365e-09 3.6461433658676024e-09 3.4454124872146886e-09 -3.6181864865853188e-09 -4.654704072650069e-09 6.240958234516174e-09 -3.73531464686953e-09 -7.722339795731818e-09 2.8654793232998446e-08
age3 2.0509274860126977e-09 4.867535957821733e-08 -1.157713412202916e-09 8.530537014998841e-12 5.744516177558704e-07 -4.500229246712929e-08 1.0672681744592115e-09 -7.83373390238029e-12 -5.4891703527011184e-11 4.3836970215949286e-11 -9.904506387283717e-12 4.580667205254916e-11 6.547295238384272e-12 2.336628404752076e-11 9.021159159459533e-12 -5.453698106291726e-13 1.6698954125893682e-11 -5.785945987736618e-11 -2.2262850975423046e-11 -6.063905851883147e-12 -2.1062883978454446e-11 -1.9154465724244976e-11 -1.909473184498027e-11 2.0483959407827976e-11 3.709146572638838e-11 -4.1122608724540077e-11 2.951889250067678e-11 5.4909518191279094e-11 -2.3755849841548693e-10
sex -3.819410650187432e-05 0.0036662122619324526 -8.218545497049391e-05 5.744516177539935e-07 0.12544983013510755 -0.009365889460272099 0.000213417607159542 -1.5161311219756251e-06 -2.254128229755383e-06 -2.277158490336487e-07 2.210609872401439e-06 1.8071190770864817e-06 -3.612514050384023e-06 -6.556752391333632e-07 2.9114681344788428e-06 -7.802708958452388e-07 -2.008406540162103e-06 -2.2084281705714375e-06 -1.3687010831772424e-06 2.2782128234209187e-06 1.6396042701598114e-06 -1.5989865200771093e-06 -4.237038546982114e-06 1.5366277350140942e-06 1.3862379205994904e-06 -3.919623603056356e-06 3.1796217764920578e-06 1.1336229352082607e-06 4.633486298753658e-07
agesex 3.0220415088208497e-06 -0.0002762543085359107 6.328042774906658e-06 -4.500229246700665e-08 -0.009365889460272987 0.0007183331178630507 -1.6708947638236002e-05 1.2067285736832195e-07 2.288985357334459e-07 3.0106378873282756e-08 -1.620548026898435e-07 -1.1026754447155353e-07 2.3430195289613747e-07 -1.3448800196646328e-08 -1.3529935720265398e-07 8.876130430607013e-08 1.483720410625678e-07 1.8100477126927025e-07 9.104836087137093e-08 -1.4812339736216886e-07 -1.7184562629597852e-07 8.721866991213142e-08 2.785310937099204e-07 -5.91068630246631e-08 -1.8878974451391205e-07 2.9721232280381977e-07 -2.7321434867427247e-07 -1.0414381153634382e-07 5.108686973132671e-07
age2sex -7.68153650930049e-08 6.3180324251169885e-06 -1.4754091340658737e-07 1.0672681744561232e-09 0.00021341760715958106 -1.6708947638237415e-05 3.959853645370307e-07 -2.9072188708535775e-09 -6.5806425550116124e-09 -1.0992100442592218e-09 3.6105932208816897e-09 2.5209031792596563e-09 -4.9152911596960174e-09 1.2797220107147654e-09 1.971014608798407e-09 -2.7685638570480935e-09 -2.9376711834269457e-09 -4.010563181838462e-09 -2.3815778361508737e-09 2.9193519956754746e-09 4.7834374943695456e-09 -9.324521541171373e-10 -6.085943343330421e-09 -1.974369964862057e-10 5.548312959684136e-09 -7.257291395141461e-09 6.815181120266289e-09 2.1949386620020605e-09 -2.4426904079834083e-08
age3sex 6.455023706648445e-10 -4.4861044494644816e-08 1.065523884507517e-09 -7.833733902360579e-12 -1.5161311219760224e-06 1.2067285736834103e-07 -2.9072188708537835e-09 2.1679228568073763e-11 5.259542116808302e-11 1.2719455443386741e-11 -2.4199693805020216e-11 -2.0834877353008918e-11 3.508985215190119e-11 -1.3143910243056133e-11 -9.27431977907691e-12 2.2237240884016495e-11 1.697888643703284e-11 2.6223606050151743e-11 1.8924985316569032e-11 -1.8041422086391486e-11 -3.7735282160799705e-11 2.659629295260836e-13 4.304957320319632e-11 1.346442054734818e-11 -4.550631076597036e-11 5.5411642266589226e-11 -5.2296405534761385e-11 -1.446752078170705e-11 2.8403406957774403e-10
pcs.V3 2.236383023247838e-07 -1.5656140338724647e-07 5.88496491632927e-09 -5.4891703526937526e-11 -2.2541282297541087e-06 2.28898535733314e-07 -6.580642555007838e-09 5.2595421168051116e-11 1.3404651919681152e-06 1.1023075741719257e-07 -2.8745433267237508e-08 -8.950258090891638e-09 9.456614592382343e-09 1.6351916545737388e-08 -7.613584532967595e-09 1.292520014901508e-08 6.097131081543855e-09 1.9777357879847948e-09 -7.017810926854289e-09 9.029473826604403e-09 -3.6968105593644496e-09 -1.588440583517875e-08 -6.947039798326052e-09 -9.736337397370592e-09 -1.2951718399971126e-11 -1.0005524233920617e-08 9.766645188621247e-09 -1.1904377100061604e-10 2.641072787107305e-07
pcs.V4 3.3534363767128213e-07 2.7923617427214453e-07 -6.0102481233975334e-09 4.3836970216088795e-11 -2.2771584900866243e-07 3.0106378871329267e-08 -1.0992100442129931e-09 1.2719455443047745e-11 1.1023075741719178e-07 1.4374475715834393e-06 4.344366072989322e-08 3.3408196036657732e-09 1.6944114221867098e-08 -2.998172112785329e-08 -2.883828786542002e-09 3.03527685046277e-08 -3.5380303710483015e-09 -3.5102831338864098e-09 9.177106477525247e-09 -1.1350461936765618e-08 -5.362853659863161e-09 1.7726776538407224e-08 1.6097472331160425e-08 6.563374363813149e-09 1.1887274247290068e-08 5.522027880327692e-10 -8.410463149661136e-09 -5.708854827376235e-09 -2.5749657834645193e-07
