 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010071559333838888 6.281607852710188e-06 -1.8260055524806303e-07 1.8315347316476968e-09 -2.9611413284823134e-05 2.345896842469659e-06 -6.053097506543798e-08 5.22161091052172e-10 2.094786009371598e-07 2.9691783769944823e-07 -1.9618890917026786e-07 -1.2367157044732654e-07 -7.174510768881876e-08 6.609168916241905e-08 -6.793495303514739e-08 7.141745568859158e-08 -2.297168230442276e-08 -1.0308886607614951e-07 -1.1031834978287167e-07 -4.8005930404680655e-08 -3.148469393072325e-08 4.493754970983922e-08 -2.9705252395730575e-08 -3.4103484667829475e-08 2.2116875409674462e-08 5.613036169292654e-09 3.5110779975166905e-08 -1.853750108525774e-08 9.521771798842169e-07 2.4550145140436383e-07 -9.034058725855824e-08
age 6.281607852809299e-06 0.0002706016730790703 -6.2107998708125465e-06 4.428350404160486e-08 0.003404923887674787 -0.0002568563959287115 5.881094999191798e-06 -4.1805175545098685e-08 -1.4625858710447812e-07 2.3758060140783636e-07 -6.275360643817683e-08 2.2051299130911147e-07 1.6188215856596725e-09 4.7166856666162126e-08 8.305402023084794e-08 6.648901393703078e-08 8.256253945429065e-08 -3.416770738537155e-07 -8.199356337003471e-08 2.8454023000787567e-09 -1.3662021546050392e-07 -1.625598925062488e-07 -1.8278930097976122e-07 1.5949026042888894e-07 1.7211289999490902e-07 -3.2026668667367023e-07 1.46868805894286e-07 2.996383000771184e-07 7.380242063411837e-07 1.932920162340089e-06 -6.246575729841098e-06
age2 -1.8260055524653062e-07 -6.210799870813211e-06 1.4528722137019994e-07 -1.053458514142427e-09 -7.63932868530896e-05 5.888286233632117e-06 -1.3744133733979259e-07 9.936907508467399e-10 5.498738288654301e-09 -5.194653983676818e-09 7.709279003058039e-10 -5.474328674396819e-09 -1.191080624065885e-10 -1.974988776489501e-09 -1.3148747635548585e-09 -7.082675444017903e-10 -1.8500003027947218e-09 7.593755173730608e-09 2.2999687134849013e-09 2.0244199037000854e-10 2.901134128573122e-09 2.7166147356944263e-09 3.2175969972381643e-09 -2.8667299604352884e-09 -4.498042235154352e-09 6.864791009465973e-09 -3.747148761819091e-09 -7.023000371236724e-09 -5.433660461577767e-09 -4.379837069212517e-08 1.2541792578257036e-07
age3 1.831534731675288e-09 4.428350404158301e-08 -1.0534585141418132e-09 7.762361245923805e-12 5.343807314189967e-07 -4.19050940529397e-08 9.949006303089766e-10 -7.310573643624588e-12 -5.151490346694127e-11 3.8722790292335514e-11 -4.869863103249609e-12 4.059119565213407e-11 -6.089726690129129e-13 1.9212338962302963e-11 6.363950371756992e-12 1.6061201428165369e-12 1.4414030599348489e-11 -5.223184678085878e-11 -2.1467508780641244e-11 -3.4689572380664424e-12 -2.0475489244618316e-11 -1.2648459845648714e-11 -1.8018022177530283e-11 1.5205405628271556e-11 3.535180574682963e-11 -4.619783835506565e-11 2.9035180661309778e-11 5.015647150967158e-11 -4.6350258696781606e-11 3.224011443251945e-10 -7.61865403502783e-10
sex -2.9611413279515653e-05 0.0034049238876675374 -7.63932868529281e-05 5.343807314178938e-07 0.11588999649652246 -0.008654113497189194 0.00019723117263974427 -1.4011945167492697e-06 -2.51094024911497e-06 -2.734193730278526e-07 1.957279012241585e-06 1.3984913825849714e-06 -3.4531411532646717e-06 -6.171241824527188e-07 2.842594331867661e-06 -3.5213147028356165e-08 -1.9675325718413992e-06 -2.220367678757504e-06 -1.639440268014324e-06 2.0961171883168177e-06 1.2026917592730728e-06 -1.223470684384145e-06 -3.479168772310919e-06 1.440102697956779e-06 1.0891935734924702e-06 -4.21564929484837e-06 2.7667551634051765e-06 7.415534447548063e-07 5.338492345992595e-06 5.090516273349887e-05 -6.32064843000496e-05
agesex 2.345896842608757e-06 -0.00025685639592810976 5.888286233619089e-06 -4.190509405285163e-08 -0.0086541134971883 0.000663856263624903 -1.5444216083171077e-05 1.1154364063699257e-07 2.4711759336700266e-07 3.102093798057341e-08 -1.4434928591273853e-07 -7.897707890113486e-08 2.2398420994205903e-07 -1.133000357147761e-08 -1.350628833757768e-07 3.338873442211304e-08 1.4889519062008128e-07 1.7907433911211198e-07 1.1110118622811649e-07 -1.3573874774246268e-07 -1.377074809372488e-07 5.746332617466853e-08 2.3341320195940528e-07 -5.039130950927237e-08 -1.5348633082626257e-07 3.2414293401194903e-07 -2.4100136683227767e-07 -7.762171247486233e-08 -3.3765969991134195e-08 -3.421063126641494e-06 4.5157358477291284e-06
age2sex -6.053097506398642e-08 5.881094999178193e-06 -1.3744133733949252e-07 9.949006303069244e-10 0.00019723117263970334 -1.5444216083169546e-05 3.660775797187154e-07 -2.687825319627245e-09 -6.955578887239596e-09 -1.0018363751549272e-09 3.244629999352736e-09 1.7174377435292367e-09 -4.716336105549706e-09 1.1030656300835653e-09 2.032108025033914e-09 -1.5334911206124551e-09 -3.058993300498082e-09 -3.908034814233484e-09 -2.768414809255032e-09 2.683366109490392e-09 4.00782397327903e-09 -2.2323558807545977e-10 -5.21041193377257e-09 -3.468675876957408e-10 4.471372692993489e-09 -7.893494997533732e-09 6.0529833494313565e-09 1.7122030443629034e-09 -1.310844770287341e-08 7.16678943127418e-08 -8.830139805367098e-08
age3sex 5.221610910215838e-10 -4.1805175544994096e-08 9.93690750844437e-10 -7.310573643608925e-12 -1.4011945167488396e-06 1.1154364063697109e-07 -2.6878253196270024e-09 2.0045203430144292e-11 5.532584857495056e-11 1.079652430432942e-11 -2.1818174390672765e-11 -1.4048788781631167e-11 3.384281215757592e-11 -1.1057251901730268e-11 -1.0004894394514205e-11 1.3945347007979049e-11 1.8599147568257653e-11 2.5151099822000306e-11 2.1187366310367496e-11 -1.6634123435642464e-11 -3.2697263680722253e-11 -5.039287062752338e-12 3.749610991674996e-11 1.388637448727441e-11 -3.626319611848278e-11 5.989368843512694e-11 -4.6473592893384357e-11 -1.1766142583286919e-11 2.3378992968911065e-10 -4.98409744747228e-10 5.025936636448801e-10
pcs.V3 2.0947860093719516e-07 -1.4625858710409174e-07 5.498738288645715e-09 -5.151490346688187e-11 -2.5109402491131506e-06 2.471175933669031e-07 -6.955578887238172e-09 5.5325848574946275e-11 1.1028454227695727e-06 1.0174320641288897e-07 -2.5993903923072395e-08 -9.066188018542829e-09 8.746858993910568e-09 1.4729997890713853e-08 -6.936772622502323e-09 1.1423337237324086e-08 7.0344662056519796e-09 1.4906858403749043e-09 -3.940524634798409e-09 8.17723689098789e-09 -2.379733170424888e-09 -1.4542277358505341e-08 -6.2737798977575016e-09 -6.3378684335981695e-09 3.559444135967807e-11 -9.66596396181895e-09 7.863737803235147e-09 7.239613898061816e-10 -4.8645902823490275e-08 2.2747304096661912e-07 4.235147333939126e-07
pcs.V4 2.969178376994587e-07 2.3758060140832687e-07 -5.194653983688483e-09 3.872279029242133e-11 -2.7341937301359067e-07 3.1020937979447464e-08 -1.001836375128041e-09 1.079652430413063e-11 1.0174320641288819e-07 1.189066566506826e-06 4.1546778539169224e-08 2.3026561280783328e-09 1.4793749023298605e-08 -2.8378247758422985e-08 -3.529007262251962e-09 2.6702806972115522e-08 -2.194678883634766e-09 -1.962903654024451e-09 8.944772710680594e-09 -8.989633566936304e-09 -6.05168780393075e-09 1.3960006268731321e-08 1.3374770786944822e-08 6.631567092515177e-09 1.071091482756989e-08 3.179723227644045e-09 -6.568842311366594e-09 -3.966155377703913e-09 -2.0817690608416027e-07 -1.2014430186430543e-07 9.442703282962809e-08
pcs.V5 -1.9618890917017445e-07 -6.275360643803673e-08 7.709279003024341e-10 -4.869863103224381e-12 1.957279012251331e-06 -1.443492859135108e-07 3.2446299993712383e-09 -2.1818174390809863e-11 -2.5993903923072666e-08 4.154677853916896e-08 1.2023334900243584e-06 5.609154496053908e-09 1.7019266489047793e-09 -2.2645341447275107e-08 7.484220894365555e-09 -4.428068633435038e-09 1.8470741506523946e-08 1.2140604570130788e-08 8.002829566325136e-09 9.797672510241008e-09 1.0558946979624135e-08 1.1125421275807441e-08 -1.308184619985982e-08 -7.423683158309451e-09 8.588455163325187e-09 1.0280779042022016e-08 4.00721889533179e-10 2.032664442566429e-09 2.5572352811076417e-08 -3.402354751676487e-07 -3.387191554145051e-07
pcs.V6 -1.2367157044728755e-07 2.205129913092152e-07 -5.4743286743996224e-09 4.0591195652156915e-11 1.3984913825913888e-06 -7.897707890166821e-08 1.7174377435425504e-09 -1.4048788781733307e-11 -9.066188018543284e-09 2.302656128078077e-09 5.609154496053959e-09 1.1835731952712202e-06 1.022105125184896e-08 -2.8565337958316258e-09 8.456349889187001e-09 -1.171038272037671e-08 2.3492619054991713e-08 3.2990081588395966e-10 -1.083219984545748e-08 -7.662592268581058e-09 -1.4274435314174006e-09 6.041404692676714e-09 7.868034388846302e-10 1.8471344906291488e-09 2.48135349836983e-09 5.476096743648231e-09 -2.7348771052707074e-08 -1.0884896118964286e-08 -2.8386919014387535e-08 -3.942004783231686e-07 -1.6097325841481237e-07
pcs.V7 -7.174510768878194e-08 1.6188215858441268e-09 -1.1910806241081023e-10 -6.089726689828886e-13 -3.4531411532614318e-06 2.2398420994182448e-07 -4.7163361055445464e-09 3.384281215754069e-11 8.746858993910427e-09 1.4793749023298906e-08 1.7019266489050677e-09 1.0221051251849142e-08 1.331495798131798e-06 9.108189338318456e-09 -4.1429312456810715e-09 -2.5903989246315538e-08 2.2313614832655234e-09 -6.711783190397727e-09 1.1753376973242379e-08 -9.741808689495397e-11 2.4601968078662324e-10 -6.586864160200147e-09 -1.3957713043519894e-08 1.0190963388057213e-08 5.5961130583201025e-09 -2.1349237125177346e-08 -9.05967287248247e-09 3.3245905740501226e-09 8.095216871006712e-08 -2.0812054904604327e-07 -7.468969537792043e-08
pcs.V8 6.609168916242371e-08 4.7166856666059364e-08 -1.97498877648724e-09 1.921233896228752e-11 -6.17124182452222e-07 -1.1330003571528252e-08 1.1030656300850286e-09 -1.105725190174281e-11 1.4729997890713819e-08 -2.837824775842315e-08 -2.264534144727511e-08 -2.8565337958317557e-09 9.10818933831841e-09 1.314855978978895e-06 1.3868017593045144e-08 -8.320755441755135e-09 -2.013333066670422e-09 3.3195976467576104e-08 4.4879176728599845e-09 -2.8804436705381425e-08 -1.9513202973188264e-10 1.3504862296792428e-08 -8.572035167608013e-09 1.1626636246346875e-08 2.5284580326969636e-08 1.019893227459688e-08 8.14489837254514e-09 4.802655073223745e-09 -8.76372071367272e-08 1.1854000106516914e-07 -8.734924276511688e-08
pcs.V9 -6.793495303512603e-08 8.305402023096777e-08 -1.314874763557787e-09 6.363950371779089e-12 2.8425943318722317e-06 -1.350628833761448e-07 2.032108025042846e-09 -1.000489439458115e-11 -6.936772622502536e-09 -3.529007262252084e-09 7.484220894365507e-09 8.456349889187043e-09 -4.142931245681211e-09 1.3868017593045202e-08 1.2916334778288732e-06 -4.451513717824637e-09 1.0336803244403641e-08 5.224044272892045e-10 8.899582460836748e-09 -7.524956134974113e-09 -2.6528939214950756e-09 -1.2777916017361307e-08 1.773559012626205e-09 -1.958622567405455e-08 -2.100607009499931e-08 -9.20453234827058e-09 -4.875995589797396e-09 1.4408524938309031e-08 -4.3439861047224306e-08 5.0408255383168545e-08 -7.145754056648202e-08
pcs.V10 7.141745568857343e-08 6.64890139371948e-08 -7.082675444056563e-10 1.6061201428447014e-12 -3.5213147026539755e-08 3.3388734421969656e-08 -1.5334911206090325e-09 1.3945347007953809e-11 1.1423337237323929e-08 2.670280697211565e-08 -4.428068633434961e-09 -1.1710382720376562e-08 -2.5903989246315555e-08 -8.320755441755072e-09 -4.4515137178246086e-09 1.304057926280866e-06 5.211419182339231e-09 1.1429095767145597e-08 8.010842454239368e-09 2.8186506230156443e-09 -2.3931016330983464e-08 4.173538345614688e-09 6.187771298053764e-09 6.276469388173068e-09 2.531640706890726e-09 1.5660127743708513e-08 -1.7667159634981671e-09 -7.910257673537654e-09 -7.71815008316295e-08 -2.033011597215546e-07 -1.966793270742131e-07
pcs.V11 -2.2971682304427026e-08 8.256253945446596e-08 -1.8500003027988673e-09 1.4414030599378831e-11 -1.96753257183879e-06 1.488951906198764e-07 -3.0589933004932054e-09 1.859914756822169e-11 7.034466205651787e-09 -2.1946788836345788e-09 1.8470741506524135e-08 2.3492619054991842e-08 2.231361483265513e-09 -2.0133330666703382e-09 1.0336803244403686e-08 5.2114191823391785e-09 1.2827085514385473e-06 3.6227790399867267e-09 5.679417109258355e-09 -8.525704411442086e-09 -6.941415798349644e-09 -3.3818662757306206e-09 8.604827685517748e-09 5.840454101707761e-09 -1.818820528467999e-09 5.316959178143953e-09 -1.3677498002735705e-08 1.625041195209714e-08 -1.4305975948810053e-09 2.2877579276241202e-07 6.973652773042879e-09
pcs.V12 -1.0308886607621824e-07 -3.416770738538275e-07 7.593755173733761e-09 -5.223184678088531e-11 -2.220367678765092e-06 1.7907433911274545e-07 -3.908034814249355e-09 2.51510998221225e-11 1.4906858403754792e-09 -1.9629036540241032e-09 1.2140604570130838e-08 3.299008158839594e-10 -6.711783190397503e-09 3.319597646757594e-08 5.224044272893013e-10 1.1429095767145753e-08 3.62277903998687e-09 1.2912015035050375e-06 -2.0158047899387745e-08 -5.713049265792714e-09 -1.740571148619649e-09 5.653713279241537e-09 -4.323686284598994e-09 -1.1424758019558312e-08 -1.0995999211091456e-08 2.6447285317735142e-09 -1.933847030095325e-08 1.8587483863760814e-08 1.2060829976090144e-07 -2.544482546527274e-07 2.337439037879803e-07
pcs.V13 -1.1031834978291747e-07 -8.199356336980935e-08 2.2999687134798373e-09 -2.146750878060601e-11 -1.6394402680117207e-06 1.1110118622793167e-07 -2.768414809251047e-09 2.118736631034086e-11 -3.940524634798452e-09 8.94477271068085e-09 8.002829566325288e-09 -1.0832199845457335e-08 1.1753376973242357e-08 4.487917672859994e-09 8.899582460836864e-09 8.010842454239397e-09 5.679417109258403e-09 -2.0158047899387984e-08 1.3209528715881549e-06 3.372055496492385e-10 -1.2932872955839678e-08 5.7509974280723946e-09 -1.7456408831152848e-08 -1.1343548116924304e-08 -1.900285663789051e-08 -5.712797570129116e-09 6.092626309222111e-09 1.1700689584524493e-09 3.121521658551264e-08 3.220295226212592e-08 1.5610272300020533e-07
pcs.V14 -4.80059304046617e-08 2.8454022999887657e-09 2.024419903720178e-10 -3.468957238080345e-12 2.0961171883161197e-06 -1.3573874774241562e-07 2.683366109489436e-09 -1.6634123435636512e-11 8.17723689098794e-09 -8.989633566936468e-09 9.797672510240861e-09 -7.662592268581114e-09 -9.741808689496621e-11 -2.880443670538146e-08 -7.52495613497417e-09 2.8186506230156675e-09 -8.525704411442111e-09 -5.713049265792638e-09 3.3720554964922067e-10 1.3023448249844136e-06 -8.227591865530944e-09 -3.4692842276004606e-09 1.2303510077390522e-08 -1.7333295082879214e-08 -4.221569108667689e-09 -8.40704992196156e-09 -5.6314352309539595e-09 -1.0645384213872364e-08 -1.7267227423217227e-08 -3.705260609951444e-07 -2.8512490488655016e-07
pcs.V15 -3.148469393065473e-08 -1.366202154609051e-07 2.901134128582571e-09 -2.0475489244687034e-11 1.2026917592648393e-06 -1.37707480936606e-07 4.007823973263833e-09 -3.269726368061099e-11 -2.3797331704244283e-09 -6.05168780393101e-09 1.0558946979623797e-08 -1.4274435314177059e-09 2.460196807867455e-10 -1.9513202973203114e-10 -2.652893921495202e-09 -2.3931016330983408e-08 -6.941415798349607e-09 -1.740571148619303e-09 -1.2932872955839548e-08 -8.22759186553102e-09 1.318762811431221e-06 -7.219238102155682e-09 -9.977049104893329e-10 8.76423523318515e-09 4.9729377688175145e-09 -8.03644040071107e-09 -2.054211556089644e-08 -2.3956618253828297e-09 1.515290631733203e-08 4.565992388327283e-08 3.624527633689802e-07
pcs.V16 4.49375497098229e-08 -1.6255989250664757e-07 2.7166147357038805e-09 -1.264845984571812e-11 -1.2234706843949013e-06 5.746332617551635e-08 -2.2323558809567947e-10 -5.039287062602989e-12 -1.4542277358504823e-08 1.396000626873131e-08 1.1125421275807294e-08 6.041404692676477e-09 -6.5868641601999156e-09 1.3504862296792288e-08 -1.2777916017361398e-08 4.173538345614756e-09 -3.3818662757305408e-09 5.65371327924184e-09 5.7509974280726055e-09 -3.4692842276005693e-09 -7.219238102155828e-09 1.2989630579024807e-06 2.493801864688573e-09 -3.1672303225653954e-09 -1.5967836011256534e-08 -7.620721757188576e-09 -1.332606953476479e-08 -1.076965299246162e-08 1.5848688998133834e-07 1.2481997910760763e-07 -1.5789661993984314e-07
pcs.V17 -2.97052523957143e-08 -1.8278930097981993e-07 3.217596997239814e-09 -1.8018022177543974e-11 -3.479168772315155e-06 2.334132019597625e-07 -5.210411933781588e-09 3.7496109916819865e-11 -6.27377989775723e-09 1.3374770786945176e-08 -1.30818461998596e-08 7.868034388847064e-10 -1.3957713043519733e-08 -8.572035167608066e-09 1.7735590126262752e-09 6.1877712980538546e-09 8.60482768551786e-09 -4.3236862845990555e-09 -1.7456408831152693e-08 1.2303510077390482e-08 -9.977049104895897e-10 2.493801864688285e-09 1.3246861055995817e-06 2.2854582361653903e-08 3.985732780118437e-09 1.5811352633213071e-10 -9.248065348690674e-09 -2.6086184718425925e-08 -2.450346014282273e-08 2.2371304418576509e-07 1.6484720184995374e-07
pcs.V18 -3.410348466783926e-08 1.5949026042933326e-07 -2.866729960445818e-09 1.5205405628348736e-11 1.4401026979681543e-06 -5.0391309510171194e-08 -3.4686758767426045e-10 1.388637448711569e-11 -6.337868433598729e-09 6.631567092515223e-09 -7.4236831583092666e-09 1.8471344906294085e-09 1.0190963388056968e-08 1.1626636246347008e-08 -1.958622567405445e-08 6.276469388173e-09 5.840454101707683e-09 -1.1424758019558646e-08 -1.1343548116924506e-08 -1.73332950828791e-08 8.764235233185274e-09 -3.1672303225653934e-09 2.2854582361653602e-08 1.2881541020948297e-06 -5.720187574680076e-09 -9.823151085637115e-09 -1.177466082487731e-08 -3.9917806324857945e-09 1.1478503654069392e-08 2.2803946939991096e-07 3.1105983041173313e-07
pcs.V19 2.2116875409692223e-08 1.721128999947572e-07 -4.498042235151217e-09 3.535180574680968e-11 1.0891935734941503e-06 -1.5348633082642536e-07 4.471372692998036e-09 -3.626319611852078e-11 3.55944413595032e-11 1.0710914827569462e-08 8.588455163325042e-09 2.4813534983696334e-09 5.596113058319984e-09 2.528458032696968e-08 -2.1006070094999432e-08 2.5316407068906225e-09 -1.818820528468146e-09 -1.0995999211091203e-08 -1.9002856637890588e-08 -4.221569108667628e-09 4.972937768817836e-09 -1.596783601125621e-08 3.985732780118528e-09 -5.720187574680432e-09 1.28809213960968e-06 9.831115741051461e-09 2.7623358651976534e-09 3.4985119489995085e-09 3.5540011708071296e-08 -1.276368367742014e-09 1.009355667599268e-07
