 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00013280693760450482 5.978507225488049e-06 -1.6298170844090735e-07 1.613097391544211e-09 -3.032625620792193e-05 2.6701793316823362e-06 -7.03285167630737e-08 5.867208786537783e-10 1.7108558486548958e-07 2.3777979097026484e-07 -1.0400699490972115e-07 1.9579122907953064e-08 -1.1594123582640726e-07 7.234816703353192e-08 -3.770496676682224e-08 7.39752759513239e-08 -5.64309327455651e-08 -4.677728165581313e-08 -2.6078558038241866e-08 -8.291611662307242e-08 5.3079602140857895e-08 5.6929166547940286e-08 -2.9537489364914885e-08 -3.8352728367920975e-08 8.07919660223522e-09 -3.8948702890868806e-08 1.7074257566449595e-08 -2.8949185859258703e-08 1.0563049181828325e-06
age 5.978507225382791e-06 0.00020865955873157415 -4.788404019856779e-06 3.415039090802163e-08 0.0024744226274624665 -0.00018633899525787788 4.251069172393712e-06 -3.0082508409097485e-08 -3.587574902255978e-08 2.3389697815267212e-07 -1.685156784806239e-07 1.6403796661586022e-07 1.481458572728377e-07 1.1374067813203662e-07 1.0662662050686701e-07 3.0696466699305936e-09 7.627174602725478e-08 -2.7899361444670206e-07 3.7330312439697706e-08 1.9987488375042587e-08 -6.953265166017655e-08 -2.504859530814673e-07 -1.4949172011155264e-07 1.9908011415073798e-07 1.6127417449928337e-07 -1.0997941802910795e-07 1.1609875263796704e-07 2.8937099958221707e-07 -1.2341375808178482e-09
age2 -1.6298170844545108e-07 -4.788404019856117e-06 1.1194434475665246e-07 -8.116215046713416e-10 -5.5432147443842685e-05 4.26549391136137e-06 -9.920936144749146e-08 7.140955953413177e-10 2.2634065104532227e-09 -4.807458122435261e-09 3.33661139032964e-09 -3.812464064581959e-09 -3.663333300423758e-09 -3.2092169480899077e-09 -1.95410471042214e-09 3.0039795452301277e-10 -1.6332304414922242e-09 6.567908897380923e-09 -6.295404333805222e-10 -3.550251509104691e-10 1.431587315892587e-09 5.199202841518003e-09 2.401450248356949e-09 -4.157989312774426e-09 -4.05855697604165e-09 2.2209085995277935e-09 -3.1263305283530015e-09 -6.748110220944318e-09 5.23317162220635e-09
age3 1.6130973915190803e-09 3.415039090802155e-08 -8.116215046714436e-10 5.978912355232385e-12 3.868160255020411e-07 -3.028448759699667e-08 7.16555453866211e-10 -5.242844292783055e-12 -2.3885812142418456e-11 3.3372344657427544e-11 -2.3465163906587897e-11 2.7104528887419923e-11 2.613009005067574e-11 2.6568251610695788e-11 1.1504350296826686e-11 -2.7087566858019658e-12 1.2547251112842784e-11 -4.737834465701565e-11 1.6295624272755326e-12 4.692681995413019e-13 -9.859761603637915e-12 -3.300679527238272e-11 -1.1995037252281145e-11 2.731360932601629e-11 3.127961344481112e-11 -1.4402536786137641e-11 2.4837362389020526e-11 4.830350849871031e-11 -6.797947002914507e-11
sex -3.0326256209550067e-05 0.002474422627462218 -5.5432147443838254e-05 3.868160255020116e-07 0.08801476099845411 -0.006578494647530669 0.0001499292946362455 -1.0650306510601837e-06 -2.0048068617480426e-07 -3.1843142087421036e-07 1.1820086902911664e-06 1.992925413120443e-06 -1.5545224051606573e-06 -7.43986831405201e-07 1.2852226024441233e-06 -1.5507115976980092e-06 -2.446660998175185e-06 -2.353034539126992e-06 8.422940452594503e-07 2.2829177013686685e-06 1.3016213276490758e-06 -1.8112510842857382e-06 -3.27119668568596e-06 1.3851834283079743e-06 1.1435213747928124e-06 -1.1819946815250793e-06 3.318948780369804e-06 6.556430375058262e-07 1.0090047481526713e-05
agesex 2.6701793325562227e-06 -0.00018633899525781695 4.265493911360325e-06 -3.0284487596989445e-08 -0.006578494647530594 0.0005049881979972515 -1.1745347762819782e-05 8.479964364746907e-08 5.323056915837677e-08 4.3075946816582865e-08 -8.485022456653084e-08 -1.2842096000867465e-07 1.0273532343167128e-07 2.925838648315291e-08 -3.995623500909506e-08 1.3068201159547474e-07 1.7942189691327148e-07 1.8870090574157958e-07 -7.659502932843244e-08 -1.7176143168935904e-07 -1.229730876910393e-07 1.3119080339554906e-07 2.0302092276812916e-07 -6.520860134113676e-08 -1.6200365489804163e-07 8.375442353617508e-08 -2.863090757190776e-07 -5.967146147613414e-08 -2.3366475481648637e-07
age2sex -7.032851676807989e-08 4.251069172391644e-06 -9.920936144744873e-08 7.165554538659223e-10 0.00014992929463624274 -1.1745347762819713e-05 2.782678224764531e-07 -2.041980908388407e-09 -2.125436231288958e-09 -1.3781535300478924e-09 1.6597423471861144e-09 2.9664429085142652e-09 -2.241315354589046e-09 -1.1233430156359361e-10 1.0612010916611906e-10 -3.3710241779234985e-09 -3.685241788980811e-09 -4.33810561053689e-09 1.5612463087594864e-09 3.730181389795429e-09 3.2820419898359493e-09 -2.5442214476789624e-09 -4.166511909323064e-09 5.507480906837289e-10 5.0855695721123726e-09 -2.0767924060135143e-09 7.038174236981096e-09 1.1170775695074083e-09 -6.926943622595734e-09
age3sex 5.867208786400911e-10 -3.008250840909246e-08 7.140955953411649e-10 -5.2428442927817214e-12 -1.0650306510601606e-06 8.479964364746835e-08 -2.041980908388402e-09 1.521747536695489e-11 1.8929680511777946e-11 1.3879459690945043e-11 -8.529506820491676e-12 -2.3778176632838267e-11 1.764972983250296e-11 -1.8945180893067466e-12 2.4593566509310796e-12 2.4427499335987078e-11 2.256588324294886e-11 2.989989480119044e-11 -9.418845107362913e-12 -2.486632298815531e-11 -2.510628006836213e-11 1.4826039477476505e-11 2.8055410883032e-11 3.3122905660316688e-12 -4.401951249362162e-11 1.6636274480214843e-11 -5.3675555471874294e-11 -6.41946324190631e-12 1.4789037810260386e-10
pcs.V3 1.710855848656211e-07 -3.587574902239553e-08 2.2634065104495463e-09 -2.3885812142392535e-11 -2.0048068617092366e-07 5.3230569158086914e-08 -2.125436231282366e-09 1.8929680511731052e-11 1.327025771400447e-06 6.600340522956132e-08 -2.9047892205735265e-08 -1.4605160240146362e-09 8.56836796786034e-09 1.7705984396961426e-08 -4.1529260097407e-09 7.560683999032717e-09 6.07005890518655e-09 9.909442902175573e-09 -8.145865290734077e-09 7.40498832227275e-09 -4.848524810678484e-09 -1.0798513715548557e-08 -6.678023648858183e-09 -1.7081211662209657e-08 -1.7603678662366357e-09 -7.3374559546655745e-09 1.0667096401196541e-08 -6.965915731449461e-10 2.4586903140108794e-07
pcs.V4 2.3777979097035423e-07 2.338969781530168e-07 -4.807458122443427e-09 3.3372344657487566e-11 -3.184314208620805e-07 4.307594681561959e-08 -1.3781535300247656e-09 1.387945969077317e-11 6.600340522956098e-08 1.370841312687158e-06 2.076221917132007e-08 3.591852428884843e-10 1.851250888804083e-08 -1.6555406343897053e-08 2.141674137620086e-09 1.831060993177153e-08 -5.028993169268514e-09 -4.110380123720821e-09 1.1183941785688378e-08 -1.55168232963943e-08 3.0684565389989227e-09 1.3250715547090662e-08 1.0642127584761463e-08 5.186723054444911e-09 8.325983846250788e-09 -7.195529723236549e-09 -1.3996818505784699e-08 -1.4217864967017844e-09 -1.982524165405993e-07
