 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -1.9572898320800158e-07 -7.72478233574507e-08 8.292863875947102e-10 -3.9728115797068536e-12 2.290886773470889e-07 -2.4805641688663927e-08 6.413995391226914e-10 -3.5822754011577925e-12 -2.3429695886488818e-08 4.7896220670254066e-08 1.3602109179342255e-06 6.0123206721434935e-09 -7.781497159592236e-10 -2.8487325563483622e-08 1.2818027106685584e-08 -4.711921983191179e-09 1.9821021840974742e-08 1.663477133980418e-08 4.071351480118862e-09 4.1308890907417505e-09 1.124241843641235e-08 1.1146489181868545e-08 -1.938511775931439e-08 6.560911528863732e-10 4.1365429390428455e-09 1.530131458695467e-08 1.5226896081614926e-09 5.71491251385541e-10 -2.933680159369248e-07
pcs.V6 -1.2539152805696402e-07 2.4711648881823597e-07 -5.8459951328740575e-09 4.1268808567078115e-11 1.3027201601792856e-06 -4.264569413841815e-08 3.639585548685732e-10 -1.6295166516164537e-12 -9.285264988488152e-09 -6.951707484459937e-09 6.012320672143475e-09 1.3394246611784654e-06 6.3054700225400275e-09 1.4180863473489824e-09 6.8183797950987825e-09 -1.3258937319948173e-08 2.778002797253935e-08 -3.322742329535074e-09 -1.168418120523337e-08 -1.189907739562051e-08 -1.1914974053304415e-09 2.290084605461615e-09 -4.610731554953279e-09 6.856008016565264e-10 -5.082646844183185e-10 4.7976034925140224e-09 -2.9792476530665357e-08 -1.4504561179649946e-08 -2.7075025634661217e-07
pcs.V7 -7.869148053451914e-08 4.268472013929212e-08 -9.99943492751131e-10 4.834112547947087e-12 -4.01099336846308e-06 2.7191641884909044e-07 -5.963645583736114e-09 4.426807709039783e-11 1.2397405416352251e-08 1.988381398663856e-08 -7.781497159591078e-10 6.305470022540145e-09 1.505607237663581e-06 2.3316434600192255e-09 -5.926928736347063e-09 -2.678796405063969e-08 2.847773436220216e-09 -6.937447138612242e-09 1.4071695813027584e-08 -8.799750858662378e-09 -8.81829082913056e-09 -7.195561182456737e-09 -2.3883507550986673e-08 1.035670879182174e-08 2.946494476318041e-09 -2.3128510114393428e-08 -1.316549850664076e-08 -4.6210564477836006e-10 -1.7670177681779634e-08
pcs.V8 4.967347687464342e-08 6.675344751655572e-08 -2.627094822289253e-09 2.5083178551430244e-11 -1.8478446101835124e-06 7.7380206715916e-08 -8.773559227835143e-10 3.1553768019689637e-12 1.5956514836832734e-08 -3.428609457923967e-08 -2.848732556348361e-08 1.4180863473489933e-09 2.331643460019189e-09 1.4983945334480829e-06 1.6331837917454364e-08 -1.1463217208273594e-08 -6.671958437561746e-09 4.1220605385577304e-08 8.439930187214277e-09 -3.138184452988643e-08 8.006634535062493e-09 9.135816771224292e-09 -7.679166904459606e-09 1.0062306732766961e-08 2.5934548437893268e-08 1.2869461098388532e-08 7.278093065452215e-09 -1.466281426125841e-10 -4.766959332989685e-08
pcs.V9 -8.822625894024194e-08 1.4135995270713447e-07 -2.3972861294416047e-09 1.2197357655284888e-11 2.6739546934018354e-06 -1.0336336167061403e-07 9.492795107277584e-10 4.943132272704345e-13 -6.160608522095005e-09 -6.994288118957613e-09 1.2818027106685563e-08 6.8183797950987734e-09 -5.926928736347072e-09 1.6331837917454368e-08 1.4614917081289412e-06 -7.66443460163206e-09 1.1509574865635483e-08 4.507344841217118e-09 1.4458816303446671e-08 -9.740645699255396e-09 -1.0295121340571946e-08 -1.164486988626974e-08 6.104873831267462e-09 -2.0230407639994964e-08 -2.7147225094402398e-08 -1.2836686586197008e-08 -3.829884841636944e-09 1.084934344933508e-08 -7.635702634847654e-08
pcs.V10 8.142743758775245e-08 1.568186199934737e-07 -2.74941512192461e-09 1.5761243807847207e-11 5.312068612810403e-07 -7.562281767229191e-09 -7.89751557884858e-10 1.027573347315472e-11 1.3105454325146816e-08 3.385710705268404e-08 -4.7119219831911624e-09 -1.3258937319948167e-08 -2.6787964050639673e-08 -1.1463217208273602e-08 -7.664434601632043e-09 1.4807545535874259e-06 1.4450542540665276e-09 1.0698642236996929e-08 6.991088570563491e-09 2.4697958864646735e-09 -1.8373519055041695e-08 7.634073694754625e-09 8.48788139357643e-09 1.0142570927218764e-08 2.501394715122012e-09 2.2862627347460976e-08 1.512275667025044e-09 -8.466764138235822e-09 -2.7776636549197206e-07
pcs.V11 -8.403775744293377e-10 1.8181146001035647e-07 -4.222071440045778e-09 3.2424211282432513e-11 -2.3997004329622886e-07 4.8801010781543235e-09 4.885080180042747e-10 -8.16298942562101e-12 1.1343174935892788e-08 -7.256746500856262e-10 1.9821021840974706e-08 2.7780027972539358e-08 2.8477734362201502e-09 -6.671958437561741e-09 1.1509574865635468e-08 1.4450542540665376e-09 1.4615189714670629e-06 3.744180294737874e-09 7.299975056326526e-09 -1.3361735049729327e-08 -4.547249706984335e-09 -6.778601946801429e-09 2.3469327922930593e-09 1.4033684210622186e-08 -3.590869329312846e-10 3.3501160272514793e-09 -1.8752546415395843e-08 1.6299550378215774e-08 1.0638497642373668e-07
pcs.V12 -1.1071590414144931e-07 -3.60779322002086e-07 8.092575514471335e-09 -5.631035677312114e-11 -2.8614864633285422e-06 2.1850198719241818e-07 -4.790069647466973e-09 3.1857088599399544e-11 -1.3908883084153534e-10 -9.142199090642305e-09 1.6634771339804303e-08 -3.3227423295350007e-09 -6.9374471386119834e-09 4.122060538557738e-08 4.507344841217096e-09 1.0698642236996945e-08 3.744180294737921e-09 1.4608987025866936e-06 -1.6183433948853897e-08 -5.37643191551419e-09 -5.40693155290641e-09 1.185494610575535e-08 -1.0223863162716912e-08 -1.2121060798334731e-08 -1.1066351473186865e-08 5.7814837581132366e-09 -2.4112947682233858e-08 2.3464075102597327e-08 1.6371391447679102e-07
pcs.V13 -1.551553240617559e-07 -8.333960134978632e-08 2.2754798725331556e-09 -2.1726293944569718e-11 -1.7140185851352536e-06 1.0172285584537767e-07 -2.5655822287024145e-09 2.0119965464637386e-11 -1.2844602717723856e-08 8.985030704049879e-09 4.07135148011891e-09 -1.1684181205233322e-08 1.4071695813027601e-08 8.4399301872143e-09 1.445881630344669e-08 6.9910885705634714e-09 7.2999750563265564e-09 -1.6183433948854016e-08 1.4993968970119485e-06 4.01381309034295e-09 -9.534096682655274e-09 7.1029565568913924e-09 -2.272645237856248e-08 -7.870312392330723e-09 -2.017627177162504e-08 -6.458741581883919e-09 1.305160168623027e-08 5.893174041186114e-09 1.2476245388349085e-07
pcs.V14 -6.149563449260472e-08 5.1028940646637486e-08 -9.265799047593491e-10 4.301433185113732e-12 2.890230776408953e-06 -1.9841068674051722e-07 4.246818840291046e-09 -2.8787088906745817e-11 1.1381505955259725e-08 -8.360355317554193e-09 4.1308890907416595e-09 -1.1899077395620564e-08 -8.799750858662492e-09 -3.1381844529886454e-08 -9.740645699255394e-09 2.4697958864646474e-09 -1.336173504972939e-08 -5.376431915514116e-09 4.01381309034292e-09 1.4821251499891664e-06 -1.4177288550542821e-08 -4.226521782749819e-09 1.2279218238712568e-08 -1.550243193722076e-08 -1.4241429259465425e-09 -1.0593575716427614e-08 -3.787101423499337e-09 -1.1367549177662795e-08 -3.3347208130626574e-07
pcs.V15 -2.2376927240764065e-08 -1.5744459543081398e-07 3.1020097033217986e-09 -2.0164524732161563e-11 3.1744950465375456e-07 -8.992086161726195e-08 3.251085463581744e-09 -2.949962195017862e-11 4.0395738157726906e-09 -7.847130663332962e-09 1.1242418436412292e-08 -1.1914974053304934e-09 -8.818290829130563e-09 8.006634535062483e-09 -1.0295121340571991e-08 -1.8373519055041688e-08 -4.547249706984351e-09 -5.406931552906274e-09 -9.534096682655264e-09 -1.4177288550542886e-08 1.4934982844382613e-06 -4.37476359834554e-09 -2.8581342585880816e-09 1.1967051145651119e-08 9.02397883174636e-09 -1.6583655179052754e-08 -2.4688037996042763e-08 -1.9461979665059887e-09 2.3224354065018445e-07
pcs.V16 1.576079536103442e-08 -2.467874971393095e-07 4.642800160683364e-09 -2.5709864600922578e-11 -2.2086866762967526e-06 1.379660627202294e-07 -2.1732839107856826e-09 9.626896280351502e-12 -1.3591515312777905e-08 1.7919725432483584e-08 1.1146489181868598e-08 2.2900846054616108e-09 -7.195561182456642e-09 9.135816771224297e-09 -1.1644869886269749e-08 7.634073694754637e-09 -6.778601946801437e-09 1.1854946105755358e-08 7.102956556891454e-09 -4.226521782749825e-09 -4.3747635983456125e-09 1.4698285157514746e-06 2.6947201822160915e-10 2.4655373299274145e-09 -1.6569311681782693e-08 -6.859678102451539e-09 -1.175137003713609e-08 -1.3360639849780656e-08 2.0759547896350666e-07
pcs.V17 -2.729580642423898e-08 -3.16462051618922e-07 6.005167083422188e-09 -3.6350082283661776e-11 -6.430142407965441e-06 4.3714544519491294e-07 -9.65566742102798e-09 6.807461850125712e-11 -1.212414479856857e-08 1.2292423685838835e-08 -1.938511775931419e-08 -4.6107315549532025e-09 -2.388350755098626e-08 -7.679166904459386e-09 6.1048738312672975e-09 8.487881393576463e-09 2.3469327922931255e-09 -1.0223863162716914e-08 -2.272645237856237e-08 1.2279218238712147e-08 -2.858134258588307e-09 2.6947201822171234e-10 1.4930338427177576e-06 2.1629259745436845e-08 2.9098334468146436e-09 -1.3094704034022424e-09 -6.496333933578412e-09 -2.567974871449754e-08 1.3806149615145336e-07
pcs.V18 -6.848848779288625e-08 2.768891700241902e-07 -5.3460857841011175e-09 3.092144253934201e-11 2.603955977741708e-06 -1.0563904168674565e-07 3.9852867765777924e-10 1.1555658763407226e-11 -1.3174686796815557e-10 2.026309209344069e-08 6.560911528863906e-10 6.856008016565687e-10 1.0356708791821622e-08 1.0062306732766966e-08 -2.0230407639994934e-08 1.0142570927218746e-08 1.40336842106222e-08 -1.2121060798334822e-08 -7.870312392330804e-09 -1.5502431937220678e-08 1.1967051145651195e-08 2.465537329927379e-09 2.1629259745437117e-08 1.4638090352074258e-06 -9.952091104471262e-09 -7.1349649501929865e-09 -1.6906373328943583e-08 -4.4669059977875366e-10 2.532059620893566e-07
pcs.V19 5.434024681309112e-08 2.622213807834401e-07 -6.940469313884756e-09 5.511848426155136e-11 -2.7126993149835e-07 -7.993488400784564e-08 3.222347967421894e-09 -2.993529121494149e-11 -4.149531844007169e-09 5.121706572917302e-09 4.136542939042775e-09 -5.08264684418396e-10 2.946494476317833e-09 2.593454843789322e-08 -2.7147225094402425e-08 2.5013947151220002e-09 -3.5908693293132204e-10 -1.1066351473186885e-08 -2.0176271771625123e-08 -1.4241429259464736e-09 9.023978831746476e-09 -1.6569311681782696e-08 2.9098334468145336e-09 -9.95209110447135e-09 1.4704419216389274e-06 8.217822172640868e-09 2.5470522655531537e-09 7.495809961428123e-09 1.1415559544034198e-07
pcs.V20 -2.9760269146693046e-08 -2.342262492949979e-07 5.304177596188936e-09 -3.7629211601964335e-11 -4.352277850553207e-06 3.498702466443516e-07 -8.93579570038366e-09 7.081648918103823e-11 -1.4815407550870923e-08 4.619900440663435e-09 1.5301314586954836e-08 4.797603492514175e-09 -2.3128510114393058e-08 1.2869461098388623e-08 -1.2836686586197006e-08 2.2862627347460996e-08 3.3501160272515414e-09 5.781483758113161e-09 -6.458741581883795e-09 -1.059357571642766e-08 -1.658365517905294e-08 -6.8596781024515655e-09 -1.3094704034022017e-09 -7.134964950192823e-09 8.217822172640962e-09 1.4708515632994125e-06 1.2419187358042505e-08 2.0294601404024035e-08 -5.1837139181659177e-08
pcs.V21 3.9181117879374974e-08 1.8416422411088768e-07 -4.628970909812176e-09 3.53761575200855e-11 6.061314481052462e-06 -5.011364863292253e-07 1.2223431314788494e-08 -9.19027994932228e-11 8.680027478010564e-09 -7.442664674037921e-09 1.5226896081612248e-09 -2.9792476530665724e-08 -1.3165498506640673e-08 7.27809306545233e-09 -3.829884841637257e-09 1.5122756670249587e-09 -1.8752546415395883e-08 -2.4112947682233355e-08 1.3051601686230307e-08 -3.7871014234996655e-09 -2.4688037996042594e-08 -1.1751370037135768e-08 -6.496333933577845e-09 -1.6906373328944017e-08 2.5470522655530346e-09 1.2419187358042887e-08 1.4713276111580192e-06 -8.148175575327064e-09 -7.228069089229513e-08
pcs.V22 -1.070396794435479e-08 3.651527987850179e-07 -8.24558818757449e-09 5.697939530498682e-11 3.17554561537527e-07 -3.510998072203074e-08 5.347943247787955e-10 -2.294235824355558e-12 1.0437941714780553e-08 9.299992231862057e-09 5.714912513855066e-10 -1.4504561179649945e-08 -4.6210564477851583e-10 -1.4662814261259496e-10 1.0849343449335079e-08 -8.46676413823585e-09 1.629955037821576e-08 2.3464075102597235e-08 5.8931740411860525e-09 -1.1367549177662727e-08 -1.9461979665058733e-09 -1.3360639849780686e-08 -2.5679748714497697e-08 -4.4669059977879574e-10 7.495809961428191e-09 2.029460140402388e-08 -8.148175575326823e-09 1.478684956325607e-06 -1.1021373104696182e-07
proband 8.529670864187313e-07 -6.70330683059747e-07 1.8650308150847506e-08 -1.5076963693258013e-10 1.116938099053073e-05 -2.8292271795256976e-07 -6.054698250600704e-09 1.5167930849795516e-10 3.0285946099904736e-07 -2.6167548457795877e-07 -2.933680159369245e-07 -2.707502563466119e-07 -1.767017768177844e-08 -4.766959332989654e-08 -7.635702634847649e-08 -2.7776636549197175e-07 1.0638497642373692e-07 1.637139144767913e-07 1.2476245388349112e-07 -3.334720813062662e-07 2.3224354065018384e-07 2.075954789635067e-07 1.380614961514564e-07 2.5320596208935694e-07 1.1415559544034166e-07 -5.183713918165799e-08 -7.228069089229586e-08 -1.1021373104696156e-07 8.221878845719154e-05
