intercept	3.5063939977743397	0.01857601379087136
age	-0.053870850633576876	0.04652189337661695
age2	0.00048256557693196613	0.0009083351356777026
age3	-2.706731711958444e-06	5.753125664003367e-06
sex	-0.31730952788861805	1.1992916428385156
agesex	-0.0045201535828477335	0.07327642696135116
age2sex	0.000348969602570243	0.0014481146138359327
age3sex	-2.6681112181593067e-06	9.292375010826215e-06
pcs.V3	0.003682898708899154	0.0012943297704551308
pcs.V4	-4.623051361729511e-05	0.0013313744197120086
pcs.V5	-0.002965170262524016	0.0013379387260621246
pcs.V6	-0.008217384960153045	0.001337155306304664
pcs.V7	-0.0022850401586937442	0.001417850790651809
pcs.V8	0.0005339742288758879	0.001412079548771998
pcs.V9	-0.0017698433026179772	0.0014079772751324393
pcs.V10	-0.0013530674635535997	0.0014087784731100304
pcs.V11	0.001918404677979774	0.0014057290942880896
pcs.V12	0.0004913518564872352	0.0013974913404720202
pcs.V13	0.0003931202358249042	0.001411664534667485
pcs.V14	0.00026679099951387107	0.0014119907812853636
pcs.V15	-0.0032883649833935556	0.0014144692148582
pcs.V16	-0.001423285939101451	0.0014036328213020218
pcs.V17	-0.0007278700690514033	0.0014203420800706378
pcs.V18	0.0010228412808224552	0.0013939232349746095
pcs.V19	0.0012974500748471208	0.001397865451604784
pcs.V20	-0.0004974511146836422	0.0014128186284984648
pcs.V21	0.0025940906647818067	0.001395412397502004
pcs.V22	0.0008619048611165573	0.0014158751558110598
proband	-0.03244395402210019	0.013295662510066251
paternal	-0.06548825576328347	0.017865201348732363
maternal	-0.06978889348443174	0.017361447893720162
