 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V5 -1.0528740222980825e-07 -1.5961174362750025e-07 3.16387741966019e-09 -2.2483144500721565e-11 1.2162521860077492e-06 -8.668679796722002e-08 1.663946591622614e-09 -8.205936361693196e-12 -3.0504163315011886e-08 2.085168822944788e-08 1.3680447485582953e-06 8.361048529014318e-09 1.879402874131874e-09 -2.571941640371381e-08 -2.8733343906221953e-09 -1.0309767132755184e-08 1.2409639264251531e-08 8.343815871865638e-09 1.4930503465058206e-08 7.802150276377954e-09 1.4520628592892504e-08 2.0136085934665388e-08 -4.666756952019021e-09 -6.2634946563721785e-09 1.2585190388605977e-08 1.083418265743697e-08 8.517190438846902e-09 5.706945033410047e-09 -1.5399659748911457e-09 -2.891486892201183e-07 -4.134629333010055e-07
pcs.V6 1.9181490818567186e-08 1.6466109343530282e-07 -3.821918936444781e-09 2.710969515309423e-11 1.958377243834153e-06 -1.2576717329186276e-07 2.893815727193433e-09 -2.310069149241285e-11 -2.1154029317454706e-09 6.624687106859428e-10 8.361048529014272e-09 1.3521993877972898e-06 -1.334679311318361e-09 2.356701916142345e-09 1.7838840586064667e-08 -1.194726926600306e-08 1.888481033276312e-08 -6.498922111602487e-09 -1.0735718569848035e-08 -1.7926770525261914e-08 3.623865947294464e-09 5.960882553530607e-09 1.8723465229724473e-09 -2.709188210839796e-09 3.2110881621484246e-09 3.926140011287078e-09 -3.710643885377541e-08 -1.3597617767156916e-08 -2.8439890932821854e-08 -3.376328812333134e-07 -1.0403007587525695e-07
pcs.V7 -1.1595107032369733e-07 1.4782420639148952e-07 -3.654682329197162e-09 2.6051134691785546e-11 -1.5692309287363777e-06 1.0376619765247261e-07 -2.266096019202562e-09 1.7859507326564272e-11 8.334906321212297e-09 1.8606433420705436e-08 1.8794028741318727e-09 -1.3346793113184531e-09 1.4892581677245482e-06 5.470444491567136e-09 -1.0037098564757478e-08 -2.462210427316297e-08 1.1090781244897309e-08 -1.9865559680487528e-08 1.631123907008579e-08 -1.2030581247706815e-08 5.676697619410341e-09 -5.698340695222119e-09 -1.539238492793291e-08 1.1915033378672877e-08 8.286999796539344e-09 -2.011123563285931e-08 -2.1040399744520487e-08 -4.9468887751964935e-09 6.9854619950753e-08 -1.269720576881427e-07 -2.1818194349541694e-08
pcs.V8 7.220745763044072e-08 1.145178501273145e-07 -3.2246124290335304e-09 2.6660013425657236e-11 -7.326798829049802e-07 2.8486987296641127e-08 -9.768903937891313e-11 -1.9778276804389433e-12 1.7585800650020712e-08 -1.6568498605671822e-08 -2.571941640371381e-08 2.3567019161422552e-09 5.470444491567191e-09 1.4899082128851446e-06 1.002607761117224e-08 -3.613160888305035e-09 -6.07739705287516e-09 3.8532622504470076e-08 2.2920756882096274e-09 -2.9514073844224132e-08 7.256771522158745e-09 1.163192767520915e-09 -5.508580146008607e-09 1.1433690681326962e-08 2.7304892617172075e-08 1.1797740139538898e-08 7.35008721401792e-09 4.102467033362381e-09 -2.152664216159728e-08 7.555810904499134e-09 -3.3809280532444155e-08
pcs.V9 -3.7988372463515184e-08 1.0889760102565686e-07 -2.001198007137588e-09 1.1810246139888432e-11 1.3198263043035198e-06 -4.2351017683231216e-08 1.565237713175395e-10 2.111198065059919e-12 -4.193876405303232e-09 1.9888419527644816e-09 -2.873334390622265e-09 1.7838840586064667e-08 -1.0037098564757397e-08 1.002607761117225e-08 1.4652011883391857e-06 -5.99365353615497e-09 1.277795969102671e-08 -3.997063735163926e-09 5.207752778568843e-10 -1.49663066029104e-08 3.056799028597544e-09 -1.088601115438966e-08 1.2062838108296616e-08 -9.239470512877316e-09 -2.2228052387096964e-08 -1.6907394000269105e-08 -5.1288326765956545e-09 1.929543917520801e-08 -8.492485891692844e-08 1.280463132662997e-07 -5.1166480932610774e-08
pcs.V10 7.338623172990131e-08 7.904611789353711e-09 2.0717414470620098e-10 -2.1862909235717e-12 -1.5328402208600444e-06 1.2967768939843997e-07 -3.36827646795405e-09 2.460881975160995e-11 6.7354659576071426e-09 1.84007314921873e-08 -1.030976713275516e-08 -1.1947269266003121e-08 -2.4622104273162994e-08 -3.613160888305115e-09 -5.993653536155048e-09 1.4836139764717173e-06 2.0059142223438236e-09 1.1375339774426244e-08 -2.5335517170099137e-09 -4.8117878586084774e-09 -2.2202715279780593e-08 3.720685912371411e-09 1.2490645784229488e-08 6.7830356403203085e-09 -3.1716291261571288e-09 1.755405004871704e-08 1.6800661160776372e-09 -6.297239878808636e-09 -1.1282051467104653e-07 -1.883176067159708e-07 -2.2204336978138664e-07
pcs.V11 -5.6493842632947585e-08 7.692229085779978e-08 -1.648675852259754e-09 1.2673578692290624e-11 -2.412967977238603e-06 1.7692262507678496e-07 -3.6240659377823515e-09 2.2058253310763852e-11 6.352445186846902e-09 -5.22568679029781e-09 1.2409639264251556e-08 1.8884810332763e-08 1.1090781244897289e-08 -6.077397052875268e-09 1.2777959691026603e-08 2.0059142223438555e-09 1.4556822354876501e-06 9.174103127612385e-09 3.894823360029757e-09 -1.9840988075911068e-08 4.085898435432586e-09 -7.475036886099322e-09 7.938109561830601e-09 2.428335769102616e-09 3.5282261934948506e-09 8.726771280180083e-09 -1.974232314499682e-08 2.7607239597166556e-08 2.4268587038906603e-08 2.1781422213112626e-07 2.8971044930875444e-08
pcs.V12 -4.575700503059918e-08 -2.879285033783563e-07 6.747135825871351e-09 -4.849398832459925e-11 -2.4640073166032987e-06 1.9624027166796263e-07 -4.48978089124609e-09 3.088819363868089e-11 1.0241496695251067e-08 -3.6454548830183038e-09 8.343815871865807e-09 -6.498922111602419e-09 -1.9865559680487743e-08 3.85326225044699e-08 -3.997063735164002e-09 1.1375339774426055e-08 9.17410312761206e-09 1.4539365989478643e-06 -2.6575383201592095e-08 -7.53651287200483e-09 2.1974710258064032e-10 5.411506491450433e-09 -1.3612818681577266e-08 -5.507526810053388e-09 -6.566460490335779e-09 7.368546432469176e-09 -2.0826199591383618e-08 1.4258442557222164e-08 1.605365073554548e-07 -3.543738202653099e-07 2.518750949005732e-07
pcs.V13 -2.5857157539758926e-08 3.369480300851431e-08 -5.557830633856835e-10 1.1676810952697723e-12 8.031739599771559e-07 -7.389943677458744e-08 1.5079000773166121e-09 -9.088890950325268e-12 -7.966471539058036e-09 1.1344238367302965e-08 1.4930503465058166e-08 -1.0735718569848025e-08 1.631123907008587e-08 2.292075688209717e-09 5.207752778569336e-10 -2.5335517170098587e-09 3.8948233600298365e-09 -2.6575383201592142e-08 1.472706689027709e-06 2.0752687762635974e-09 -2.464038613178117e-08 -8.1328551444267e-09 -2.599390589015496e-08 -1.1904476346605362e-08 -1.3161147741490627e-08 1.2509433298587037e-09 1.601682891435793e-08 5.1578889717488795e-09 7.701165511825021e-08 -8.119603501054392e-08 1.023519261364341e-07
pcs.V14 -8.331906839283857e-08 2.4844864880056497e-08 -4.475417851123976e-10 9.755704301923996e-13 2.2890143147512594e-06 -1.7168702240442935e-07 3.7016197404353046e-09 -2.4398024753174124e-11 6.369257114459478e-09 -1.5236911667705158e-08 7.802150276377918e-09 -1.7926770525261782e-08 -1.203058124770675e-08 -2.951407384422403e-08 -1.4966306602910298e-08 -4.811787858608454e-09 -1.9840988075910952e-08 -7.536512872005065e-09 2.0752687762636193e-09 1.4699539660224472e-06 -5.472399890470109e-09 -7.463161642170421e-09 1.4377343463746726e-09 -1.568353244576954e-08 8.418772755068048e-10 -1.4474997470134164e-08 -3.117888749408153e-09 -1.7903326038493184e-08 -5.4510220996013086e-08 -2.91203993939336e-07 -2.601185804640407e-07
pcs.V15 5.405161424137129e-08 -7.945547880874447e-08 1.62795104590297e-09 -1.1031249190578344e-11 1.2261192937098452e-06 -1.1814576893058909e-07 3.2053519276772355e-09 -2.482979854453202e-11 -3.7193425594951468e-09 3.149527303265752e-09 1.452062859289253e-08 3.6238659472946183e-09 5.676697619410322e-09 7.256771522158833e-09 3.0567990285976386e-09 -2.2202715279780666e-08 4.085898435432564e-09 2.197471025803667e-10 -2.464038613178111e-08 -5.472399890470008e-09 1.4797739420871209e-06 -1.0929972893001366e-08 -7.591995231628463e-09 1.1846493601710555e-09 2.680076849492541e-09 -3.4199116860482326e-09 -1.2311563479674767e-08 -6.286890021839449e-09 5.510813977958766e-08 2.2662561282341954e-08 3.7694604755180147e-07
pcs.V16 5.648258079899605e-08 -2.475627427205285e-07 5.1383105170232405e-09 -3.261329316219828e-11 -1.7805485006608988e-06 1.290323902421619e-07 -2.4996038002469663e-09 1.452730878235575e-11 -1.0890565751155316e-08 1.3137851826249572e-08 2.0136085934665536e-08 5.960882553530643e-09 -5.698340695222267e-09 1.1631927675207754e-09 -1.0886011154389676e-08 3.7206859123712225e-09 -7.475036886099591e-09 5.411506491450403e-09 -8.132855144426642e-09 -7.463161642170246e-09 -1.092997289300116e-08 1.455777671300281e-06 -1.7401814164468506e-09 -1.5615833330196553e-09 -1.8510025667677247e-08 -7.2188245331872425e-09 -7.527716603481708e-09 -1.4522373270300045e-08 1.0772030667966174e-07 1.0409623059768521e-07 -6.82532786499959e-08
pcs.V17 -2.898209607224214e-08 -1.5464063755627732e-07 2.5006311006636675e-09 -1.255086178203782e-11 -3.2907959453922672e-06 2.0406511255590053e-07 -4.167041823111743e-09 2.7833671901385378e-11 -5.766803192961255e-09 1.0550623969508975e-08 -4.6667569520188914e-09 1.8723465229724147e-09 -1.5392384927933107e-08 -5.508580146008757e-09 1.2062838108296497e-08 1.2490645784229352e-08 7.938109561830373e-09 -1.3612818681577102e-08 -2.599390589015491e-08 1.437734346374828e-09 -7.59199523162824e-09 -1.7401814164466935e-09 1.4874989355316534e-06 1.8628275420645007e-08 5.6488870224617944e-09 8.774240912423697e-09 -5.189176812187519e-09 -2.3362314142530825e-08 -4.298602415550396e-08 2.2138714005163714e-07 2.4310408137163685e-07
pcs.V18 -3.72213600809784e-08 1.9011515682764771e-07 -3.983396744060133e-09 2.6310255356989112e-11 1.3393730523047098e-06 -6.250062839579952e-08 5.255136762868678e-10 3.155422191065061e-12 -1.5694333344049522e-08 5.099122936463943e-09 -6.263494656372297e-09 -2.709188210839854e-09 1.1915033378672973e-08 1.1433690681327037e-08 -9.239470512877288e-09 6.783035640320431e-09 2.428335769102788e-09 -5.50752681005328e-09 -1.1904476346605432e-08 -1.5683532445769713e-08 1.1846493601709159e-09 -1.5615833330195753e-09 1.8628275420645172e-08 1.466019795271525e-06 -4.469079860360065e-09 -4.356959614309059e-09 -1.1823437386825603e-08 3.2915293266132382e-09 -1.145969078783003e-08 2.424587368029515e-07 3.988184491883101e-07
pcs.V19 8.124491449008908e-09 1.5979477490144736e-07 -4.029053973595991e-09 3.109901901564737e-11 1.1314935783002576e-06 -1.611321429200054e-07 5.067962428410726e-09 -4.3914197681593535e-11 -1.6298360956808132e-09 8.305519120375964e-09 1.2585190388605906e-08 3.2110881621484614e-09 8.286999796539412e-09 2.7304892617172188e-08 -2.222805238709688e-08 -3.171629126157074e-09 3.5282261934950533e-09 -6.5664604903359375e-09 -1.3161147741490624e-08 8.418772755067445e-10 2.6800768494923542e-09 -1.8510025667677367e-08 5.648887022461738e-09 -4.469079860359925e-09 1.4691317622343563e-06 9.993259428043569e-09 7.214614692199934e-09 8.89529745487356e-09 6.061662526311859e-08 -3.927160115458663e-09 4.2335419689019036e-08
pcs.V20 -3.790235890415818e-08 -1.1820997502377825e-07 2.382639994052002e-09 -1.5357910077535417e-11 -1.2439650635061512e-06 8.776680841747121e-08 -2.1417489609782555e-09 1.688642829922634e-11 -6.4460685878392355e-09 -7.0755413109501675e-09 1.0834182657437041e-08 3.926140011287055e-09 -2.0111235632859402e-08 1.1797740139538815e-08 -1.6907394000269142e-08 1.7554050048717e-08 8.72677128017996e-09 7.368546432469252e-09 1.2509433298587452e-09 -1.447499747013408e-08 -3.4199116860481284e-09 -7.2188245331871995e-09 8.774240912423686e-09 -4.356959614309131e-09 9.993259428043577e-09 1.464953833663755e-06 3.494389647060985e-09 1.7285018589908378e-08 -1.84317098092825e-07 -4.09071994392497e-09 3.1226541944043514e-07
pcs.V21 1.6437188483620268e-08 1.2186639358173657e-07 -3.2407540324480873e-09 2.5529688257514636e-11 3.3683863520962643e-06 -2.8943715591088465e-07 7.091273259367397e-09 -5.39270097924978e-11 1.0164886685734019e-08 -1.4111974167659578e-08 8.517190438846862e-09 -3.710643885377525e-08 -2.10403997445202e-08 7.350087214018243e-09 -5.128832676595671e-09 1.6800661160778415e-09 -1.9742323144996247e-08 -2.0826199591383407e-08 1.601682891435782e-08 -3.1178887494084735e-09 -1.2311563479675101e-08 -7.527716603481665e-09 -5.1891768121875545e-09 -1.1823437386825456e-08 7.214614692199983e-09 3.4943896470608844e-09 1.45479406010248e-06 -9.975972415771931e-09 2.8934076556835227e-09 7.92494334286075e-08 -2.0163676245248792e-07
pcs.V22 -2.884386391246029e-08 2.8738868027746397e-07 -6.705968879042497e-09 4.801904058491026e-11 6.268388984750523e-07 -5.767813833415626e-08 1.0745789331360088e-09 -6.116255582327895e-12 -7.023576077861059e-10 -1.290502762152709e-09 5.706945033409912e-09 -1.3597617767157058e-08 -4.9468887751963504e-09 4.102467033362459e-09 1.929543917520799e-08 -6.297239878808475e-09 2.760723959716681e-08 1.4258442557222391e-08 5.157888971748765e-09 -1.790332603849345e-08 -6.2868900218396245e-09 -1.4522373270299882e-08 -2.3362314142530606e-08 3.291529326613167e-09 8.895297454873327e-09 1.728501858990851e-08 -9.975972415772239e-09 1.4648463054517547e-06 -6.898659235566658e-08 -1.0197814267658759e-07 3.42784592472048e-08
proband 9.389390515696867e-07 9.500556809527979e-07 -1.2713668114512066e-08 2.7792429957463942e-11 1.0939631360316238e-05 -2.155032391142999e-07 -1.2323882585659847e-08 2.37714354136575e-10 3.6116343190503775e-08 -1.5676430859380302e-07 -1.5399659748924096e-09 -2.8439890932823058e-08 6.985461995075483e-08 -2.152664216159691e-08 -8.492485891692885e-08 -1.1282051467104518e-07 2.4268587038908112e-08 1.6053650735545636e-07 7.701165511824942e-08 -5.451022099601512e-08 5.510813977958659e-08 1.0772030667966248e-07 -4.298602415550164e-08 -1.1459690787830241e-08 6.061662526311638e-08 -1.8431709809282426e-07 2.8934076556778396e-09 -6.898659235566682e-08 0.00010423129414654478 -6.309301131236938e-05 -5.196163077156709e-05
paternal -1.1139974812079695e-07 9.655038927837372e-07 -2.1424143863941313e-08 1.585297565664578e-10 2.5586981862992233e-05 -1.844984354881675e-06 4.397804482135775e-08 -3.614473000797242e-10 1.927894739357144e-07 -1.7078298212857308e-07 -2.8914868922011874e-07 -3.3763288123331206e-07 -1.2697205768814283e-07 7.5558109045001e-09 1.2804631326630097e-07 -1.8831760671597133e-07 2.1781422213112682e-07 -3.543738202653128e-07 -8.119603501054351e-08 -2.912039939393359e-07 2.2662561282341398e-08 1.0409623059768315e-07 2.2138714005163492e-07 2.4245873680295296e-07 -3.927160115457101e-09 -4.090719943925637e-09 7.924943342861263e-08 -1.0197814267658483e-07 -6.309301131236939e-05 0.00017530508710995055 7.436662248297004e-06
maternal 5.190114419961781e-07 -4.293367261522108e-06 8.471279208799605e-08 -5.032178848130849e-10 -3.254205709237861e-05 2.0810002052282142e-06 -3.301085489436361e-08 1.193142192826998e-10 4.760028671108632e-07 5.973533383586527e-08 -4.1346293330100274e-07 -1.0403007587525596e-07 -2.1818194349545394e-08 -3.3809280532446166e-08 -5.116648093261126e-08 -2.2204336978138928e-07 2.8971044930870663e-08 2.5187509490057284e-07 1.0235192613643545e-07 -2.601185804640364e-07 3.76946047551805e-07 -6.82532786499956e-08 2.431040813716339e-07 3.988184491883088e-07 4.233541968902231e-08 3.1226541944043403e-07 -2.0163676245248032e-07 3.4278459247202266e-08 -5.1961630771567105e-05 7.436662248297003e-06 0.00016476316942646283
