 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00012477941106466326 7.014250617935625e-06 -2.0296631843620093e-07 2.051269005495793e-09 -3.8140760395636076e-05 3.0183805684188214e-06 -7.67313518012274e-08 6.44845555673622e-10 2.242512375927561e-07 3.3518113334662483e-07 -1.989715064092731e-07 -1.1126601013492611e-07 -9.618310602660423e-08 7.461383427505615e-08 -6.408881913911709e-08 8.027362929636015e-08 -3.504823158420066e-08 -1.1202841163098343e-07 -1.1378552408787534e-07 -6.720916643931369e-08 -2.072164374733823e-08 4.58101745284047e-08 -3.7726009972080285e-08 -4.01264468728799e-08 1.0119876377303768e-08 5.328182770296975e-09 3.730896163234563e-08 -3.34438900350726e-08 1.0168532661149405e-06 3.107171599843416e-07 1.0427982745828328e-07
age 7.014250617767841e-06 0.0002977715539932491 -6.832813578497168e-06 4.8715432788320616e-08 0.0036697497219129365 -0.00027650520829625055 6.323118565144215e-06 -4.4892400681339946e-08 -1.7144976510631832e-07 2.7342452025702887e-07 -9.522570329574524e-08 2.496655088985318e-07 3.4765184550990445e-08 6.516193334355787e-08 1.0655737344045243e-07 6.181591905095517e-08 1.0076013058829615e-07 -3.7981852272275803e-07 -8.744339855014365e-08 -2.6293181502578033e-09 -1.4790119100180246e-07 -1.973094110989791e-07 -2.021795995086955e-07 1.8267968058092084e-07 1.706827217495918e-07 -3.123106124173834e-07 1.504953118860153e-07 3.299390473889864e-07 7.51578921734424e-07 2.2566225835629525e-06 -6.901394969785859e-06
age2 -2.0296631843333807e-07 -6.832813578497255e-06 1.5979566001477238e-07 -1.158553629631859e-09 -8.225931512021792e-05 6.333302575671377e-06 -1.4764836862123097e-07 1.0661939895305986e-09 6.178616470142133e-09 -5.888832174430787e-09 1.3968778983242621e-09 -6.176953628721014e-09 -1.0051261817438778e-09 -2.5285036590734674e-09 -1.7958546952897036e-09 -5.180713622342201e-10 -2.2455955010292724e-09 8.54278618360368e-09 2.4588682326236903e-09 3.967746221598079e-10 3.1916152697422158e-09 3.4853085260845903e-09 3.516733470201284e-09 -3.4068964197186292e-09 -4.582105201392903e-09 6.5270771209924105e-09 -3.894020909912914e-09 -7.705057722368129e-09 -4.3104889496844676e-09 -5.092378600312091e-08 1.3864182919044177e-07
age3 2.0512690054645054e-09 4.8715432788327246e-08 -1.1585536296319865e-09 8.535961486552641e-12 5.749290236148441e-07 -4.503642083917346e-08 1.067972108332872e-09 -7.838190376202479e-12 -5.661027389680622e-11 4.304628350694545e-11 -8.954140511422865e-12 4.568132724951602e-11 6.438947617038871e-12 2.4057629243074116e-11 9.502419694456784e-12 4.403896097324769e-15 1.7218255979989177e-11 -5.96327319745746e-11 -2.2892943402079943e-11 -5.493525697252053e-12 -2.2798238363187683e-11 -1.8132622727423927e-11 -1.9452009419317186e-11 1.9273613381038064e-11 3.6646441402250195e-11 -4.285786921757627e-11 3.0498097082855106e-11 5.477695662690016e-11 -6.469432221476274e-11 3.735866602823399e-10 -8.417890405979258e-10
sex -3.814076039983157e-05 0.0036697497219155576 -8.22593151202772e-05 5.749290236152515e-07 0.12550559290013355 -0.009369860554171081 0.00021350096507796162 -1.5166762645807793e-06 -2.3624349863337226e-06 -3.1517332999660365e-07 2.2376045135936673e-06 1.7401096148616229e-06 -3.650189836535703e-06 -5.844193817228815e-07 2.9608695629966607e-06 -7.65399296792658e-07 -1.931875711567878e-06 -2.39373714911137e-06 -1.4156675949474157e-06 2.272980592369531e-06 1.5052991155625907e-06 -1.498584525097758e-06 -4.232846145102845e-06 1.471990510606214e-06 1.3476717164614313e-06 -4.057891544544163e-06 3.2647255095868693e-06 1.1108658306242349e-06 2.4708690143033907e-06 5.793987898138523e-05 -6.749792817277878e-05
agesex 3.018380569116519e-06 -0.00027650520829668125 6.333302575681117e-06 -4.503642083924028e-08 -0.009369860554170387 0.0007186187252005225 -1.671500116224887e-05 1.2071281201770758e-07 2.3666080138011021e-07 3.618089547222083e-08 -1.6414519178412555e-07 -1.0574869846986614e-07 2.3684141738737125e-07 -1.8420435931123508e-08 -1.3873575215994598e-07 8.759968861622721e-08 1.4310935753760065e-07 1.93907652457888e-07 9.437646740837584e-08 -1.4794552259641004e-07 -1.6236785554191762e-07 8.02036245762987e-08 2.7836602599958496e-07 -5.4410760420892544e-08 -1.8608104126331014e-07 3.069747269581499e-07 -2.7919403250841624e-07 -1.025842680751891e-07 3.2419947036120067e-07 -3.978390091627406e-06 4.7588765558443665e-06
age2sex -7.673135181603231e-08 6.32311856514671e-06 -1.4764836862128928e-07 1.0679721083332589e-09 0.00021350096507793048 -1.671500116224769e-05 3.9611549619229876e-07 -2.908092231592756e-09 -6.720763738432535e-09 -1.2239857962637173e-09 3.6347209639513154e-09 2.415097898859467e-09 -4.973689787728013e-09 1.380793273437666e-09 2.040477053482992e-09 -2.7559231850970508e-09 -2.824771397691279e-09 -4.273179874677607e-09 -2.444722514140159e-09 2.8989810980218296e-09 4.602654191941378e-09 -7.909156439090358e-10 -6.0720695672256735e-09 -2.7759359464164655e-10 5.495314979967656e-09 -7.445218781981764e-09 6.932627367008277e-09 2.1609342964977243e-09 -2.4753298586227048e-08 8.582877659200369e-08 -9.160424262665269e-08
age3sex 6.448455557357033e-10 -4.4892400681361466e-08 1.066193989531088e-09 -7.838190376205807e-12 -1.5166762645804476e-06 1.2071281201769077e-07 -2.9080922315925636e-09 2.1685216571502855e-11 5.323439580761064e-11 1.3530831858230015e-11 -2.4094271610862146e-11 -1.9967763781043306e-11 3.555687998364046e-11 -1.3785145521231035e-11 -9.71077809615646e-12 2.2311535186309404e-11 1.6178530262196196e-11 2.7896776881228896e-11 1.9261228518965485e-11 -1.7676676420898907e-11 -3.6752631741593555e-11 -6.165601891637599e-13 4.281229831499097e-11 1.3756077558545857e-11 -4.5198976280659616e-11 5.6455330247036944e-11 -5.298353892469862e-11 -1.4219328802187086e-11 3.440839961202852e-10 -6.151141695234663e-10 5.098500505453638e-10
pcs.V3 2.2425123759286438e-07 -1.714497651059799e-07 6.178616470134328e-09 -5.6610273896750064e-11 -2.3624349863231114e-06 2.3666080137930294e-07 -6.7207637384139395e-09 5.3234395807477866e-11 1.3420166579374177e-06 1.1031764792730709e-07 -3.017088857961209e-08 -9.842628733049417e-09 9.021716357630886e-09 1.620581263959336e-08 -7.731564537087026e-09 1.2085019513179141e-08 6.386099666307575e-09 2.316235728626776e-09 -6.575617864597906e-09 7.801432118298385e-09 -2.56203629249308e-09 -1.6182168293453866e-08 -6.164362477442378e-09 -8.441496237898772e-09 2.2082650217574226e-10 -8.933315387809276e-09 9.282558201952663e-09 -2.401437173249881e-10 -4.5864141490079514e-08 2.54365421693487e-07 5.139550871117717e-07
pcs.V4 3.3518113334661964e-07 2.7342452025742777e-07 -5.8888321744400456e-09 4.304628350701205e-11 -3.151733299828317e-07 3.61808954711526e-08 -1.2239857962386624e-09 1.3530831858047992e-11 1.1031764792730672e-07 1.437669363483013e-06 4.3566741926403576e-08 3.628141815462216e-09 1.7095784466938427e-08 -3.015002865220793e-08 -2.9962093194481988e-09 3.042969903067436e-08 -3.7702484352908285e-09 -3.082521810045627e-09 9.238593667735706e-09 -1.1176427384886266e-08 -5.169777057313505e-09 1.7507859654502784e-08 1.5984883500797973e-08 6.562197823919736e-09 1.1956869288379602e-08 7.661628806618695e-10 -8.561588884495345e-09 -5.6333770170413625e-09 -2.2227691376373525e-07 -1.8121438292168332e-07 1.0560430813810223e-07
pcs.V5 -1.9897150640941615e-07 -9.522570329604775e-08 1.3968778983313228e-09 -8.95414051147426e-12 2.237604513580635e-06 -1.6414519178312547e-07 3.6347209639280663e-09 -2.4094271610694464e-11 -3.0170888579611844e-08 4.356674192640338e-08 1.4464845983921473e-06 6.1903309813798004e-09 1.73178337037976e-09 -2.6407827972232462e-08 6.009894542432539e-09 -4.752288428335269e-09 2.301661229482972e-08 1.1238653239954654e-08 1.0035014972776457e-08 1.0201510816206388e-08 1.3766291682628518e-08 1.2245912424140766e-08 -1.3066592774718649e-08 -9.51774466647971e-09 1.1868345857402597e-08 1.2970405809478783e-08 2.2804760892677923e-09 7.461484064986782e-10 1.646060699073692e-08 -4.013875700702754e-07 -4.001876418442999e-07
pcs.V6 -1.1126601013495401e-07 2.496655088983623e-07 -6.176953628717065e-09 4.568132724948745e-11 1.7401096148557818e-06 -1.0574869846941456e-07 2.4150978988489093e-09 -1.9967763780966912e-11 -9.842628733049353e-09 3.6281418154621013e-09 6.190330981379817e-09 1.4290337496679748e-06 1.2237645857842935e-08 -3.969180345161284e-09 1.0133606951315682e-08 -1.2152447552152686e-08 2.7506198971431642e-08 1.0880361584717937e-09 -1.446045892634681e-08 -1.0440177257880188e-08 -1.38364172221949e-09 6.536441216625307e-09 1.5264345758222338e-10 3.789845633745997e-11 2.1835925270714243e-09 6.248699240636669e-09 -3.19656827710024e-08 -1.2500569227787406e-08 -4.315198552767502e-08 -4.4795535774778916e-07 -1.6816165608684945e-07
pcs.V7 -9.618310602633813e-08 3.476518455069854e-08 -1.0051261817370216e-09 6.438947616989638e-12 -3.650189836540941e-06 2.3684141738779948e-07 -4.9736897877385644e-09 3.5556879983720594e-11 9.021716357631295e-09 1.7095784466938778e-08 1.7317833703793704e-09 1.2237645857842735e-08 1.5963745151451131e-06 1.0373692038485683e-08 -4.92477722655e-09 -2.9911076995519795e-08 3.180958122010582e-09 -8.431827248586047e-09 1.3676440408214606e-08 -1.498859304683338e-09 -3.7099958294374653e-10 -6.817391997052006e-09 -1.6720329758429032e-08 1.040873796346195e-08 6.673408942565887e-09 -2.7664143135779495e-08 -1.3457209361500958e-08 6.395676050206551e-09 7.957466306983246e-08 -2.2916498303436547e-07 -7.774122775159613e-08
