 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.014985864879564265 0.01932982916957252 -0.0004948448024183513 4.142253153782903e-06 0.1531724271578299 -0.011468008208355758 0.0002803123642286196 -2.235966223014577e-06 -6.4727883688002465e-06 1.311526397951281e-05 6.372730020524737e-06 -2.478009854764134e-06 1.72582674891977e-07 -1.5804997215718885e-05 -7.524080274828625e-06 -1.7315005596741782e-06 -3.1639844334949763e-06 -7.580916706886687e-06 -1.816428964311481e-05 -1.0735016069128048e-05 2.673142388700328e-06 1.0926884426594042e-05 8.341097132630173e-06 -4.624633272066948e-06 -4.958955780327032e-06 -6.359611541778105e-06 1.5083829761592248e-05 -7.202176434782003e-06 -2.7622897343197646e-05 0.0001598653373858125 0.0012880930643814255 -0.0014534803053361913
age 0.019329829169396205 0.09931081988594535 -0.002353534598876392 1.816216432127575e-05 1.2737156668374232 -0.09239833700110509 0.002185194418302963 -1.6834389369104184e-05 -5.5551540712798955e-05 1.5934022842659554e-05 1.798957503696246e-05 -3.2705038865896232e-06 -1.3614045974959883e-05 -1.0010135284446154e-05 2.68878551261576e-06 1.0613244277488231e-05 9.686897509615327e-06 -1.1623742441409869e-05 1.507399331010141e-05 -1.4185105403028347e-05 1.093726563830387e-05 8.80657273234205e-06 1.7945621939681598e-06 5.3429063026314354e-06 -1.679171626523351e-05 2.4899511318826713e-05 8.848327348730973e-06 2.6148519302231734e-05 -0.00030853338887654706 0.0004469716012610377 -0.000510424839528351 9.453408558580656e-05
age2 -0.0004948448024147192 -0.0023535345988778583 5.6025546141300295e-05 -4.3430300848906224e-07 -0.02996885395804698 0.0021831582207161118 -5.185341564618382e-05 4.0119958265250446e-07 1.2660117739444922e-06 -3.7314246424546825e-07 -4.0609757370432346e-07 7.335015700990386e-08 3.0122927872656965e-07 2.614659307938195e-07 -2.8474097338944186e-08 -2.284986715136108e-07 -2.1130265307495925e-07 3.075880078200672e-07 -2.824250523411059e-07 3.364259921048797e-07 -2.758640414650156e-07 -2.517430167497565e-07 -8.21926836192082e-08 -1.1139796850771678e-07 4.2016944078450076e-07 -5.353517603227321e-07 -2.4504476390943714e-07 -5.68750469091212e-07 6.939130293469904e-06 -1.0398242973728374e-05 1.0780844420798903e-05 -1.5196026330283385e-06
age3 4.142253153761029e-06 1.8162164321284796e-05 -4.343030084890913e-07 3.382604738495681e-09 0.0002296306104739879 -1.6796979176419085e-05 4.0068851780829383e-07 -3.1142437435236805e-09 -9.351785354612907e-09 2.8439849991385157e-09 3.0368900109683374e-09 -5.716785957319085e-10 -2.16856163809838e-09 -2.2753323067737388e-09 -1.413950822162665e-10 1.5273634834942692e-09 1.4973869317361137e-09 -2.6155603893628868e-09 1.5041867783685127e-09 -2.6319507933794962e-09 2.2692228368186096e-09 2.259887355749274e-09 9.316361714624346e-10 6.737384406460456e-10 -3.3050731934485193e-09 3.6927779999765882e-09 2.259520884251864e-09 3.9448222280937795e-09 -5.1723115731258935e-08 7.942882262904517e-08 -6.827579399821096e-08 1.403179342894532e-09
sex 0.1531724271529652 1.2737156668305634 -0.029968853957863723 0.00022963061047241595 33.042370917421714 -2.372321212496676 0.055428873936839186 -0.00042121701448366523 -0.0006386205482118372 0.0004981585522827809 0.0005249256757320096 -0.00012588327285035326 -0.00038721268169234803 -0.00019210807411185638 0.00015859454540112505 0.00036517530568629423 -6.242075236915082e-06 0.00010443367581544974 7.717487048802539e-05 -0.0003750323557589387 2.4709775577642968e-05 -0.00012555084739746274 -0.0003163171465998704 0.00036982655546073857 -0.00018541596651012736 0.0004564457122451238 -7.099865033118118e-06 0.0002535744381895078 -0.007946446035508408 0.007578425622280783 -0.0005006573919966416 -0.006484550893565481
agesex -0.011468008207953646 -0.09239833700061317 0.0021831582207026312 -1.6796979176301337e-05 -2.3723212124972126 0.1711238402387872 -0.004017266310392279 3.067228140057866e-05 4.4850300403311526e-05 -3.4923575387452484e-05 -3.5902416258589605e-05 8.22155148891044e-06 2.7230747583158693e-05 1.2389537925900814e-05 -1.0462853731501367e-05 -2.5045121782118144e-05 9.976883597986612e-08 -6.501242193401253e-06 -5.2967046160722674e-06 2.555280597242205e-05 -2.7804080109347234e-06 8.15019009945041e-06 2.1540019867912156e-05 -2.506822939603534e-05 1.3423563351128382e-05 -3.0628399174515266e-05 -3.211685865117542e-07 -1.8413128253348403e-05 0.0005476335187915086 -0.0005054759171856073 0.0002318528402488951 0.00018145804755157247
age2sex 0.0002803123642209601 0.002185194418290455 -5.18534156458585e-05 4.0068851780555966e-07 0.05542887393686548 -0.004017266310393268 9.477696952030402e-05 -7.27321827584466e-07 -1.0255629467307974e-06 7.851675550513381e-07 7.992514700226188e-07 -1.6869136470138403e-07 -6.264714905287435e-07 -2.5452365086639436e-07 2.175671300122838e-07 5.492601001771677e-07 1.3131273718256902e-08 1.285656955551974e-07 1.1151433114053221e-07 -5.560409053133449e-07 9.627394171777595e-08 -1.6941602592621216e-07 -4.777753664126457e-07 5.428233802595562e-07 -3.085488030345059e-07 6.631825631554864e-07 2.2757911360717443e-08 4.3472987862170165e-07 -1.2344799860761127e-05 1.1108336954393135e-05 -1.1904880783565203e-05 4.129743646419355e-06
age3sex -2.235966222962579e-06 -1.6834389369003492e-05 4.0119958264992185e-07 -3.1142437435022677e-09 -0.0004212170144839767 3.0672281400594226e-05 -7.273218275846544e-07 5.611789597882923e-09 7.589287881265428e-09 -5.6392832191369395e-09 -5.797181216285102e-09 1.1084900319304628e-09 4.689130224694785e-09 1.66336824699344e-09 -1.363350272104447e-09 -3.842786384698007e-09 -2.7053484195443366e-10 -8.122593629697918e-10 -7.206641477707362e-10 3.841982401568073e-09 -1.0420815477192946e-09 1.1628798269903572e-09 3.4001324366079594e-09 -3.749257306450453e-09 2.186671928875514e-09 -4.654843573082626e-09 -3.2095729507649843e-10 -3.344745073137967e-09 9.166378184613859e-08 -8.051107243115746e-08 1.5433818610848838e-07 -1.0873586403467532e-07
pcs.V3 -6.472788368731423e-06 -5.555154071278253e-05 1.2660117739438764e-06 -9.351785354606508e-09 -0.0006386205482137446 4.485030040345602e-05 -1.0255629467343545e-06 7.589287881293866e-09 6.789954650246651e-06 5.434557883230356e-07 1.1517608386849836e-07 -1.0589264512087326e-07 4.0580036538055864e-08 2.2495541762658775e-07 -2.477108620539642e-07 1.597775545469851e-07 -3.728653227882692e-07 2.132129068215128e-08 6.995279260337798e-08 -2.1435898477405615e-09 1.32878283443373e-07 8.339152083045534e-08 1.3021260608000072e-08 1.9010160141443303e-08 -8.327996214967714e-08 -7.819111446196395e-08 3.0235515725688945e-07 -1.3837345307522282e-07 2.0065655560439775e-06 -3.3195031360729987e-06 -2.371369493550615e-05 2.909726768582481e-05
pcs.V4 1.3115263979456154e-05 1.5934022842518716e-05 -3.731424642419246e-07 2.843984999109499e-09 0.0004981585522807928 -3.4923575387299185e-05 7.851675550474921e-07 -5.639283219105604e-09 5.434557883230678e-07 6.497535176391226e-06 2.036571561990428e-07 2.547880529917652e-07 -2.538220384486071e-07 -1.3559145210764194e-07 -2.155510707674411e-08 2.6340349801135074e-07 1.5270856619109946e-07 -2.0584517717730282e-07 1.310032569555002e-07 9.029537691778306e-09 -3.3270511258417477e-07 1.6452221138359925e-07 1.4827057888693235e-07 -9.156738142222637e-08 1.9515520913514725e-07 1.6567190918281138e-07 4.8851266001378616e-08 -1.4571565196567178e-07 -3.626927364903958e-07 -6.136613024153595e-06 7.038957265474739e-07 8.378665439313293e-06
