 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.028194756237638112 0.01046272913641577 -0.0003374882785822022 3.45833399687704e-06 0.04829015909597018 -0.004961290368304974 0.00016122244684937598 -1.6697825986554217e-06 3.784683349546718e-06 2.815936556755584e-06 2.460269490777634e-06 -7.0164760424605324e-06 3.222532775321892e-06 -1.4380119605342025e-05 3.4893221836825988e-06 8.153557937811545e-07 -3.494369856906683e-06 -3.839666041139807e-06 -1.9114178886949057e-05 -5.010793754378981e-06 -6.076393511993009e-06 -9.44173422361598e-08 4.589114479805966e-07 5.239835971866152e-07 6.128231215159423e-06 -6.002530903758822e-07 1.539707864409862e-05 -9.363018830259426e-06 -0.00010386579673733866 6.831846015264017e-05 -0.0002296390580336873 6.66389678364093e-05 -0.0001265828709778526 0.00039963198799142225 -4.1181340687199335e-05
age 0.010462729136406428 0.008067855696803483 -0.000243141751693969 2.318850911163398e-06 0.07864908293429483 -0.007549234898181871 0.00022729301388272762 -2.1667087766301366e-06 3.7723501934703817e-06 -1.8648087310374898e-06 -5.578980716417079e-06 3.400049601484732e-07 9.229575210616774e-07 -6.851334796386583e-07 1.8666931543332746e-06 -4.02571022651885e-08 1.385100133486591e-07 -3.825653265823825e-06 -4.909889693739679e-06 2.0085349920997964e-06 -2.103552672594016e-06 -1.627739716022773e-06 4.1558558607046325e-07 1.0851767222473665e-06 9.088163378933533e-07 -3.6100947502552027e-06 2.2517668595320175e-06 -6.349413935088393e-07 6.0252532690055755e-06 1.4449198443924972e-05 -0.00011719912234126556 8.62480128386755e-05 -0.00010442245562793215 0.0002125435820615511 -7.195553554843845e-05
age2 -0.0003374882785822305 -0.00024314175169434885 7.4095479229158585e-06 -7.141688921553948e-08 -0.002346163764368097 0.00022767273885944072 -6.929965826085528e-06 6.675402135207442e-08 -1.3098626495984544e-07 8.13167983406315e-08 1.5486774208145566e-07 2.0371879233735064e-10 -2.6931506982116823e-08 2.372035674848865e-08 -3.997675928167872e-08 1.2220014222148609e-08 -3.3671646168567733e-09 1.0137984381165536e-07 1.8349250434922458e-07 -6.120166913840261e-08 5.580378794396509e-08 3.476098992913261e-08 -7.410009801430231e-09 -1.200217075083819e-08 -3.969592408154999e-08 1.0154761869610318e-07 -8.917530077435885e-08 4.1103212215563786e-08 4.622252210909247e-09 -2.886856148693604e-07 3.31163209367302e-06 -2.5676600569753037e-06 2.6557386999313234e-06 -6.400963574718608e-06 2.2789052056537e-06
age3 3.4583339968670217e-06 2.3188509111545796e-06 -7.1416889215196e-08 6.957834587583835e-10 2.2194257428543503e-05 -2.1748188921190948e-06 6.688975697649708e-08 -6.51178165948932e-10 1.4004303957097347e-09 -9.190593599277249e-10 -1.3674017001439892e-09 -1.1950391230520316e-10 2.1836115916326753e-10 -2.942132262223549e-10 2.4477469667429416e-10 -1.5460518013911964e-10 3.104539829185452e-11 -8.193526281421261e-10 -2.0872981475813188e-09 5.726681934802192e-10 -4.736562932583286e-10 -2.5721196454785325e-10 1.783976858837398e-11 -6.223351177084132e-11 5.275320397789865e-10 -8.934142253851944e-10 1.1078043710667227e-09 -5.656905310872008e-10 -1.3201574160932686e-09 1.5478871259149364e-09 -3.130380664157475e-08 2.332607096895384e-08 -2.1423934469416748e-08 6.086660335364765e-08 -2.133909316019079e-08
sex 0.048290159095377164 0.07864908293381398 -0.002346163764354043 2.2194257428415127e-05 1.651844914630739 -0.15522874362904124 0.0045704537443619206 -4.253778510677274e-05 6.974246951967012e-05 -4.449515465436621e-05 -6.327139872487088e-05 2.4884625115329666e-05 -6.321519644423228e-05 0.00010646044198790859 -1.298447048355429e-05 9.835639941192738e-06 1.2790913588020142e-05 1.6745099557283007e-05 8.094456943214816e-06 8.462691517086944e-05 1.5681825591126443e-07 -2.7461933300861094e-05 -3.4679126165777476e-05 -5.731350570042443e-05 -1.7810909125468176e-06 -3.035058784725795e-05 2.338380374960699e-05 4.4104357211073536e-05 0.0013848968262635745 -0.0017487489141436753 0.0011214590721022797 0.0013330509642054192 0.0009397389171519608 -8.083904421936893e-05 -0.003096433349471038
agesex -0.004961290368281215 -0.007549234898179724 0.00022767273885934813 -2.174818892117861e-06 -0.15522874362904393 0.014773425042366594 -0.00043993182739877744 4.1359114814013955e-06 -6.911235554239749e-06 4.806766881899954e-06 6.508437578012201e-06 -2.435217039655403e-06 5.727765666010954e-06 -1.0595441052927845e-05 1.7947149440417644e-06 -6.30833841472806e-07 -1.8773499426316423e-06 -1.8554649921519108e-06 3.0087102540284806e-07 -8.288947332071872e-06 -7.934560139409266e-07 2.2542605659227494e-06 2.914949216444307e-06 6.294088314209713e-06 -6.413959784375426e-07 3.013901470482873e-06 -2.162963122852918e-06 -3.826458003937251e-06 -0.0001277614929293531 0.00016181755732094983 -9.9146988590889e-05 -0.00014576093338354476 -6.379920932590716e-05 2.0289547546293755e-06 0.0002803736241379011
age2sex 0.0001612224468469958 0.00022729301388060085 -6.929965826024248e-06 6.68897569759453e-08 0.004570453744362103 -0.00043993182739878687 1.3249723611568732e-05 -1.2591756445768518e-07 2.1653873037890442e-07 -1.638955372116624e-07 -2.0867659805340832e-07 7.635584788624574e-08 -1.6749894410799844e-07 3.2708909440934455e-07 -6.832057944101313e-08 1.1449121968701093e-08 7.511609452516008e-08 6.598435343099444e-08 -4.918417802083104e-08 2.5305220099649264e-07 4.474852636457778e-08 -5.7307236186296414e-08 -8.123540635026316e-08 -2.0856263675267405e-07 4.134567751035799e-08 -9.551962167556501e-08 6.484505633139445e-08 1.0279433548452896e-07 3.705604514901246e-06 -4.663878323457109e-06 2.6162349661123683e-06 4.504947879941414e-06 1.5652021718492825e-06 1.2775525095821116e-07 -7.828618333283783e-06
age3sex -1.6697825986404427e-06 -2.166708776620049e-06 6.675402135177585e-08 -6.511781659461618e-10 -4.25377851067757e-05 4.135911481401606e-06 -1.259175644576889e-07 1.2099388406023842e-09 -2.1855459087710784e-09 1.7493933502080497e-09 2.1070484355035663e-09 -7.397610609959747e-10 1.56720919619075e-09 -3.1539020046520814e-09 7.936758577144803e-10 -6.944977011281138e-11 -8.60511481776264e-10 -7.372686773798603e-10 8.560473734931315e-10 -2.429916070492635e-09 -5.998991521585861e-10 5.100288916039468e-10 6.868488464412066e-10 2.1138717760190956e-09 -6.16628732348299e-10 9.378028709338668e-10 -7.039657722140153e-10 -8.841152350587185e-10 -3.400222216730719e-08 4.2463598297899674e-08 -1.9367943767777226e-08 -4.062491137712499e-08 -1.4720320200492991e-08 -3.413622079121998e-09 6.744024937641717e-08
pcs.V3 3.7846833495232288e-06 3.7723501934567987e-06 -1.3098626495944064e-07 1.4004303957059497e-09 6.974246951970626e-05 -6.911235554243075e-06 2.165387303789988e-07 -2.185545908771903e-09 3.7595008902083127e-06 1.0365086996716138e-07 -7.457934557304831e-08 -6.488720106534817e-08 1.095449112149797e-07 9.64603787395484e-08 -4.611516094219679e-09 9.096248793030814e-08 -8.789652835785812e-08 1.3604528573733802e-07 -1.0983393273859361e-07 -2.291634551974698e-08 4.416510782416385e-08 -1.653982799453054e-08 -1.4843673501436794e-07 4.735186711976477e-08 4.955897589759015e-08 -3.224991290728019e-08 1.2827246180165128e-07 6.203162105182171e-08 3.787672803356196e-08 -4.254178292020271e-06 -2.544172281538008e-06 1.7484888817730413e-06 8.065172528020235e-06 4.752224512391037e-06 2.344092403941162e-06
pcs.V4 2.8159365567663925e-06 -1.8648087310344407e-06 8.1316798340536e-08 -9.190593599268093e-10 -4.44951546544631e-05 4.8067668819091415e-06 -1.6389553721193428e-07 1.749393350210574e-09 1.0365086996715811e-07 3.5160249788445584e-06 3.527775593076163e-08 4.921162713504521e-08 8.352351584567374e-08 -1.6944026360405492e-08 -1.010828845788866e-07 1.831381303989879e-08 8.395235678960662e-08 -5.7119995112269446e-08 3.081057968013397e-08 -1.0165203594949635e-07 -1.9548748330882584e-07 9.083537970544021e-08 1.0977990741594456e-07 5.7609602059609345e-08 1.2165699652188845e-07 6.951012529343577e-08 -5.147702667510585e-08 3.6569478638767876e-08 -1.228753509511481e-06 -2.0741720055351033e-06 -4.305049910944598e-07 1.9025885074518312e-06 8.465978221566103e-07 2.2496364890620457e-06 -2.815216161324362e-06
pcs.V5 2.4602694907919737e-06 -5.578980716414641e-06 1.5486774208142493e-07 -1.3674017001441774e-09 -6.327139872537639e-05 6.508437578060672e-06 -2.0867659805486238e-07 2.1070484355173153e-09 -7.457934557307092e-08 3.527775593077524e-08 3.222691040892002e-06 7.337028122749967e-08 2.1095603611790813e-08 -1.7418469401081454e-08 -2.6326355643801385e-08 -8.002687987155862e-08 3.3352673064201345e-08 8.313925375852313e-08 -3.177589115754447e-08 -4.265110748869173e-08 -2.3565663584543157e-08 -6.00842053124394e-08 -1.0589948395211172e-07 -1.6426421054553558e-07 1.1877580950655983e-07 1.0838501468105201e-07 7.766493308582932e-08 3.64947337789914e-08 -4.910639946114901e-07 -4.221648143955991e-06 -1.1854383918324468e-06 2.975008262802975e-06 9.407961683615282e-07 2.6564652820699156e-07 7.525959924016781e-07
pcs.V6 -7.016476042471774e-06 3.400049601397226e-07 2.0371879259172026e-10 -1.1950391230752144e-10 2.488462511533769e-05 -2.4352170396559974e-06 7.635584788625835e-08 -7.397610609960392e-10 -6.488720106534885e-08 4.921162713504702e-08 7.337028122750807e-08 3.081199079465025e-06 4.6508528677497984e-08 8.94677541962691e-08 6.933904225694132e-10 -9.355964025342762e-08 1.0625443911481849e-07 -6.746248699168767e-08 -4.749035356693311e-08 -6.688674802939868e-08 2.6502580177305e-08 7.537012148592943e-08 -8.284316106580546e-08 2.797564876007921e-08 -3.098115480228264e-08 1.011104444727038e-08 -1.235881827681848e-07 4.045290826571423e-08 -2.7207017571242213e-07 9.891382338664398e-07 1.0017253390472168e-06 -3.1107536805149635e-06 -2.4071255788731695e-06 -1.789884967037584e-06 -1.0419755278836218e-06
pcs.V7 3.2225327753613058e-06 9.229575211030797e-07 -2.6931506983367645e-08 2.1836115917521837e-10 -6.321519644365542e-05 5.727765665955064e-06 -1.6749894410630414e-07 1.5672091961745328e-09 1.0954491121500963e-07 8.352351584564843e-08 2.1095603611744815e-08 4.65085286775079e-08 3.733770355274814e-06 5.670196960262012e-08 -4.089453982601493e-08 -1.2864085102062365e-07 -9.257181434325876e-09 -1.0862031052014515e-07 -7.686907642309315e-08 -1.1613579334380606e-07 8.679615407224812e-08 -6.539019245483589e-08 -1.356753945220353e-07 -5.038912960739513e-08 2.270605488902717e-08 1.754082554934725e-08 -4.41588192576914e-08 -3.290327992627749e-08 -2.840834305292411e-07 4.339902323374604e-06 -6.772948503023999e-07 -4.446092758432622e-06 -2.583293180604286e-06 -4.420734256544173e-06 3.9907526185004455e-06
pcs.V8 -1.4380119605402432e-05 -6.851334796942817e-07 2.372035675013978e-08 -2.942132262377615e-10 0.00010646044198757109 -1.059544105289443e-05 3.2708909440830963e-07 -3.1539020046419567e-09 9.646037873952725e-08 -1.694402636038361e-08 -1.741846940102828e-08 8.946775419626341e-08 5.670196960259005e-08 3.6150322728322013e-06 9.227334854871e-08 7.718581511571617e-08 8.980259045596565e-08 2.484652614382498e-07 -6.23953024815956e-08 -2.031005007295419e-07 -4.91446540657315e-08 -6.062633716388532e-08 4.910191355455841e-08 9.541615958212403e-08 1.2180409607436293e-07 7.964999918009793e-08 -1.2417062690824482e-08 -5.0526362472202334e-08 1.2649269409414941e-08 1.01075298289106e-06 -6.059750456237706e-07 2.7103435491769062e-06 -2.298942036665135e-06 2.2879415242921417e-06 -2.020162143738374e-06
pcs.V9 3.489322183704729e-06 1.866693154354379e-06 -3.9976759282313686e-08 2.4477469668031345e-10 -1.298447048335219e-05 1.7947149440218862e-06 -6.832057944040126e-08 7.93675857708535e-10 -4.6115160942081705e-09 -1.0108288457889683e-07 -2.632635564381941e-08 6.933904225725082e-10 -4.089453982601254e-08 9.227334854871815e-08 3.5521976614859004e-06 3.427580229517297e-08 4.438397688733406e-08 -6.823433986421553e-08 -4.631424937487724e-08 -1.7439720094670798e-07 6.054047232130758e-10 -3.575633601147268e-08 4.664366930988177e-08 -6.372846728711743e-08 -1.4818020023829655e-07 -1.2108325870183107e-07 7.485891655612287e-09 4.370932061867647e-09 5.606045026679311e-07 1.304463726119647e-06 2.024945512084435e-06 -2.937228498922598e-06 1.6487170659642216e-06 -1.5040538741982797e-06 -2.2154334904714002e-06
pcs.V10 8.153557937774449e-07 -4.025710227019486e-08 1.2220014222300008e-08 -1.5460518014056826e-10 9.835639941103538e-06 -6.308338414642263e-07 1.1449121968442854e-08 -6.944977011035789e-11 9.096248793030366e-08 1.8313813039902195e-08 -8.002687987155323e-08 -9.35596402534293e-08 -1.2864085102062156e-07 7.718581511570967e-08 3.427580229517425e-08 3.7397920959518173e-06 -5.724881533826059e-09 3.798778317266311e-08 3.760310617147586e-08 -4.962406702677182e-09 -6.78639205988247e-08 -3.210475383156236e-08 1.8758458300634345e-07 4.079074142951264e-08 3.4573055869804338e-09 3.378729891201927e-08 6.257390232443833e-08 -1.5368110440152642e-08 1.293857434810666e-07 -3.0830023825711093e-06 2.2335196698806328e-07 1.6220063166310213e-06 2.1851147683216716e-06 -1.2722879745230978e-06 -1.1426305957607868e-06
pcs.V11 -3.4943698569218267e-06 1.3851001333658576e-07 -3.3671646164970023e-09 3.104539828848029e-11 1.2790913587957971e-05 -1.8773499426255011e-06 7.511609452497001e-08 -8.60511481774402e-10 -8.789652835786201e-08 8.395235678961072e-08 3.335267306421283e-08 1.0625443911481792e-07 -9.257181434334462e-09 8.980259045596942e-08 4.438397688733043e-08 -5.724881533824612e-09 3.678997988749044e-06 1.1313061061322827e-07 5.9334193425852245e-08 -9.086423136608579e-08 8.301454402498086e-08 -1.7760380577862896e-07 -4.758878573216765e-08 1.2654936601850575e-07 -1.1926926833094427e-07 8.566635051858055e-08 -8.761923596365809e-08 1.1649156064807123e-07 -1.1331351094074739e-06 2.396570962265112e-07 1.705302727012861e-06 -1.6980400073916744e-06 3.5979660668197988e-06 -3.89914151276274e-06 8.983904166773008e-07
pcs.V12 -3.839666041171977e-06 -3.825653265860612e-06 1.0137984381278398e-07 -8.193526281530769e-10 1.674509955663136e-05 -1.8554649920886838e-06 6.598435342907492e-08 -7.372686773614748e-10 1.360452857373047e-07 -5.711999511224297e-08 8.313925375856202e-08 -6.746248699169835e-08 -1.0862031052013092e-07 2.4846526143820886e-07 -6.823433986420827e-08 3.798778317266331e-08 1.131306106132168e-07 3.6050120042075706e-06 -2.0328624715639384e-07 -2.174985900110225e-08 4.370405223485165e-08 -9.977748432152347e-08 -4.957334753438981e-08 -9.594880842098833e-08 -1.0450343916064138e-07 -2.7378116356626705e-08 -2.8998859463756705e-08 5.824683278683346e-08 1.1500901287650996e-06 -2.919989703087285e-06 -2.8155907271095685e-06 1.6970681158595894e-06 4.7194906118254616e-07 4.534474099951561e-06 2.8274666849586917e-06
pcs.V13 -1.911417888694821e-05 -4.909889693745048e-06 1.8349250434939997e-07 -2.087298147583126e-09 8.094456942994296e-06 3.008710254245026e-07 -4.918417802149457e-08 8.560473734995326e-10 -1.0983393273860572e-07 3.0810579680142944e-08 -3.177589115753801e-08 -4.7490353566937674e-08 -7.686907642307708e-08 -6.239530248162198e-08 -4.631424937486702e-08 3.7603106171474955e-08 5.933419342584511e-08 -2.032862471564092e-07 3.7986418994713484e-06 -9.797212439587609e-08 7.658372746947317e-08 6.073306947786776e-09 -1.5611921463751679e-07 -1.9011299739590937e-08 -2.1873579771789683e-07 2.836607352914e-08 -2.1433083734316722e-08 -3.609131811060657e-08 1.2886214832263402e-07 -3.4840525277951946e-07 -2.929864571988407e-06 -1.7646697489349554e-06 2.41912578215845e-07 4.063850737906803e-06 2.214902363966777e-06
pcs.V14 -5.010793754414647e-06 2.0085349920701697e-06 -6.120166913752047e-08 5.726681934719518e-10 8.462691517069641e-05 -8.288947332054906e-06 2.530522009959714e-07 -2.4299160704875637e-09 -2.2916345519757835e-08 -1.0165203594948423e-07 -4.2651107488655385e-08 -6.688674802940167e-08 -1.1613579334383205e-07 -2.0310050072953545e-07 -1.743972009467165e-07 -4.962406702672525e-09 -9.086423136608574e-08 -2.174985900106865e-08 -9.797212439585983e-08 3.6287487964104807e-06 -7.12865419902168e-08 4.57247841200424e-09 -4.786818423041082e-08 -1.3259057340777726e-07 3.879165125995479e-08 -1.0457186687655391e-07 -8.732719390106626e-08 9.570807342226572e-08 -3.679048860063494e-08 -3.010279079327889e-07 7.348259794801004e-07 -1.5536832193629723e-06 -1.326837127985585e-06 -4.669290084533582e-06 3.3641858615823205e-07
pcs.V15 -6.076393512011608e-06 -2.1035526726130853e-06 5.580378794454653e-08 -4.736562932639362e-10 1.5681825562100445e-07 -7.934560139127403e-07 4.4748526363721354e-08 -5.998991521503736e-10 4.416510782414892e-08 -1.9548748330881383e-07 -2.356566358452426e-08 2.650258017730057e-08 8.679615407225183e-08 -4.914465406574688e-08 6.054047232146781e-10 -6.786392059882439e-08 8.30145440249762e-08 4.3704052234855014e-08 7.658372746948176e-08 -7.128654199023073e-08 3.7390871571095275e-06 -6.626679067346397e-08 -9.04319858603959e-08 -2.6390212366741968e-08 2.8286517063810772e-08 -1.706381816997276e-07 -3.387494833395463e-08 -1.047867781665815e-07 4.354110868477594e-07 1.9970661032737148e-06 -1.220267546585835e-06 -3.446485650944236e-06 5.496209789121996e-07 7.829075350912414e-07 5.6487753389443165e-06
pcs.V16 -9.441734223024099e-08 -1.6277397160178152e-06 3.476098992899329e-08 -2.572119645466507e-10 -2.7461933300908518e-05 2.254260565927347e-06 -5.7307236186435764e-08 5.100288916052735e-10 -1.6539827994532332e-08 9.083537970544085e-08 -6.008420531244355e-08 7.537012148592886e-08 -6.539019245482723e-08 -6.062633716389217e-08 -3.575633601146972e-08 -3.2104753831563504e-08 -1.776038057786308e-07 -9.97774843215319e-08 6.073306947785578e-09 4.572478411999605e-09 -6.626679067346814e-08 3.6804821731143865e-06 1.7054153791679888e-08 -2.626070294778197e-08 -1.5221380361453687e-07 -7.550328193352725e-08 -1.4149563854350387e-07 -5.9210475854346754e-08 1.0363394625738836e-06 1.8221868674238455e-06 -7.454691520805174e-07 7.306953434223865e-07 -2.7616998388547505e-06 7.792335622829691e-06 -6.247763673021462e-06
pcs.V17 4.589114480037963e-07 4.1558558609443264e-07 -7.410009802141847e-09 1.783976859504249e-11 -3.467912616552802e-05 2.914949216420266e-06 -8.123540634953784e-08 6.868488464342921e-10 -1.484367350143553e-07 1.0977990741593405e-07 -1.058994839521324e-07 -8.284316106580138e-08 -1.3567539452203392e-07 4.910191355457015e-08 4.664366930988173e-08 1.8758458300634244e-07 -4.758878573216474e-08 -4.957334753439791e-08 -1.5611921463752375e-07 -4.786818423040054e-08 -9.043198586039891e-08 1.7054153791676006e-08 3.820356907193934e-06 1.1207794541932221e-07 2.0832734702443346e-07 6.893439445437468e-08 -6.435354288502872e-08 -2.1824932799023555e-07 -7.859025556803031e-07 2.0741622823706296e-06 3.988312460237837e-06 4.3795710596875785e-07 -7.212469976321368e-07 -2.757078903036389e-06 -2.6852509030405397e-06
pcs.V18 5.239835972311105e-07 1.085176722290052e-06 -1.200217075212573e-08 -6.22335117585838e-11 -5.731350569993165e-05 6.294088314161892e-06 -2.0856263675122086e-07 2.1138717760051374e-09 4.735186711979113e-08 5.760960205958623e-08 -1.6426421054558204e-07 2.7975648760086993e-08 -5.038912960738514e-08 9.541615958214083e-08 -6.37284672871146e-08 4.079074142950965e-08 1.2654936601851162e-07 -9.594880842101245e-08 -1.9011299739611054e-08 -1.3259057340775844e-07 -2.639021236675046e-08 -2.6260702947790498e-08 1.1207794541932435e-07 3.579066086600199e-06 -9.488442981871687e-08 2.389332083238753e-08 -5.3887262486847965e-08 1.3029384957100987e-07 5.448660542502088e-08 2.52739425996991e-06 9.34214797947623e-07 -7.52685125624855e-07 -2.1331832732926723e-06 3.52709895025038e-06 -6.105181685562842e-07
pcs.V19 6.128231215149799e-06 9.088163378854168e-07 -3.969592408131547e-08 5.275320397768068e-10 -1.781090912585992e-06 -6.413959784337835e-07 4.1345677510244427e-08 -6.166287323472117e-10 4.955897589758825e-08 1.2165699652189056e-07 1.1877580950656575e-07 -3.098115480228282e-08 2.270605488902243e-08 1.2180409607436626e-07 -1.4818020023829965e-07 3.4573055869809933e-09 -1.192692683309438e-07 -1.0450343916063412e-07 -2.1873579771789286e-07 3.8791651259954715e-08 2.8286517063813916e-08 -1.522138036145355e-07 2.0832734702443205e-07 -9.488442981872063e-08 3.623494965238245e-06 1.26737069819863e-07 1.4239072841480414e-07 -4.055839081927483e-09 6.978634395895224e-07 -4.585289027179372e-07 -7.877256600354609e-07 -2.722668427799988e-06 2.1650267069707172e-06 -2.592972414047555e-06 2.5684071593727347e-07
pcs.V20 -6.002530903738272e-07 -3.6100947502584575e-06 1.0154761869621368e-07 -8.934142253863873e-10 -3.035058784747109e-05 3.0139014705035303e-06 -9.551962167619118e-08 9.378028709398453e-10 -3.224991290729053e-08 6.951012529344229e-08 1.0838501468105217e-07 1.0111044447266973e-08 1.7540825549366966e-08 7.964999918007461e-08 -1.2108325870182268e-07 3.378729891201716e-08 8.566635051857485e-08 -2.7378116356644228e-08 2.8366073529139283e-08 -1.0457186687656976e-07 -1.7063818169973653e-07 -7.550328193352578e-08 6.893439445438356e-08 2.389332083240857e-08 1.267370698198594e-07 3.4929517014182326e-06 1.3238566862811762e-07 1.6277096420265046e-07 -1.7759012731397523e-06 1.287099134891044e-07 1.5117139714220255e-06 -1.9642411077980066e-06 2.433317083574236e-06 -2.3140613040580144e-07 -1.4428610887138776e-07
pcs.V21 1.5397078644080155e-05 2.2517668595132286e-06 -8.917530077380808e-08 1.1078043710616459e-09 2.3383803749475836e-05 -2.162963122840382e-06 6.484505633101862e-08 -7.039657722104524e-10 1.2827246180164485e-07 -5.147702667510055e-08 7.766493308584191e-08 -1.2358818276818684e-07 -4.415881925769492e-08 -1.241706269082719e-08 7.485891655610099e-09 6.257390232443902e-08 -8.761923596365844e-08 -2.8998859463748062e-08 -2.143308373431128e-08 -8.732719390107044e-08 -3.387494833395069e-08 -1.4149563854350152e-07 -6.435354288503005e-08 -5.3887262486850215e-08 1.4239072841480372e-07 1.3238566862812357e-07 3.672213812185439e-06 4.984429380372113e-08 7.355065200073452e-07 -2.165662459538425e-06 -3.4015659454940224e-06 -1.5269371680113446e-07 3.2975241948169934e-06 3.2711413381957092e-06 1.7972801654938417e-06
pcs.V22 -9.36301883028147e-06 -6.349413935311972e-07 4.1103212216224234e-08 -5.656905310933358e-10 4.410435721091783e-05 -3.826458003921906e-06 1.0279433548405647e-07 -8.841152350541269e-10 6.203162105181245e-08 3.656947863877673e-08 3.6494733779010856e-08 4.045290826571125e-08 -3.290327992628434e-08 -5.052636247220842e-08 4.370932061867328e-09 -1.536811044015071e-08 1.1649156064806879e-07 5.8246832786843856e-08 -3.609131811059877e-08 9.570807342226039e-08 -1.0478677816657798e-07 -5.9210475854344755e-08 -2.1824932799023833e-07 1.3029384957100873e-07 -4.05583908192907e-09 1.6277096420265843e-07 4.984429380372141e-08 3.6457333649075806e-06 -1.9491381362959528e-07 -1.81063323868439e-07 -1.7221787467533384e-06 -5.725968139160401e-06 3.6804882875504928e-06 -3.2313855857812572e-06 5.395832557984847e-06
proband -0.0001038657967379725 6.025253268404507e-06 4.622252228897051e-09 -1.3201574162627568e-09 0.0013848968262582461 -0.00012776149292883374 3.705604514885398e-06 -3.4002222167154435e-08 3.78767280332613e-08 -1.228753509511193e-06 -4.910639946108205e-07 -2.720701757125167e-07 -2.8408343052951374e-07 1.2649269409290743e-08 5.60604502667866e-07 1.2938574348113056e-07 -1.133135109407532e-06 1.1500901287655342e-06 1.288621483229009e-07 -3.679048860081235e-08 4.354110868479255e-07 1.036339462573983e-06 -7.859025556804041e-07 5.4486605424890374e-08 6.978634395894904e-07 -1.7759012731394677e-06 7.355065200073759e-07 -1.9491381362956518e-07 0.00058449454837572 -0.0002773583968470796 -0.0003445082418278769 -3.3544378850350345e-05 -2.8012957963196065e-05 5.81913854266642e-05 4.259770087628211e-05
paternal 6.831846015365444e-05 1.4449198444952836e-05 -2.8868561489984767e-07 1.5478871261991737e-09 -0.0017487489141358092 0.00016181755732018062 -4.663878323433562e-06 4.2463598297672166e-08 -4.254178292019813e-06 -2.0741720055355166e-06 -4.2216481439568925e-06 9.891382338665764e-07 4.3399023233749084e-06 1.0107529828913428e-06 1.3044637261196986e-06 -3.083002382571192e-06 2.396570962266269e-07 -2.9199897030877975e-06 -3.4840525277989396e-07 -3.0102790793250225e-07 1.997066103273538e-06 1.8221868674237212e-06 2.0741622823707367e-06 2.527394259969993e-06 -4.5852890271787e-07 1.2870991348872167e-07 -2.165662459538446e-06 -1.8106332386843773e-07 -0.0002773583968470784 0.002398679894259729 0.00026841009345267037 -0.0019901876565772535 -0.0016447932238804995 -6.529639486094843e-05 -0.00015861875392750248
