 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.012623299592704851 0.004627866333051682 -0.00014621562199782648 1.4659906844999065e-06 0.012939840241395061 -0.0012480451878248218 3.7746559131967764e-05 -3.6253824924057664e-07 -1.0772771627969477e-06 2.872778540726963e-06 1.6823785351734824e-06 -1.1499779530762755e-06 9.533362606013072e-07 -1.0327599767291238e-05 -3.791900961281586e-06 -2.2862049286290976e-06 -1.6983238694313193e-06 -4.5537049632385774e-06 -1.3215443770721138e-05 -5.861605060190919e-06 1.4799018561132512e-07 3.215854832376515e-06 5.300301826628745e-06 -1.733068019678341e-06 -1.4479289435901037e-07 -4.707650323295731e-06 8.9374095493972e-06 -6.289154493531509e-06 -3.391060240058243e-05 5.394700916766076e-05 0.00011798099019980479 -0.00012113973527895158
age 0.004627866332969102 0.00522161886790503 -0.00015130920272420897 1.3797488828217121e-06 0.05307895504161078 -0.004919859220090474 0.00014226223346341693 -1.294880623265585e-06 -9.354646694992463e-07 -3.570908808915402e-07 -3.901439986225158e-06 1.5614048745600909e-06 -8.175085972227978e-07 -1.3953746209318631e-06 4.847519992534913e-07 -8.828735545887519e-07 -1.435224999057198e-06 -4.143165670113915e-06 -2.5085615931868596e-06 1.4054217137377977e-06 -7.890551754268197e-08 1.5240557717826144e-07 1.9479743944397815e-06 6.069800612951539e-07 -3.0237102796225528e-06 -3.304900527491437e-06 4.96106438281933e-07 3.693785187501666e-07 3.3606527551724632e-06 8.243944747520917e-06 0.00015312275648152198 -0.00011971912720368416
age2 -0.0001462156219954803 -0.00015130920272428126 4.437876987555501e-06 -4.0938617426312987e-08 -0.001517332625435714 0.00014232582351970496 -4.16456930049857e-06 3.834095758676109e-08 1.857067009252292e-08 3.1027598438703545e-08 1.0348316797970851e-07 -4.2339162033155475e-08 2.0130170494373612e-08 4.537078882233472e-08 5.882529207065878e-09 4.333751803094094e-08 4.0872746129771446e-08 1.2277418673730705e-07 9.389557026805923e-08 -3.593454496021418e-08 -7.761952842520162e-09 -1.895588877315175e-08 -6.117363542105236e-08 -1.3933432061768927e-09 7.510614251422593e-08 9.42162531899453e-08 -2.842627807879351e-08 9.816349284583424e-09 -3.1508024984986736e-08 -2.022272983623404e-07 -4.312746819754407e-06 3.113271357910745e-06
age3 1.465990684481402e-06 1.3797488828268922e-06 -4.093861742644033e-08 3.821881284218521e-10 1.3670886878080618e-05 -1.295944266137071e-06 3.835425701567508e-08 -3.5730305693146095e-10 -8.202301814605075e-11 -3.9799224193270475e-10 -8.488589861863657e-10 3.4604126450986605e-10 -1.6115779834054563e-10 -4.976141410476125e-10 -2.395545941904664e-10 -5.310017373742591e-10 -3.4318977846062524e-10 -1.1370899143374509e-09 -1.0690754063580981e-09 2.793335950981449e-10 1.561376113777319e-10 2.7163951304523833e-10 5.939061096825474e-10 -1.360122562240692e-10 -5.469732631111189e-10 -8.642517743997686e-10 4.1296370532791234e-10 -2.5796227444909524e-10 -5.642515448045501e-10 1.9883890375956344e-09 3.810109963431579e-08 -2.5780059654018327e-08
sex 0.012939840239298547 0.05307895504011542 -0.0015173326253921167 1.3670886877681604e-05 1.1948128934296058 -0.10934062215910138 0.003124260215907122 -2.8111282112684205e-05 3.307634491053701e-05 3.366319015514989e-06 -2.3177926668312294e-05 3.174428565199539e-05 -5.136431821601916e-05 5.406678591618083e-05 -8.15776438603699e-06 -1.5026260860764994e-05 -9.2877682858434e-06 -8.903476225518165e-06 2.7914965053177437e-05 7.141794060067514e-05 9.28661433228872e-07 -2.2571119937800552e-06 -2.171177263838099e-05 -2.779651523102262e-05 -2.4954697282466018e-05 -3.155226802684869e-05 2.782288281232406e-06 4.3821291063263e-05 0.0005013763080912738 -0.0007695445564786177 0.0008276184591666041 0.0008689470224421207
agesex -0.0012480451876227955 -0.004919859219950788 0.00014232582351564045 -1.2959442660998595e-06 -0.10934062215910338 0.010149434660821213 -0.00029370314494734577 2.6725932237145444e-06 -2.9434545991222396e-06 1.0389530465166158e-07 2.244288603599656e-06 -2.9390619511397377e-06 4.467943576146608e-06 -5.196403663409108e-06 1.2683748672355912e-06 1.909295180796952e-06 5.205456026200492e-07 1.0210078192640644e-06 -2.328042621965609e-06 -6.757846832098958e-06 -6.658996098367695e-07 -2.799528949491112e-07 1.86600172533572e-06 3.29085036976044e-06 1.5685190764077708e-06 2.9200513040975233e-06 3.5342451388362066e-09 -3.864236835658953e-06 -4.448072967802713e-05 6.702934438446047e-05 -8.390244782384007e-05 -6.797742958501161e-05
age2sex 3.7746559125625235e-05 0.00014226223345826483 -4.164569300349883e-06 3.835425701433091e-08 0.003124260215907254 -0.00029370314494735276 8.607885290825198e-06 -7.929068982801468e-08 8.308643707663752e-08 -1.7090046956175953e-08 -6.61547142240444e-08 8.66419134525678e-08 -1.2286628860153153e-07 1.5371701197508494e-07 -4.900231552072879e-08 -7.065585964582277e-08 -3.2244359258601194e-09 -3.438477010182268e-08 5.481463229269494e-08 2.0030611215438682e-07 3.5301588220992354e-08 1.8735437269891166e-08 -5.270358512871825e-08 -1.1449150817676615e-07 -2.731368335677123e-08 -8.609549530251173e-08 -8.1051947630421e-09 1.0508682976984777e-07 1.1974020037494687e-06 -1.7591742564003436e-06 2.441150071229728e-06 1.7843682378592348e-06
age3sex -3.625382491937071e-07 -1.2948806232355296e-06 3.834095758587503e-08 -3.5730305692325377e-10 -2.8111282112686597e-05 2.6725932237147193e-06 -7.92906898280179e-08 7.396794329070164e-10 -7.700441718991815e-10 3.0779529552660157e-10 6.124164658668719e-10 -7.930177887909953e-10 1.0648638460133877e-09 -1.416366952834649e-09 5.717151294606946e-10 7.806092264340463e-10 -9.031620954141954e-11 3.507159908612417e-10 -3.755862033780142e-10 -1.878340307593783e-09 -4.7315049079502e-10 -2.1619633393079244e-10 4.4295744216295644e-10 1.1975187101843077e-09 5.853420602221197e-11 7.957360686359029e-10 1.0308508618247669e-10 -9.007589762880989e-10 -9.601756527138147e-09 1.4174037829850595e-08 -2.1401172042102454e-08 -1.576285528665728e-08
pcs.V3 -1.077277162854267e-06 -9.354646695719456e-07 1.8570670094642047e-08 -8.202301816547005e-11 3.3076344909618085e-05 -2.943454599036818e-06 8.308643707416077e-08 -7.700441718765866e-10 3.728747732046903e-06 3.59948144082e-07 5.797672431938234e-08 -7.770385548060043e-08 9.698611593477508e-08 3.431705672862677e-08 -7.665924195828715e-09 7.876151843320143e-08 -7.694762850623235e-08 1.0876478320482167e-07 -1.142543089977673e-07 -1.3258953804359938e-08 6.859683087181959e-09 3.441715003177829e-08 -9.419228962750013e-08 1.0791047150079892e-07 2.0088748356106582e-08 4.2804106523460855e-09 6.981777300495508e-08 8.765061539460614e-08 4.216735750812711e-07 -3.216498116182744e-06 -3.316128219501857e-07 6.99517591083654e-06
pcs.V4 2.872778540731269e-06 -3.570908808988087e-07 3.102759843890904e-08 -3.97992241934529e-10 3.366319015294031e-06 1.0389530467230842e-07 -1.709004695677773e-08 3.077952955321209e-10 3.59948144081993e-07 3.683418524638044e-06 1.7213932477299127e-07 -3.205753868396642e-08 7.579939892067521e-08 -1.0812931597437775e-07 -4.698235976555733e-08 9.86604135848936e-08 1.030198342034432e-07 -7.200107415154818e-08 1.3031513509948094e-08 -6.716112387144981e-08 -1.5181969991245635e-07 9.37996164741036e-08 1.090744888889152e-07 1.1899075961699552e-07 4.7640386398831365e-08 8.703259683707596e-08 -2.990631403280697e-09 1.0971729368701587e-07 -9.868509078508335e-07 -1.4489367767298603e-06 2.8208319036743233e-07 1.8825899224143838e-06
