 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.009586061018238877 0.0036504389733030196 -0.00011525252232621372 1.1547771166905416e-06 0.012801945401454563 -0.00124777663247198 3.8193341914248594e-05 -3.7167355787866024e-07 -1.6529150512900564e-06 2.6270643149277926e-06 2.6237709925024176e-06 -7.295723650155644e-07 7.1080457865739e-07 -8.740854058930305e-06 -2.6730874764387675e-06 -2.426403378757708e-06 -1.4838151434583785e-06 -3.8011922508853063e-06 -8.86046557516713e-06 -3.747100489464399e-06 -1.0148823379263332e-06 1.6578415705449857e-06 4.0397249713902295e-06 -1.171048484642416e-06 -3.254142857071294e-07 -3.2232068225734408e-06 5.550940219850221e-06 -3.933642923756905e-06 -2.310028909466905e-05 6.311494757936269e-05 7.413588365574979e-05 -0.00012465316747982294
age 0.0036504389733050795 0.004089867709240982 -0.00011855394401414912 1.082200818106674e-06 0.04151168082809953 -0.0038502081744293836 0.0001114986611848974 -1.0175289612335498e-06 -1.040026894837481e-06 7.459107950876169e-08 -2.401154590125059e-06 8.27941567054002e-07 -6.705232599217217e-07 -1.2987199718748606e-06 2.809422650864733e-07 -1.5905313060553533e-06 -8.450886706198763e-07 -2.8444279069277065e-06 -2.1908696640063728e-06 5.304574154069258e-07 1.106460674211923e-07 -6.053650999470547e-07 1.6951323119800077e-06 -1.3619862408942949e-08 -2.2618198078781187e-06 -3.4653992313387985e-06 -9.386142252931612e-08 6.28657479420248e-07 -7.132658637284535e-07 3.661320910659414e-05 9.041672249727869e-05 -0.0001136688990570594
age2 -0.00011525252232613398 -0.0001185539440139569 3.478540477165706e-06 -3.212419234765592e-08 -0.0011900372679966352 0.00011169342305567486 -3.2728980771904606e-06 3.0208753700292794e-08 2.0582402407049238e-08 1.5087649251302833e-08 6.079042200529689e-08 -2.2153240706816027e-08 1.3911695690902788e-08 4.230472448996715e-08 4.711990610001713e-09 5.812810340640239e-08 2.516845872412547e-08 8.619117133292469e-08 7.624503431061905e-08 -1.4283683435697834e-08 -7.47058879982628e-09 9.00601198344875e-09 -5.192673949237289e-08 9.107281127811225e-09 5.401717732205954e-08 9.392141326666332e-08 -8.22744617627632e-09 -6.0554526772775296e-09 4.661727933332858e-08 -9.106698520244687e-07 -2.581850694054471e-06 2.94341702502701e-06
age3 1.154777116690739e-06 1.0822008181065053e-06 -3.212419234769662e-08 3.002347712750361e-10 1.0766949538565748e-05 -1.0212519117955905e-06 3.026535123253581e-08 -2.826345661115019e-10 -1.0344941157641762e-10 -2.3654625400697954e-10 -4.662663249813231e-10 1.739735006330837e-10 -8.748541197679784e-11 -4.58184256507292e-10 -1.6417289352925476e-10 -6.216500568954954e-10 -2.176388780749237e-10 -8.150558630604616e-10 -8.196416881062814e-10 1.2030867348576411e-10 1.0659762647013428e-10 -3.6420196433757434e-11 5.000712042881235e-10 -1.6461295410576629e-10 -3.72579515057044e-10 -8.186436994438105e-10 1.869710336695469e-10 -4.542810122532626e-11 -7.727051296364365e-10 7.3551377014633855e-09 2.3074233950451286e-08 -2.418788550779728e-08
sex 0.012801945401441658 0.04151168082811916 -0.0011900372679969917 1.0766949538567056e-05 0.9087585354896351 -0.08320613554772673 0.0023806474841531903 -2.14686185023786e-05 2.0632757295454974e-05 -2.9534010547156554e-06 -7.882608370340594e-06 1.0399288095327256e-05 -3.1293026696243896e-05 4.914455180423021e-05 -3.2083721424845736e-06 -2.346185117883585e-05 -7.2794132576119214e-06 -1.8794710592923927e-06 1.3470646810771955e-05 4.505986810498871e-05 1.606509448045346e-05 -2.1222654335502717e-05 -8.373028538448471e-06 -1.8080194807514334e-05 -8.149980684670055e-06 -3.0275367715211735e-05 -2.9901686472556274e-06 3.191291441320743e-05 0.00037243392244893785 -0.0004990672400112326 0.0007246176957417494 0.00044931015945660885
agesex -0.0012477766324671172 -0.0038502081744264836 0.00011169342305557835 -1.0212519117946033e-06 -0.08320613554773755 0.007726738432133324 -0.0002238613616428255 2.0413280583578703e-06 -1.927971733714336e-06 7.102749427544453e-07 8.968373089173268e-07 -9.548711126202947e-07 2.5610749697154892e-06 -4.665588989996457e-06 6.046853309114706e-07 2.4898794099598156e-06 4.011904046513929e-07 3.9278772953606765e-07 -1.1447786681241208e-06 -4.268234173127262e-06 -1.7908091934030785e-06 1.7081093793914703e-06 7.486796936367907e-07 2.047299366099112e-06 2.0041014419537953e-07 2.702521476482311e-06 3.8275094075980055e-07 -2.94510569955402e-06 -3.500441658418254e-05 4.556732315088542e-05 -6.799661032426453e-05 -3.582998370709625e-05
age2sex 3.819334191413555e-05 0.00011149866118492263 -3.2728980771903433e-06 3.0265351232527904e-08 0.0023806474841538087 -0.00022386136164285355 6.567525398552771e-06 -6.060936166435646e-08 5.692296767775446e-08 -3.4602664889380175e-08 -2.9354341297991517e-08 2.845664125538824e-08 -6.685731846607509e-08 1.3714671625858585e-07 -2.5302117600465727e-08 -8.18961695581572e-08 -1.6548903946875748e-09 -1.640709939423792e-08 2.7733007453155265e-08 1.2784596528758404e-07 6.062766953311243e-08 -4.43502291346962e-08 -2.153582295510888e-08 -7.134026168744249e-08 8.671942449170221e-09 -7.699178729549042e-08 -1.4851965432282896e-08 8.360602963115024e-08 1.0028248998603739e-06 -1.2917037880370605e-06 1.8937228722727198e-06 1.034158721951426e-06
age3sex -3.716735578765293e-07 -1.0175289612321244e-06 3.0208753700245565e-08 -2.826345661110315e-10 -2.146861850238669e-05 2.0413280583583544e-06 -6.060936166436312e-08 5.662977708908795e-10 -5.545245091540203e-10 4.444228108190597e-10 2.924056987801967e-10 -2.590358350667765e-10 5.498738504613562e-10 -1.2592479338358725e-09 3.090034415606706e-10 8.345598986269656e-10 -8.325843235013727e-11 1.884527594178737e-10 -1.9958943032706843e-10 -1.2147142051796767e-09 -6.413107049425444e-10 3.953764204684385e-10 1.6676645368980403e-10 7.57973793956202e-10 -2.2918502354458293e-10 6.96276796298624e-10 1.4193597019730873e-10 -7.497456211540051e-10 -8.686417094708284e-09 1.1456820934016054e-08 -1.6010741958483783e-08 -1.0465647550353809e-08
pcs.V3 -1.6529150512927318e-06 -1.0400268948390032e-06 2.0582402407106012e-08 -1.0344941157704947e-10 2.0632757295428516e-05 -1.9279717337113254e-06 5.6922967677650735e-08 -5.545245091529265e-10 2.923158471372965e-06 1.6123397154528262e-07 -1.4060524016620108e-08 -4.029252933364344e-08 7.020932601160269e-08 3.6885505390405434e-08 -1.9183182179701337e-08 5.8276908690949415e-08 -7.651235890386301e-08 8.999653729102974e-08 -5.648992990824086e-08 -2.57535942176586e-08 -1.4344836699382744e-08 -2.2583556375278045e-09 -5.083411287877578e-08 3.4295455765980053e-08 2.9101012641900583e-08 -1.6678728128200386e-10 6.983314474829762e-08 1.7478045532014992e-08 2.2862240169278078e-07 -1.892568585683448e-06 -9.754486629938421e-07 5.0151243474368005e-06
pcs.V4 2.6270643149302926e-06 7.459107950734773e-08 1.508764925134526e-08 -2.3654625400738176e-10 -2.9534010548231324e-06 7.102749427643458e-07 -3.460266488966467e-08 4.4442281082163355e-10 1.6123397154527796e-07 2.8528582737143698e-06 6.549787271579347e-08 5.68859041482345e-09 2.036556598298458e-08 -5.953974706443038e-08 -5.2777269317039396e-08 4.318353146827976e-08 7.910759621685945e-08 -2.475035736913015e-08 3.6135806030821495e-08 -6.369680970700715e-08 -1.1087977768371235e-07 4.199086295258283e-08 9.431780776755925e-08 3.4060809271430244e-08 4.0257314027672026e-08 3.502486464620337e-08 -6.1315570352506585e-09 1.4107687809209352e-08 -5.634484665830768e-07 -1.164118608696379e-06 6.782421175738442e-07 9.955015673102706e-07
