 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.035664986790236955 0.012971136270368043 -0.00041868401516399366 4.296203401564181e-06 0.05686177102678931 -0.005844134726663699 0.00019024566367008546 -1.9752697399723388e-06 4.949440236760159e-06 5.071638517847372e-06 7.656958384238722e-07 -7.954570653318724e-06 3.2632000227872657e-06 -1.5497604831067497e-05 4.271908346038528e-06 1.3797136503457053e-06 -2.7490059369041126e-06 -2.659626343667529e-06 -2.7827365950449024e-05 -9.634139607818305e-06 -4.153801549363582e-06 -8.955905736406915e-07 3.73973958531165e-07 -1.5526997598653554e-06 8.512021495173813e-06 -1.8442897554329586e-06 2.298320122512729e-05 -1.3600015319635875e-05 -0.0001300396274527704 -7.602414810017472e-06 -0.0002463070211532792 0.00014985871709266693 -8.113781695270335e-05 0.0004100358798355608 -8.730100279626522e-05
age 0.012971136270428896 0.009982867253407775 -0.0003009069935700164 2.8719965226147245e-06 0.09857603367873187 -0.009457658919314578 0.0002848141159307418 -2.7167706294649432e-06 3.5651651978137408e-06 -1.7322714273357187e-06 -7.120324348463581e-06 1.449108267464237e-06 2.7021230387823904e-07 -4.71909968556235e-07 2.5329962568990155e-06 9.455254735903345e-07 -4.3445193285599916e-07 -4.052986835612417e-06 -6.414157221840503e-06 2.5733776965879592e-06 -9.563642319806147e-07 -1.8483358291381754e-06 1.631039333903459e-07 -4.23749078397847e-07 8.963841325672938e-07 -3.3350952308040366e-06 4.027307181628427e-06 -1.4111835678888846e-06 6.406624249318424e-06 -3.091252400194979e-05 -0.0001236689886321338 0.0001522200515836075 -0.00011012001031847551 0.0002284476290528432 -9.381483459019851e-05
age2 -0.00041868401516621985 -0.0003009069935706694 9.171828524376213e-06 -8.847570971151602e-08 -0.0029389950456523016 0.00028508181618455773 -8.679660378504833e-06 8.366494980678362e-08 -1.28148099378889e-07 8.2518202037029e-08 1.9884080093856318e-07 -2.9989464394104234e-08 -7.45432549352151e-09 1.3684398141678835e-08 -5.3969603205516585e-08 -1.1829769019163174e-08 1.2644809210984825e-08 1.0403412978212747e-07 2.376629656443243e-07 -7.37931078266375e-08 1.8934895169789118e-08 3.852485735032823e-08 1.1621235145543715e-09 4.0438041286158565e-08 -4.14176835145262e-08 9.462541525133928e-08 -1.4755954683554453e-07 7.126927500245555e-08 6.726806990873476e-08 9.993042247766854e-07 3.5090721950876984e-06 -4.521749933212378e-06 2.8160749579845307e-06 -6.926712942387242e-06 2.9790550974664835e-06
age3 4.29620340158972e-06 2.871996522624909e-06 -8.847570971164244e-08 8.62740369702389e-10 2.7797251804826835e-05 -2.7228478853004603e-06 8.377155222754302e-08 -8.161195590931658e-10 1.414595267764061e-09 -9.488792152106511e-10 -1.7591158885509377e-09 1.3966356590508688e-10 3.212827300748657e-11 -1.770773645886083e-10 3.1974165260930364e-10 3.8721368071281654e-11 -9.911757470684988e-11 -8.031323899066247e-10 -2.7112754982623743e-09 6.487390128621934e-10 -1.0791485569931957e-10 -2.8581501554107127e-10 -7.56543217988856e-11 -6.160268625690612e-10 5.834501785213577e-10 -8.381945637350604e-10 1.7311463342292402e-09 -9.075836758799039e-10 -2.620161910444759e-09 -1.00031898114191e-08 -3.3423429060828654e-08 4.180200217312476e-08 -2.305025332232219e-08 6.592385317520921e-08 -2.808187177576011e-08
sex 0.05686177102898557 0.09857603367973743 -0.00293899504568313 2.779725180512615e-05 2.109877211090342 -0.1982806288759706 0.005840739045777513 -5.4403077244887204e-05 7.6047957966845e-05 -3.0812764976078775e-05 -6.194727663311281e-05 5.074652934623219e-05 -9.225976977365955e-05 0.00012557542293377454 -1.5544831398891547e-05 3.491262885756855e-05 1.2485263614214904e-05 2.0521845197340097e-05 2.9564755117803813e-05 0.00011118051615996869 4.89625549923287e-06 -1.487456060383972e-05 -4.73649257289851e-05 -9.668568856389533e-05 -6.551403478890329e-06 -1.643594393058672e-05 3.283113393012348e-05 6.330382150414361e-05 0.0016356918784007472 -0.0020992120491040455 0.0012834035466060137 0.0013850736220394372 0.0012860755039958997 -0.0005237561819697003 -0.003102340286816289
agesex -0.005844134726848612 -0.00945765891938492 0.0002850818161867747 -2.722847885322617e-06 -0.19828062887596012 0.018870839909907153 -0.0005622006813058922 5.28957830601071e-06 -7.581570993649429e-06 3.4830490562443254e-06 6.37240306624103e-06 -4.8188552321905654e-06 8.355372505521072e-06 -1.2516485213738691e-05 2.3275448987744145e-06 -2.7580932012975874e-06 -1.8142929816761364e-06 -2.1512948749791564e-06 -1.6032402111515565e-06 -1.1055923055408921e-05 -1.3563525057296685e-06 1.0397123283416514e-06 4.040082564684552e-06 1.0273259516712414e-05 -3.023761140762877e-07 1.6693628987639248e-06 -2.880755619750208e-06 -5.604210643864424e-06 -0.00014807091858652557 0.00019209779547373345 -0.00011232212090007413 -0.0001603168494362761 -8.61093992939968e-05 3.368881966992206e-05 0.0002879820026333194
age2sex 0.0001902456636759133 0.0002848141159331538 -8.679660378579788e-06 8.37715522282814e-08 0.005840739045776668 -0.0005622006813058416 1.6940021252530393e-05 -1.6111965546027243e-07 2.3890869960910415e-07 -1.2705646993741232e-07 -2.0213038578901388e-07 1.4664550534527668e-07 -2.4165506409040843e-07 3.8620033058205355e-07 -9.199477387164812e-08 6.836713655447523e-08 7.16274943639082e-08 7.38198775301063e-08 -1.7887277666846656e-09 3.432217005343679e-07 6.36782542819999e-08 -2.3341962304608942e-08 -1.144914388148779e-07 -3.3244782197214006e-07 3.3333029447543964e-08 -5.474303726943559e-08 8.143635853137186e-08 1.5317624918377417e-07 4.194310663455174e-06 -5.412107932125856e-06 2.95177360815261e-06 5.147900818501205e-06 1.8984967169758187e-06 -5.91442673094054e-07 -8.157744892990106e-06
age3sex -1.975269740043001e-06 -2.7167706295068646e-06 8.366494980802606e-08 -8.161195591047894e-10 -5.440307724487183e-05 5.289578306009523e-06 -1.611196554602512e-07 1.5495158828856468e-09 -2.4152363594480145e-09 1.4630366654615724e-09 2.0215726149897424e-09 -1.40181910930153e-09 2.2283110452472622e-09 -3.731314823114036e-09 1.0970212097095494e-09 -5.515237499170705e-10 -8.156371994318107e-10 -8.063045045738231e-10 5.166441558735242e-10 -3.345647828673891e-09 -7.950655767506144e-10 2.3300625056429687e-10 9.97611188967749e-10 3.3073771521101854e-09 -5.744408939637705e-10 5.389869105716546e-10 -8.35011152001807e-10 -1.3321499413968811e-09 -3.7432311791188466e-08 4.784527755358014e-08 -2.1705633546896684e-08 -4.872429777369662e-08 -1.4452190752212332e-08 1.4979528917954801e-09 7.07942355043812e-08
pcs.V3 4.949440236837181e-06 3.5651651978454804e-06 -1.2814809937987446e-07 1.4145952677737702e-09 7.60479579668386e-05 -7.581570993649168e-06 2.389086996091153e-07 -2.4152363594483958e-09 4.656195220725689e-06 4.6324842474386494e-07 7.34138954514697e-08 -1.0356173802964623e-07 1.6846129010775867e-07 1.0184732414673957e-07 1.9103331135524522e-08 1.2685431159499096e-07 -6.022701870090116e-08 1.3869875276331474e-07 -1.7632393598516413e-07 -4.713245695636243e-08 6.612275545374761e-08 2.0924587382060836e-08 -1.8891336701460422e-07 1.8998510191962755e-07 5.996374929836118e-08 -2.032083462792913e-09 1.2728221544696544e-07 1.6259591619013385e-07 -1.6141812460497644e-07 -5.943131812785334e-06 -3.809619232588307e-06 3.0340730949329097e-06 1.0545641140183873e-05 6.275735877146228e-06 3.0935496092428325e-06
pcs.V4 5.071638517802021e-06 -1.732271427357705e-06 8.25182020376749e-08 -9.488792152166285e-10 -3.081276497590555e-05 3.48304905622781e-06 -1.2705646993692385e-07 1.4630366654570562e-09 4.6324842474387145e-07 4.553073451499247e-06 2.3382182532567794e-07 8.796335615296412e-09 1.5260286585536044e-07 -9.255591374420958e-08 -8.103760716945399e-08 1.0424922854455832e-07 1.3409119663360124e-07 -9.603075572464181e-08 -3.329602212377914e-08 -1.6238067744995298e-07 -2.356799267520267e-07 1.3981697970551155e-07 1.2918721048152637e-07 1.973708075818577e-07 1.4756705423170986e-07 1.5327967426951306e-07 -6.933901601872201e-08 1.407076524916321e-07 -1.8513235888151457e-06 -2.301923794202778e-06 -1.1575216219759047e-06 2.488650522532806e-06 1.2822278998948008e-06 3.0090928684019494e-06 -3.051313928892438e-06
