 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.034828521913315466 0.01327813368564307 -0.00042836843273552356 4.393026514891638e-06 0.06671967069278596 -0.006877920966609208 0.00022451665737847605 -2.336749356511369e-06 5.922480379697973e-06 5.041798297840208e-06 3.7599166236067196e-06 -8.248870920861763e-06 4.870604904860699e-06 -1.6392920984308275e-05 8.023315631464515e-06 2.2399419104788876e-06 -3.251579795246871e-06 -2.3263193847255727e-06 -2.64823809829867e-05 -7.88753926574017e-06 -3.63771304289671e-06 -2.0459009630879982e-06 -2.1713770200983987e-06 7.224998410218014e-07 8.884788963791474e-06 -2.158255957498885e-06 2.2662465960246066e-05 -1.1455044470901792e-05 -0.00016825328981622816 8.20366297047235e-05 -0.00034816560447241445 7.596159739931822e-05 -0.00011585110990191545 0.00047415443778526617 2.5093177319859766e-05
age 0.013278133685588077 0.010323342594994185 -0.00031121955400272326 2.9709794246675165e-06 0.10372571112573666 -0.009957908136096894 0.0003000153837539482 -2.862894522967637e-06 4.127888208173261e-06 -4.332986623895269e-07 -6.681082152896814e-06 3.919045696644796e-07 3.3718163252450592e-06 -7.00406573989181e-08 3.484059662935604e-06 6.468068577458106e-07 6.132970088009581e-07 -6.307177701613712e-06 -5.979026996290893e-06 2.0537133084800364e-06 5.224141727703219e-07 -3.3763784021362548e-06 1.2017532092205137e-07 1.1282519701163183e-06 8.049138229293301e-07 -4.824101349355588e-06 4.735594828745537e-06 7.828485028238232e-07 6.818953604639604e-06 9.02969342146575e-05 -0.0001615318577768903 2.2399099562680088e-05 -0.0001487258586100229 0.00024517300183144505 -9.593377058106225e-05
age2 -0.0004283684327337714 -0.0003112195540026558 9.487409463170224e-06 -9.153507812393749e-08 -0.0030941249365692538 0.00030033354119399106 -9.148677847972505e-06 8.822416417894981e-08 -1.4905865134104844e-07 4.237538529772396e-08 1.784048942739692e-07 2.1632679912077934e-09 -9.776523608612815e-08 1.0348022362246719e-08 -9.013163213327282e-08 -3.0697418863795026e-09 -1.661840313289671e-08 1.532847447185872e-07 2.2073138697242026e-07 -5.604004125675658e-08 -3.133457175015844e-08 8.59377646961946e-08 8.637367325323768e-09 -6.831592988530763e-09 -4.603149913062785e-08 1.3652298566538063e-07 -1.6420078519972303e-07 1.0964427276537072e-08 8.26896675284319e-08 -2.312809570142553e-06 4.714596823358201e-06 -1.0117954868351327e-06 3.884927180852427e-06 -7.496733916774307e-06 2.831757371489642e-06
age3 4.3930265148781635e-06 2.97097942467057e-06 -9.15350781240393e-08 8.926919846134686e-10 2.9270277506261835e-05 -2.86922948105905e-06 8.832438455743932e-08 -8.608823276286703e-10 1.6449969788111448e-09 -5.756731203058377e-10 -1.5153517065416605e-09 -1.621054910684548e-10 8.516271519401684e-10 -1.9509847537485836e-10 7.40397686457503e-10 -4.0272279349362767e-11 1.6512808460876808e-10 -1.10151967371534e-09 -2.537726339525792e-09 4.6296242570867253e-10 4.199129343012878e-10 -7.465409931720621e-10 -1.9987773801231143e-10 -1.470215018459319e-10 6.968566837405426e-10 -1.2079368972240676e-09 1.854765398129665e-09 -3.810141498524091e-10 -2.907393755904695e-09 1.8520204153520263e-08 -4.5852257915406934e-08 1.1566066222265434e-08 -3.221834095582566e-08 7.171296791212462e-08 -2.4281915571267906e-08
sex 0.06671967069116466 0.10372571112485365 -0.003094124936542794 2.9270277506011205e-05 2.160435942132476 -0.20277051461659826 0.005962893673807952 -5.542479329120762e-05 6.876446344119237e-05 -3.1525504931364624e-05 -8.131112143153119e-05 2.0976859818535886e-05 -5.064893118088324e-05 0.00013648750876545757 -6.059225356492114e-06 3.346368273305921e-05 2.5747205885305064e-05 1.4386150778017747e-05 1.861722687711843e-05 8.029394488426058e-05 5.053056224560631e-05 -4.4510660276759265e-05 -3.401567491953618e-05 -7.112831199406062e-05 1.250744693795391e-05 -4.367973348948921e-05 3.861014000634677e-05 8.380278019848632e-05 0.002083488438977803 -0.0009912797736378052 0.0014787051981896063 0.0008151166225362104 9.890858311161736e-05 -0.0005681949945574922 -0.0044044469161131665
agesex -0.00687792096636892 -0.009957908135906633 0.00030033354118848846 -2.8692294810091074e-06 -0.20277051461660106 0.01927585153954031 -0.0005733355709475207 5.3832304672438846e-06 -6.950145133545008e-06 3.6182853410200258e-06 7.952889581866323e-06 -2.0604656262393e-06 4.498566522181062e-06 -1.3252578983311594e-05 1.3287018646870778e-06 -2.674110543375638e-06 -3.5398708539511594e-06 -2.1172159105651194e-06 -6.563486865344564e-07 -7.98298217814995e-06 -5.79103629459663e-06 3.940717959262392e-06 2.836847558662191e-06 7.887199162222786e-06 -2.4258079220463423e-06 4.335827053178475e-06 -3.0934097199216207e-06 -7.114369049730551e-06 -0.00018875538405826084 9.367148505058348e-05 -0.0001266622318875665 -9.647883567189431e-05 1.2169233150770906e-05 3.4683123996266325e-05 0.0003998398537558627
age2sex 0.00022451665737141608 0.00030001538374836153 -9.148677847810815e-06 8.832438455597117e-08 0.0059628936738082535 -0.0005733355709475416 1.7248139599197414e-05 -1.6371470021339632e-07 2.2254078627329552e-07 -1.323112960768708e-07 -2.4261581018599555e-07 6.964099820775977e-08 -1.3126232177747524e-07 4.03373430551506e-07 -5.73434927343004e-08 6.817292342369601e-08 1.338392715530408e-07 9.088012551325572e-08 -2.6775737096368973e-08 2.47245251083227e-07 2.0074877452132543e-07 -1.081644750969521e-07 -8.181135132497395e-08 -2.6110326919031515e-07 1.0678646892465022e-07 -1.3206632310576275e-07 8.076640126723084e-08 1.889305414159866e-07 5.394381106478146e-06 -2.7429980192970074e-06 3.2429572478822883e-06 3.1175167477538103e-06 -6.499041745839188e-07 -6.537698645381794e-07 -1.1108177886650134e-05
age3sex -2.3367493564638436e-06 -2.8628945229379246e-06 8.82241641780723e-08 -8.608823276205019e-10 -5.54247932912143e-05 5.38323046724445e-06 -1.6371470021340733e-07 1.5712744150169936e-09 -2.321882100771261e-09 1.5059884368257212e-09 2.3524469319154726e-09 -7.264292654294516e-10 1.2418847697836046e-09 -3.878023230233981e-09 7.160631336043694e-10 -5.522694707023194e-10 -1.4776806624792868e-09 -1.1341305424319735e-09 7.454282640262537e-10 -2.4078157379181917e-09 -2.140963406132717e-09 1.0246958498932622e-09 7.307426664074965e-10 2.6247227754286823e-09 -1.3515637005031963e-09 1.2324415411124446e-09 -7.918323919651756e-10 -1.6003908968179129e-09 -4.8955066641456964e-08 2.5405967874829355e-08 -2.2525147012061162e-08 -2.910114185152606e-08 6.217881586188322e-09 2.606680993886672e-09 9.473405138521974e-08
pcs.V3 5.922480379650455e-06 4.127888208156827e-06 -1.4905865134054138e-07 1.644996978806163e-09 6.87644634413081e-05 -6.950145133555941e-06 2.2254078627361348e-07 -2.3218821007741117e-09 4.142923137809137e-06 6.98884320750855e-08 -7.178011472394024e-08 -5.839262910244249e-08 1.6283382714950846e-07 1.2273733472653647e-07 4.21296647822982e-08 4.566749560623459e-08 -1.2225607509154485e-07 1.6544935265891029e-07 -1.112582329346187e-07 1.4880907361156505e-08 3.4503160441471116e-08 -4.726629115996381e-08 -2.040122314620807e-07 5.7731088097241835e-08 5.161780722733691e-08 -9.008885061938713e-08 1.3066599094346588e-07 7.140765452954995e-08 4.3581218247023993e-07 -4.677333830619017e-06 -3.242280804729115e-06 1.6811914593403405e-06 9.157339179804328e-06 4.848858527453041e-06 3.95907474402737e-06
pcs.V4 5.041798297887298e-06 -4.332986623566996e-07 4.237538529673943e-08 -5.756731202965067e-10 -3.152550493117815e-05 3.6182853410018925e-06 -1.3231129607631594e-07 1.5059884368203315e-09 6.988843207509536e-08 3.854745185267218e-06 1.8455253651904012e-08 4.062575081707156e-08 7.147953810667724e-08 -9.921884278628944e-09 -1.7847885781341353e-07 3.1577895226630226e-08 1.290377711388364e-07 -1.0225015360305014e-07 7.473133886270069e-08 -6.499364439341082e-08 -2.4498199468351704e-07 7.174645189618123e-08 8.126240092651243e-08 6.876846143168661e-08 1.7621126012452502e-07 9.451860800312893e-08 -2.1238857299040062e-08 8.089186923290017e-08 -2.0414534720271466e-06 -2.2406546592646452e-06 8.668241576882678e-08 2.4983651821706354e-06 1.3552337866874978e-06 2.2955264860707014e-06 -4.151380198868737e-06
