 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.02850017254345066 0.01050805056656554 -0.0003391230878898257 3.479421468947876e-06 0.04836759444785559 -0.004972020584187514 0.00016188757464082222 -1.681220340900164e-06 5.051737294895033e-06 3.795606762096061e-06 1.605630493615096e-06 -6.200053068936048e-06 3.3793663287602015e-06 -1.3846321782476318e-05 3.6155330794514836e-06 -8.981684543853401e-08 -2.5853306809881808e-06 -3.3465266831278033e-06 -2.127548884500279e-05 -6.277157701056715e-06 -5.0388623751221436e-06 -4.5904336081202817e-07 -5.822646398584849e-07 -1.6659630829218137e-07 6.731285521901186e-06 -6.75713479988345e-07 1.7667468254807682e-05 -9.43962514089267e-06 -0.00012337670456720077 2.580804673835131e-05 -0.00019548535020810483 0.00010083123599882912 -8.503140161731222e-05 0.000314598963411408 -4.61459896723997e-05
age 0.010508050566569872 0.008090373128953228 -0.00024400614601194983 2.330183886676007e-06 0.08025187803075762 -0.007706972485345681 0.00023227973368609178 -2.217344396610226e-06 4.549808836315611e-06 -1.0450525108088475e-06 -5.375996092897253e-06 4.244787087996421e-07 7.492889789787756e-07 -7.533580532065328e-07 1.923271929807456e-06 3.162221964536674e-08 -4.1743254554880934e-07 -3.7311302873704537e-06 -4.956949066602273e-06 1.5476749295851782e-06 -7.816628138015018e-07 -1.426566320335811e-06 2.8578267469008824e-07 3.8300138479516035e-07 9.644951216538868e-07 -2.827943269761435e-06 2.8706926550249392e-06 -7.591851187381589e-07 -1.578621572299233e-06 -6.353388884100163e-06 -9.660539313289806e-05 0.00010565825856115713 -9.214304532743652e-05 0.00018422806615314965 -8.047688469484881e-05
age2 -0.0003391230878894046 -0.0002440061460113006 7.4410123575416405e-06 -7.181165472031417e-08 -0.002394817825194936 0.00023249494001152356 -7.0835001053998e-06 6.832405784651702e-08 -1.533441001622923e-07 5.563653288876254e-08 1.4934685838019964e-07 -4.61608211086632e-09 -2.1358869671100072e-08 2.4571467579800947e-08 -4.133972056513291e-08 1.1515333236150118e-08 1.0319403060255752e-08 9.605014774202277e-08 1.8577682298029098e-07 -4.420202238211372e-08 1.6497640597107102e-08 3.2008844544714165e-08 -1.4337463595648176e-09 9.603039819167305e-09 -4.2413459905567385e-08 7.813470712529372e-08 -1.1016322830508264e-07 4.387776366750443e-08 2.274926312568773e-07 3.2420049149247553e-07 2.743151307313621e-06 -3.195603779859774e-06 2.376335695225135e-06 -5.570301161204063e-06 2.5272201584439607e-06
age3 3.479421468944558e-06 2.3301838866709856e-06 -7.181165472033255e-08 7.004989927444238e-10 2.2667561767956157e-05 -2.2220569824766605e-06 6.840496293089034e-08 -6.667931072415868e-10 1.6060567499867293e-09 -6.71288897938658e-10 -1.3197113357403552e-09 -5.425479091083498e-11 1.6649569758185522e-10 -2.897751654762159e-10 2.461954962224954e-10 -1.6871023529567278e-10 -6.980633482806667e-11 -7.45428033411649e-10 -2.12457175191893e-09 3.81942517092226e-10 -1.0323165900567026e-10 -2.6398722838487387e-10 -5.84433301083611e-11 -2.691222420427357e-10 5.729863762378333e-10 -6.750481616747627e-10 1.3298181178149157e-09 -5.902074626672444e-10 -3.4678238781324835e-09 -4.135146850051926e-09 -2.620126538769072e-08 3.002280453989505e-08 -1.9635862530945573e-08 5.289821046164216e-08 -2.3691955191724998e-08
sex 0.04836759444765422 0.08025187803067481 -0.0023948178251921226 2.26675617679271e-05 1.6930967678663005 -0.1592481793608254 0.004693894923403611 -4.374071925101836e-05 7.607665412612315e-05 -3.394890880181484e-05 -5.717393630194045e-05 2.2243097980870027e-05 -6.438773962876117e-05 0.00010672990756837809 -1.1456690671275304e-05 1.7338413215382486e-05 2.689601144049246e-06 1.9103769926977845e-05 2.225062959334609e-05 7.40401550232134e-05 1.7534501794933603e-05 -2.8649808855803197e-05 -3.3358237770838874e-05 -6.82418967078862e-05 2.9228386675763847e-06 -1.959470252063089e-05 2.278608891842507e-05 3.9329889459353876e-05 0.0013776513516283767 -0.001765651645113774 0.0013044611917493194 0.0010308397199170626 0.0011833852958873959 -0.000264491172866306 -0.003234910903271482
agesex -0.004972020584160012 -0.007706972485331841 0.0002324949400110867 -2.222056982472378e-06 -0.1592481793608328 0.01516807845983393 -0.0004521368000476131 4.25561736559603e-06 -7.4534109912287855e-06 3.785239768535376e-06 5.956989260172007e-06 -2.2589009013618032e-06 5.86430473468283e-06 -1.0578064672690613e-05 1.7416909157708419e-06 -1.2363121588614844e-06 -9.917210968640749e-07 -2.086610263400987e-06 -1.091000113531215e-06 -7.286851073171642e-06 -2.452864510211316e-06 2.452242005589199e-06 2.8725080897203906e-06 7.374031457666582e-06 -1.1061247149637447e-06 1.9433811671778658e-06 -2.098918707535949e-06 -3.4218408637027342e-06 -0.00012726526964711984 0.00016361579254563953 -0.00011508211876798792 -0.0001212677509243698 -8.311211577613682e-05 1.5795584420602942e-05 0.00029567019347663586
age2sex 0.0001618875746397524 0.0002322797336851837 -7.083500105372507e-06 6.840496293063737e-08 0.004693894923404054 -0.00045213680004763405 1.3629894653317764e-05 -1.2967358035437787e-07 2.3107987301554725e-07 -1.333178508613471e-07 -1.9135551641404186e-07 7.289461939855137e-08 -1.7212748359120763e-07 3.251028641955892e-07 -7.059418859968306e-08 2.6250259207751738e-08 5.042442407218997e-08 7.433739840044827e-08 -7.091331265807789e-09 2.226947155892604e-07 9.45458930366064e-08 -6.642261670951315e-08 -8.238345294732481e-08 -2.415191774401754e-07 5.677153639108156e-08 -6.18254574306913e-08 6.335992776189088e-08 9.153396272647187e-08 3.690847422859042e-06 -4.686185906425771e-06 3.0259254486309617e-06 3.9518327516347656e-06 1.9346294275123264e-06 -1.7081128632474874e-07 -8.302641944360753e-06
age3sex -1.6812203408924671e-06 -2.2173443966060174e-06 6.832405784638939e-08 -6.667931072403706e-10 -4.374071925102471e-05 4.255617365596436e-06 -1.2967358035438412e-07 1.2473470823516398e-09 -2.3067605256034975e-09 1.4665102249600985e-09 1.9275118349756037e-09 -7.219195706525069e-10 1.616635557283618e-09 -3.1252233872592596e-09 8.613296253754667e-10 -1.7326585083536622e-10 -6.42306535944279e-10 -8.351769671249056e-10 4.587469102539666e-10 -2.133835601377386e-09 -1.078489619203646e-09 6.297802676344124e-10 7.165760759051816e-10 2.42371060114394e-09 -7.849826734446306e-10 6.006075904785711e-10 -6.954510111382163e-10 -7.834008381317504e-10 -3.380269910365853e-08 4.2258063198846825e-08 -2.2632719860465958e-08 -3.80932076541374e-08 -1.5363549224376155e-08 -1.6661637051979615e-09 7.205095199383564e-08
pcs.V3 5.051737294890163e-06 4.549808836314787e-06 -1.5334410016226202e-07 1.6060567499864404e-09 7.607665412622371e-05 -7.453410991238127e-06 2.31079873015819e-07 -2.306760525605986e-09 3.530791364321486e-06 1.2744176999166495e-07 -4.1207638787065434e-08 -5.114911647545874e-08 1.020494946847846e-07 8.781523917169051e-08 1.2046977713549926e-08 8.787325437059056e-08 -8.086712674770478e-08 1.3198064431110067e-07 -7.840208918240883e-08 -2.762260869517888e-08 3.137880943683207e-08 -5.151190720629468e-09 -1.4275449170420937e-07 5.154324998105973e-08 4.000854766077082e-08 -3.0217480149524e-08 1.294185027584365e-07 6.077575698845386e-08 -7.605662729431523e-08 -4.214135736538933e-06 -2.4733509184615838e-06 1.697280999589138e-06 7.809132448466268e-06 4.557093457875492e-06 2.252939678715737e-06
pcs.V4 3.795606762090579e-06 -1.0450525108173972e-06 5.5636532889013396e-08 -6.712888979409929e-10 -3.3948908801953276e-05 3.785239768548472e-06 -1.3331785086173557e-07 1.4665102249637403e-09 1.2744176999166022e-07 3.313436292969222e-06 5.079450543521601e-08 5.261249076513302e-08 8.110546550526701e-08 -1.6917826023250248e-08 -9.15797253631108e-08 2.098265401903008e-08 9.755576873831387e-08 -4.8354135747632464e-08 2.5962189926459007e-08 -9.811622202874215e-08 -1.92063181488691e-07 8.20161448050625e-08 1.068015943529739e-07 6.287580403421901e-08 1.216834246399082e-07 6.865300426268416e-08 -3.890524566795637e-08 3.420451580695007e-08 -1.2440655876060678e-06 -1.7116106064816742e-06 -4.152791171919218e-07 1.9003712117372083e-06 5.054741341752443e-07 1.8575815468048585e-06 -2.290181930391138e-06
