 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010069387921091087 6.275025765503396e-06 -1.824570817078264e-07 1.83052493125998e-09 -2.9707946421679794e-05 2.3524240768030247e-06 -6.066188580970876e-08 5.229983875776336e-10 2.0942739564300247e-07 2.9711916861157473e-07 -1.9596782922327885e-07 -1.232879761655646e-07 -7.149387656226193e-08 6.587974402937082e-08 -6.805444669841382e-08 7.155497675980899e-08 -2.324562349472012e-08 -1.0261078007848687e-07 -1.1026970321002314e-07 -4.767307157774808e-08 -3.135308772612031e-08 4.4664066842043635e-08 -2.989840476204445e-08 -3.420839046659469e-08 2.2181253684043046e-08 5.786179827869843e-09 3.4988144934288354e-08 -1.8431084928294696e-08 1.0243352110476293e-06
age 6.2750257656160244e-06 0.0002703412113739967 -6.205482795832426e-06 4.425027261756056e-08 0.0034019283885702396 -0.00025664498382767047 5.876891747784964e-06 -4.178003608248067e-08 -1.336108793081839e-07 2.4244149695787766e-07 -7.090076543384698e-08 2.1943986902992063e-07 1.4042316908402243e-09 4.253103730362209e-08 7.982964915079375e-08 6.183863413552769e-08 8.003810188356487e-08 -3.3006644489983413e-07 -7.674176325994466e-08 -3.006213561701681e-09 -1.240092645776107e-07 -1.6976907894557648e-07 -1.7950170909481956e-07 1.6802488134118155e-07 1.7579336966061056e-07 -3.073157763900463e-07 1.4060360599996298e-07 3.0058741801642876e-07 -1.0433792271757807e-06
age2 -1.8245708171594587e-07 -6.205482795829225e-06 1.4517844194386786e-07 -1.0527763653360506e-09 -7.633157588788507e-05 5.883932261296331e-06 -1.3735460614378588e-07 9.931697259355817e-10 5.25001423011729e-09 -5.295586676390883e-09 9.260810362100747e-10 -5.462799646866462e-09 -1.1996109838982628e-10 -1.8785767911585673e-09 -1.2486572067606934e-09 -6.20003253944951e-10 -1.7934275492530939e-09 7.353408413693388e-09 2.1951868960392454e-09 3.1068396094214555e-10 2.648570118326679e-09 2.8647151201182465e-09 3.157247402719773e-09 -3.0325571626712523e-09 -4.5720695864265015e-09 6.605395919697591e-09 -3.620527915578061e-09 -7.043893864600495e-09 2.8081204703616913e-08
age3 1.8305249312974206e-09 4.4250272617549246e-08 -1.0527763653362779e-09 7.758060568492966e-12 5.33988531252463e-07 -4.18774534708132e-08 9.943484906453838e-10 -7.307233275273802e-12 -5.006324569264008e-11 3.937335772610753e-11 -5.71722925010283e-12 4.063426893090194e-11 -5.448105066275259e-13 1.858927083783437e-11 5.9448451841732994e-12 1.1268651414819156e-12 1.4003499897442194e-11 -5.069088250241686e-11 -2.0838350401807923e-11 -4.021998817997086e-12 -1.894827453762068e-11 -1.3586439483668713e-11 -1.7714821202425388e-11 1.6150325891665497e-11 3.580322205687464e-11 -4.462860272244087e-11 2.825680783167024e-11 5.0304696662666486e-11 -2.245125070419209e-10
sex -2.9707946420654288e-05 0.003401928388567338 -7.633157588781568e-05 5.339885312519543e-07 0.11584766438941044 -0.008651140526542525 0.0001971708010938688 -1.4008161132769193e-06 -2.416380439374624e-06 -2.0303341651746226e-07 1.926679895168322e-06 1.4504117376013799e-06 -3.4214495655553115e-06 -6.84253882369341e-07 2.8011010268792074e-06 -5.034842351351488e-08 -2.0300464642222716e-06 -2.058993748518597e-06 -1.5902647887860123e-06 2.0946089847038537e-06 1.3261898673971876e-06 -1.3186778492254285e-06 -3.480748128607589e-06 1.492387866937562e-06 1.127234092366645e-06 -4.088428978610997e-06 2.6983103210628203e-06 7.638190427494184e-07 1.4580329940836304e-06
agesex 2.3524240762051245e-06 -0.0002566449838269377 5.8839322612793105e-06 -4.187745347069238e-08 -0.008651140526542997 0.0006636467315431965 -1.5439951441126076e-05 1.1151688088901572e-07 2.4013731670431423e-07 2.6132373026810934e-08 -1.4180269626879746e-07 -8.22466492797398e-08 2.2194656567651916e-07 -6.672212821645186e-09 -1.3216407059071861e-07 3.468028275121506e-08 1.5310332410024016e-07 1.6784621222361472e-07 1.0756391979439482e-07 -1.3523157835658568e-07 -1.4655638143970818e-07 6.410865247231832e-08 2.332935480143998e-07 -5.435426088160085e-08 -1.5618292147032062e-07 3.150344429894763e-07 -2.3614278361884283e-07 -7.911996798617347e-08 3.408039117676215e-07
age2sex -6.066188579619678e-08 5.876891747770936e-06 -1.3735460614346086e-07 9.943484906430885e-10 0.00019717080109388934 -1.5439951441126824e-05 3.659903469399371e-07 -2.687273898322944e-09 -6.824187308872312e-09 -9.029692787881923e-10 3.2028313112493757e-09 1.7907397131189436e-09 -4.671284466664539e-09 1.0087972798016464e-09 1.97408399964383e-09 -1.5537582645229427e-09 -3.1469339015752902e-09 -3.681697188020292e-09 -2.6999329523626176e-09 2.682231429540887e-09 4.180204496957683e-09 -3.5637197411812754e-10 -5.213502878675828e-09 -2.747298076895214e-10 4.523898014811702e-09 -7.716055805248659e-09 5.957184532650631e-09 1.7433166516375441e-09 -1.827858383223599e-08
age3sex 5.229983875569958e-10 -4.1780036082410885e-08 9.931697259339855e-10 -7.307233275262535e-12 -1.4008161132771292e-06 1.1151688088902586e-07 -2.6872738983230542e-09 2.0041671914092704e-11 5.46742363800473e-11 1.0172694911554035e-11 -2.1731857913502313e-11 -1.4645750340689656e-11 3.3488618162636274e-11 -1.0461080971669666e-11 -9.648472998564933e-12 1.3968677393436262e-11 1.9207395691069907e-11 2.3735046183149552e-11 2.0809477429716156e-11 -1.679455291078741e-11 -3.366697170253782e-11 -4.219165985100959e-12 3.761537424191373e-11 1.3575681832449129e-11 -3.656250367132847e-11 5.889487260677675e-11 -4.591341526335447e-11 -1.1978721530713719e-11 2.2237654643677033e-10
pcs.V3 2.094273956427013e-07 -1.3361087930844795e-07 5.250014230123294e-09 -5.0063245692683415e-11 -2.4163804393940314e-06 2.4013731670579373e-07 -6.824187308906544e-09 5.467423638029335e-11 1.1014076356167425e-06 1.0164363202196852e-07 -2.4839361709745593e-08 -8.272381961453551e-09 9.140475382761345e-09 1.480864579380975e-08 -6.820727677807815e-09 1.2099353706812188e-08 6.77821363051746e-09 1.2089306774823664e-09 -4.3388320658757154e-09 9.237853334187083e-09 -3.278870790903968e-09 -1.4303207722767039e-08 -6.89809999420048e-09 -7.305711318744941e-09 -2.0068033423773212e-10 -1.0585631713571466e-08 8.229892468981535e-09 8.041243378011099e-10 2.3387468174292326e-07
pcs.V4 2.9711916861154826e-07 2.4244149695695656e-07 -5.295586676369615e-09 3.937335772595513e-11 -2.030334165488547e-07 2.6132373029246392e-08 -9.029692788454255e-10 1.0172694911970978e-11 1.0164363202196952e-07 1.1887187600751301e-06 4.151825419160437e-08 2.1355971819337876e-09 1.469720401715375e-08 -2.8249623487742456e-08 -3.457057368131819e-09 2.668116235757741e-08 -2.0470425053497124e-09 -2.265664191850016e-09 8.875008882398597e-09 -9.067739560309891e-09 -6.232748152221351e-09 1.4130537007633291e-08 1.3425486630223526e-08 6.601816488360011e-09 1.0652080046691666e-08 2.997259381105316e-09 -6.456632832873533e-09 -4.014973052126923e-09 -2.222450620064182e-07
