 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
pcs.V5 3.5159184770984094e-07 -7.5737109576301e-07 1.8237800581664794e-08 -1.3667379961576235e-10 8.08858023630337e-06 -6.579940065611388e-07 1.623727894304614e-08 -1.2542470413832967e-10 -6.422971894640972e-08 5.8547617262191574e-08 1.99823078979272e-06 -8.125652333851746e-09 1.5190764816137445e-08 -2.3910464278982705e-08 5.99527075762204e-09 -2.8095756309685113e-08 3.929472822292526e-08 8.351606245767893e-09 -3.205913287000164e-09 6.662421298257001e-09 -1.3602606579081578e-08 -1.2437856104332756e-08 -6.547213300007208e-08 -5.6104559311982934e-08 5.709170211201522e-08 4.501093670420585e-08 6.096988180807538e-08 3.49766534693345e-08 -4.5847912233490153e-07 -5.813345520203052e-07 3.353085761437937e-07 -2.1424400971010547e-07
pcs.V6 7.974079114736751e-07 1.3011780291169538e-06 -3.597274583195148e-08 3.1025716693148804e-10 8.575536242134297e-06 -7.185814705802848e-07 2.0382174959520504e-08 -1.8474938154380273e-10 -3.828549861608597e-09 2.7931224264281022e-08 -8.125652333857026e-09 1.96709956083148e-06 7.579922449561885e-09 4.991093039957907e-09 1.2252366332657625e-08 -4.1546797425206145e-08 3.0713529043496305e-08 -4.145753727214027e-08 -2.1006025069065992e-08 -2.655303841657758e-08 -1.8482455186625594e-09 1.3357955868186563e-08 -9.478549046013015e-09 1.928602132612531e-08 1.308174382287525e-08 1.1207740699087374e-08 -6.204495277070023e-08 6.422517604763073e-09 -3.310726475043293e-07 5.705352475817038e-07 -5.30016648403928e-07 -1.0225458249294952e-06
pcs.V7 8.934802000457202e-07 -2.7179800039952896e-07 5.321736969229319e-09 -2.9661924433048816e-11 -2.4835419595871535e-05 2.064897719793221e-06 -5.458651533418321e-08 4.5752919403290577e-10 4.5958169022942785e-08 2.205171597595048e-08 1.519076481614387e-08 7.57992244955214e-09 2.3072135587924704e-06 4.062811001934931e-09 -1.637119978180542e-08 -8.39370214987292e-08 7.0721989775741204e-09 -4.2842292558698744e-08 1.1830414441813544e-08 -3.967307313286628e-08 2.7304004679594808e-08 -4.0754128524735213e-08 -6.235470966003777e-08 -2.4934123920088295e-08 -4.37661221979935e-09 -1.7677943990196533e-08 -1.3306468597710259e-08 1.5729506931021456e-08 -2.7617161871700467e-07 -3.1965396097347273e-07 -1.107265570194421e-06 1.7224957585074707e-06
pcs.V8 -1.1670876430976461e-06 -3.627855384938492e-07 9.471427069729125e-09 -9.052344496819017e-11 2.1998263601505815e-05 -2.128385387160188e-06 6.035929475250309e-08 -5.090962033311181e-10 4.1361852831171e-08 -2.8847130373801898e-08 -2.3910464278989845e-08 4.991093039968558e-09 4.062811001934274e-09 2.2564284919103e-06 6.686885348616757e-08 7.346105673714189e-09 3.5277849581795785e-08 9.437929966581324e-08 -2.870283751198219e-08 -1.2748555944019616e-07 -2.5713920060493888e-08 2.5355519347767983e-08 5.439718141549765e-09 6.055689453741053e-08 6.954513597281932e-08 4.410619366813471e-08 -2.166278439509411e-08 1.2296796381285755e-08 7.835035092582273e-10 -2.6191979249333924e-07 6.933011844076608e-07 -6.765148965925778e-07
pcs.V9 1.5789277695813779e-06 7.717950794798983e-07 -2.0978204094095788e-08 1.7868773619046342e-10 -1.3971518134400885e-05 1.550080979523407e-06 -4.945844533318355e-08 4.822455164728968e-10 3.94192872738954e-08 -4.1190725505013924e-08 5.995270757626817e-09 1.225236633264736e-08 -1.6371199781800858e-08 6.68688534861629e-08 2.1809968154517844e-06 2.7241376078489547e-08 2.704124531131301e-08 -3.9057595455778143e-08 -4.361573980520655e-09 -5.830313041155546e-08 -1.0865389559044457e-08 -2.5744742654745163e-08 -2.9683413991652136e-09 -4.033612998575033e-08 -4.268992196988393e-08 -1.1089840302780759e-08 -1.841785243007461e-08 4.298311036931163e-08 1.6595544596472506e-07 3.4682642196748053e-07 -3.067169785568099e-07 -5.281172099751893e-07
pcs.V10 -7.118084553759678e-08 4.555072121334377e-07 -8.821206481332265e-09 5.334005309357912e-11 2.3725481229700653e-06 -7.390852486199884e-08 -7.937712410434737e-10 1.6130989697240767e-11 5.379500779210267e-08 2.303737451965113e-08 -2.8095756309686274e-08 -4.154679742520765e-08 -8.393702149872505e-08 7.346105673709674e-09 2.7241376078493113e-08 2.1935152413826903e-06 3.155820837894931e-08 3.2466695854553846e-08 2.856656127580477e-08 2.2589672796432592e-08 -1.869376132547199e-08 -1.0169794241367787e-08 3.4042013152522763e-08 3.3914025592786605e-08 -2.4481059938595093e-08 1.2081525402576267e-08 5.281256674552625e-09 3.839104055171289e-10 -2.0614555381608074e-07 2.384615517610922e-07 -5.39289711817439e-07 -6.457040996358522e-07
pcs.V11 -2.7221479497634507e-07 1.4664740153849866e-07 -4.903958597801571e-09 5.049967426874841e-11 -8.536314221054523e-06 6.212830012048031e-07 -1.205665384407239e-08 6.035007996482754e-11 -2.2969550915412735e-08 -1.4031619244141114e-09 3.9294728222926976e-08 3.071352904349435e-08 7.0721989775729764e-09 3.527784958179702e-08 2.7041245311310855e-08 3.155820837894825e-08 2.1944081206807116e-06 3.902806902691586e-08 1.1552241299801264e-08 -3.711711109756655e-08 3.7713845805540274e-08 -5.940073701458637e-08 4.344071451443548e-09 3.159256795138604e-08 -1.2579829260753621e-08 2.2853881288174964e-08 -1.7992234067579616e-08 2.5470061770267508e-08 1.8560339812405114e-07 8.248299130551272e-07 -1.7913902660193254e-06 1.870653493679945e-07
pcs.V12 9.446326899036652e-08 -1.1747287139664187e-06 2.7616228282052966e-08 -1.9386004335689932e-10 -9.090080763542753e-06 6.991475930088538e-07 -1.4361038108289287e-08 7.763509512591793e-11 2.44552078976595e-08 -1.5108457204843892e-08 8.351606245772449e-09 -4.145753727213931e-08 -4.284229255870889e-08 9.437929966582416e-08 -3.90575954557882e-08 3.2466695854552735e-08 3.9028069026913694e-08 2.1650163626078803e-06 -7.217648287326957e-08 -4.9453636448887665e-09 2.814099287148281e-09 -1.3593260532641166e-08 -3.363308460082551e-08 -4.396922253785472e-08 -6.867157166249292e-08 -3.4849332157672595e-09 -3.093313860651514e-08 3.085969175706125e-08 -8.105241866210022e-08 -4.4597213235407753e-07 1.2981307257390122e-06 4.1550041962914777e-07
pcs.V13 2.475628397189189e-07 5.000800030107967e-07 -1.5882016146157244e-08 1.4570918718361355e-10 8.104567888366324e-06 -7.576143617259186e-07 1.985527309862061e-08 -1.5818938656767164e-10 -2.749525160713913e-08 3.2391445733253614e-08 -3.205913287003439e-09 -2.1006025069063656e-08 1.1830414441816915e-08 -2.870283751198588e-08 -4.361573980516041e-09 2.8566561275806206e-08 1.1552241299801722e-08 -7.21764828732723e-08 2.230139839942895e-06 -1.620399342886725e-08 3.596954686180553e-08 7.143412511631369e-09 -3.272541384935476e-08 -3.227468873080292e-08 -6.974970187801483e-08 2.8925111109747215e-08 1.946634839504136e-08 -3.6813750646114715e-08 -1.298184854751311e-08 1.4703404988424057e-08 2.808651906430892e-07 5.886374528184753e-07
pcs.V14 -1.356869481332621e-06 1.565800323107824e-07 -2.7733421177233576e-09 5.40114075670564e-12 1.763284288985454e-05 -1.6110704674019125e-06 4.608898379836481e-08 -4.0833091724453067e-10 -1.622164612675713e-08 -7.250222079503782e-08 6.662421298251343e-09 -2.655303841656952e-08 -3.967307313286594e-08 -1.274855594401969e-07 -5.8303130411551284e-08 2.258967279643597e-08 -3.711711109756748e-08 -4.945363644897116e-09 -1.6203993428864575e-08 2.2494343919436315e-06 -2.705436327962397e-08 -5.259930381141669e-09 -2.515441940302517e-09 -7.858970938367589e-08 2.4031000295902055e-08 -5.7551067802555236e-08 -3.6924318562836594e-08 1.8577280556047495e-08 -4.769922456114448e-07 9.109660612293436e-08 -1.2304418939258288e-06 2.40407055669312e-07
pcs.V15 -3.7674969352192273e-07 -3.6195947451270845e-07 7.446646037582712e-09 -5.195143484627676e-11 5.6464847606493395e-06 -6.431307474025214e-07 1.89551762631679e-08 -1.5846096061912685e-10 1.7534951346588153e-08 -4.423956195436224e-08 -1.3602606579082612e-08 -1.8482455186578312e-09 2.7304004679590775e-08 -2.5713920060489672e-08 -1.0865389559046448e-08 -1.8693761325470635e-08 3.771384580553891e-08 2.8140992871438975e-09 3.596954686180807e-08 -2.7054363279620566e-08 2.243545940231242e-06 -4.253288525358953e-08 -1.7637188506708345e-08 1.0705349304396997e-08 2.1830695576265526e-08 -5.314763806091454e-08 -2.71787031400251e-08 -1.9228255852777777e-08 6.481565549860841e-08 3.563511333359813e-07 -8.478950511890663e-07 1.8153779381283664e-06
pcs.V16 1.2125389603391015e-06 8.398004920233378e-08 -7.750662351520039e-09 1.0233876061257355e-10 2.17729390677131e-06 -2.54271384455654e-07 8.48967695698498e-09 -6.299513757906636e-11 -1.382605313231571e-08 3.295896405441213e-08 -1.2437856104334027e-08 1.3357955868187466e-08 -4.075412852473395e-08 2.5355519347766702e-08 -2.5744742654743677e-08 -1.0169794241367317e-08 -5.9400737014586095e-08 -1.3593260532642003e-08 7.1434125116312974e-09 -5.259930381142629e-09 -4.253288525359037e-08 2.184119837761772e-06 -1.2539818910870687e-08 -1.2586004423494787e-08 -5.146745107757506e-08 -1.9452202465961595e-08 -3.208358806059764e-08 2.9030973205882153e-08 4.463321769845996e-07 -1.456002936578791e-07 9.538702007746432e-07 -1.2776311159571997e-06
pcs.V17 9.47976905249766e-07 6.685136817159913e-07 -2.0163430441052032e-08 1.8223113652074686e-10 -4.853509347361838e-06 2.491353478813679e-07 -4.602099224357205e-09 2.7385468416990083e-11 -2.9268358304580954e-08 4.566427872201341e-08 -6.547213300007222e-08 -9.478549046014797e-09 -6.235470966003538e-08 5.439718141547035e-09 -2.9683413991631035e-09 3.404201315252251e-08 4.344071451444171e-09 -3.363308460082403e-08 -3.272541384935594e-08 -2.515441940304742e-09 -1.7637188506708835e-08 -1.2539818910871167e-08 2.2783849359291475e-06 5.7934034906862814e-08 3.5246236775760305e-08 3.637438151450059e-08 5.737610277170324e-09 -9.005380376539561e-08 3.579167052873836e-07 8.054713754896853e-07 -9.68811874275079e-07 -3.4212276248877195e-07
pcs.V18 3.2518683942585146e-07 7.487043051141159e-07 -1.395105773784314e-08 7.371394162630269e-11 -3.7153725194816623e-06 7.047471709083025e-07 -2.8766543255453343e-08 3.157595646713299e-10 3.005642090976531e-08 1.1831132947785431e-08 -5.6104559311980896e-08 1.9286021326118377e-08 -2.493412392008275e-08 6.055689453740482e-08 -4.033612998574775e-08 3.3914025592784705e-08 3.159256795138795e-08 -4.3969222537848325e-08 -3.2274688730806576e-08 -7.858970938368072e-08 1.0705349304397161e-08 -1.2586004423495934e-08 5.793403490686168e-08 2.1803097019250346e-06 8.005650822434707e-09 -1.556178315790988e-08 -3.8469832969653294e-08 5.796386997619809e-09 2.5261050656724676e-07 -3.5100185257675866e-07 1.6813940735257795e-06 -3.018037248707519e-07
pcs.V19 -1.7279907191375428e-06 -1.400036080573921e-06 4.0422555766418444e-08 -3.6214290285526105e-10 7.342285440141093e-06 -7.402532818580933e-07 2.1200034152430834e-08 -1.8822528062838153e-10 1.576809212615839e-08 4.915778668949521e-08 5.7091702112015935e-08 1.3081743822883206e-08 -4.376612219810648e-09 6.954513597283107e-08 -4.268992196989158e-08 -2.448105993859333e-08 -1.2579829260757022e-08 -6.86715716625003e-08 -6.97497018780094e-08 2.4031000295911478e-08 2.1830695576267656e-08 -5.146745107757314e-08 3.524623677576029e-08 8.005650822431752e-09 2.209910823801823e-06 2.2871134642669748e-08 6.364211482639568e-08 7.3977092006190415e-09 -5.806822739654169e-08 -3.5507812485504434e-07 2.6494937486476305e-07 5.366828276751592e-07
pcs.V20 -2.1077147244857146e-07 -5.509017185526707e-07 1.1830750046823917e-08 -7.763974316872096e-11 4.813949703275872e-06 -6.260882565915063e-07 2.2251930144049173e-08 -2.3200828635801965e-10 -7.1513070033877315e-09 1.0853995873606509e-08 4.501093670420528e-08 1.1207740699093829e-08 -1.7677943990203905e-08 4.410619366814245e-08 -1.108984030278518e-08 1.2081525402577871e-08 2.2853881288172622e-08 -3.4849332157732876e-09 2.8925111109751142e-08 -5.7551067802549035e-08 -5.314763806091365e-08 -1.945220246596031e-08 3.6374381514500985e-08 -1.556178315791104e-08 2.28711346426685e-08 2.14848499457032e-06 6.352434118123028e-08 6.526733654578262e-08 -4.583111409632901e-07 5.392401506442293e-07 5.856334676768045e-07 -3.774020085584066e-07
pcs.V21 -1.396769462175749e-06 -1.328044587698329e-06 3.990629851827647e-08 -3.6110277890319966e-10 2.1733247457749076e-06 -1.5129169973366018e-07 3.365232090757568e-09 -3.477915964769673e-11 3.7300042994553274e-08 -3.0805496019449984e-08 6.096988180807781e-08 -6.204495277069571e-08 -1.3306468597720299e-08 -2.1662784395083325e-08 -1.841785243008304e-08 5.2812566745530336e-09 -1.7992234067582256e-08 -3.093313860651886e-08 1.946634839504534e-08 -3.692431856282814e-08 -2.7178703140022027e-08 -3.20835880605962e-08 5.737610277169699e-09 -3.84698329696578e-08 6.364211482639872e-08 6.352434118123354e-08 2.265495261518418e-06 4.5125400282491765e-08 4.6100350752725756e-08 -7.105022853882781e-07 6.781666209787918e-07 6.354675394572474e-08
pcs.V22 -2.0465696881672862e-06 4.584771507079478e-08 1.7531119732087242e-09 -4.4422568129599546e-11 1.629366867332527e-05 -1.5552430362409245e-06 4.4610158833624036e-08 -4.049915326293855e-10 -2.8342188211401972e-09 -7.05581674111731e-09 3.497665346932947e-08 6.4225176047713316e-09 1.5729506931020447e-08 1.2296796381286823e-08 4.298311036931459e-08 3.8391040552045787e-10 2.5470061770266443e-08 3.085969175705291e-08 -3.681375064611179e-08 1.8577280556048345e-08 -1.922825585278083e-08 2.9030973205883135e-08 -9.005380376539391e-08 5.79638699762404e-09 7.39770920061022e-09 6.526733654577664e-08 4.512540028248369e-08 2.2265047838134988e-06 -5.354509400840712e-07 -2.7731481165490917e-07 -5.915784597737674e-07 1.1782191126286053e-06
proband -1.6764348468084736e-06 6.801575179744501e-06 -1.8158184591671555e-07 1.6420751308465619e-09 0.0002440998326362405 -2.1269124392178913e-05 6.026852949658432e-07 -5.561597278556995e-09 9.220174248270634e-08 -5.758758825211505e-07 -4.58479122334983e-07 -3.310726475042328e-07 -2.761716187169766e-07 7.835035092245148e-10 1.659554459647993e-07 -2.061455538160359e-07 1.8560339812404595e-07 -8.105241866220331e-08 -1.2981848547486958e-08 -4.76992245611464e-07 6.481565549855541e-08 4.4633217698460757e-07 3.5791670528741377e-07 2.526105065673215e-07 -5.80682273966739e-08 -4.5831114096337995e-07 4.610035075261376e-08 -5.354509400840893e-07 0.0001830641359817166 -9.746763161893887e-05 1.5928511804216562e-05 -7.997362146086178e-06
maternal -1.2910463853583505e-05 1.2362822572701954e-07 -8.962175007803026e-08 1.1216596304849498e-09 0.00046776567672998366 -4.605813334018485e-05 1.3514658859366845e-06 -1.1840767609913305e-08 5.783569995055474e-07 -7.664503878033675e-07 -5.81334552020459e-07 5.705352475819442e-07 -3.196539609734849e-07 -2.6191979249332966e-07 3.468264219675755e-07 2.3846155176118605e-07 8.248299130550999e-07 -4.4597213235431284e-07 1.4703404988508514e-08 9.109660612294974e-08 3.56351133335889e-07 -1.4560029365784802e-07 8.054713754897522e-07 -3.5100185257663446e-07 -3.5507812485530523e-07 5.392401506440615e-07 -7.105022853885146e-07 -2.773148116549162e-07 -9.746763161893801e-05 0.000832961371637632 -0.0006921709164202103 -0.0004955329990607263
gpm 2.7722300241338075e-05 2.8984857093369367e-05 -8.182681162593363e-07 7.248919013589342e-09 0.00019687799045722107 -1.0491964660104126e-05 1.6770440503499855e-07 -8.008657412694147e-10 -1.6999832045161055e-07 1.2639985673977113e-06 3.3530857614370885e-07 -5.300166484039842e-07 -1.1072655701941855e-06 6.933011844073984e-07 -3.0671697855658395e-07 -5.392897118174227e-07 -1.7913902660192748e-06 1.2981307257390357e-06 2.8086519064301735e-07 -1.230441893926023e-06 -8.478950511891588e-07 9.53870200774616e-07 -9.688118742750602e-07 1.6813940735259167e-06 2.6494937486462694e-07 5.856334676766849e-07 6.781666209787356e-07 -5.915784597739613e-07 1.592851180421411e-05 -0.0006921709164202176 0.001963412176384073 -0.0006952425156419967
gmm -8.579141587445929e-06 -3.661559286681561e-05 1.0736181549038606e-06 -9.532580875945606e-09 -0.0011936336684591489 0.00010273758538179987 -2.7478710681543888e-06 2.2967862488127654e-08 5.086283166127315e-07 -1.594739247278104e-08 -2.1424400970971186e-07 -1.022545824929884e-06 1.7224957585072066e-06 -6.765148965922791e-07 -5.281172099756406e-07 -6.457040996360518e-07 1.8706534936798323e-07 4.1550041962956673e-07 5.886374528184036e-07 2.4040705566951774e-07 1.8153779381286535e-06 -1.2776311159572279e-06 -3.4212276248891876e-07 -3.018037248711499e-07 5.366828276758229e-07 -3.7740200855794125e-07 6.354675394624238e-08 1.178219112628846e-06 -7.997362146084921e-06 -0.0004955329990607181 -0.0006952425156420098 0.0017148538701610835
