 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0002036225894247269 -3.7006417141333256e-06 -4.678870946885219e-08 1.6816448170572408e-09 5.387054693891559e-05 -5.962105438124766e-06 1.833114648650651e-07 -1.7120902714853777e-09 7.61844380582598e-07 3.568087343400301e-07 -3.327469771486596e-07 -6.546258774556267e-07 -1.5658645273781463e-07 -3.8225039223926417e-07 -6.483457190975109e-07 3.144507471328192e-08 4.5491893944612306e-07 2.567556476310946e-07 -2.6561148809793724e-07 -3.672382024473715e-07 -2.3297362193261812e-07 -1.3678620292008703e-07 -1.0107033377223508e-07 4.99268347876143e-08 5.784780854955927e-07 -4.0612572881825083e-07 2.758001590000725e-07 1.1988193377174573e-07 -9.300147904379473e-06
age -3.7006417131182176e-06 0.0007483032625368052 -1.673991160748667e-05 1.169280958631679e-07 0.010097381395325553 -0.0007368824685901558 1.647851200443567e-05 -1.1503320237526413e-07 4.386716837695584e-07 7.943316004943661e-07 1.30877473113501e-07 2.6271123713074074e-07 8.105996338500108e-07 9.9961765852053e-07 -3.806385415823072e-07 -1.8820514624576723e-07 3.977317029249112e-09 -1.6625127942851715e-07 -4.196463138997852e-07 1.1106455941257684e-07 4.776987461356848e-07 -5.886465855581452e-07 -8.096985752334844e-07 5.873536331592357e-07 6.774549755750847e-07 -1.9187898092379168e-07 3.85628408295488e-07 -1.7623671891373243e-08 -4.168073856899328e-06
age2 -4.678870949468781e-08 -1.6739911607494122e-05 3.820369924414771e-07 -2.716329073020159e-09 -0.00022086833494226678 1.6482742415668732e-05 -3.760640834863278e-07 2.672330946147979e-09 -3.843110904646503e-09 -1.9884197911734973e-08 -4.057117394582706e-09 -6.720233840951797e-09 -1.9084787849774733e-08 -2.3289349529803792e-08 1.0170615891724537e-08 4.786658583474457e-09 -9.857253912646779e-10 4.057253557793136e-09 1.197075855902626e-08 -7.270886026414548e-10 -9.780817325989502e-09 1.1023487231202469e-08 1.3271092610804256e-08 -1.3792395296191717e-08 -1.7860769316543666e-08 6.319009953105836e-09 -1.1833673713373203e-08 -1.5388012685312465e-09 7.653560191339413e-08
age3 1.6816448172011525e-09 1.1692809586322433e-07 -2.7163290730202635e-09 1.9644059521993964e-11 1.5141296739287524e-06 -1.1507626544673909e-07 2.6728515385373897e-09 -1.931915976843542e-11 -9.22007443494858e-12 1.6089530256073374e-10 2.953507074635413e-11 4.685913467210493e-11 1.382783808307524e-10 1.7447272382454658e-10 -8.295931645313931e-11 -3.5447546976188524e-11 1.702974786542873e-11 -3.132164967220524e-11 -1.0346888592582084e-10 -3.6830051540667625e-12 5.5572832326215045e-11 -5.892331099167809e-11 -7.311750807107411e-11 9.731474643676653e-11 1.406939455360609e-10 -5.054005600735484e-11 9.613396207748129e-11 1.6353490114992605e-11 -4.1779713988597085e-10
sex 5.3870546912250965e-05 0.010097381395254169 -0.000220868334940637 1.5141296739170862e-06 0.3608880906650208 -0.025836738895134527 0.0005695913196487981 -3.935732035267227e-06 -1.132039374601107e-05 -4.829888389066458e-06 1.1220750305898162e-05 -9.734067305880379e-06 1.1231799805846247e-05 9.321985730516823e-06 2.0105283605364417e-05 -5.6696510117146506e-06 -2.062357476985262e-06 1.265094167778003e-05 2.0713575786311903e-07 4.021871642959316e-06 1.2114331523404626e-05 -1.7063070809638625e-05 -1.8303423238828537e-05 -1.7558386547603286e-05 7.0375108823711e-06 -1.633050203831176e-05 3.189580512650723e-06 -9.963782496287676e-06 -0.00014496480350864032
agesex -5.962105437207393e-06 -0.0007368824685875719 1.648274241560923e-05 -1.1507626544631028e-07 -0.025836738895135377 0.0018987663406228282 -4.273139290219046e-05 3.002597630337766e-07 1.0771312726116452e-06 8.960582770905936e-08 -6.668104998171877e-07 7.777709328705347e-07 -8.858302118425913e-07 -8.057047075757693e-07 -1.1558316338441171e-06 4.7524876851911637e-07 8.564359791312741e-08 -8.319473061743445e-07 1.949352157422075e-07 -3.646510720671802e-07 -9.302034180889681e-07 1.1149320527075293e-06 1.1752566254541154e-06 1.1829341404612873e-06 -7.42721831409253e-07 1.25450765862355e-06 -5.251339383314208e-07 3.91691206999023e-07 9.337485433271709e-06
age2sex 1.8331146490411355e-07 1.6478512004446338e-05 -3.760640834865556e-07 2.6728515385390094e-09 0.0005695913196488367 -4.2731392902191896e-05 9.7990025154761e-07 -7.000984496417737e-09 -2.991482729242923e-08 3.1049884754210113e-09 1.186839428652971e-08 -1.8080424681874658e-08 2.082554031963798e-08 2.1280986127978757e-08 2.0735190364025407e-08 -1.2333033981196535e-08 -7.932699413159746e-11 1.7889545797519194e-08 -9.562026990874812e-09 9.857144892025458e-09 2.0408657779124553e-08 -2.0142766990544928e-08 -2.6069193775495935e-08 -2.598238685919132e-08 1.830419257805566e-08 -3.008038605324969e-08 1.5563890990857776e-08 -4.96891921669354e-09 -1.9342311607252581e-07
age3sex -1.7120902715201365e-09 -1.1503320237509724e-07 2.6723309461441202e-09 -1.931915976840776e-11 -3.93573203526762e-06 3.002597630337956e-07 -7.000984496417939e-09 5.081349848717953e-11 2.386358692019855e-10 -4.5898033188759404e-11 -6.395095824568588e-11 1.245282948270607e-10 -1.4728239060009123e-10 -1.7303244294889995e-10 -1.1256747127805285e-10 9.562807599095389e-11 -1.2721141802055139e-11 -1.2878243167717405e-10 9.67260964467994e-11 -7.860779985105602e-11 -1.3123412441968352e-10 1.0774999351108178e-10 1.947004227074164e-10 1.868666761636365e-10 -1.310999918335652e-10 2.2153712925707862e-10 -1.230156073285096e-10 1.5350844933912842e-11 1.3568589190038375e-09
pcs.V3 7.618443805814853e-07 4.386716837607903e-07 -3.843110904449114e-09 -9.220074436338919e-12 -1.1320393746274033e-05 1.0771312726310734e-06 -2.9914827292868856e-08 2.3863586920509155e-10 2.500726539188825e-06 3.3744056525972044e-07 -8.655897032207674e-09 7.79773886792252e-09 9.954184413397702e-09 1.1120292094753643e-08 -8.079866665366523e-08 1.4439932464841511e-08 1.657896263107018e-08 5.753564940129148e-09 -5.761175079909198e-08 3.445078892751403e-09 7.59640588915141e-09 -8.78022503971521e-09 2.3575344477417016e-08 -3.821207497086924e-09 1.4596178534486734e-08 -8.05672372195872e-08 -1.3416769645317197e-08 -1.9109828466664833e-08 4.5022779667901764e-07
pcs.V4 3.568087343402315e-07 7.943316004961577e-07 -1.9884197911775227e-08 1.608953025610161e-10 -4.829888389010398e-06 8.960582770493047e-08 3.104988475514308e-09 -4.5898033189418906e-11 3.374405652597178e-07 2.7981998417339514e-06 1.73735700978042e-07 4.27304639152216e-08 8.792091412945743e-08 -5.4139646072403344e-08 -1.322014694671701e-07 6.435540002486057e-08 -4.644784938906129e-09 -1.3238443267631327e-08 3.712296457517439e-08 -5.2292005665324065e-08 -5.837049336547349e-09 5.958801821156922e-08 2.082270558557438e-08 7.71155153244479e-09 3.031306974776142e-08 2.4936373624432635e-08 -4.235263608830445e-08 -2.1200737724194053e-08 -4.760616667842196e-09
pcs.V5 -3.3274697714813357e-07 1.308774731140483e-07 -4.057117394594949e-09 2.9535070746441115e-11 1.122075030589632e-05 -6.668104998170102e-07 1.1868394286524865e-08 -6.395095824564726e-11 -8.655897032201187e-09 1.7373570097804042e-07 2.742395368129776e-06 4.5902150793493336e-08 1.7906626334961958e-08 -6.73534439526232e-08 -6.860044846152136e-08 -4.863647854508591e-08 -3.1556148498541877e-08 5.06964489493863e-08 -9.924573127318497e-09 6.608988561313197e-08 1.249916409310278e-08 1.465776800070724e-08 -3.827016487475598e-08 4.729352931928793e-08 -1.1235501903121464e-08 -1.7987975534623642e-08 1.4011486104668874e-08 -2.997220278326485e-08 -9.524550375763634e-07
pcs.V6 -6.546258774561751e-07 2.627112371309915e-07 -6.72023384095778e-09 4.685913467214742e-11 -9.734067305861914e-06 7.777709328691188e-07 -1.8080424681841564e-08 1.2452829482682065e-10 7.797738867913491e-09 4.27304639152235e-08 4.590215079349368e-08 2.681235651638513e-06 4.844976530312072e-08 6.665186139463536e-09 1.0939708485609053e-08 -6.019834570247913e-08 8.126938157615463e-08 1.5247819118227483e-08 4.3040817682120807e-08 1.793788850023255e-09 -4.948291860226901e-08 1.7176326101520068e-08 -6.238007466432923e-09 3.2243489420807126e-08 1.9636846839630733e-08 1.3106030360134257e-08 -2.9557079199524513e-08 -2.7236084963032852e-08 -5.207244562429598e-07
pcs.V7 -1.5658645273768755e-07 8.105996338492378e-07 -1.908478784975671e-08 1.3827838083062226e-10 1.123179980584447e-05 -8.858302118424201e-07 2.082554031963321e-08 -1.4728239060005205e-10 9.954184413407046e-09 8.792091412945566e-08 1.7906626334962054e-08 4.844976530312014e-08 3.0719395793777914e-06 -1.6625212730655878e-08 -4.279248385102352e-08 -1.562130994647252e-07 2.1316065264252665e-08 -4.80760513687501e-10 4.5444947932398033e-08 -5.170665808821825e-08 -8.899865125392263e-08 -1.4839913625975597e-08 -2.5914433234677038e-08 4.3557697151533114e-08 8.506171217001493e-08 -1.0621810280289209e-07 2.5466737899536256e-08 -1.817561406567549e-08 -1.277704348229135e-07
pcs.V8 -3.822503922388381e-07 9.996176585200596e-07 -2.3289349529792724e-08 1.744727238244667e-10 9.321985730508143e-06 -8.05704707575099e-07 2.1280986127962865e-08 -1.73032442948783e-10 1.1120292094762789e-08 -5.4139646072405104e-08 -6.735344395262328e-08 6.665186139463126e-09 -1.6625212730656116e-08 2.942445298921612e-06 8.036126562875533e-08 -2.7375574106328456e-08 -2.165372014516851e-09 1.1080081409028512e-07 6.836001487930408e-08 2.4735638374004563e-08 1.7088808701103752e-08 2.920382110747734e-08 -8.653682370682584e-08 2.8715178820787863e-08 1.283259084393881e-08 2.8714427085521226e-08 3.4992909391062607e-08 5.186952891255762e-09 4.3558952113586924e-08
pcs.V9 -6.483457190962943e-07 -3.8063854158347245e-07 1.017061589175076e-08 -8.295931645332024e-11 2.0105283605263004e-05 -1.1558316338365546e-06 2.0735190363852936e-08 -1.1256747127682523e-10 -8.079866665364941e-08 -1.3220146946717262e-07 -6.86004484615241e-08 1.0939708485611367e-08 -4.279248385102702e-08 8.036126562875226e-08 2.961098091801762e-06 1.0555892368283027e-08 1.600308043574844e-08 1.092936538299132e-09 7.444594768737057e-10 -2.1939330975641432e-08 -1.1582883774572987e-08 -4.6563694789777386e-08 -3.974586646448086e-08 -3.3294820502391874e-08 -3.1442645923676586e-08 -2.4429552605582348e-08 -3.0404614257156585e-08 -3.0700456929462663e-08 3.675038190745594e-08
