 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.0003466367590457809 -0.00046304118846910054 8.655136140855658e-06 -5.172900313291136e-08 0.0018770794599618041 -0.00012058839857962244 2.4805661197884602e-06 -1.6392914275209434e-08 -2.468926711050651e-07 1.066783931150359e-06 -3.033400933467764e-07 2.8224520113250067e-08 -9.594585044179946e-08 -1.1019187633286638e-07 3.5018312489099997e-07 4.956761860446687e-07 -7.413488175140666e-08 -2.913120444708467e-07 -5.013321440880553e-07 -1.7259952941252765e-08 -1.3412767828859981e-07 2.0897122395704338e-07 -5.9534459729589235e-08 1.4599152995470887e-07 -7.32768552631826e-07 -3.311986007555009e-08 4.410108226840863e-08 -3.2205548628657237e-07 3.142694917594257e-06
age -0.00046304118847066033 0.0021680541562721636 -4.213891561902896e-05 2.6328645735082727e-07 0.031547663726308676 -0.0019068679367051716 3.691301352012838e-05 -2.2976245279589157e-07 1.070205984617179e-06 -7.230387693494898e-07 2.6929187225236866e-07 -5.053140951635038e-07 1.3402744489268284e-07 1.8101805221826384e-07 -2.0218775662309766e-07 -4.1050721636406106e-07 4.770563177522833e-07 4.345273416045096e-07 5.532169207670515e-07 -1.133296237385518e-07 4.582074502835682e-07 -5.410012281572589e-07 -1.2257539107110681e-06 -3.3634138546235786e-07 2.0772809273682187e-06 2.272528192495497e-07 6.703143720772907e-08 7.333958204614952e-07 -1.0695601626856635e-05
age2 8.655136140873234e-06 -4.213891561901715e-05 8.264037818614763e-07 -5.209664759850117e-09 -0.0006056004399901335 3.693648655499618e-05 -7.215797075097491e-07 4.532176573183582e-09 -1.7728951111145358e-08 1.2690364524853772e-08 -5.5854581370233184e-09 8.296949494416347e-09 -4.105339317115989e-09 -5.3749928406863156e-09 4.247242312203639e-09 8.19129621471688e-09 -9.429383137877602e-09 -6.8331866454955365e-09 -9.531912635388399e-09 3.0648949035894118e-09 -8.109034818823992e-09 9.915842031764374e-09 2.2502874180962312e-08 6.386145439669622e-09 -4.154684574814516e-08 -3.6973676172357417e-09 -3.3313567446377903e-09 -1.4498810122781352e-08 2.1569344876552033e-07
age3 -5.172900313306253e-08 2.632864573506838e-07 -5.2096647598490285e-09 3.31478452436434e-11 3.740491824301699e-06 -2.3009874175619842e-07 4.5362172958838515e-09 -2.876076454948434e-11 9.082424300275373e-11 -6.768897324885647e-11 3.3161342170801614e-11 -4.3924348303547805e-11 3.1831981870791295e-11 4.566550958613683e-11 -2.8733686223984418e-11 -5.208609540248389e-11 6.183129704416904e-11 3.38706211287472e-11 4.858002042588558e-11 -2.5878790782304482e-11 4.5327408671689634e-11 -5.5946831266220316e-11 -1.3330809874422947e-10 -4.06170956240441e-11 2.6702374611965256e-10 1.9606538484606863e-11 3.3121209521508403e-11 9.053008805824897e-11 -1.3953000396287497e-09
sex 0.001877079459706582 0.0315476637267093 -0.0006056004399978073 3.7404918243488217e-06 1.4407876157795865 -0.08762023258471364 0.001708666585070112 -1.0730691437783933e-05 -1.8004726593687668e-05 1.696247758348264e-05 7.287250490904748e-06 -1.799094496048477e-05 -4.089990726894441e-06 -2.2041911778991536e-05 3.359154865800186e-05 1.3185624094116043e-05 5.889766468905514e-06 2.0058489920183232e-05 -9.919397921617617e-06 5.20400156048069e-08 1.3199558224578243e-05 3.216450193480592e-06 -3.940687178792298e-05 4.466371370566532e-06 -1.6304134406688807e-06 2.097540611581302e-05 -7.663094169611498e-06 -9.990777240416651e-06 -0.00019793914328050565
agesex -0.00012058839857929059 -0.0019068679367065325 3.693648655503099e-05 -2.3009874175646844e-07 -0.08762023258471115 0.005378634305528787 -0.00010581992666911079 6.70107763955977e-07 1.221527764700134e-06 -9.750524380472516e-07 -4.0871112300693393e-07 1.0932693999460355e-06 1.8090302894372063e-07 1.3136507070874642e-06 -1.950797198490764e-06 -7.885327669055012e-07 -3.2116857419035983e-07 -1.1636877594657713e-06 6.001341924420751e-07 9.252035829414089e-08 -8.224316047187166e-07 -2.2900454944155598e-07 2.330213954503013e-06 -2.3387099754451286e-07 5.06340167598105e-08 -1.1526718411826362e-06 2.6311592424859287e-07 6.949505720943045e-07 1.2672800322846174e-05
age2sex 2.4805661196564857e-06 3.691301352038704e-05 -7.215797075147232e-07 4.536217295914551e-09 0.0017086665850700147 -0.00010581992666910783 2.1005602332154317e-06 -1.341867072904135e-08 -2.6694019927985885e-08 1.8021364266843767e-08 7.1813475358350315e-09 -2.0818068727477526e-08 -2.602868298915098e-09 -2.4844263329757505e-08 3.6446599336853406e-08 1.467375063206244e-08 6.071113909126125e-09 2.196492518962209e-08 -1.249441323009558e-08 -3.5394842072346742e-09 1.6634160020584667e-08 5.783090657324567e-09 -4.451798730856638e-08 3.1371081147974753e-09 -3.8574965929155677e-11 1.9887416497994997e-08 -1.4403236499288416e-09 -1.556751357135966e-08 -2.6299482118620883e-07
age3sex -1.6392914275221587e-08 -2.2976245279662886e-07 4.53217657319799e-09 -2.876076454957514e-11 -1.0730691437783045e-05 6.701077639559417e-07 -1.3418670729041024e-08 8.648913508580152e-11 1.840282736105531e-10 -1.054887129771762e-10 -3.847109385906303e-11 1.2414542035842628e-10 1.4783707038373374e-11 1.51732580969467e-10 -2.1978828048458092e-10 -8.88399035712062e-11 -3.8898792191563104e-11 -1.3542737153073935e-10 8.462560028932377e-11 3.2287773974560325e-11 -1.0764510397031697e-10 -4.569164342966526e-11 2.756726227880283e-10 -6.772194152228724e-12 -5.420651013877811e-12 -1.0890970146523158e-10 -1.3232625786994615e-11 1.0937889486414289e-10 1.79382152822243e-09
pcs.V3 -2.46892671104238e-07 1.0702059846112775e-06 -1.7728951111029572e-08 9.08242430020233e-11 -1.8004726593815678e-05 1.2215277647081289e-06 -2.6694019928145858e-08 1.8402827361158285e-10 1.6828201877308343e-06 1.2459934222663588e-07 -4.4318958002495115e-08 -9.308337258081338e-09 -4.579623542641124e-09 3.9217913533720704e-08 -3.3623123663405984e-08 6.009684376625688e-09 9.630493708995653e-09 -1.4828300370322439e-08 -4.211727260039053e-09 2.2254321164622764e-08 8.26636024969397e-09 -2.0691992846408878e-08 -1.3943604914467482e-08 -2.690475124763956e-08 -1.6072944047949694e-08 -2.5766962242400927e-08 2.4149547898226572e-08 -4.391910099727685e-10 4.028964026152014e-07
pcs.V4 1.0667839311497789e-06 -7.230387693395814e-07 1.269036452466007e-08 -6.768897324763908e-11 1.6962477583829127e-05 -9.75052438068704e-07 1.8021364267269388e-08 -1.0548871297989341e-10 1.2459934222663202e-07 1.7821834412344073e-06 5.07093093153472e-08 2.2556687554746068e-08 7.994162495261196e-09 -3.767401085523317e-08 -2.9249628328079942e-09 4.4724161426757975e-08 -4.904135093190066e-09 -1.0407148957671642e-08 5.182202292355393e-09 1.0639241595982034e-08 -1.2944381714285471e-08 7.028779503432523e-09 2.681355815131421e-09 4.837252800488134e-09 2.0754432281550146e-08 1.1281548406494186e-08 -1.1559855753291823e-08 -8.423478698348745e-09 -3.0048989248158915e-07
