 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002888543834678796 0.0009457039464767199 -3.0212953049922186e-05 2.9597477854587773e-07 -0.016133986452975407 0.001269517208334119 -3.265977508962327e-05 2.740938385094477e-07 -4.366218165842075e-06 6.4104484349781035e-06 1.4701330938619822e-06 2.2478134438320604e-06 2.188843906032303e-06 -1.101486414887185e-06 3.978886793926212e-06 2.287133988052083e-07 -6.999458712937567e-07 -6.620650667602081e-07 -6.446037929829689e-07 -2.3155013112269543e-06 -5.165701462844722e-07 1.5329129415846666e-06 2.265251445792428e-06 -1.1529084204236758e-06 -3.176430936984298e-06 -4.514667205745206e-07 -2.640574021785183e-06 -4.634029263711347e-06 -5.3228408881937615e-06 -3.054464081911997e-05 0.00011529465311328424 -8.567593012630814e-05
age 0.0009457039464688534 0.029737989464065646 -0.0006712836257159894 4.915367857294924e-06 0.39194572544715023 -0.027186589658977495 0.0006122204156897749 -4.4745391473180294e-06 -1.599335918430401e-05 -1.8955917394706406e-06 4.824108320647813e-06 -1.8221976303078122e-06 -1.2053408802459035e-05 -7.631509429120612e-06 7.12878157121881e-06 4.961345917094171e-06 7.1377905933617124e-06 -1.0918556373522884e-06 6.527261163811922e-06 -1.4646766047234296e-06 5.46368429220678e-06 -5.407971803023908e-06 2.7992572682709256e-06 2.6740456527613655e-06 -5.563232718611182e-06 6.07837106502035e-06 -7.79944798348624e-06 2.6654961767927884e-06 -6.822252919594372e-05 5.879277845923208e-05 -0.00020395496910107625 0.0002464272855821322
age2 -3.0212953049807094e-05 -0.0006712836257153928 1.5239772444531428e-05 -1.1222142155320137e-07 -0.008764553560277735 0.0006112070584891351 -1.3839056773539253e-05 1.0168889975768758e-07 3.7029256572078253e-07 3.397379442101531e-08 -1.0918224018157953e-07 2.320375957242945e-08 2.545059800018879e-07 1.7616621981556598e-07 -1.6744379678615955e-07 -1.1588734661169134e-07 -1.6138287917203527e-07 3.3829807026963667e-08 -1.5306688893876137e-07 3.653190609029508e-08 -1.1818806692522591e-07 1.065518253101673e-07 -8.032021249158737e-08 -4.7788516447502604e-08 1.3950329307934275e-07 -1.3480829617252104e-07 1.8536902473604625e-07 -4.33170859350485e-08 1.474046147504404e-06 -1.444365137894441e-06 3.954713999738647e-06 -4.749005441785905e-06
age3 2.9597477854324203e-07 4.915367857297291e-06 -1.1222142155334431e-07 8.311538503885594e-10 6.362063834853876e-05 -4.4595305190867934e-06 1.0151831143159509e-07 -7.50061631081799e-10 -2.771499249353377e-09 -1.7153309451715768e-10 8.136915964778461e-10 -4.2541766136227995e-11 -1.7380793104525328e-09 -1.3262982574169494e-09 1.2756731427362158e-09 8.619621085076596e-10 1.187560411267245e-09 -2.8008978450590314e-10 1.1538880456785093e-09 -3.073574705184665e-10 8.327150460331422e-10 -6.64523914479981e-10 7.004283691489286e-10 2.4735440872956207e-10 -1.1233738864856336e-09 9.78984865147071e-10 -1.427857764997168e-09 1.8422638549126323e-10 -1.0137216237768582e-08 1.0927099007295755e-08 -2.3243626125688128e-08 2.8536850141223568e-08
sex -0.016133986453651838 0.3919457254444188 -0.008764553560211457 6.362063834801871e-05 16.28290745213244 -1.1371424668247825 0.025800346393950003 -0.00019018125441908813 -0.00011900975000392711 5.9884510947949936e-05 0.00018204090731003812 -0.00010940434910783068 -0.00021402770762740214 -0.00010627743775152787 7.882674147717528e-05 0.0001161675926755841 -8.616633498449852e-05 0.00021462899381243775 -8.538008660546348e-05 -2.519905521142593e-05 0.0002082663788438281 0.00010704999550613964 -0.0002637110381215702 0.00023390264662658168 5.092414563048055e-05 0.00014334786041527646 3.0355287724883022e-05 3.7019005241990916e-05 -0.0014716761058887096 0.0012447481290615134 0.004190071126714727 -0.0006425916111917746
agesex 0.0012695172083370028 -0.027186589658560124 0.0006112070584796746 -4.459530519017242e-06 -1.1371424668249432 0.0798280783428976 -0.0018204856390508625 1.3485222587553214e-05 8.352079856122968e-06 -3.830707221600177e-06 -1.2637147424959128e-05 7.015453221435782e-06 1.454151805319352e-05 6.813118362336852e-06 -3.824520316584397e-06 -8.216072308346704e-06 6.045627968316755e-06 -1.4835090856361357e-05 5.093761732184807e-06 1.5295330179617597e-06 -1.4159888374862849e-05 -8.20612187360757e-06 1.7530509163232216e-05 -1.559643718584534e-05 -4.1078999903872815e-06 -9.989476520223639e-06 -3.0926368702925008e-06 -3.102134108577676e-06 9.394891548153452e-05 -0.00010694869752799576 -0.0002953554495078278 8.14743330400355e-05
age2sex -3.2659775089921614e-05 0.0006122204156834951 -1.383905677339652e-05 1.015183114305399e-07 0.025800346393957407 -0.0018204856390511247 4.173303873060323e-05 -3.1073103455894473e-07 -1.8769209181318654e-07 7.863593417956601e-08 2.846189007527892e-07 -1.420791699587766e-07 -3.2273665937122055e-07 -1.419803937791502e-07 4.84007735233536e-08 1.8671461875520984e-07 -1.3323366581275118e-07 3.3687248176557323e-07 -1.0034072612373805e-07 -2.5809357466381692e-08 3.120613304934414e-07 2.0235999927463126e-07 -3.807672387287993e-07 3.328842746115459e-07 1.0535806887623182e-07 2.3003198250340043e-07 8.919267218740143e-08 8.340123942119548e-08 -1.8832927085696128e-06 2.8842797272719017e-06 6.8021750393250655e-06 -2.6820528814586414e-06
age3sex 2.7409383851000324e-07 -4.4745391472360875e-06 1.0168889975581301e-07 -7.500616310679259e-10 -0.00019018125441916953 1.3485222587557022e-05 -3.1073103455898724e-07 2.325814963886111e-09 1.3345089731784053e-09 -4.968784856818283e-10 -2.085939367298089e-09 9.148943253823544e-10 2.3293357437905037e-09 9.920365603528217e-10 -6.270785274802786e-11 -1.3817399106464607e-09 9.333256325975187e-10 -2.5109261135989615e-09 6.510349481844929e-10 1.1139291527965862e-10 -2.223676180712627e-09 -1.5715545900098257e-09 2.6968386769059415e-09 -2.288583670183031e-09 -8.717228637466461e-10 -1.7508746969394708e-09 -7.955824767183014e-10 -7.292684920092616e-10 1.1625053282515116e-08 -2.3866891723205283e-08 -5.155961208728768e-08 2.5717802837320003e-08
pcs.V3 -4.366218165833582e-06 -1.599335918436538e-05 3.702925657221371e-07 -2.7714992493630754e-09 -0.00011900975000730214 8.352079856359671e-06 -1.876920918185804e-07 1.3345089732183465e-09 4.444728043648268e-06 1.6898147704526725e-07 -9.693149453033613e-08 -2.4005713401371672e-08 3.67145307294149e-09 2.1044415695823195e-07 -1.1888998468270782e-08 1.0604829529050347e-07 -1.4745097595013846e-07 2.9459077308017252e-08 -3.965527518536617e-08 -1.2626257398187043e-08 1.7423208913586014e-07 3.460759442558494e-08 -1.5140297844849783e-08 2.3565309750006288e-08 -5.106660827833142e-08 -6.130868014532415e-08 1.300568947234745e-07 -1.3209005397963412e-07 8.652703781366958e-08 1.8373934764356459e-07 3.4656068684004747e-07 2.7681163789380057e-06
pcs.V4 6.410448434977176e-06 -1.8955917394722978e-06 3.3973794421062603e-08 -1.715330945175636e-10 5.988451094863248e-05 -3.8307072216476035e-06 7.863593418063634e-08 -4.968784856896738e-10 1.6898147704527418e-07 4.354629546421381e-06 1.6847332274639755e-07 2.0161403265268712e-07 -6.087907105926335e-08 4.3943404846526105e-09 -9.007937615331781e-09 6.36677421449064e-08 1.2113183911515853e-08 -1.0209311163439776e-07 7.734947513610539e-08 -2.8260780726142565e-08 -1.3124222404875135e-07 1.9625156773833828e-08 1.1704954802562925e-07 -3.6678616395305694e-08 1.680752210841746e-07 1.0165722265780934e-07 -5.2039786382878387e-08 -9.027995902408524e-08 -1.2602695358618833e-06 -6.947235036695534e-07 6.789976236821935e-07 4.618776870441445e-07
