 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.003218187761235915 0.0010826576800700115 -3.4354904764422586e-05 3.349627742431874e-07 -0.019106118043524935 0.0015002570377400358 -3.852067049972061e-05 3.2275586935958884e-07 -4.82423308949338e-06 7.236676398607207e-06 1.5161129040168758e-06 2.4558960291133258e-06 3.027270412077204e-06 -1.2699612313589465e-06 4.583441206386583e-06 7.8867590159023e-07 -2.3455993309768566e-07 -8.269662456590581e-07 -1.0421329108139649e-06 -2.756819762019084e-06 -4.0259124795820235e-07 1.8509086596558634e-06 2.7262303943994656e-06 -9.766438468008422e-07 -3.507870515740619e-06 -7.171893435518884e-07 -2.6670115130047004e-06 -5.1413837576446665e-06 -5.552435392559869e-06 -3.9929526506734935e-05 0.00012018913812851832 -7.860980842753919e-05
age 0.0010826576800432798 0.03396104354039945 -0.0007662548581302735 5.608543818960814e-06 0.4545654693852907 -0.03151537645351295 0.0007092781391152846 -5.18024514565598e-06 -1.8227774039499854e-05 -2.5383081536216753e-06 5.513602161089561e-06 -3.2329580033973898e-06 -1.4030438458215259e-05 -7.5648296438901326e-06 1.0164802905077256e-05 6.771637952303261e-06 6.354672484844129e-06 -1.133188710164206e-06 7.401748549088196e-06 -3.1173740689604506e-06 4.967532976404432e-06 -6.994222306420321e-06 2.6656142235204056e-06 3.509586975349149e-06 -5.2866091123670155e-06 6.884805779098273e-06 -8.925868378685823e-06 1.9976860173514098e-06 -6.768303121378965e-05 8.91775690050515e-05 -0.0002155264815387204 0.00023830434023795936
age2 -3.4354904763484216e-05 -0.0007662548581320982 1.7387242936159956e-05 -1.279807109359837e-07 -0.01016470271796032 0.0007085232213145554 -1.603333091098909e-05 1.1773360759954115e-07 4.214903699846868e-07 4.652338797420487e-08 -1.2451871538735563e-07 5.228427727042623e-08 2.9522304375873076e-07 1.7498236125252184e-07 -2.349422625005222e-07 -1.5791333033413245e-07 -1.468524097376956e-07 3.5122899124371754e-08 -1.745837422913815e-07 7.221248183481171e-08 -1.0638274050643055e-07 1.377888550046882e-07 -7.999406627392996e-08 -6.560893475749808e-08 1.3581702483673479e-07 -1.5460801774956464e-07 2.1021471457906627e-07 -2.7366069843221352e-08 1.459446746323475e-06 -2.0931072117060434e-06 4.086764679819055e-06 -4.5035178651908484e-06
age3 3.3496277423940283e-07 5.6085438189617586e-06 -1.2798071093572873e-07 9.474527011402018e-10 7.377893968450052e-05 -5.169293751087188e-06 1.1761195918379194e-07 -8.684262355740147e-10 -3.15311220253886e-09 -2.459178651578305e-10 9.251054858678846e-10 -2.367004685237716e-10 -2.007878735017919e-09 -1.321644088668855e-09 1.7628264785423155e-09 1.18070356017376e-09 1.1054639421532694e-09 -2.8920899161739817e-10 1.3207035590515788e-09 -5.602978043977314e-10 7.452004453990965e-10 -8.61125981434959e-10 7.154593386616078e-10 3.6864505036657324e-10 -1.1139200295433909e-09 1.1317377591856233e-09 -1.6096592417454935e-09 5.932354896694211e-11 -9.981894937736164e-09 1.542755361896244e-08 -2.347462422944691e-08 2.6379449298745835e-08
sex -0.019106118043744052 0.4545654693774478 -0.010164702717783402 7.377893968320902e-05 18.80123103766777 -1.313259615039532 0.02980020586836305 -0.00021968927492320176 -0.00013690832017910508 3.7786762935734276e-05 0.00020252752584489913 -0.00011511184353805812 -0.0002717902895666932 -9.500140051583521e-05 0.00011026967201603608 0.0001568883245874369 -0.0001328205457599151 0.0002441748548706726 -9.671450436950505e-05 -3.313215057744488e-05 0.00022701550806464394 0.00011863823981348027 -0.0003186713584736311 0.00027524713391718914 0.00010506543581479765 0.00017720777816899343 3.4181806589850897e-05 2.9684896498747277e-05 -0.0014211020855226272 0.0014355368646823575 0.005324044264881947 -0.0013502117116110104
agesex 0.0015002570377980794 -0.03151537645320465 0.0007085232213075105 -5.169293751034836e-06 -1.3132596150394196 0.09220867104763172 -0.002103121144714934 1.5580790048016235e-05 9.463852662655638e-06 -2.267834615198548e-06 -1.4091178607854326e-05 7.335916693655106e-06 1.8536683253106826e-05 5.931398726959908e-06 -5.687826001284285e-06 -1.0987706615555881e-05 9.286485657910704e-06 -1.6974709125676965e-05 5.710133899994471e-06 1.8681053311690673e-06 -1.5376459817713537e-05 -9.271876421695623e-06 2.1283043536246168e-05 -1.8325857156026744e-05 -7.882599644364286e-06 -1.2521681513239008e-05 -3.5160401567394427e-06 -2.818932010117138e-06 9.135176601274647e-05 -0.00012027976100826864 -0.0003797859911089085 0.00013631161096573706
age2sex -3.8520670500243655e-05 0.0007092781391017427 -1.6033330910684796e-05 1.1761195918157543e-07 0.02980020586835757 -0.0021031211447147314 4.821969193199284e-05 -3.590817722035998e-07 -2.0975681801512464e-07 4.3228667664711527e-08 3.183876197857029e-07 -1.4718606807533965e-07 -4.1279540061119047e-07 -1.1985095752293274e-07 8.264581666535583e-08 2.47468090148368e-07 -2.0505358022607544e-07 3.8735112395904854e-07 -1.100495372027285e-07 -2.7663137948364834e-08 3.381082212169965e-07 2.3224002194760428e-07 -4.6474182949537704e-07 3.9005311031518586e-07 1.9093877786555218e-07 2.910747021643628e-07 1.0074472521497359e-07 8.147368109759297e-08 -1.8329072323164903e-06 3.2167231752349673e-06 8.795207168303252e-06 -4.044957895390801e-06
age3sex 3.2275586936830264e-07 -5.180245145581499e-06 1.1773360759783391e-07 -8.684262355613358e-10 -0.00021968927492313793 1.5580790048013095e-05 -3.5908177220356227e-07 2.688198214547297e-09 1.4726638936126217e-09 -2.3514519146391663e-10 -2.3414725040600404e-09 9.361270803379322e-10 2.991257094109665e-09 8.165223605300976e-10 -2.505804665978324e-10 -1.8124317480489128e-09 1.4471727637423594e-09 -2.9000237323302964e-09 6.904601596421527e-10 8.040012897527983e-11 -2.4048186060770358e-09 -1.8272133932334095e-09 3.313764079842165e-09 -2.6715017012251937e-09 -1.5024690652983723e-09 -2.2237673838653546e-09 -8.836799759943153e-10 -7.451015750965522e-10 1.12285943120084e-08 -2.6660540327009366e-08 -6.651197391525846e-08 3.657203013825965e-08
pcs.V3 -4.824233089478858e-06 -1.822777403957698e-05 4.2149036998639206e-07 -3.1531122025510882e-09 -0.0001369083201840463 9.463852663004082e-06 -2.0975681802310848e-07 1.4726638936720532e-09 4.799184534463325e-06 2.6353984867836107e-07 -6.98006151081179e-08 -4.095328788349365e-08 -5.575741933214111e-09 2.2435558251124528e-07 -7.778150098689465e-09 1.1693299772281029e-07 -1.4452838447663306e-07 2.7260655551338832e-08 -3.5931520585998926e-08 -3.5989685750830845e-09 2.0456619406225602e-07 5.44637879973792e-08 -2.9270101475207615e-08 3.952175329772149e-08 -6.280994712445632e-08 -7.605498291580884e-08 1.3990918318353998e-07 -1.4269056364077878e-07 8.406493935311875e-08 -1.7300981669911495e-07 5.917736282568614e-07 3.2329989969604926e-06
pcs.V4 7.236676398604799e-06 -2.5383081536058362e-06 4.6523387973856285e-08 -2.459178651553462e-10 3.778676293649765e-05 -2.267834615251977e-06 4.3228667665926695e-08 -2.3514519147289676e-10 2.635398486783618e-07 4.759312407844883e-06 2.355490224767272e-07 1.888004379828961e-07 -4.7704658324827844e-08 -1.1483304012821148e-08 -2.211265357457741e-08 6.747996565166838e-08 1.0443055299915415e-08 -1.19717097644896e-07 8.151443483452245e-08 -5.6806416601180965e-08 -1.4337734445227783e-07 5.911142371513113e-09 1.4144961600925658e-07 -3.558919994366277e-08 1.823313697164692e-07 7.850187610299881e-08 -5.437969484356587e-08 -8.826508252526778e-08 -1.4173123534210495e-06 -5.592795641916985e-07 6.375845706495075e-07 2.8195034873380317e-07
pcs.V5 1.5161129040162194e-06 5.5136021610049184e-06 -1.2451871538547392e-07 9.251054858543301e-10 0.0002025275258452731 -1.4091178607881775e-05 3.183876197863594e-07 -2.341472504065151e-09 -6.9800615108067e-08 2.355490224767196e-07 4.096041792705722e-06 -7.019555709279182e-08 -8.209695158515678e-08 -4.2337081716416086e-08 -9.155777125937157e-08 -9.533711525069848e-08 -1.0991083881948223e-07 9.117677747944448e-08 2.4724256888544086e-08 2.3451073075767755e-08 1.7412862776604137e-08 -2.9477345964339834e-08 -7.488892884876868e-08 -9.83965088880436e-08 1.2568977536640413e-07 9.91725700187327e-08 1.564794150655679e-07 1.5152589457594066e-08 -6.659600433749318e-07 -2.829875989040586e-06 3.332160115361115e-06 -7.384008854132841e-07
pcs.V6 2.4558960291178832e-06 -3.2329580033677953e-06 5.228427726974787e-08 -2.367004685187259e-10 -0.00011511184353796169 7.335916693649099e-06 -1.4718606807522173e-07 9.361270803372121e-10 -4.095328788352282e-08 1.8880043798290068e-07 -7.019555709278853e-08 4.223058201454678e-06 -5.955020448886042e-08 4.4498498688766534e-08 1.3149949967072795e-07 -1.2580174928852708e-07 1.9681012633225858e-07 -1.085457297770597e-07 7.790601396904504e-08 5.71964539724959e-09 -4.860852150017112e-08 -1.833389075527868e-08 -8.309910092816708e-08 3.695664194894715e-08 5.406504522153462e-09 -1.1693297413830458e-08 -1.3261163605768276e-07 8.385425319436622e-08 -6.150141320087643e-07 2.0906869409113365e-06 -8.768346093017947e-07 -3.5843735696434394e-06
pcs.V7 3.0272704120928768e-06 -1.4030438458174235e-05 2.952230437577535e-07 -2.007878735010387e-09 -0.00027179028956750967 1.8536683253166115e-05 -4.127954006125919e-07 2.9912570941204434e-09 -5.575741933282048e-09 -4.770465832481904e-08 -8.209695158516028e-08 -5.955020448885476e-08 5.018219642234727e-06 2.832617599056191e-08 -1.4672908570872576e-08 -1.5345747205277813e-07 5.818573212431077e-08 -1.4648052941908947e-07 -9.027729421763528e-09 -1.6510430967487356e-07 5.077640761704052e-09 -1.5907709309124354e-07 -7.181303742662064e-08 -1.016532099782792e-07 2.1838982533396385e-08 -2.098227350285889e-08 7.797585664195025e-08 5.851190904753945e-08 -6.567049092010157e-07 -9.149708554242864e-07 -2.2072674846346193e-06 4.664771460264127e-06
pcs.V8 -1.2699612313519163e-06 -7.5648296439251235e-06 1.7498236125329513e-07 -1.3216440886743875e-09 -9.500140051767723e-05 5.9313987270899284e-06 -1.1985095752591504e-07 8.165223605523238e-10 2.2435558251123954e-07 -1.1483304012819106e-08 -4.2337081716434436e-08 4.449849868877763e-08 2.83261759905872e-08 4.812627991025243e-06 1.0994789385978791e-07 -3.26944861797858e-08 1.6137687269651515e-07 1.793896478423864e-07 6.629682109084423e-08 -3.530778104323186e-07 -9.05517895337766e-09 1.9550207768416937e-08 2.3016634408870343e-09 1.1653567006029797e-07 9.702728975671602e-08 2.363106785730529e-07 2.456055293858926e-08 -2.3147611342031333e-08 3.464070916776557e-07 1.0379526479890843e-06 1.027614039156357e-06 -2.4772596948951085e-06
