 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00011351896410957129 7.951636456490987e-06 -2.2275830709424728e-07 2.182100706605391e-09 -2.2713831011178335e-05 2.0559956571134814e-06 -5.745113165467843e-08 5.394534457516224e-10 2.4381445623322293e-07 3.0646752457333827e-07 -1.964481385786169e-07 -1.2644095099048279e-07 -7.919095358096043e-08 5.007838751328e-08 -8.807322761492889e-08 8.101400409627218e-08 -8.208030370965588e-11 -1.1169688963175629e-07 -1.5561035259461727e-07 -6.230219537485866e-08 -2.27389183862285e-08 1.618733812736791e-08 -2.673287422905568e-08 -6.796783965302377e-08 5.435191115803088e-08 -2.9704832070744407e-08 3.9284519398978365e-08 -1.0992003453713315e-08 6.512869296591258e-07 5.26666201592978e-07 -9.402768528936579e-08
age 7.951636456405105e-06 0.00031049941419203863 -7.144538389204434e-06 5.1035255444321646e-08 0.003899087147827041 -0.0002952805507353112 6.780557780627609e-06 -4.830988022173195e-08 -1.1537271863563721e-07 2.310835147465769e-07 -6.809879227075472e-08 2.513269387604413e-07 4.254145560736128e-08 7.040650352000235e-08 1.4306658216113937e-07 1.6436556625451166e-07 1.8203509282464573e-07 -3.699174474170464e-07 -9.0649875337421e-08 5.939469325384503e-08 -1.7081127926491311e-07 -2.407453069516404e-07 -3.2053914114907996e-07 2.6815132832855527e-07 2.595563644046169e-07 -2.4604827307471714e-07 1.8769803925528107e-07 3.636915242476545e-07 1.760397982285147e-06 2.9379089646185716e-07 -5.926135039098823e-06
age2 -2.2275830709306083e-07 -7.144538389205552e-06 1.675554702771541e-07 -1.21720492187877e-09 -8.771906473894818e-05 6.786493982520909e-06 -1.5885790977327786e-07 1.1511368906586444e-09 5.038614576733015e-09 -5.012458674392281e-09 6.571385239981426e-10 -5.921580782765561e-09 -9.935622755466559e-10 -2.6986438113499256e-09 -2.43109602482032e-09 -2.891525458691245e-09 -4.2307815261037545e-09 8.271508570091134e-09 2.4184032898786615e-09 -1.081356476895973e-09 3.359070704675044e-09 4.523306772407677e-09 6.0798133484961085e-09 -5.181784978645632e-09 -6.889607786185755e-09 5.53029841872556e-09 -4.696530798386172e-09 -8.215321180236019e-09 -2.662225938649254e-08 -8.664894409906928e-09 1.1375994312127714e-07
age3 2.1821007066063366e-09 5.103525544432672e-08 -1.2172049218786995e-09 8.986116121189697e-12 6.150095409844535e-07 -4.8402766488357837e-08 1.1524075971080465e-09 -8.487083024943858e-12 -4.971082487600139e-11 3.834727035751939e-11 -3.0315472938371082e-12 4.162958891413378e-11 4.751173499420627e-12 2.551673357619308e-11 1.2404628938372434e-11 1.6539049007618255e-11 3.253296617780579e-11 -5.739633395462938e-11 -2.2580725782590107e-11 5.1127594748351195e-12 -2.164862149775642e-11 -2.497966807396657e-11 -3.672889539455793e-11 3.0023667504929225e-11 5.4830199491879415e-11 -3.89166845698414e-11 3.576325716537543e-11 5.6778118183866523e-11 9.076512958755841e-11 9.162399508384074e-11 -6.550513927458849e-10
sex -2.2713831013616045e-05 0.0038990871478312133 -8.77190647390357e-05 6.150095409850151e-07 0.13473109307142342 -0.010095147698011108 0.00023068022543482728 -1.6423245927471684e-06 -2.9003895344986455e-06 -8.675667378487954e-07 2.846788861596315e-07 1.2997240445434064e-06 -4.031760668810633e-06 -1.798984607280999e-06 2.6970349120520584e-06 5.814930731882842e-07 -2.0574017185176082e-07 -2.9820968632348453e-06 -1.7936389112447778e-06 2.9230923336629782e-06 1.9401925855464786e-07 -2.1377110771630243e-06 -6.4417431286788396e-06 2.550713940291032e-06 -2.941913661477408e-07 -4.454114999954159e-06 6.092849860043186e-06 2.9347357632099144e-07 2.3692842358798548e-05 2.4034709057654758e-05 -5.443165018617545e-05
agesex 2.0559956572753616e-06 -0.0002952805507354415 6.786493982523578e-06 -4.840276648837434e-08 -0.010095147698011814 0.000776900922131684 -1.8119936777510957e-05 1.311364825780115e-07 2.801497088556802e-07 7.711281041628707e-08 -2.8460898257125957e-08 -4.219901712817806e-08 2.7343138055989826e-07 7.395936728808362e-08 -1.0500361287916133e-07 -1.092151482686875e-08 2.3767682545050437e-09 2.2694393037163648e-07 1.0725755210937901e-07 -2.003955324122817e-07 -8.14476457760173e-08 1.3299689958202396e-07 4.378141679335722e-07 -1.020974816749325e-07 -7.833518936706631e-08 3.568317014241085e-07 -5.032644920116423e-07 -3.3389440881404595e-08 -1.0867967725985542e-06 -1.764577839875649e-06 3.72925720996931e-06
age2sex -5.745113165025409e-08 6.780557780632872e-06 -1.5885790977337961e-07 1.1524075971086638e-09 0.00023068022543485848 -1.811993677751208e-05 4.3056696181633357e-07 -3.1676474175718266e-09 -7.806755770561421e-09 -1.892806625204543e-09 6.930840333915805e-10 3.366127308868351e-10 -5.999104264214455e-09 -8.108361969762528e-10 9.818234136943118e-10 -7.391680938457645e-10 5.46830583861029e-10 -4.954856967135525e-09 -2.6697374750298004e-09 4.261031333752345e-09 3.1010809363444087e-09 -2.0772519515078434e-09 -9.655573079551207e-09 3.477589689813503e-10 3.1937351606258135e-09 -9.055786772280676e-09 1.2260045099567955e-08 4.991555046012602e-10 3.5649527981787785e-09 4.104290519838787e-08 -6.577243872569397e-08
age3sex 5.394534457670741e-10 -4.8309880221790523e-08 1.1511368906599247e-09 -8.487083024952537e-12 -1.6423245927474837e-06 1.311364825780266e-07 -3.16764741757199e-09 2.3669966240537596e-11 6.185830392777744e-11 1.5708088733750037e-11 -3.65136918656615e-12 -1.2387289900247838e-12 4.4556266572369475e-11 2.759134249430677e-12 2.958609215963635e-13 1.016338152026124e-11 -8.628239937836646e-12 3.28474782974048e-11 2.069473815496462e-11 -2.8573724413455943e-11 -2.8791340386070672e-11 9.064099615297189e-12 6.791014738945143e-11 1.1630124502635697e-11 -2.9803298061105855e-11 7.133721962957802e-11 -9.206504398143756e-11 -2.0554628902029583e-12 1.688613900710633e-10 -3.2794435423539397e-10 3.083083405439254e-10
pcs.V3 2.438144562332043e-07 -1.1537271863589558e-07 5.038614576738918e-09 -4.97108248760434e-11 -2.9003895345040055e-06 2.8014970885608813e-07 -7.806755770570879e-09 6.185830392784565e-11 1.2386173265862347e-06 1.1363211955737023e-07 -2.4435895329414532e-08 -1.008895094412754e-08 1.2118440293089359e-08 1.5860034582487616e-08 -6.1900806199719785e-09 1.231210277429148e-08 1.1711934116865018e-08 6.357777700748953e-11 -1.2498211315750442e-08 1.0259244886072227e-08 4.9518709350870276e-09 -1.378360369970322e-08 -1.1501241113557218e-08 8.261925371042371e-10 -3.93035949312057e-09 -1.3905547953281761e-08 8.428814480647025e-09 1.0402412736287916e-08 5.8263228870003636e-09 2.5777799891226445e-07 4.12442560232586e-07
pcs.V4 3.0646752457335833e-07 2.3108351474666763e-07 -5.01245867439432e-09 3.83472703575337e-11 -8.675667378455495e-07 7.711281041603828e-08 -1.892806625198764e-09 1.5708088733708355e-11 1.1363211955737017e-07 1.3322645561606185e-06 4.7800443712755015e-08 -6.902364765484214e-09 1.9931143783203103e-08 -3.4388848028736727e-08 -7.066754979104534e-09 3.3782387267650585e-08 -8.084276377005784e-10 -8.888451325626914e-09 9.143153717272786e-09 -8.381967221493558e-09 -7.623818639609055e-09 1.7759187065982123e-08 1.2287893884400009e-08 2.0333067408738577e-08 5.1581555632454816e-09 4.810824919502344e-09 -7.494362096115294e-09 9.359636149484094e-09 -2.766784715168059e-07 -6.375874149731718e-08 1.0248139045134453e-07
