 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03538015574352476 0.013280556773990355 -0.00042822718017579436 4.3889119695929325e-06 0.06272081931008881 -0.006454864228388884 0.00021038673290477492 -2.1871945846120997e-06 6.510437021587693e-06 4.432958836200203e-06 2.1773436582872387e-06 -7.258009940812147e-06 3.417062043477513e-06 -1.708487789815885e-05 3.950346210063052e-06 1.6660825674225715e-07 -2.924834780478023e-06 -4.483335296050416e-06 -2.7045648054952996e-05 -7.728835203917795e-06 -4.329651833359733e-06 -5.485072183653997e-07 6.304496087025179e-07 1.643555220105664e-08 8.989817596850092e-06 -7.779334788853197e-07 2.2097792532166323e-05 -1.2092309663686632e-05 -0.00015352787174968552 3.924703734427773e-05 -0.0002700740952610551 0.00012068956249852363 -0.00010229270797647421 0.000433692357728675 -4.5057564265591804e-05
age 0.013280556773972402 0.010249554027405237 -0.0003092155664886793 2.9539102486216126e-06 0.10230912056752081 -0.009829837283604422 0.00029641271316479135 -2.8311056873823412e-06 5.432260166779772e-06 -1.39177075663219e-06 -6.85555014556314e-06 9.711028375152522e-07 8.021320781875184e-07 -5.762602269652672e-07 1.955788904138834e-06 -2.583704673425955e-07 -1.3621355190400445e-07 -5.0861024578980584e-06 -6.573419443686775e-06 2.0918321929392942e-06 -4.945239417794583e-07 -1.7804347088101074e-06 5.433112888885884e-07 6.174955429222192e-07 1.443981162302346e-06 -3.6154035399861644e-06 3.779930920967663e-06 -9.72868371347826e-07 -3.674191622552421e-06 3.031535402411998e-06 -0.0001244167468233517 0.00012879993716385208 -0.0001185672687330537 0.00023323503366163596 -9.342308703768774e-05
age2 -0.0004282271801748298 -0.00030921556648815375 9.43116607969128e-06 -9.103863979882224e-08 -0.0030540753297456256 0.0002966396811406347 -9.042465636274856e-06 8.726631190890126e-08 -1.8389760015169916e-07 7.147577812007149e-08 1.9176372756440215e-07 -1.760232120233025e-08 -2.0627953072195063e-08 1.9637497876506642e-08 -3.8296303869764415e-08 2.2136812362707705e-08 1.2902049638291228e-09 1.3272071354486356e-07 2.4416078488139286e-07 -5.965847084878997e-08 4.7588428609333195e-09 3.880590313199485e-08 -8.692954137060405e-09 8.10817785001306e-09 -6.069915345717839e-08 9.971721658832276e-08 -1.4236880616616018e-07 5.623722701903025e-08 3.3310073244637736e-07 1.201355660580592e-07 3.576404124093467e-06 -3.922664458759416e-06 3.0249988164573467e-06 -7.08384795592228e-06 2.920625935470133e-06
age3 4.388911969594551e-06 2.9539102486301575e-06 -9.103863979919421e-08 8.881340792408167e-10 2.8915083200843672e-05 -2.8358643743818297e-06 8.734465073350329e-08 -8.518510955859338e-10 1.9378703559692833e-09 -8.549118372750553e-10 -1.7037806275414896e-09 3.1289929677262644e-11 1.308657285376351e-10 -2.5471559161808923e-10 1.8373486927554798e-10 -2.7132693441363604e-10 2.464993883771649e-11 -1.0531110079509347e-09 -2.774687164176741e-09 5.163366966001246e-10 3.4056574329511174e-11 -3.0627935875350023e-10 7.994955990600623e-12 -2.996915463251509e-10 7.925848648389984e-10 -8.624338853389682e-10 1.6997757263966552e-09 -7.544696181955308e-10 -4.716789216497521e-09 -2.8238307744682676e-09 -3.458982994060544e-08 3.684858171771944e-08 -2.45999819231557e-08 6.764895067575148e-08 -2.704802055964502e-08
sex 0.06272081930989476 0.10230912056745176 -0.0030540753297433887 2.8915083200820687e-05 2.1524190345464467 -0.20242667730178102 0.005965492219756799 -5.557528745451258e-05 8.857429530866653e-05 -4.448637031409248e-05 -7.263101579648032e-05 2.507396277536957e-05 -8.120824153535123e-05 0.00014250428761115606 -2.24441857033354e-05 1.805152288564367e-05 7.511585888846548e-06 1.8425362636995415e-05 2.926439310902568e-05 9.998297176164368e-05 1.6373141482145976e-05 -3.421986803139974e-05 -4.5336794203328666e-05 -8.330775711483851e-05 5.767112688958642e-06 -2.5554600326223814e-05 2.3615664281463068e-05 5.470537409206408e-05 0.0017175660106929136 -0.0020346824608589386 0.001652675228951736 0.0014000882010628017 0.0011036819526589654 -0.00042984515298037055 -0.0038673632279771775
agesex -0.0064548642283364715 -0.009829837283553472 0.00029663968113917367 -2.835864374368741e-06 -0.20242667730178435 0.019279270477199795 -0.0005745951568541693 5.4068577021022775e-06 -8.767640263634536e-06 4.918184875794835e-06 7.544357155953821e-06 -2.5080216974230406e-06 7.4639990412940765e-06 -1.4049423162573376e-05 2.9580389975151047e-06 -1.1890031178993598e-06 -1.6607273882840418e-06 -2.1004569733368846e-06 -1.499451918147402e-06 -9.794309280041595e-06 -2.5009406199178425e-06 2.8408269266188614e-06 3.962459656001857e-06 9.04257160709775e-06 -1.574522267365295e-06 2.456981389502997e-06 -2.244937439043371e-06 -4.85026385738859e-06 -0.00015840253340079465 0.00019015683703230114 -0.00014510921304878538 -0.00016316132223576486 -7.1017833343464e-05 2.9183544978838954e-05 0.00035290274231602494
age2sex 0.00021038673290343362 0.0002964127131636011 -9.042465636240263e-06 8.734465073318944e-08 0.005965492219757056 -0.0005745951568541841 1.7319104046502596e-05 -1.6473232788318573e-07 2.745950717591483e-07 -1.720148661400557e-07 -2.4190860453722577e-07 8.07410332793051e-08 -2.2114714491658627e-07 4.305650626420053e-07 -1.1063220093552229e-07 2.2157092698801785e-08 7.673105889728594e-08 7.767362282147476e-08 -6.090972391711654e-09 2.976233310568756e-07 1.001264717821008e-07 -7.393323028739003e-08 -1.1482289459192303e-07 -2.972603811431006e-07 7.568848548346803e-08 -7.785996752930926e-08 6.993825896055664e-08 1.3187967303960625e-07 4.595558055983597e-06 -5.493227085710303e-06 3.8050053648916563e-06 5.279591624204011e-06 1.5565470984021827e-06 -5.15152832606633e-07 -9.88084650502831e-06
age3sex -2.1871945846009866e-06 -2.831105687373866e-06 8.726631190865356e-08 -8.518510955836635e-10 -5.557528745451687e-05 5.406857702102592e-06 -1.6473232788319095e-07 1.5841956536129866e-09 -2.770911963445606e-09 1.8816673270618992e-09 2.4427204569621225e-09 -7.972728632767592e-10 2.09529506573466e-09 -4.13198974878954e-09 1.270738282473249e-09 -1.2072588667784052e-10 -9.437855057535775e-10 -8.941607610692689e-10 5.703119380433583e-10 -2.8322073772902547e-09 -1.1726272710839196e-09 6.772296893728709e-10 1.0086889455089426e-09 2.9857304773667365e-09 -1.0154962631960997e-09 7.620098308116076e-10 -8.0286316051515e-10 -1.136602292345308e-09 -4.2177120298055614e-08 4.9977968917726756e-08 -2.8225163645083906e-08 -5.032824924785411e-08 -1.252087987348827e-08 9.769145335793805e-10 8.517253472934237e-08
pcs.V3 6.510437021582798e-06 5.432260166781619e-06 -1.838976001517512e-07 1.9378703559697225e-09 8.857429530873841e-05 -8.76764026364146e-06 2.745950717593548e-07 -2.770911963447531e-09 4.260420712833393e-06 1.7518922940756256e-07 -5.367601487121703e-08 -5.745020630750487e-08 1.384180543574699e-07 1.1058302855400418e-07 1.0255723247217146e-08 9.584008656594057e-08 -9.309651500669323e-08 1.451860717299231e-07 -1.0221605997468582e-07 -3.9298471923807815e-08 4.101168077407481e-08 -1.4834884581536897e-08 -1.8046729075882735e-07 7.280302479990014e-08 5.1582652942092875e-08 -3.961963137768881e-08 1.487640294792111e-07 8.069139766133193e-08 -1.898076403137879e-07 -4.706354412223856e-06 -3.0477792686487104e-06 1.9006049844808237e-06 9.094132676952146e-06 5.528926301603319e-06 2.9276754331959396e-06
pcs.V4 4.43295883621435e-06 -1.3917707566193566e-06 7.147577811971426e-08 -8.549118372719776e-10 -4.44863703141974e-05 4.9181848758047525e-06 -1.720148661403484e-07 1.881667327064618e-09 1.7518922940756e-07 4.043762556298747e-06 6.799123654331613e-08 5.1356264803163124e-08 1.0474212921437887e-07 -4.154732444857618e-08 -1.1600056132993188e-07 3.0724788489356474e-08 1.1621364237352629e-07 -5.972250553743894e-08 2.29021061206629e-08 -1.2503381690627933e-07 -2.3856197247476233e-07 1.0730903011339642e-07 1.261562353069917e-07 7.440816227412561e-08 1.5949352474781294e-07 9.079525896606606e-08 -4.943417554931744e-08 4.256658456451069e-08 -1.5442636994397576e-06 -2.276796447187349e-06 -5.764483802194357e-07 2.343775908490418e-06 1.0290588037114376e-06 2.40415111391264e-06 -3.007049048012918e-06
pcs.V5 2.1773436583178255e-06 -6.855550145543775e-06 1.9176372756383138e-07 -1.703780627536189e-09 -7.263101579646661e-05 7.544357155952788e-06 -2.419086045372e-07 2.4427204569618876e-09 -5.367601487121202e-08 6.799123654331396e-08 3.6801206178495214e-06 7.261575562794296e-08 3.007920330593847e-08 -1.0073051616755586e-08 -3.916524960644308e-08 -1.0202262757164803e-07 2.477554270962568e-08 1.1700503618730653e-07 -3.973534938487852e-08 -4.685026144405608e-08 -3.2904138362341285e-08 -7.959680458242078e-08 -1.4723366643474976e-07 -2.0036539025068373e-07 1.2286953044946038e-07 1.3117634766165243e-07 8.862929876243884e-08 5.3805099406628377e-08 -5.938612233553963e-07 -4.8117111992716414e-06 -1.4237071754948118e-06 4.049437339980117e-06 6.455781518788615e-07 7.10375706199176e-07 7.500617251038541e-07
pcs.V6 -7.258009940828949e-06 9.711028374999878e-07 -1.7602321201881923e-08 3.128992967310544e-11 2.5073962775257442e-05 -2.508021697412393e-06 8.074103327898803e-08 -7.972728632737687e-10 -5.745020630751096e-08 5.135626480316614e-08 7.261575562794914e-08 3.513185539489089e-06 3.979284314996471e-08 1.1497384254426202e-07 -4.973436919734382e-09 -1.1192827097826697e-07 1.2776294395487566e-07 -7.399774150525621e-08 -6.49033247937466e-08 -5.815152263429028e-08 4.261289426639998e-08 8.397512655515036e-08 -8.561628110707107e-08 4.5101864745297374e-08 -4.446713967207885e-08 2.0789947992040864e-08 -1.354171498944465e-07 5.382589144717867e-08 -4.302457144255938e-07 1.136973129889399e-06 1.173928624975902e-06 -3.0078339297342564e-06 -3.1988882903399678e-06 -2.094647402229877e-06 -1.112332785762745e-06
pcs.V7 3.4170620434846463e-06 8.021320781992066e-07 -2.062795307257095e-08 1.308657285414872e-10 -8.120824153496594e-05 7.4639990412565055e-06 -2.2114714491544034e-07 2.0952950657236406e-09 1.3841805435748917e-07 1.0474212921436361e-07 3.00792033059182e-08 3.979284314996884e-08 4.272353974279765e-06 6.363154590147727e-08 -4.8717978815713454e-08 -1.6825990207375332e-07 -4.3161378358501886e-09 -1.3363304051661167e-07 -8.764409971400698e-08 -1.3357925303478367e-07 8.696433185021213e-08 -8.885626894523119e-08 -1.5591279900502297e-07 -6.353071597716623e-08 3.419230730715226e-08 2.141619109101161e-08 -5.368507039434e-08 -1.9256146103604333e-08 -6.327475562372298e-07 5.516346191471089e-06 -9.543002500256568e-07 -5.247910129489395e-06 -3.5210370668091717e-06 -4.728025587876645e-06 4.5214391089390466e-06
pcs.V8 -1.7084877898156353e-05 -5.762602269556152e-07 1.96374978762792e-08 -2.54715591616578e-10 0.000142504287611024 -1.4049423162559466e-05 4.3056506264155017e-07 -4.1319897487848785e-09 1.1058302855399225e-07 -4.154732444856347e-08 -1.0073051616737818e-08 1.1497384254426237e-07 6.363154590145005e-08 4.145408413419998e-06 1.1096211472756391e-07 8.345470216113842e-08 1.1113592483805959e-07 2.759267454958486e-07 -7.73482823969584e-08 -2.5310158801707195e-07 -7.347170561915371e-08 -7.72091107186456e-08 6.203816913235258e-08 1.1558924345929418e-07 1.2290474332241803e-07 1.0627765666476059e-07 -4.1845548930882735e-08 -7.553090708797883e-08 -9.357889145274282e-08 1.1254238276435297e-06 -4.4104655352868756e-07 2.9980961830879046e-06 -2.3523606714238577e-06 2.2516328908413035e-06 -2.4620518325739773e-06
pcs.V9 3.950346210087604e-06 1.9557889041699647e-06 -3.8296303870703615e-08 1.8373486928450278e-10 -2.2444185702864785e-05 2.9580389974692992e-06 -1.1063220093412732e-07 1.2707382824598613e-09 1.0255723247240224e-08 -1.1600056132994791e-07 -3.916524960646798e-08 -4.973436919726718e-09 -4.8717978815722546e-08 1.1096211472759621e-07 4.070400402069725e-06 5.3009261916099394e-08 4.0536773435117746e-08 -6.115546760213496e-08 -5.7109035229854096e-08 -1.9978436225101525e-07 -1.9568139905939243e-08 -2.294734368005634e-08 7.687987695605666e-08 -7.731244801532227e-08 -1.9696918640774158e-07 -1.3009665150901392e-07 1.396821552514738e-09 -1.0910080732029961e-08 7.330586936038732e-07 1.068044470935814e-06 2.45564144374069e-06 -2.925522160154897e-06 2.078169022217082e-06 -2.0076744293200876e-06 -2.391264258043485e-06
pcs.V10 1.6660825674252974e-07 -2.5837046734394774e-07 2.213681236275276e-08 -2.713269344141113e-10 1.805152288558235e-05 -1.1890031178932966e-06 2.215709269861442e-08 -1.207258866760196e-10 9.584008656593773e-08 3.072478848935913e-08 -1.0202262757164488e-07 -1.1192827097826761e-07 -1.6825990207375223e-07 8.345470216113231e-08 5.300926191609976e-08 4.268893531557762e-06 -9.23105399022606e-09 3.223664891536371e-08 4.735046131071715e-08 1.1186888702053662e-08 -7.329249161200665e-08 -1.8350323416478043e-08 2.186341246179733e-07 4.244185440845835e-08 6.52710568237481e-09 3.447337460250949e-08 5.805808076421235e-08 -3.048381535429676e-08 1.2914301530436e-07 -3.35417219043521e-06 9.424843389435442e-08 1.1040434742672826e-06 2.722180069809664e-06 -1.6138292203047174e-06 -1.084415198633077e-06
pcs.V11 -2.9248347804945346e-06 -1.3621355191838233e-07 1.2902049642545773e-09 2.4649938833755503e-11 7.511585888774603e-06 -1.660727388276897e-06 7.67310588970635e-08 -9.437855057513898e-10 -9.309651500669834e-08 1.1621364237352942e-07 2.4775542709633208e-08 1.2776294395487439e-07 -4.3161378358557174e-09 1.1113592483806135e-07 4.053677343511045e-08 -9.23105399022432e-09 4.216961945157021e-06 1.269192629722801e-07 4.716737371486331e-08 -9.275930338716382e-08 9.323149800550443e-08 -2.0065153752378678e-07 -6.047516521672202e-08 1.4307833473582382e-07 -1.4243381431959488e-07 1.1152127179187214e-07 -9.608233753861256e-08 1.3791243932316118e-07 -1.4529682807974638e-06 -3.21558977111697e-08 2.2643500262763615e-06 -2.1532163387607052e-06 5.121165997829933e-06 -4.555772722612061e-06 6.698753960627811e-07
pcs.V12 -4.483335296069824e-06 -5.086102457937954e-06 1.327207135460606e-07 -1.0531110079622805e-09 1.842536263623013e-05 -2.1004569732630716e-06 7.767362281924877e-08 -8.941607610481061e-10 1.4518607172988986e-07 -5.972250553741553e-08 1.1700503618734326e-07 -7.399774150526996e-08 -1.3363304051658737e-07 2.7592674549578713e-07 -6.115546760212586e-08 3.2236648915361024e-08 1.2691926297226806e-07 4.108500102984066e-06 -2.1530626486616624e-07 -3.2832961156333626e-08 3.9831815655644966e-08 -1.0884625525705763e-07 -7.191732851033507e-08 -1.3566185814197837e-07 -1.2887005840932932e-07 -4.1969867946178027e-08 -4.7621445854905344e-08 7.6733078248554e-08 1.344191158517031e-06 -2.9338505860472345e-06 -2.7665512377254638e-06 9.929834080932272e-07 6.604503728379005e-07 4.527847746258787e-06 3.09783962025836e-06
pcs.V13 -2.7045648054958064e-05 -6.573419443698682e-06 2.441607848817428e-07 -2.7746871641799862e-09 2.9264393108891196e-05 -1.4994519181336303e-06 -6.090972392148571e-09 5.703119380476816e-10 -1.0221605997469073e-07 2.2902106120667228e-08 -3.973534938486427e-08 -6.490332479375126e-08 -8.764409971400555e-08 -7.734828239697138e-08 -5.710903522985017e-08 4.735046131071778e-08 4.7167373714856015e-08 -2.153062648661569e-07 4.352786889431559e-06 -9.369160782180745e-08 1.079380911575018e-07 1.6922053108521826e-08 -2.0229861821227286e-07 -4.02542387593502e-08 -2.4393381901448233e-07 3.5592895065431266e-08 -2.589244984920298e-08 -1.9172200295280528e-08 2.851892134638812e-07 -5.806431348503125e-07 -3.3025829979973673e-06 -2.1085043947631736e-06 3.674293176682776e-07 5.031525872218938e-06 2.139999336444147e-06
pcs.V14 -7.728835203944584e-06 2.091832192916582e-06 -5.9658470848134e-08 5.163366965941787e-10 9.99829717616697e-05 -9.794309280043451e-06 2.9762333105691066e-07 -2.8322073772903883e-09 -3.9298471923810767e-08 -1.2503381690627446e-07 -4.685026144405157e-08 -5.815152263428667e-08 -1.335792530348072e-07 -2.5310158801706067e-07 -1.9978436225104034e-07 1.118688870205831e-08 -9.275930338716198e-08 -3.283296115629019e-08 -9.369160782179575e-08 4.141265467015975e-06 -1.0303372987401847e-07 -8.464497053642883e-09 -5.431607462682764e-08 -1.4162044465181993e-07 3.737215301713522e-08 -1.0638525141401221e-07 -1.1898271999781205e-07 1.2631464271718108e-07 9.441571463242354e-08 -4.0807940754375773e-07 6.714713289310158e-07 -1.5945866306299534e-06 -1.9662618059260264e-06 -5.5570886912061774e-06 8.553288120048151e-07
pcs.V15 -4.3296518333678845e-06 -4.945239417852984e-07 4.758842861111746e-09 3.405657432778874e-11 1.637314148210433e-05 -2.5009406199136243e-06 1.0012647178196687e-07 -1.172627271082583e-09 4.101168077407142e-08 -2.385619724747599e-07 -3.290413836233494e-08 4.2612894266399126e-08 8.696433185020451e-08 -7.347170561915095e-08 -1.9568139905948524e-08 -7.32924916120048e-08 9.323149800550482e-08 3.983181565566014e-08 1.0793809115750719e-07 -1.0303372987402016e-07 4.2522429234294835e-06 -7.151582387074501e-08 -8.619617834398439e-08 -8.836141911051286e-09 3.5055575617755455e-08 -1.8737677997056142e-07 -5.427638204639739e-08 -1.3220915777438923e-07 5.392295654759517e-07 1.9116638219618226e-06 -1.8543736396727813e-06 -3.611532412699483e-06 1.2096099693683686e-06 8.700334256733302e-07 6.883671716588404e-06
pcs.V16 -5.485072183591969e-07 -1.780434708805576e-06 3.880590313184495e-08 -3.062793587519287e-10 -3.421986803126972e-05 2.8408269266062533e-06 -7.393323028700637e-08 6.772296893691836e-10 -1.4834884581529503e-08 1.073090301133912e-07 -7.959680458242603e-08 8.397512655515004e-08 -8.885626894523037e-08 -7.720911071863919e-08 -2.2947343680052777e-08 -1.8350323416478522e-08 -2.0065153752378607e-07 -1.0884625525706697e-07 1.6922053108518653e-08 -8.46449705363614e-09 -7.151582387074351e-08 4.2246078504603485e-06 1.5572631591113683e-08 -5.829987828241032e-09 -1.8913555862771152e-07 -8.026260358353579e-08 -1.614868121028495e-07 -8.496399384764147e-08 1.2919566577927693e-06 1.8695101264159242e-06 -1.2457725338532313e-06 1.8243263336193386e-06 -3.64510949984268e-06 9.199121389510417e-06 -6.7741526581120365e-06
pcs.V17 6.304496087092761e-07 5.433112888999288e-07 -8.692954137401593e-09 7.99495599384499e-12 -4.533679420314625e-05 3.962459655983899e-06 -1.1482289459137047e-07 1.0086889455035916e-09 -1.804672907588183e-07 1.261562353069834e-07 -1.4723366643475923e-07 -8.561628110706916e-08 -1.5591279900502332e-07 6.203816913236799e-08 7.687987695606027e-08 2.1863412461797258e-07 -6.04751652167184e-08 -7.191732851034697e-08 -2.0229861821227267e-07 -5.431607462681496e-08 -8.619617834397968e-08 1.557263159111381e-08 4.382842049180507e-06 1.5142717604052944e-07 2.2546071326884408e-07 7.22149757133192e-08 -6.833606557391549e-08 -2.7588072238936636e-07 -9.06927403368344e-07 2.853526802169693e-06 4.563186760740112e-06 8.391351100576315e-07 -1.4521201330556735e-06 -3.447644448967845e-06 -3.100997092862403e-06
pcs.V18 1.6435552201015588e-08 6.174955429190519e-07 8.108177850061086e-09 -2.996915463250988e-10 -8.330775711462262e-05 9.042571607076072e-06 -2.972603811424201e-07 2.9857304773600186e-09 7.280302479991368e-08 7.44081622741129e-08 -2.003653902507004e-07 4.5101864745299663e-08 -6.353071597715425e-08 1.155892434593057e-07 -7.731244801530411e-08 4.244185440845457e-08 1.4307833473582769e-07 -1.3566185814201458e-07 -4.025423875935734e-08 -1.4162044465180479e-07 -8.836141911045885e-09 -5.829987828237545e-09 1.5142717604053714e-07 4.099988968875587e-06 -1.1729972904716133e-07 3.547474704877963e-08 -6.213603789605003e-08 1.4440247069637605e-07 -1.6246959732719156e-07 3.1957928069126474e-06 9.545075713946654e-07 -1.3023234953403645e-06 -2.421895937242409e-06 4.676798359688971e-06 -1.1197753160276119e-06
pcs.V19 8.989817596845103e-06 1.4439811623010447e-06 -6.069915345714823e-08 7.925848648388095e-10 5.767112689071675e-06 -1.5745222673760821e-06 7.568848548378911e-08 -1.0154962631991106e-09 5.158265294209645e-08 1.594935247478112e-07 1.2286953044945697e-07 -4.4467139672077106e-08 3.419230730714305e-08 1.2290474332242997e-07 -1.9696918640775013e-07 6.527105682376539e-09 -1.4243381431959244e-07 -1.288700584093201e-07 -2.439338190144784e-07 3.73721530171419e-08 3.505557561775769e-08 -1.89135558627715e-07 2.2546071326883886e-07 -1.1729972904717113e-07 4.158072758495552e-06 1.464607574746626e-07 1.7557172721801926e-07 6.234334159528524e-09 7.546869479519021e-07 -4.826312922146935e-07 -1.0181686797442875e-06 -3.0770016606787953e-06 2.39172255821011e-06 -3.027176997013094e-06 4.6551457332213675e-07
pcs.V20 -7.779334788780769e-07 -3.6154035399847516e-06 9.971721658826767e-08 -8.624338853383125e-10 -2.5554600326195547e-05 2.456981389500371e-06 -7.785996752923112e-08 7.620098308108626e-10 -3.9619631377685584e-08 9.079525896606434e-08 1.311763476616527e-07 2.0789947992038274e-08 2.14161910910173e-08 1.062776566647553e-07 -1.3009665150900643e-07 3.4473374602508505e-08 1.1152127179186949e-07 -4.196986794618914e-08 3.55928950654247e-08 -1.0638525141401301e-07 -1.873767799705634e-07 -8.026260358353406e-08 7.221497571332168e-08 3.547474704878359e-08 1.464607574746644e-07 3.983996057072953e-06 1.4640628831485785e-07 1.8656988401358653e-07 -2.100223403892612e-06 -1.745645076512162e-07 1.7160207859281714e-06 -1.4668462764019608e-06 2.913627420709916e-06 -3.3875120572275883e-07 -2.3300509868695213e-08
pcs.V21 2.209779253217397e-05 3.779930920977764e-06 -1.4236880616645455e-07 1.699775726399358e-09 2.36156642815441e-05 -2.2449374390513864e-06 6.993825896080306e-08 -8.028631605175282e-10 1.487640294792139e-07 -4.943417554931824e-08 8.862929876242852e-08 -1.3541714989444195e-07 -5.36850703943421e-08 -4.1845548930879784e-08 1.396821552510743e-09 5.8058080764211775e-08 -9.608233753860977e-08 -4.762144585490455e-08 -2.5892449849206075e-08 -1.1898271999780888e-07 -5.427638204639609e-08 -1.6148681210285288e-07 -6.833606557391588e-08 -6.213603789605103e-08 1.755717272180183e-07 1.4640628831485274e-07 4.214729157743813e-06 7.273861454199365e-08 9.557659686359966e-07 -2.156712185791882e-06 -4.1692282399613564e-06 -8.339211736414976e-07 3.5298385509245135e-06 4.406522764805935e-06 1.787307224678605e-06
pcs.V22 -1.2092309663684962e-05 -9.728683713420912e-07 5.623722701889807e-08 -7.544696181947093e-10 5.470537409192232e-05 -4.850263857374425e-06 1.318796730391639e-07 -1.1366022923409605e-09 8.069139766132391e-08 4.2566584564517264e-08 5.380509940664025e-08 5.382589144717733e-08 -1.925614610361184e-08 -7.553090708798368e-08 -1.0910080732038987e-08 -3.048381535429455e-08 1.3791243932315882e-07 7.673307824857694e-08 -1.917220029527388e-08 1.2631464271717269e-07 -1.322091577743915e-07 -8.496399384764183e-08 -2.7588072238937065e-07 1.444024706963763e-07 6.234334159523014e-09 1.865698840135912e-07 7.273861454199164e-08 4.189966866495005e-06 -9.648875146238477e-08 -4.649882339175754e-07 -1.8672315406504404e-06 -6.356464326192019e-06 4.188087708442084e-06 -4.039004210498934e-06 6.397237129553679e-06
proband -0.00015352787174944467 -3.6741916220282234e-06 3.3310073243007356e-07 -4.716789216336555e-09 0.0017175660107095632 -0.00015840253340237558 4.595558056030575e-06 -4.21771202984964e-08 -1.898076403130884e-07 -1.5442636994401087e-06 -5.938612233559242e-07 -4.302457144253385e-07 -6.32747556238195e-07 -9.357889145144288e-08 7.330586936032285e-07 1.2914301530451285e-07 -1.4529682807972958e-06 1.3441911585179383e-06 2.8518921346406376e-07 9.4415714633157e-08 5.392295654761842e-07 1.2919566577924585e-06 -9.0692740336886e-07 -1.624695973281321e-07 7.546869479519587e-07 -2.100223403892784e-06 9.557659686362035e-07 -9.648875146193336e-08 0.000760165252234721 -0.00036708183043001664 -0.00045526715686574905 -3.199633543817553e-05 -3.776652959755004e-05 6.918609365620779e-05 6.825160386702121e-05
