 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010638981260698271 6.589867065228012e-06 -1.8382408478732184e-07 1.8033678393873986e-09 -1.87732894933923e-05 1.666860789428608e-06 -4.651453559943887e-08 4.3009378489312994e-10 1.9962026570130134e-07 2.400319335103553e-07 -1.6216698738024368e-07 -6.663728056097278e-08 -8.10721427353065e-08 5.868047748861855e-08 -6.898587188596587e-08 6.454672072872998e-08 -1.8790787736338715e-08 -7.867656535846507e-08 -6.97752054159165e-08 -5.5703527036829904e-08 2.055584337498651e-08 3.292815671649615e-08 -2.045957088604265e-08 -3.645169979578752e-08 2.6015027031990866e-08 -2.8745430960410483e-08 3.956838374897825e-08 -3.557133657928124e-08 8.906107403199352e-07
age 6.589867065193172e-06 0.00024582508610303423 -5.653611532723589e-06 4.037804235320304e-08 0.0030396085029308615 -0.00022993173106573028 5.27228830536464e-06 -3.7506583657036955e-08 -6.141361832598133e-08 2.112546868979546e-07 -1.4063280848973354e-07 2.0066790399499695e-07 1.1551987781812845e-07 8.042852386200168e-08 1.0677599442337484e-07 4.8590693851097686e-08 8.017102859294401e-08 -3.1989442998742036e-07 -1.4094586969691559e-08 1.6806398383770077e-08 -1.4117586872571733e-07 -2.426199930535835e-07 -1.9356783348394286e-07 2.285026395220053e-07 1.6982243588416477e-07 -1.6115453751638652e-07 1.4537147801681985e-07 3.238168052411815e-07 -4.1691180126052236e-07
age2 -1.8382408479128384e-07 -5.653611532720513e-06 1.3249813710067732e-07 -9.622054406969647e-10 -6.832381242695637e-05 5.2803066266878375e-06 -1.234243367120579e-07 8.930119894120132e-10 3.247036743959824e-09 -4.545198870025474e-09 2.461750247443022e-09 -4.825996927234756e-09 -2.801216274576252e-09 -2.6146296946264544e-09 -1.8602750584622307e-09 -5.306099184886404e-10 -1.7797745835880474e-09 7.239958593202484e-09 6.509586479428313e-10 -2.873285207279445e-10 3.003216551350328e-09 4.775659294340898e-09 3.4582236329049333e-09 -4.5367064050135485e-09 -4.4835733234981956e-09 3.4677806119647833e-09 -3.759617364161622e-09 -7.401626752931616e-09 1.34820119782738e-08
age3 1.8033678394077915e-09 4.037804235319501e-08 -9.622054406972439e-10 7.100393611379147e-12 4.784957541538822e-07 -3.761980144922411e-08 8.944247465200243e-10 -6.5772858440779944e-12 -3.386721112247475e-11 3.384684166134699e-11 -1.6276906777994862e-11 3.4745338528684003e-11 1.9223094191300702e-11 2.3185790432319413e-11 1.0069599518398554e-11 1.6716729634875886e-12 1.4115500695078569e-11 -5.082003494797627e-11 -8.882060724807809e-12 4.4995358038179773e-13 -2.0892360516338692e-11 -2.83766618368659e-11 -1.956575124495714e-11 2.7585895709065183e-11 3.535782671819257e-11 -2.3279732600076934e-11 2.925039142933141e-11 5.176591477878861e-11 -1.1826366461553672e-10
sex -1.8773289496125658e-05 0.0030396085029313464 -6.83238124269761e-05 4.784957541540715e-07 0.10508209128487021 -0.007867795231618393 0.000179642521667516 -1.2780678747561995e-06 -1.2531960542517064e-06 -6.770990753881639e-07 7.045633338873356e-08 1.9196479784920656e-06 -1.8545212525720884e-06 -1.3883233729693144e-06 2.374567116706345e-06 -8.140792675423927e-07 -1.7512876254861465e-06 -2.6220341572809005e-06 -6.256013230565129e-07 2.2957836744816445e-06 3.830054194600507e-07 -2.3904277115401447e-06 -3.7756794623770126e-06 2.0762870045082738e-06 1.3467361395323066e-07 -1.9987100470839432e-06 3.7330733740420087e-06 1.3260361289966288e-06 9.820004192775185e-06
agesex 1.6668607889439097e-06 -0.00022993173106573616 5.280306626688393e-06 -3.761980144923208e-08 -0.007867795231617672 0.000605016494116594 -1.4099149654507357e-05 1.0196175527433139e-07 1.4162259028793002e-07 6.686344090476252e-08 -1.1612945512989887e-08 -1.0973924478731752e-07 1.1456137772119335e-07 5.841749354971249e-08 -1.0410613756361276e-07 7.738587450226312e-08 1.2847122672770635e-07 2.0463453136077595e-07 3.157124989358409e-08 -1.66574736674005e-07 -6.77329205791177e-08 1.5641970236038245e-07 2.5085880814921446e-07 -9.319269603370327e-08 -8.79045765739009e-08 1.640933470756435e-07 -3.157113028479104e-07 -1.0962005576662473e-07 -3.17646609731691e-07
age2sex -4.65145356023918e-08 5.272288305368118e-06 -1.234243367121515e-07 8.944247465207725e-10 0.00017964252166748426 -1.4099149654506208e-05 3.34728234309062e-07 -2.4606709779944338e-09 -4.430431590728953e-09 -1.765471031543188e-09 1.8857320972018998e-10 2.28996635726766e-09 -2.4065653582767147e-09 -5.487142208804338e-10 1.3147916676710887e-09 -2.287217344746958e-09 -2.5005999645601504e-09 -4.576446964411197e-09 -9.321842486204812e-10 3.582632990412708e-09 2.251905348486255e-09 -2.6878167835148112e-09 -5.504936729426689e-09 6.463679671832783e-10 3.1951590891734793e-09 -4.262886507981861e-09 7.742731955788674e-09 2.266469074910847e-09 -2.6026606145884914e-09
age3sex 4.3009378488069126e-10 -3.750658365704159e-08 8.930119894122214e-10 -6.5772858440801714e-12 -1.2780678747558768e-06 1.0196175527431581e-07 -2.4606709779942638e-09 1.8372683289295822e-11 3.7340858801508753e-11 1.541467362256753e-11 7.727417377981217e-13 -1.7442377300166508e-11 1.8367263640553377e-11 4.683845277288136e-13 -4.531268711534978e-12 1.789783489787822e-11 1.3881629249009902e-11 3.085972646803716e-11 8.271196852286097e-12 -2.376194489086203e-11 -1.9398683910546118e-11 1.3279266982865369e-11 3.884653327151586e-11 6.327386458895524e-12 -2.8822575410199952e-11 3.408302397188472e-11 -5.862174579652465e-11 -1.466104361702847e-11 1.044482405203482e-10
pcs.V3 1.9962026570126397e-07 -6.141361832582193e-08 3.24703674395639e-09 -3.386721112245185e-11 -1.253196054249623e-06 1.416225902877945e-07 -4.430431590726339e-09 3.734085880149343e-11 1.1251148295824748e-06 7.969357816235216e-08 -2.8271320269371626e-08 -3.100789783590331e-09 6.626236701248794e-09 1.5057670571076974e-08 -5.619391032040463e-09 9.13685115216653e-09 6.784490731467218e-09 2.9304064238120017e-09 -7.411050541235328e-09 9.251262471605936e-09 -2.3255522479885992e-10 -1.188501624259794e-08 -7.935322975845026e-09 -1.0079589099697452e-08 -2.228276244607897e-09 -1.1288376626318615e-08 8.276792784729783e-09 9.49352557278684e-10 2.5203376912554746e-07
pcs.V4 2.400319335103114e-07 2.1125468689781378e-07 -4.545198870022326e-09 3.3846841661325e-11 -6.770990753934304e-07 6.686344090516835e-08 -1.7654710315526688e-09 1.5414673622636158e-11 7.969357816235216e-08 1.1941463733173433e-06 2.5891028941887e-08 -3.493778733320487e-10 1.6326005420384306e-08 -2.1070270555624926e-08 -4.026976518027245e-09 2.167958698285056e-08 -2.6604168078720314e-09 -5.6910126212264e-09 1.1225051759563474e-08 -7.222673746403607e-09 -6.54805276404581e-09 1.3993090059739133e-08 1.0597203265041525e-08 5.0245421590165664e-09 5.825938171010397e-09 -3.7151547373663475e-09 -3.8100000509925455e-09 1.2849436988014623e-09 -2.0241369629437562e-07
pcs.V5 -1.6216698738024744e-07 -1.4063280848957118e-07 2.461750247439293e-09 -1.627690677796832e-11 7.045633339541904e-08 -1.1612945513512239e-08 1.885732097325414e-10 7.727417377076481e-13 -2.8271320269371702e-08 2.5891028941886885e-08 1.2199229483538419e-06 6.948639953645993e-09 -2.704357776781662e-09 -2.013264579501082e-08 4.607347432581266e-09 -6.28608978382662e-09 1.604333193145121e-08 1.3326874805944068e-08 1.018391213196575e-08 2.096213662999851e-09 1.0802014657240913e-08 1.0561303837182828e-08 -9.778529209596089e-09 -4.045036069326406e-09 8.12945826736106e-09 1.0668087177894666e-08 4.204773700157568e-09 -4.2065391673961357e-10 -2.313095662679149e-07
pcs.V6 -6.663728056098011e-08 2.006679039949748e-07 -4.8259969272345655e-09 3.4745338528684734e-11 1.9196479784909547e-06 -1.0973924478725383e-07 2.289966357266649e-09 -1.7442377300162307e-11 -3.100789783590444e-09 -3.4937787333195926e-10 6.94863995364593e-09 1.2076902013753718e-06 6.429649657662831e-09 -5.828363640498849e-10 9.02092482084861e-09 -9.178984668779554e-09 2.209171573422172e-08 1.0058519318459029e-09 -1.1028956289517363e-08 -1.2939993719302496e-08 1.8099104953976098e-09 5.414525990014566e-09 -2.2836232730469883e-09 2.657352369889479e-09 -2.2291108894202377e-10 5.031960059534853e-09 -2.690089380699573e-08 -8.804729430196134e-09 -2.1094303691690486e-07
pcs.V7 -8.107214273527621e-08 1.155198778180956e-07 -2.8012162745755687e-09 1.9223094191296395e-11 -1.8545212525720727e-06 1.1456137772118792e-07 -2.406565358276475e-09 1.836726364055084e-11 6.626236701248701e-09 1.6326005420384207e-08 -2.7043577767815502e-09 6.429649657662817e-09 1.3495196125536156e-06 6.805569807083648e-09 -4.305869486424492e-09 -2.102524131801518e-08 3.92606905089482e-09 -7.099911420002037e-09 1.3691928088699857e-08 -5.5096941764188306e-09 -5.2718767690656566e-09 -7.704956906288955e-09 -2.0980477436592545e-08 8.563248054479154e-09 4.815198244108625e-09 -2.240752803012591e-08 -9.769912199409303e-09 2.1955339581658283e-10 -8.890829421740256e-09
pcs.V8 5.8680477488614175e-08 8.042852386180134e-08 -2.6146296946218694e-09 2.3185790432286855e-11 -1.3883233729748447e-06 5.8417493550137326e-08 -5.487142208903177e-10 4.683845278001372e-13 1.505767057107708e-08 -2.107027055562495e-08 -2.0132645795010746e-08 -5.828363640500185e-10 6.805569807083673e-09 1.3380312628522113e-06 1.4056884617499473e-08 -5.447454793878549e-09 -8.407667121189425e-10 3.793859736651933e-08 7.4140702930702865e-09 -2.7781224319893634e-08 5.43985362349364e-09 5.613611719969506e-09 -8.893723947800287e-09 1.4940381015234046e-08 2.4698793215687214e-08 9.338431601359864e-09 5.411671862026569e-09 2.638433996883353e-09 -3.8359171933774036e-08
pcs.V9 -6.898587188598833e-08 1.067759944235544e-07 -1.8602750584665683e-09 1.0069599518430824e-11 2.374567116710729e-06 -1.0410613756396399e-07 1.314791667679578e-09 -4.531268711598377e-12 -5.619391032040625e-09 -4.026976518027191e-09 4.607347432581218e-09 9.020924820848724e-09 -4.305869486424497e-09 1.4056884617499553e-08 1.318404056977002e-06 -7.209769960902966e-09 1.0864819909603174e-08 4.1683122711911516e-10 7.03960691716484e-09 -1.0988283449758917e-08 -3.0662825496896392e-09 -1.195370787314271e-08 4.953162961899166e-09 -1.4976837279748658e-08 -2.152086596953562e-08 -1.2266778991429203e-08 -3.917114769391305e-09 1.2661391593630368e-08 -4.8032542855780134e-08
