 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
pcs.V7 1.622339028559135e-06 2.0476926342175306e-08 -3.4457153097877334e-09 5.343620492320573e-11 -3.531977361377619e-05 2.985165441976804e-06 -7.932408342998974e-08 6.618227601988655e-10 6.543727675679281e-08 3.473873972263396e-08 1.8305824853341988e-08 -8.893819581028114e-09 2.9265993857860714e-06 -1.578007714634835e-08 -3.1653647639552085e-08 -9.16386229792431e-08 1.966260047266885e-09 -6.0788688664244e-08 5.800958157464755e-09 -6.9762926422304e-08 1.281755108105531e-08 -5.357115195037806e-08 -1.0486877269103885e-07 -3.760781023908065e-08 -5.397532315833459e-09 -1.2139903025356898e-08 -3.525362273166773e-08 1.1757228492446571e-08 -3.2395843120337856e-07 -1.1925239016343985e-07 -1.2866269708342354e-06 1.7377677606634642e-06
pcs.V8 -8.858203287941912e-07 -1.7252171674939481e-07 3.1275731811633897e-09 -2.7034633346517903e-11 2.4601161991135407e-05 -2.442735538190051e-06 7.067652057023769e-08 -6.076276350462878e-10 4.582702428047005e-08 -4.835701065805854e-08 -3.9269856620319206e-08 2.6388590408469874e-08 -1.5780077146346095e-08 2.8743134956686246e-06 8.252092993289448e-08 -1.872721726503439e-09 4.565884283654583e-08 1.2466713107096957e-07 -2.687467902901796e-08 -1.3930473094428542e-07 -2.8103067336319996e-09 1.5310385048953726e-08 5.6849686417970096e-09 6.350579701762536e-08 7.587237176354921e-08 5.035804396505393e-08 -2.8844813750993676e-08 4.4520592876861817e-10 1.9730814977814725e-07 -2.79984830586816e-07 1.184974198158893e-06 -1.3546348041611643e-06
pcs.V9 2.4671379628301087e-06 1.6460002472619265e-06 -4.4306506831176665e-08 3.748414663659764e-10 -1.371167475915448e-05 1.6193558713996789e-06 -5.3660228616964034e-08 5.383862488089046e-10 5.467385585300962e-08 -4.559654896646242e-08 1.59998166887894e-08 7.231044136285714e-09 -3.165364763956296e-08 8.252092993290313e-08 2.776818003036282e-06 2.4118454438359062e-08 2.8777912742231513e-08 -3.584890029602768e-08 1.990671475014225e-09 -7.891046533280976e-08 -2.2196911285915073e-08 -2.8369176013977173e-08 1.016324815059038e-08 -4.2016947275189965e-08 -6.803091363475566e-08 -2.7180320721206317e-08 -1.696216584822765e-08 3.892103992499317e-08 2.502189435233269e-07 6.234106480985589e-07 -6.422251943080148e-07 -8.152893350479015e-07
pcs.V10 -3.688441181942701e-08 1.107123607861414e-06 -2.4930644348487624e-08 1.7804534481505822e-10 1.0882003470500849e-05 -8.344254224119226e-07 1.9516237097815074e-08 -1.5503805716615334e-10 7.453933582237627e-08 5.684499056535469e-08 -2.537758420153383e-08 -5.516581024154613e-08 -9.163862297924966e-08 -1.8727217264968555e-09 2.4118454438352167e-08 2.792377700041218e-06 2.7001869793301065e-08 4.690450315760807e-08 2.7461255894287802e-08 2.9612526518977573e-08 -1.1592930093540582e-08 -6.827205998121978e-09 5.4443754762740115e-08 5.1908063481897876e-08 -3.037498941920805e-08 4.255200442591625e-08 1.0992894522858546e-08 1.1075913792575692e-08 -3.289247227720471e-07 4.6094978782147e-07 -7.603156347635023e-07 -1.0724970955601247e-06
pcs.V11 -8.673172062027683e-08 4.997892740927663e-07 -1.428175909351515e-08 1.2965177265491643e-10 -2.25561675672284e-06 6.694632012814918e-08 2.8294433737562714e-09 -6.259041572029232e-11 -1.972384408281256e-08 -7.029762597904995e-09 4.6193166618180026e-08 4.414627062025439e-08 1.9662600472608102e-09 4.565884283655131e-08 2.87779127422274e-08 2.7001869793302468e-08 2.7948968820416537e-06 4.9016453705054796e-08 1.811760680289838e-08 -5.8007996322839135e-08 5.087215862994652e-08 -7.788290674823205e-08 -1.4295793571266389e-08 5.940070720705935e-08 -1.1371749594564461e-08 2.9179166309679503e-08 -2.0254256891319442e-08 2.9092900617083698e-08 1.6636086605087828e-07 1.3345889999421807e-06 -2.2187905891325364e-06 -2.951413092602131e-07
pcs.V12 2.2718599360593395e-07 -1.7130388469257304e-06 4.139620400373863e-08 -3.020879929266662e-10 -1.823853918635913e-05 1.4518235249485977e-06 -3.384416616490687e-08 2.376637474892863e-10 2.5131451461525003e-08 -3.781326769827808e-08 1.3137879319880397e-08 -6.4805355298095e-08 -6.07886886642311e-08 1.2466713107095686e-07 -3.584890029601438e-08 4.690450315760778e-08 4.901645370505704e-08 2.7440046529911868e-06 -7.357941646767708e-08 -3.750944500195678e-09 3.594219474445769e-09 -1.007675653548167e-08 -6.160329152276998e-08 -4.8303367607122194e-08 -7.996738908820027e-08 -3.6212904108703636e-09 -4.118188222030807e-08 4.076302267333568e-08 4.202484314220047e-08 -6.007175845516817e-07 1.938972693663774e-06 2.6605486087632846e-07
pcs.V13 1.17709462076944e-07 7.767152273351026e-07 -2.3590466716811936e-08 2.0801632826578742e-10 1.0140059474855892e-05 -9.540206014877506e-07 2.4400120690004386e-08 -1.8935194805553782e-10 -5.94737326237357e-08 2.1801964517175806e-08 -1.8714524690003683e-08 -2.033494932451011e-08 5.80095815745681e-09 -2.6874679029010185e-08 1.9906714750052453e-09 2.7461255894287395e-08 1.8117606802896526e-08 -7.357941646767594e-08 2.833938953565187e-06 -7.938220027275527e-09 5.749683704516978e-08 7.399657891837807e-09 -5.1034131866188754e-08 -2.3243094180975132e-08 -8.176052529710862e-08 2.651934831667854e-08 3.9912627553446965e-08 -3.6157213131453216e-08 -6.767519985068993e-08 6.495094766505647e-08 6.901352167250936e-07 6.344845351101289e-07
pcs.V14 -1.8985016431386526e-06 3.718361931132602e-07 -8.563486902670324e-09 5.236658938782625e-11 2.576876449827368e-05 -2.4183610281502832e-06 7.089745236076327e-08 -6.441877224241248e-10 -1.6086511174752916e-08 -8.983680713957967e-08 -7.981961988039305e-09 -3.2193942536070495e-08 -6.976292642230844e-08 -1.3930473094427928e-07 -7.891046533282269e-08 2.961252651897286e-08 -5.800799632284435e-08 -3.750944500186125e-09 -7.938220027280973e-09 2.887334749601967e-06 -4.63200114633404e-08 -6.260018900608043e-09 -1.6262776828421863e-09 -8.377718264354658e-08 3.759716206276255e-08 -8.319096293479857e-08 -4.2754441756045414e-08 3.062670148495275e-08 -6.073586747212461e-07 1.1660908423231394e-07 -1.6549318874905009e-06 3.870381120276831e-07
pcs.V15 1.2656616404264907e-07 -5.712705204019241e-07 1.1559411916960898e-08 -7.500499496555093e-11 -4.417258071539102e-06 2.3613619149093738e-07 -5.0773811934562044e-09 5.0100868825706774e-11 4.1929220879917236e-08 -5.501055546894022e-08 -1.4577071747447861e-08 -4.959328951334496e-09 1.2817551081059063e-08 -2.8103067336356367e-09 -2.2196911285911867e-08 -1.159293009354115e-08 5.087215862994672e-08 3.5942194744467087e-09 5.74968370451689e-08 -4.632001146334357e-08 2.8305359904291325e-06 -3.693216179312944e-08 -3.425546208941202e-08 2.6775255955315044e-08 2.1973983448192002e-08 -8.175265432272782e-08 -2.2391019902849948e-08 -3.5012312713371376e-08 4.123078973713825e-08 4.0428696448157664e-07 -7.860505405476208e-07 2.272249108451736e-06
pcs.V16 1.4346123433620534e-06 4.208908151994414e-08 -8.755330918266343e-09 1.299833353671707e-10 7.363577403581991e-06 -7.475506185835915e-07 2.3308397247023875e-08 -1.9851592348923316e-10 -8.388626480399472e-10 5.950219679657813e-08 -8.645031290637645e-09 1.010841518359223e-08 -5.357115195038042e-08 1.5310385048956734e-08 -2.8369176013982605e-08 -6.827205998123626e-09 -7.788290674823389e-08 -1.0076756535478443e-08 7.399657891836075e-09 -6.260018900607266e-09 -3.6932161793128284e-08 2.782001257477918e-06 -2.1799085836918143e-08 -4.663512624248215e-09 -6.106966171800375e-08 -2.4428520549168847e-08 -2.8343607533753963e-08 2.753640072310013e-08 6.776952497191951e-07 -3.552207498928566e-07 1.7135856257701374e-06 -1.7843171278293899e-06
pcs.V17 1.2858312278924908e-06 5.466776348383452e-07 -1.895966028586951e-08 1.8675602737208416e-10 -1.0821730767586097e-05 6.394259960632376e-07 -1.2725549923291311e-08 8.045649396633272e-11 -4.5415242825590855e-08 5.668540313675341e-08 -8.103058847294894e-08 -2.5894411680434228e-08 -1.0486877269104489e-07 5.684968641801791e-09 1.0163248150588428e-08 5.444375476274248e-08 -1.4295793571265357e-08 -6.16032915227743e-08 -5.103413186618565e-08 -1.6262776828364645e-09 -3.425546208941287e-08 -2.1799085836915962e-08 2.8716428973331828e-06 6.511817872883094e-08 5.3766609962268284e-08 4.048448654024797e-08 1.8884970368278676e-08 -1.0298920035502877e-07 3.590817318161667e-07 9.001791968662254e-07 -6.055842689797368e-07 -9.36252928347624e-07
pcs.V18 4.708552487410446e-07 8.661378532039226e-07 -1.481947152270976e-08 6.406467064512008e-11 -1.0013407989815742e-05 1.4117701758155243e-06 -5.1569453204209564e-08 5.348041810884164e-10 6.797062093830828e-08 5.8457481577284906e-08 -3.958587680352904e-08 1.6923937787737113e-08 -3.760781023907973e-08 6.350579701762335e-08 -4.201694727518197e-08 5.190806348190205e-08 5.940070720706343e-08 -4.8303367607130466e-08 -2.324309418096996e-08 -8.37771826435442e-08 2.677525595531246e-08 -4.663512624246398e-09 6.511817872883506e-08 2.7903873639729914e-06 -1.330266215137355e-09 1.2539455101660233e-09 -4.5223174432598305e-08 2.3442604773788863e-08 1.9796886047791082e-07 -5.419523229628439e-07 1.9173707265171085e-06 -5.558609969779496e-08
pcs.V19 -1.9586948226754987e-06 -1.5423198512925804e-06 4.452745614139675e-08 -4.00197221434038e-10 5.548346305326094e-06 -6.857607329276683e-07 2.1596324482798418e-08 -2.040666187243207e-10 1.1405022365591436e-08 4.799529985622485e-08 5.272662627044598e-08 1.1357033848761215e-08 -5.397532315819618e-09 7.587237176353707e-08 -6.803091363474924e-08 -3.037498941921297e-08 -1.1371749594566248e-08 -7.996738908819115e-08 -8.176052529711532e-08 3.759716206274889e-08 2.197398344819377e-08 -6.106966171800906e-08 5.376660996226906e-08 -1.3302662151275376e-09 2.813749646588662e-06 3.6601641055280276e-08 7.861538437624193e-08 1.1061138605433771e-08 -2.4496422251504625e-08 -4.3006022943102633e-07 -3.318857738520573e-07 1.1052079244167112e-06
pcs.V20 -3.7901192244308133e-07 4.3558437631793316e-07 -1.2741471508820387e-08 1.1406509276353549e-10 1.5471330606959487e-05 -1.5754557153415927e-06 4.828388319937958e-08 -4.5817028710449783e-10 -7.772742644136827e-09 2.439289506760941e-08 6.990207748819275e-08 5.3106516116261825e-09 -1.2139903025361277e-08 5.035804396505941e-08 -2.7180320721216323e-08 4.255200442591323e-08 2.9179166309675857e-08 -3.6212904108642912e-09 2.651934831667518e-08 -8.319096293479722e-08 -8.175265432272566e-08 -2.4428520549168953e-08 4.048448654024376e-08 1.2539455101631703e-09 3.6601641055290175e-08 2.7036067669118496e-06 7.424607428585995e-08 7.50328253664698e-08 -4.827128567331044e-07 7.33851460558221e-07 3.742305290505865e-07 -3.6695578090067215e-07
pcs.V21 -1.2082354773155219e-06 -1.034034074945179e-06 3.2808337330249706e-08 -3.097524056815788e-10 1.1579020738447703e-05 -9.325943148195294e-07 2.2160882371545303e-08 -1.684450537900651e-10 3.3672623565706686e-08 -3.4182536234380144e-08 7.07969436946365e-08 -8.050401845461869e-08 -3.525362273165901e-08 -2.8844813751001207e-08 -1.6962165848224835e-08 1.099289452285465e-08 -2.0254256891321275e-08 -4.118188222030077e-08 3.991262755344189e-08 -4.2754441756054606e-08 -2.239101990284842e-08 -2.8343607533757517e-08 1.888497036827855e-08 -4.522317443259183e-08 7.861538437624357e-08 7.424607428585305e-08 2.8847743365161107e-06 3.971001171257004e-08 -4.096253434468519e-09 -7.032031998080791e-07 6.101484325795182e-07 2.978510699862912e-07
pcs.V22 -2.277369828611019e-06 3.271362058284043e-07 -4.71996334752176e-09 4.4904443725093544e-12 2.9069337036017312e-05 -2.7568050152532985e-06 7.96118371266984e-08 -7.230380039319858e-10 3.138282704913149e-08 4.428079036015576e-08 4.8847106856427305e-08 1.7131772370771325e-09 1.1757228492443186e-08 4.452059287740019e-10 3.8921039924979835e-08 1.107591379256963e-08 2.909290061707768e-08 4.076302267334697e-08 -3.615721313145994e-08 3.062670148495164e-08 -3.50123127133676e-08 2.7536400723098687e-08 -1.0298920035503506e-07 2.3442604773787103e-08 1.1061138605448859e-08 7.503282536646701e-08 3.9710011712579824e-08 2.8307373400106775e-06 -5.466838770004456e-07 7.980876553125632e-08 -1.0947913784590232e-06 1.0899878723927743e-06
proband -9.056329087318439e-07 9.958363904112856e-06 -2.7438158351306424e-07 2.5327812871394843e-09 0.0003570582819096775 -3.089674427020774e-05 8.681828958659334e-07 -7.948357051057886e-09 2.492300358701786e-07 -7.116728876375532e-07 -5.276494117478816e-07 -3.08817629012078e-07 -3.239584312034856e-07 1.9730814977826422e-07 2.5021894352313343e-07 -3.2892472277209635e-07 1.663608660508122e-07 4.202484314230189e-08 -6.767519985074215e-08 -6.073586747212058e-07 4.123078973717607e-08 6.776952497191995e-07 3.590817318160863e-07 1.9796886047784952e-07 -2.4496422251321073e-08 -4.827128567330926e-07 -4.0962534343376425e-09 -5.466838770003847e-07 0.00023059924118389412 -0.00012653640005114952 2.3547265961321644e-05 -7.636917374983394e-06
maternal -3.081586898410293e-05 -4.9628342286658986e-06 6.32743852438955e-08 -4.4963837337716026e-10 0.0005814279871088326 -5.5679479323064326e-05 1.6057274304314268e-06 -1.3814871603153172e-08 3.9893839882491984e-07 -1.1233171969681248e-06 -5.995919561432589e-07 5.792028221397647e-07 -1.1925239016345542e-07 -2.79984830586758e-07 6.234106480983248e-07 4.609497878213432e-07 1.3345889999420606e-06 -6.007175845514238e-07 6.495094766489965e-08 1.1660908423223487e-07 4.0428696448165277e-07 -3.55220749892904e-07 9.001791968661104e-07 -5.419523229628392e-07 -4.300602294307367e-07 7.33851460558136e-07 -7.032031998078953e-07 7.98087655312186e-08 -0.00012653640005115158 0.0010568701415709528 -0.0008570071603059326 -0.0006446811904822227
gpm 3.927678370554591e-05 4.410067130175544e-05 -1.2790904925953185e-06 1.1312159561407976e-08 0.00014226634842606496 -6.90535065162349e-06 7.220237977951702e-08 1.4501740505747796e-10 -4.243907781030627e-07 1.4677186026091246e-06 -1.3088579616551254e-07 -6.118788239713743e-07 -1.286626970834556e-06 1.184974198159202e-06 -6.42225194308271e-07 -7.60315634763448e-07 -2.2187905891325423e-06 1.93897269366367e-06 6.901352167251905e-07 -1.6549318874902186e-06 -7.860505405476321e-07 1.7135856257702463e-06 -6.055842689798024e-07 1.917370726516872e-06 -3.31885773851939e-07 3.742305290507871e-07 6.101484325796331e-07 -1.0947913784586935e-06 2.3547265961325696e-05 -0.000857007160305927 0.00237325775661908 -0.0007986398354194636
gmm 2.6398300955039928e-06 -4.239330075478773e-05 1.2657887581246236e-06 -1.107916025202108e-08 -0.0013815632505181535 0.00011944461138168415 -3.1897352897714773e-06 2.6410413733869328e-08 1.150343363004157e-06 1.717141347304731e-07 7.997276814714319e-08 -1.092536610849849e-06 1.73776776066385e-06 -1.3546348041616191e-06 -8.152893350471691e-07 -1.072497095559944e-06 -2.9514130925997253e-07 2.660548608759527e-07 6.344845351103187e-07 3.8703811202752225e-07 2.2722491084515993e-06 -1.7843171278294185e-06 -9.362529283473255e-07 -5.5586099697548646e-08 1.1052079244160242e-06 -3.669557809007319e-07 2.978510699858071e-07 1.0899878723924856e-06 -7.636917374983737e-06 -0.0006446811904822296 -0.0007986398354194517 0.002104321172472397
