 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002587813720429996 0.0009214753448549412 -2.809889441850148e-05 2.718890923159112e-07 -0.002827974124450106 0.00028860079157640194 -9.181590970499181e-06 9.135734982221835e-08 -2.505731059044298e-06 2.751343781605765e-06 4.3416912594263457e-07 8.941023889733676e-07 9.174565462851279e-07 -1.3440316354194334e-06 1.841066057602782e-06 -2.0268099770498627e-07 -3.9019001235373564e-07 1.4459569276594474e-07 1.35414518938475e-07 -1.5483402475830577e-06 -4.568095622405443e-07 1.2298666860479244e-06 9.772217505169741e-07 3.347485623603399e-07 -1.953548909900612e-06 -2.9584714590929327e-07 -1.62137702838686e-06 -2.221561206676318e-06 -2.457366103219635e-06 -1.6098477742147817e-05 3.3820463461930324e-05 -7.4800726685310025e-06
age 0.0009214753448482362 0.0018983102573309043 -5.2051655633379456e-05 4.4625361245401706e-07 0.01956216912259877 -0.0017306775068037345 4.734446016674276e-05 -4.0505656627032716e-07 -2.0487798680600123e-06 8.285243130084261e-07 -8.418689176199157e-07 1.5145980241261667e-06 -3.1871716629182326e-07 -4.6984262923253996e-07 8.033321150600661e-07 5.264286943077924e-07 1.9006517294112972e-07 -1.385448100460844e-06 4.374728168163993e-07 1.2276122529164418e-07 -4.2482675398506734e-07 6.028250521247141e-08 7.785526444756043e-07 8.529315837305329e-07 -1.5872683013617503e-06 -6.204725664687181e-07 -1.4702216506926994e-06 9.283176078203058e-08 7.40810933953173e-06 3.387180493214302e-07 3.462758435123921e-05 -4.2677939036873465e-05
age2 -2.809889441830793e-05 -5.2051655633355454e-05 1.4460145470776714e-06 -1.254783762125332e-08 -0.0005272143529232108 4.727577077960619e-05 -1.3100987347097997e-06 1.1343042537753937e-08 5.519855747367299e-08 -1.805227501741122e-08 1.9866609550384056e-08 -4.203783575862568e-08 6.12509989529616e-09 1.2230427710190521e-08 -2.172401626576093e-08 -1.0128913517506574e-08 -5.930236778291215e-09 3.272948106650436e-08 -1.4603499761730514e-08 -1.4320531410450097e-09 8.692008654362777e-09 -7.682887080962075e-09 -2.3362561082602155e-08 -1.5869109591878608e-08 4.540179091410577e-08 1.3588011631136813e-08 4.425134066307623e-08 8.818539921375371e-10 -1.9696189452337282e-07 -1.1086219947690726e-07 -9.721844354093301e-07 1.249140269320115e-06
age3 2.718890923141073e-07 4.4625361245338703e-07 -1.2547837621242053e-08 1.102228935771659e-10 4.454105124895621e-06 -4.0398526655629104e-07 1.1329981525297486e-08 -9.928637175287847e-11 -4.5996959636007696e-10 1.3848019044203675e-10 -1.4575285201620939e-10 3.638531707063453e-10 -3.246609609469431e-11 -1.1423636033093219e-10 1.84887425348232e-10 5.956724129198644e-11 5.766418956473342e-11 -2.3116612657596058e-10 1.3706360020531075e-10 -9.857026708282432e-12 -5.953250385736768e-11 1.0542087078188045e-10 2.0971819363076747e-10 8.43105087168353e-11 -4.038116154729297e-10 -9.122746619599477e-11 -4.006667877948542e-10 -4.0919556373747034e-11 1.7880842395194062e-09 1.3745877165758822e-09 8.571399514617538e-09 -1.1072479479160806e-08
sex -0.002827974124595011 0.019562169122563082 -0.000527214352922098 4.454105124884601e-06 0.5666822599782713 -0.049980882978434255 0.0013680673581105054 -1.1744998830090531e-05 -7.1241041409595845e-06 -2.476679836009002e-06 1.0859248994710032e-05 1.165060148314506e-05 -2.7609011999188355e-05 2.4956534285690942e-05 -1.704305768416697e-05 1.8934680124429777e-06 -8.188070629973653e-06 -9.998625487930569e-06 8.017035260310015e-06 1.8613857198004794e-05 5.756434710780761e-06 2.3487404393328076e-06 -6.343184252481208e-06 -4.362684314631614e-06 7.945608465190504e-06 4.8062790917309984e-06 4.506932265566677e-06 2.0163893758375092e-05 0.00027527435605627446 0.0005240120889649342 0.0002651495514859577 -0.0013960955277770239
agesex 0.0002886007915917333 -0.0017306775067839062 4.727577077906784e-05 -4.03985266551735e-07 -0.049980882978423326 0.004478154360740495 -0.0001242229855818936 1.078622904662576e-06 5.873225417485087e-07 2.3636241655686475e-07 -8.899159267755065e-07 -1.0030711344803326e-06 2.2763400017644475e-06 -2.4109360428175606e-06 1.85919672944523e-06 -2.8610847461391934e-08 5.769621072021297e-07 7.616259190894383e-07 -7.54056054201381e-07 -1.6989481330305486e-06 -6.901142732973327e-07 -2.7498591689244737e-07 3.346917118086971e-07 8.090988970615865e-07 -8.147671738042026e-07 -6.571425556296586e-07 -3.5104749983245894e-07 -1.8854222728926083e-06 -2.3980485974500544e-05 -5.192989622588846e-05 -1.4934175519452674e-05 0.00012010037977642982
age2sex -9.181590970945566e-06 4.7344460166234625e-05 -1.3100987346958882e-06 1.1329981525178551e-08 0.0013680673581098859 -0.00012422298558186542 3.4908103284302486e-06 -3.0674412553820925e-08 -1.3092579440755495e-08 -8.108731064897613e-09 2.2175121772035076e-08 2.878537289278979e-08 -5.952408867011052e-08 6.84837456264166e-08 -5.887468673509124e-08 -2.074914657760843e-09 -1.0423258473048778e-08 -1.5356186128527537e-08 1.9735276371443968e-08 4.84725336348153e-08 2.0934912485141992e-08 9.349581017730621e-09 -6.171021373557192e-09 -3.268151211290339e-08 2.3714991027906485e-08 2.3944144898629104e-08 8.846727868914636e-09 5.317691320739435e-08 6.811851354347202e-07 1.5340560827183995e-06 2.552859846762854e-07 -3.2157022443185315e-06
age3sex 9.135734982624562e-08 -4.0505656626653516e-07 1.1343042537649421e-08 -9.928637175197473e-11 -1.1744998830082484e-05 1.0786229046620911e-06 -3.0674412553814235e-08 2.7277532737755425e-10 6.755526158591555e-11 9.775270462251502e-11 -1.728760451719564e-10 -2.6250309191627115e-10 4.918815526782152e-10 -5.795608095389953e-10 5.713583245111073e-10 2.6374181645222483e-11 4.349440246720671e-11 7.984607505056548e-11 -1.5820618252327479e-10 -4.2857281542700183e-10 -1.7902982981046347e-10 -7.185519981737751e-11 3.5682912015543926e-11 3.550833113013554e-10 -2.139713272980119e-10 -2.548643630559246e-10 -8.36620255415589e-11 -4.749244046633736e-10 -6.314772647155314e-09 -1.3548400371699617e-08 -1.2971753477083983e-09 2.694657409131863e-08
pcs.V3 -2.5057310590414056e-06 -2.0487798680676805e-06 5.5198557473890236e-08 -4.599695963619967e-10 -7.124104141210509e-06 5.873225417717149e-07 -1.3092579441419428e-08 6.755526159185009e-11 2.443608490377351e-06 1.120686563701045e-07 -7.809639977176807e-08 -7.0737196316589046e-09 4.941146513248814e-08 4.63601221919257e-08 4.815072881090436e-08 6.38034818263866e-08 -2.8047276669823313e-08 2.880003760749166e-08 -3.4567967636155825e-08 -1.8737735275531917e-08 2.1816379026952264e-08 -1.8347468309377946e-08 -3.17133270956224e-08 3.3261655107446496e-08 1.9641383479666542e-08 -5.565405941721299e-09 4.4867281288226136e-08 -5.630699814743024e-09 9.925237009327262e-08 6.671035984770897e-07 -2.1268933513619276e-07 6.605221393937043e-07
pcs.V4 2.7513437816061877e-06 8.285243130144571e-07 -1.8052275017578673e-08 1.3848019044348665e-10 -2.4766798358951725e-06 2.363624165464303e-07 -8.108731064601686e-09 9.775270461989173e-11 1.1206865637010107e-07 2.4808013763262974e-06 6.169196095120587e-08 3.485973667029603e-08 2.4929024734719904e-08 -3.038168138207483e-08 -4.811248005674225e-08 2.8310378848271814e-08 -4.1300204309876866e-09 -2.1202989631434585e-08 3.441003363907032e-08 -8.52589101733368e-08 -4.7921379557859043e-08 3.806042421160058e-08 5.393235647033475e-08 1.1768723797559556e-08 5.7731455553059064e-08 1.1672024812502724e-08 -3.582775776102785e-08 -9.912225842515628e-09 -6.601918993562746e-07 -9.076660367039981e-07 1.4935460901537768e-06 3.191838704569775e-08
