 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010826134118168491 8.08948482534219e-06 -2.2525798660193443e-07 2.1750951538296177e-09 -1.3895968951214572e-05 1.3649996557436794e-06 -4.160807165397141e-08 4.223634342966172e-10 2.5342920393941606e-07 2.7943209066256354e-07 -2.2298890870561534e-07 -1.3500387279829962e-07 -6.972866981359909e-08 7.643592433856784e-08 -9.923985703563549e-08 6.805952645667709e-08 -3.4050537074335536e-09 -1.0923112350583705e-07 -1.1109880579735684e-07 -4.927922351758718e-08 -1.0436862587679084e-08 3.261798643044581e-08 -3.443977533327651e-08 -2.9472170341122477e-08 4.962010518984417e-08 -1.9927230072338868e-08 5.4343775052987725e-08 -1.443656309325723e-08 8.26931249582462e-07 2.538124852449049e-07 -1.5823282150288923e-07
age 8.089484825198112e-06 0.00030310301342169896 -6.976879359814432e-06 4.985423921397583e-08 0.00385820839970576 -0.0002924812303741371 6.7215463437509566e-06 -4.792169865113974e-08 -7.51713067498987e-08 2.44306156010479e-07 -9.007500547628423e-08 2.1707207770152512e-07 8.545233100991874e-08 8.131047372051258e-08 1.3767353674516586e-07 1.0307956862256133e-07 1.113542308548794e-07 -4.0188950892680696e-07 -6.633149614204355e-08 6.791945719364749e-08 -1.8618767477824088e-07 -2.30510342904927e-07 -2.571479543780704e-07 2.588815507550621e-07 2.2212380560823103e-07 -2.2341730088068803e-07 1.850989675902793e-07 3.847390335000514e-07 1.157688655791131e-06 1.505095392979058e-06 -6.166687503600608e-06
age2 -2.252579865995431e-07 -6.97687935981392e-06 1.636638158876168e-07 -1.1892146136569e-09 -8.687325045318634e-05 6.7275759400991225e-06 -1.576016241043211e-07 1.1427958265496403e-09 4.1806522149997685e-09 -5.469927569978558e-09 1.2800180564836487e-09 -5.326067880497599e-09 -2.084196366329822e-09 -2.7250259893688188e-09 -2.4415399434931225e-09 -1.5909061151521375e-09 -2.5270983732390342e-09 8.998045024958622e-09 1.9247871008910214e-09 -1.3682005995270217e-09 3.948698706409284e-09 4.278631961263334e-09 4.716090600304009e-09 -5.05788801113554e-09 -5.720430415314337e-09 4.832860915130781e-09 -4.775781893485117e-09 -8.85335038097882e-09 -1.3036101723425481e-08 -3.46881262561361e-08 1.2022432321918125e-07
age3 2.1750951538282897e-09 4.985423921397853e-08 -1.189214613657028e-09 8.780715191981982e-12 6.094250000828809e-07 -4.8007494145137256e-08 1.1438717644858473e-09 -8.429687920162976e-12 -4.433892332050282e-11 4.225479821841679e-11 -8.193040085800091e-12 3.8768184559072355e-11 1.3522312420451033e-11 2.4426624297654455e-11 1.3368673321938e-11 7.967479554854066e-12 2.0078629647822136e-11 -6.25346585220682e-11 -1.9216516362415554e-11 7.420159180108463e-12 -2.7303386630465772e-11 -2.325298670258267e-11 -2.746845264883799e-11 2.981497396094679e-11 4.456629920884603e-11 -3.2488926604721285e-11 3.726374592518149e-11 6.228449443207995e-11 -2.7589608200713637e-12 2.647123605364477e-10 -7.055115580181489e-10
sex -1.3895968953556315e-05 0.0038582083997134647 -8.68732504533596e-05 6.09425000084086e-07 0.13240149936648377 -0.009919196653858112 0.00022658846648719418 -1.6124750406917425e-06 -1.8589498802289604e-06 -4.056492449386198e-07 3.7851393888995884e-07 1.030343006027616e-06 -2.3358925470632434e-06 -1.1511192882260953e-06 3.023790937399105e-06 3.9419365659934647e-07 -1.6922577890768756e-06 -3.3378706978309573e-06 -1.4019518624228657e-06 3.457280365747123e-06 3.3150303296862417e-07 -2.265332399174864e-06 -5.101192192329188e-06 2.640349789817104e-06 1.7594299630934142e-07 -3.2019239159129743e-06 4.192466400780284e-06 9.42809962360808e-07 3.14228645153423e-05 3.130247431152674e-05 -6.874474724971194e-05
agesex 1.3649996558545846e-06 -0.00029248123037456115 6.727575940108778e-06 -4.800749414520536e-08 -0.009919196653858962 0.0007632216151283648 -1.779525674171422e-05 1.2873062836171893e-07 2.055972118644899e-07 4.281035196254922e-08 -2.9330284503917575e-08 -3.63919380452181e-08 1.3529842792738277e-07 3.1957745920156635e-08 -1.3958055831363525e-07 -8.25356527944672e-09 1.2542242632726424e-07 2.586468596182652e-07 7.63378201358594e-08 -2.5449470129426624e-07 -7.772003162240496e-08 1.408594061861269e-07 3.4678115134425815e-07 -1.1533484257047869e-07 -9.263222446626331e-08 2.526128139915159e-07 -3.577991327919764e-07 -8.853478868694145e-08 -1.9074544219251735e-06 -1.948926059198836e-06 4.909204863282539e-06
age2sex -4.160807165457865e-08 6.721546343765258e-06 -1.5760162410464372e-07 1.1438717644881117e-09 0.00022658846648723172 -1.7795256741715586e-05 4.227333628092531e-07 -3.108795674301042e-09 -6.3132467689567505e-09 -1.1748605541563055e-09 5.875063673857019e-10 5.326851746056062e-10 -2.679604504088392e-09 9.585241028586941e-11 1.917918256255142e-09 -5.67523919008785e-10 -2.401766839970384e-09 -5.679865124854977e-09 -1.8303623097680553e-09 5.5000972719785926e-09 2.727740803618952e-09 -2.119901058808342e-09 -7.738655153002933e-09 6.541153359413634e-10 3.1908221222192696e-09 -6.375551553725093e-09 8.872590123548419e-09 1.869687043353032e-09 2.6390950579926625e-08 3.900263241346801e-08 -9.396528437024621e-08
age3sex 4.2236343435622836e-10 -4.7921698651283574e-08 1.1427958265529184e-09 -8.429687920186035e-12 -1.6124750406921347e-06 1.2873062836173804e-07 -3.1087956743012563e-09 2.3222262447027747e-11 5.296321035196989e-11 1.1361210496980073e-11 -2.2290836141142148e-12 -4.717517964572435e-12 1.9757695691550685e-11 -3.533327745827522e-12 -7.715602616437652e-12 7.459407448583734e-12 1.2684378958381162e-11 3.787489023359984e-11 1.4060522913478613e-11 -3.6350729383205704e-11 -2.4155451458139987e-11 8.12027826904121e-12 5.5215168833467476e-11 9.912894836055829e-12 -2.7894415661027938e-11 4.994111785735027e-11 -6.757375645120968e-11 -1.2592546102210626e-11 -2.019238148278126e-11 -2.7555332596378207e-10 5.165707337826247e-10
pcs.V3 2.5342920393946005e-07 -7.517130674992647e-08 4.180652215000434e-09 -4.433892332050764e-11 -1.8589498802233655e-06 2.0559721186403283e-07 -6.313246768945516e-09 5.296321035188462e-11 1.1775436599511687e-06 1.004698947517009e-07 -3.095670888077342e-08 -4.517957794411222e-09 8.186368583956282e-09 1.8455507268085208e-08 -6.896030303682649e-09 9.707834458369411e-09 1.0247855380619678e-08 -4.722356180716613e-10 -5.129979907720768e-09 1.1062448351576997e-08 5.503063669402349e-10 -1.4415685082233407e-08 -1.2003710229524261e-08 -8.499851157462044e-09 -3.2586350903336504e-09 -1.602245593537415e-08 8.92987667267571e-09 3.873194205754836e-09 -2.6171580001924075e-08 2.3897087968648684e-07 4.4267143894569117e-07
pcs.V4 2.7943209066257497e-07 2.44306156010171e-07 -5.4699275699711886e-09 4.225479821836232e-11 -4.0564924494778624e-07 4.28103519632839e-08 -1.1748605541740905e-09 1.1361210497113071e-11 1.0046989475170127e-07 1.2591867730263454e-06 3.5684672445893476e-08 -3.654188770344212e-10 1.8436572475618335e-08 -2.719843082591671e-08 -1.0053676946600712e-08 2.5396567209273012e-08 -2.105427863620019e-09 -5.249892132470325e-09 1.3140392946753011e-08 -7.4075771431869435e-09 -9.539724602822985e-09 1.4761092387383873e-08 1.1597928048504927e-08 7.473328655016574e-09 9.407241958138535e-09 -7.168349203207317e-10 -1.5631848484798125e-09 3.803573435203863e-09 -2.638351849092864e-07 -6.424285499934576e-08 1.326534714131743e-07
