 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010825304889831025 8.084297141276317e-06 -2.2516128847450966e-07 2.1746148850488024e-09 -1.3985681750969465e-05 1.37100040380213e-06 -4.1724596967859195e-08 4.2309830223958804e-10 2.5360965371773556e-07 2.7972809560862383e-07 -2.230506136419179e-07 -1.348278929099655e-07 -6.940289792759413e-08 7.62764168975147e-08 -9.950416291427215e-08 6.808972808558323e-08 -3.6867496398700213e-09 -1.0869268401671218e-07 -1.1088325202370898e-07 -4.901758521879893e-08 -1.0207817650381119e-08 3.224107418054757e-08 -3.4605901278520756e-08 -2.9565395205557503e-08 4.9690465536515125e-08 -1.960887542750568e-08 5.4253906715525266e-08 -1.4277561588044492e-08 8.754642892238217e-07
age 8.084297141321803e-06 0.00030299098241835933 -6.975007362763212e-06 4.984563864088387e-08 0.0038570396417122892 -0.0002924069516251646 6.720519650837552e-06 -4.7919488925685387e-08 -6.309226730993832e-08 2.492671270291946e-07 -9.76173868937877e-08 2.1526716630069316e-07 8.673518621251522e-08 7.777595258610436e-08 1.3392361763606983e-07 9.618989088187593e-08 1.083066729640307e-07 -3.910756762118144e-07 -5.875827061893254e-08 6.235961429599324e-08 -1.7402970751503338e-07 -2.3799982352021842e-07 -2.536487096619998e-07 2.659009075381319e-07 2.25141949821047e-07 -2.1176919249039958e-07 1.8056961748361512e-07 3.867859262845601e-07 -8.688855954727081e-07
age2 -2.2516128847454126e-07 -6.975007362763237e-06 1.6363571517207222e-07 -1.1891140052374383e-09 -8.685369880913345e-05 6.726435036535133e-06 -1.5758995199773724e-07 1.1428198504034019e-09 3.951418095877012e-09 -5.568950708664788e-09 1.4192107900802823e-09 -5.30065940506005e-09 -2.115703363427352e-09 -2.6537445999103644e-09 -2.3658322176953204e-09 -1.4615785182903493e-09 -2.4618193756107615e-09 8.779373224517273e-09 1.7755713052772153e-09 -1.269367170541381e-09 3.7119789997695193e-09 4.42797575497153e-09 4.65392103606279e-09 -5.187487336430008e-09 -5.778776295640055e-09 4.606389392673019e-09 -4.687719230747468e-09 -8.895849006158757e-09 2.3973266222113186e-08
age3 2.1746148850390197e-09 4.984563864088373e-08 -1.1891140052374492e-09 8.780642892833668e-12 6.093354447032791e-07 -4.800319003493384e-08 1.1438688023056077e-09 -8.430361181635578e-12 -4.30612754621451e-11 4.2862805128246236e-11 -8.92277817321359e-12 3.8728708055723367e-11 1.3781983977578245e-11 2.398016014128054e-11 1.2894861838080927e-11 7.2656018679492614e-12 1.9627796425847186e-11 -6.116265640054341e-11 -1.83224848151616e-11 6.949581709433387e-12 -2.5917537596348078e-11 -2.4169693958808923e-11 -2.7173026238031338e-11 3.049296549200091e-11 4.490181968455587e-11 -3.1164735691957836e-11 3.674886078911608e-11 6.256284930949826e-11 -1.9132852239427955e-10
sex -1.3985681754159229e-05 0.0038570396417078644 -8.685369880903939e-05 6.093354447026513e-07 0.13241451042525432 -0.009920328285768316 0.00022662196910155948 -1.6127696326699933e-06 -1.7394899315664751e-06 -3.452032104517113e-07 3.139526241564246e-07 1.0340683748722906e-06 -2.3034612656190113e-06 -1.1971679580892808e-06 2.9766252768168453e-06 3.3203590569942255e-07 -1.7425711678638694e-06 -3.197434756269239e-06 -1.3123616324804492e-06 3.4212758988661676e-06 4.67298232986668e-07 -2.3599054580371155e-06 -5.0792801039325555e-06 2.7002567961478125e-06 2.0549705838806209e-07 -3.073471161468847e-06 4.142449828636812e-06 9.71314848448074e-07 1.563366782394758e-05
agesex 1.3710004040268269e-06 -0.00029240695162508005 6.726435036533417e-06 -4.8003190034922636e-08 -0.009920328285767669 0.0007633238099669301 -1.7798250939345636e-05 1.2875664106008308e-07 1.968307182124167e-07 3.860077590761434e-08 -2.432460918569335e-08 -3.613109284859227e-08 1.3332365834263715e-07 3.509723890712991e-08 -1.3632044129981047e-07 -3.5529478876406536e-09 1.2868730678883717e-07 2.490246809190916e-07 7.004895240365833e-08 -2.5141044491909504e-07 -8.744435274580018e-08 1.473739913601315e-07 3.4490941892037307e-07 -1.1993075671287143e-07 -9.478432536618883e-08 2.434517195034711e-07 -3.542385237705481e-07 -9.043393646647733e-08 -6.457005243498668e-07
age2sex -4.1724596967787667e-08 6.720519650829652e-06 -1.5758995199756548e-07 1.1438688023044523e-09 0.00022662196910152912 -1.7798250939344433e-05 4.2281761917506505e-07 -3.10950595680955e-09 -6.1483116876635425e-09 -1.0936188114903576e-09 4.941162014099001e-10 5.300116703024636e-10 -2.639344316673025e-09 3.50392096469631e-11 1.8546192757905249e-09 -6.556560224497358e-10 -2.466007516460896e-09 -5.493433837319907e-09 -1.7098472861833628e-09 5.4440422124824326e-09 2.9142810292646904e-09 -2.2450207001038608e-09 -7.70548592850488e-09 7.388014684484476e-10 3.2311204145260257e-09 -6.201251382212408e-09 8.804921532371043e-09 1.9066796551883913e-09 3.0316086029830726e-09
age3sex 4.2309830232351575e-10 -4.7919488925663774e-08 1.1428198504029837e-09 -8.430361181632896e-12 -1.6127696326696587e-06 1.2875664106006566e-07 -3.109505956809347e-09 2.3228115134397392e-11 5.212546589841331e-11 1.0892101575057511e-11 -1.800952136584324e-12 -4.80420010459901e-12 1.945700163993999e-11 -3.1696537811402866e-12 -7.339283411554954e-12 7.884927423070315e-12 1.310603765369049e-11 3.676520413180968e-11 1.3379059609758484e-11 -3.615079526680692e-11 -2.518359396443668e-11 8.847148674850014e-12 5.510849635132223e-11 9.535610862168048e-12 -2.8100486991157454e-11 4.899408668507172e-11 -6.72054161027161e-11 -1.2822991135747434e-11 7.965019955364184e-11
pcs.V3 2.5360965371790443e-07 -6.309226730930875e-08 3.951418095862372e-09 -4.306127546203919e-11 -1.7394899315479963e-06 1.9683071821098673e-07 -6.148311687630086e-09 5.212546589817095e-11 1.176322253356589e-06 1.002654154629652e-07 -2.994714700384451e-08 -3.779937411107653e-09 8.53466723074444e-09 1.854786096506449e-08 -6.782959403811941e-09 1.0536354156349338e-08 1.0075669713754868e-08 -7.646855938593193e-10 -5.5392442983980706e-09 1.2090476319035885e-08 -3.3797617800203663e-10 -1.4142964850420233e-08 -1.2657850538554166e-08 -9.443163713992953e-09 -3.5273201770063607e-09 -1.6892631024276337e-08 9.254220973516482e-09 3.901056220932939e-09 2.81715785991754e-07
pcs.V4 2.7972809560862843e-07 2.4926712702954373e-07 -5.568950708673198e-09 4.2862805128308804e-11 -3.452032104400153e-07 3.860077590668175e-08 -1.093618811467885e-09 1.089210157489008e-11 1.0026541546296481e-07 1.2590493640466125e-06 3.581773689288485e-08 -3.777350364440667e-10 1.836914123234594e-08 -2.712158434342168e-08 -9.972372421512699e-09 2.5524994850158314e-08 -1.9990430466257796e-09 -5.530375061719011e-09 1.2964785588510832e-08 -7.342875316197008e-09 -9.810561746163516e-09 1.4946209517248677e-08 1.155560317701008e-08 7.368541123218364e-09 9.351377137874104e-09 -9.599678380085174e-10 -1.4598145598888854e-09 3.754693401842011e-09 -2.351828961366892e-07
