 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011064664152453725 0.004318681156214491 -0.00013585895842144392 1.3568219123141077e-06 0.015343393324950322 -0.0014924775907906532 4.5582971223431206e-05 -4.4211461993045823e-07 -5.748157162902707e-07 3.112997554744266e-06 2.8969804660858134e-06 -1.6248189964852306e-06 9.8953251882148e-07 -1.008607884775412e-05 -3.3478652991311103e-06 -3.2886635739795854e-06 -1.945356177590424e-06 -5.043174840244176e-06 -1.2898565016191673e-05 -4.414938242830572e-06 -5.787745475194896e-07 1.6215968953345716e-06 3.631834965057358e-06 -2.184163037993951e-06 -4.291668290252907e-07 -5.4200987751876766e-06 7.854240749579678e-06 -3.798448241708044e-06 -4.3722184393957154e-05 6.035239189066209e-05 8.575421774853903e-05 -0.00011224930387586347
age 0.004318681156241613 0.004908106529075228 -0.00014231185892071106 1.3000417029117356e-06 0.05205148914052545 -0.004833038747571618 0.0001401166357212829 -1.2799031507561444e-06 -5.546652035714428e-07 4.2149726257111713e-07 -1.8189948080578141e-06 3.285313677838257e-07 -5.917688793459294e-07 -1.6537728556962114e-06 -5.186942832047736e-07 -2.5645536311052235e-06 -1.3068271439057419e-06 -4.51482238302339e-06 -3.0689473607183155e-06 1.3653249821047715e-06 1.153621550934749e-07 -9.95573870383571e-07 1.2213415608578314e-06 -2.6728379232792117e-07 -2.5766353590395646e-06 -4.409284503194577e-06 1.1747824299644593e-07 1.2343069057171279e-06 -3.38801102153555e-06 2.795562337081062e-05 0.00011955122538913259 -0.00011172663197383704
age2 -0.0001358589584221956 -0.00014231185892062484 4.175383966206453e-06 -3.857497450005614e-08 -0.00149163048922056 0.00014014778454318728 -4.110905101958117e-06 3.7973746674486134e-08 7.300383891014289e-09 6.474111376779526e-09 4.2727496028442574e-08 -7.047171152065262e-09 1.2973597583882943e-08 5.2405723874864525e-08 2.7382086179812516e-08 9.0348823368471e-08 3.7905109761215784e-08 1.3087278085927517e-07 1.0676562735455492e-07 -3.529743091791232e-08 -1.1202136365118348e-08 1.993320951340463e-08 -3.4302665350492203e-08 2.1915152324511706e-08 6.345201838944197e-08 1.235190848293847e-07 -1.6677281662580414e-08 -2.322317342132969e-08 1.6443577119450446e-07 -7.072528967564572e-07 -3.4321099692121604e-06 2.9264647567505156e-06
age3 1.356821912320084e-06 1.3000417029100197e-06 -3.857497450003023e-08 3.605310761906326e-10 1.348659945107114e-05 -1.2804589613335056e-06 3.798114077123721e-08 -3.549030508156347e-10 2.2459904393821803e-11 -1.7091887808512994e-10 -2.870151991964465e-10 2.7313687173112054e-11 -9.080735606797728e-11 -5.507059737565034e-10 -3.7426487860796663e-10 -9.505837352319131e-10 -3.293816592488209e-10 -1.1926767718471172e-09 -1.1523285402902711e-09 2.7264291927484786e-10 1.7236476932051997e-10 -1.3878327715413178e-10 3.0739549774833823e-10 -3.270285040222128e-10 -4.50547838268804e-10 -1.1102505551594257e-09 2.962270156761493e-10 1.0628493163306076e-10 -2.3092465871593397e-09 5.937276628059341e-09 3.095284274498921e-08 -2.4443788965163275e-08
sex 0.015343393325692489 0.05205148914103438 -0.0014916304892356657 1.3486599451212197e-05 1.1441541061582863 -0.10481142024026725 0.003000183323762051 -2.7061236722343774e-05 2.8677133676712928e-05 -7.680865807347251e-07 3.6470466044937457e-06 3.3007651610783526e-06 -3.818759238739943e-05 5.623021494689186e-05 -8.138776604626196e-06 -3.5636359374948476e-05 -1.2867237728009845e-05 -1.2276834913831121e-05 1.7507986194711076e-05 5.595989692833241e-05 1.7065950707656436e-05 -2.71602675357345e-05 -2.230085682908412e-05 -3.427730782335701e-05 -1.3111271016420804e-05 -3.512063057480149e-05 -9.883275978012936e-06 4.218720775728055e-05 0.00044588598581334825 -0.0007496621442603051 0.0009275183912014782 0.0008067510602483378
agesex -0.0014924775908527446 -0.004833038747609747 0.00014014778454433916 -1.2804589613444374e-06 -0.1048114202402446 0.009738320289381638 -0.00028227642904229635 2.5745331664460314e-06 -2.552798059748806e-06 5.847991214749547e-07 -2.6766885018982964e-07 -2.4255881876851656e-07 3.213984560965647e-06 -5.408730853295054e-06 1.21097806149952e-06 3.858239144391931e-06 8.581320695698053e-07 1.2828982953872466e-06 -1.480420594652503e-06 -5.288655876014322e-06 -2.001176113358798e-06 2.217086028632807e-06 2.2408302257595747e-06 3.71754925213135e-06 5.754511488744079e-07 3.233054288103236e-06 1.0754729158588675e-06 -3.9497795430517426e-06 -4.0828142684000306e-05 6.558127446945817e-05 -9.295185672491117e-05 -5.9963507065871694e-05
age2sex 4.5582971225258954e-05 0.00014011663572242818 -4.110905101992665e-06 3.7981140771564045e-08 0.003000183323760711 -0.0002822764290422331 8.285147341996903e-06 -7.647408974570521e-08 7.211608160102549e-08 -3.3236359199405544e-08 8.155363798424169e-09 7.256005193747744e-09 -8.705671606773073e-08 1.6013173600418134e-07 -4.5937799363675035e-08 -1.2820726420978545e-07 -1.261320335076466e-08 -3.955530886101184e-08 3.5669258046877274e-08 1.5578128606867186e-07 7.06701166086989e-08 -5.931236431485333e-08 -7.077612564831453e-08 -1.2379249906412652e-07 4.5177570370089135e-10 -9.43515389888161e-08 -3.579859706621083e-08 1.1346644356671194e-07 1.137407421415282e-06 -1.7584345195786638e-06 2.7734060299460114e-06 1.4638304125149828e-06
age3sex -4.4211461994725977e-07 -1.2799031507649436e-06 3.797374667475161e-08 -3.54903050818172e-10 -2.706123672232525e-05 2.574533166444869e-06 -7.647408974568827e-08 7.146201202710505e-10 -6.821009296813894e-10 4.608744292130229e-10 -8.618267098057497e-11 -6.01813196051002e-11 7.500631166770535e-10 -1.4811185041099026e-09 5.31082851527367e-10 1.317536690788965e-09 -3.718244206086012e-12 3.7265116355387216e-10 -2.562830154629945e-10 -1.4389695366266765e-09 -7.710300840048132e-10 5.499915057890695e-10 6.572603732923979e-10 1.2599323893715668e-09 -1.9035208602678472e-10 8.63070634049002e-10 3.2741446168036993e-10 -1.0253860495980522e-09 -9.443753305754088e-09 1.4600848557463795e-08 -2.5437428426354605e-08 -1.1970008812717505e-08
pcs.V3 -5.74815716272657e-07 -5.546652035522922e-07 7.300383890461509e-09 2.2459904398851346e-11 2.8677133676906465e-05 -2.5527980597666357e-06 7.21160816015378e-08 -6.821009296860245e-10 2.939508575522598e-06 2.1786344014291535e-07 1.9734468411838436e-09 -2.3506342663248614e-08 7.959137316118722e-08 4.6469607044915374e-08 -1.3337011469815092e-08 6.700794157723429e-08 -8.605542712573746e-08 1.0356793903954025e-07 -4.535069901593893e-08 -2.7524604480841334e-08 -1.0164462568020565e-08 -7.445248395130438e-09 -7.949975396926063e-08 4.4382312331509214e-08 2.4242788178580293e-08 -9.123095010657255e-09 9.186640718219989e-08 3.0802541393203015e-08 3.0097381127234585e-07 -1.9533308391207638e-06 -8.22914255015363e-07 4.925921365116645e-06
pcs.V4 3.1129975547502623e-06 4.214972625780157e-07 6.474111376581807e-09 -1.709188780833451e-10 -7.680865806723803e-07 5.847991214692569e-07 -3.32363591992428e-08 4.608744292115557e-10 2.1786344014291416e-07 2.8889846337843227e-06 1.0347639401823805e-07 2.768487488371203e-09 2.430367625123347e-08 -7.079405455403523e-08 -6.428904164672524e-08 5.583805450051762e-08 1.0830947564012503e-07 -3.766235654757487e-08 3.399687391846529e-08 -5.899367879229587e-08 -1.5266314001505307e-07 7.205302439993457e-08 9.759479839219837e-08 5.265727840612502e-08 5.590112885586656e-08 4.7393130367972084e-08 4.320416814831732e-09 1.514433264907501e-08 -5.560567837506125e-07 -1.0900058711107419e-06 8.131022717052091e-07 7.783832336439872e-07
pcs.V5 2.8969804660861903e-06 -1.8189948080500534e-06 4.27274960282295e-08 -2.8701519919460684e-10 3.647046604681356e-06 -2.676688502065795e-07 8.155363798889136e-09 -8.618267098463213e-11 1.973446841188231e-09 1.0347639401824085e-07 2.6335057964717043e-06 3.2832409896329676e-08 1.9543301096817065e-08 1.6371931855043795e-08 -4.3822131514170055e-08 -7.671632286827169e-08 6.497552120021192e-08 1.0487413846499782e-07 -1.508270062033293e-08 -4.9997696507530645e-08 3.088352295601387e-08 -3.44159895380627e-08 -1.0226013613266668e-07 -1.0197270510744674e-07 4.539892757121735e-08 6.087501989183437e-08 6.781689657009649e-08 3.9273272359116517e-08 -6.393847018631552e-07 -1.6615220653612075e-06 1.479518414679384e-06 -5.750479125793115e-07
pcs.V6 -1.624818996483494e-06 3.2853136778367777e-07 -7.047171152064006e-09 2.7313687173127e-11 3.3007651610483787e-06 -2.4255881876586233e-07 7.256005193674769e-09 -6.01813196044702e-11 -2.3506342663249865e-08 2.7684874883708144e-09 3.283240989632911e-08 2.5451094904492806e-06 1.1958725100908216e-08 2.4332917802008306e-08 -1.6123819531398436e-08 -8.275934938029031e-08 1.0252441237545091e-07 4.569585182829622e-09 -4.825645433603679e-08 -9.465611505130216e-09 2.2121143366947067e-08 4.113205685839106e-08 -1.0206903320730969e-07 2.7252648425538113e-08 -1.4730872627629803e-08 2.0136010467726087e-08 -7.363893487481445e-08 3.3093266298445768e-09 -5.163943399642689e-07 1.4227928445768022e-07 -1.0285630007881547e-06 -2.0349339238083148e-06
pcs.V7 9.895325187962108e-07 -5.917688793665325e-07 1.297359758449679e-08 -9.080735607373218e-11 -3.818759238757482e-05 3.2139845609822117e-06 -8.705671606821903e-08 7.500631166815869e-10 7.959137316119031e-08 2.4303676251233813e-08 1.9543301096824156e-08 1.1958725100906699e-08 2.9897024082347397e-06 2.4617723562001725e-08 -2.287175732117886e-08 -1.556417215728384e-07 -9.091150943399613e-09 -7.154671693038311e-08 -2.8890060620138836e-08 -9.737849438355868e-08 7.26112429258908e-08 -3.9065964797180203e-08 -1.1164487246423216e-07 1.8880184473446495e-08 2.304196556664597e-08 -5.06188432950667e-09 -3.712127634498051e-08 -1.0278614774325902e-08 -6.393102644318761e-07 4.098664044778255e-06 -3.893683950241659e-06 -3.2943161167548253e-06
pcs.V8 -1.008607884770503e-05 -1.6537728556314762e-06 5.2405723873000424e-08 -5.507059737396081e-10 5.623021494766129e-05 -5.408730853366063e-06 1.6013173600622518e-07 -1.4811185041284205e-09 4.6469607044922044e-08 -7.079405455403255e-08 1.6371931855033415e-08 2.433291780201207e-08 2.4617723561984583e-08 2.8565944292396827e-06 7.635451071339364e-08 5.084435534820259e-08 6.671837287702072e-08 1.9561350304691765e-07 -2.0379685564448178e-08 -1.4232971426201916e-07 -9.17015154725325e-08 -3.821028044027421e-09 1.2899018192940901e-08 2.5930657092582586e-08 1.2897613671961947e-07 8.387988899160314e-08 -9.055762918043419e-09 -3.788190353154952e-08 -5.171387211022328e-07 1.345311891227651e-06 6.712237608816294e-07 -1.474921648516349e-06
pcs.V9 -3.3478652991316477e-06 -5.186942832000583e-07 2.7382086179680796e-08 -3.742648786068189e-10 -8.138776604519244e-06 1.2109780614898477e-06 -4.593779936340242e-08 5.310828515249494e-10 -1.3337011469813371e-08 -6.428904164672471e-08 -4.3822131514170895e-08 -1.6123819531398164e-08 -2.287175732118233e-08 7.63545107134006e-08 2.82135679253714e-06 3.601697481071674e-08 -3.511617225406024e-09 -1.802754803149781e-08 -4.340225609309752e-08 -1.107408695162288e-07 -2.7733986956343645e-08 -8.028404200336001e-09 4.516988350752102e-08 -8.593344945421716e-08 -1.4994350446031557e-07 -8.031899302419748e-08 -5.487156260967387e-08 6.4405078202146115e-09 2.598072970890934e-07 -6.723469131195869e-07 4.55259985909711e-07 1.6929214905274463e-06
pcs.V10 -3.288663573996871e-06 -2.564553631102512e-06 9.034882336841027e-08 -9.505837352315738e-10 -3.5636359374668013e-05 3.858239144367072e-06 -1.2820726420910063e-07 1.317536690783043e-09 6.700794157724358e-08 5.583805450052079e-08 -7.67163228682692e-08 -8.27593493802902e-08 -1.5564172157285146e-07 5.084435534823509e-08 3.601697481071901e-08 2.959216081975874e-06 2.3919052641691733e-09 2.4694516319224197e-08 -1.245880501569549e-09 1.5548509184172036e-08 -5.0456117362133385e-08 1.1682090704941723e-08 1.4109253191996576e-07 3.262034976445068e-08 2.518731605842421e-08 1.2704028890879278e-08 2.2307139032815195e-08 -8.170045568806184e-08 -1.9416315148649317e-07 -1.3538331765414795e-06 -5.569737741250966e-07 2.2590239293792206e-06
pcs.V11 -1.9453561776003623e-06 -1.3068271439083272e-06 3.790510976130307e-08 -3.293816592497328e-10 -1.2867237727926629e-05 8.58132069562675e-07 -1.261320335057621e-08 -3.718244207637062e-12 -8.605542712573211e-08 1.0830947564012748e-07 6.497552120021518e-08 1.0252441237545067e-07 -9.09115094340554e-09 6.671837287703622e-08 -3.511617225404275e-09 2.3919052641721235e-09 2.891596728255384e-06 8.983223835450209e-08 4.463781251075529e-09 -1.722746677515651e-08 2.5360704077474474e-08 -6.425889974715025e-08 -4.856650152584493e-08 3.455577756100658e-08 -8.608385818914977e-08 5.589681588632961e-08 -4.776781706295511e-08 5.940626408249585e-08 -4.79673411132892e-07 -6.272376766538842e-07 -7.393371029890634e-07 3.1170387380565544e-06
pcs.V12 -5.043174840247358e-06 -4.514822383000461e-06 1.308727808586421e-07 -1.1926767718416169e-09 -1.2276834913187857e-05 1.2828982953292581e-06 -3.9555308859384525e-08 3.726511635395141e-10 1.0356793903955634e-07 -3.766235654756874e-08 1.0487413846499879e-07 4.569585182831188e-09 -7.154671693040708e-08 1.9561350304695907e-07 -1.8027548031497283e-08 2.4694516319213007e-08 8.983223835449314e-08 2.8596273943442077e-06 -1.580613055020579e-07 -2.605150699175259e-08 2.4104849712490718e-08 -5.964410186990217e-08 -6.971925804956412e-09 -1.1015706939362604e-07 -8.980945931320106e-08 -1.3468695326631176e-08 -1.8844881977533827e-08 4.620065436817452e-08 1.0483701410437586e-06 -9.31269514450734e-07 -9.219110080745835e-07 2.605869599015132e-07
pcs.V13 -1.2898565016165962e-05 -3.0689473606667126e-06 1.0676562735308055e-07 -1.1523285402770147e-09 1.750798619557594e-05 -1.4804205947316122e-06 3.5669258049133347e-08 -2.5628301548324337e-10 -4.5350699015924954e-08 3.3996873918469244e-08 -1.5082700620339105e-08 -4.825645433603372e-08 -2.8890060620163026e-08 -2.0379685564422472e-08 -4.340225609310192e-08 -1.245880501596743e-09 4.4637812510607095e-09 -1.5806130550208288e-07 2.9475767369195862e-06 -6.181960238252313e-08 2.4311416131477435e-08 4.342589026926903e-08 -8.596405672140313e-08 -4.213688924285826e-08 -1.7105058532028057e-07 1.615105361729128e-08 -8.055132145429501e-08 -2.019753520451333e-08 -3.7082576040593526e-07 2.7928938311995013e-07 -1.335145190348286e-06 1.1289101448586128e-06
pcs.V14 -4.414938242791915e-06 1.3653249821408523e-06 -3.5297430918967386e-08 2.726429192845505e-10 5.5959896928560324e-05 -5.288655876036141e-06 1.5578128606932357e-07 -1.4389695366328013e-09 -2.7524604480845744e-08 -5.899367879229712e-08 -4.999769650754024e-08 -9.465611505128108e-09 -9.737849438355787e-08 -1.4232971426204595e-07 -1.1074086951623449e-07 1.5548509184152852e-08 -1.7227466775163895e-08 -2.605150699178785e-08 -6.181960238256042e-08 2.8295033009979046e-06 -2.5316643699592208e-08 -4.253610208704891e-08 3.461514049972888e-08 -9.424507183731727e-08 2.2424258442502312e-08 -5.664600533180691e-08 -5.2764491428722884e-08 4.2181001451555087e-08 -4.846743699869005e-07 -9.849341288748538e-07 1.5590511623910661e-06 -1.4550632003891788e-06
pcs.V15 -5.787745475100974e-07 1.153621551023681e-07 -1.1202136365380282e-08 1.7236476932294914e-10 1.7065950707740804e-05 -2.0011761133667674e-06 7.067011660893358e-08 -7.71030084006986e-10 -1.0164462568019556e-08 -1.52663140015053e-07 3.088352295601306e-08 2.2121143366947642e-08 7.261124292588927e-08 -9.170151547253608e-08 -2.7733986956345296e-08 -5.045611736213838e-08 2.5360704077473067e-08 2.4104849712483945e-08 2.431141613146997e-08 -2.5316643699590048e-08 2.95113767064486e-06 -1.8529464337569062e-08 -1.5328401523963886e-08 3.459455141588804e-08 5.367283133826086e-08 -1.565193592897163e-07 -4.071935126493131e-08 -7.850862576145857e-08 1.0095571254852775e-06 1.2196071158722752e-06 -2.2615507116106075e-06 4.906737221867398e-07
pcs.V16 1.6215968953153225e-06 -9.955738704008337e-07 1.9933209513912314e-08 -1.3878327715882838e-10 -2.7160267535841355e-05 2.2170860286431645e-06 -5.9312364315166486e-08 5.499915057920461e-10 -7.445248395127818e-09 7.2053024399936e-08 -3.44159895380577e-08 4.113205685839002e-08 -3.9065964797181176e-08 -3.821028044014456e-09 -8.028404200332825e-09 1.1682090704951693e-08 -6.425889974714693e-08 -5.96441018698851e-08 4.342589026928766e-08 -4.2536102087048706e-08 -1.8529464337568648e-08 2.8987127811510077e-06 -2.4718057862822388e-08 -5.2638679101981906e-08 -9.785480677773719e-08 -2.3252932001795175e-08 -1.1213632442921997e-07 -2.6474807088936612e-08 3.1324413777175246e-07 4.5018232770336324e-07 2.327026030564798e-06 -2.077077613139534e-06
pcs.V17 3.6318349650418597e-06 1.2213415608351074e-06 -3.430266534984146e-08 3.0739549774247274e-10 -2.230085682939252e-05 2.2408302257877415e-06 -7.077612564911634e-08 6.572603732995824e-10 -7.949975396926467e-08 9.75947983921958e-08 -1.0226013613266347e-07 -1.0206903320731108e-07 -1.1164487246422413e-07 1.289901819293799e-08 4.51698835075225e-08 1.4109253191997635e-07 -4.856650152583862e-08 -6.971925804942716e-09 -8.596405672139683e-08 3.461514049971753e-08 -1.5328401523964558e-08 -2.4718057862816697e-08 2.9879766906582767e-06 8.547742333334533e-08 1.4412785980667087e-07 6.094872540509289e-08 -1.0260400794734708e-08 -1.8309366590125615e-07 3.981880509501746e-07 1.1222358507083375e-06 8.295439869954003e-07 -1.6930291135087508e-06
pcs.V18 -2.1841630380161162e-06 -2.672837923492794e-07 2.191515232512163e-08 -3.2702850402771724e-10 -3.427730782346802e-05 3.717549252141935e-06 -1.23792499064441e-07 1.2599323893745078e-09 4.4382312331509704e-08 5.2657278406124944e-08 -1.0197270510744394e-07 2.7252648425537067e-08 1.8880184473447084e-08 2.5930657092593978e-08 -8.59334494542147e-08 3.2620349764459125e-08 3.4555777561009535e-08 -1.101570693936114e-07 -4.213688924284122e-08 -9.424507183731789e-08 3.459455141588923e-08 -5.2638679101982204e-08 8.547742333334154e-08 2.8737194087391644e-06 -1.1054913867178025e-07 -2.5237428432093355e-09 -7.08303747431882e-08 7.196516375774399e-08 1.5638406629612815e-06 2.9156580724737824e-07 6.898846364281066e-07 -1.9227216595763463e-06
pcs.V19 -4.2916682903526633e-07 -2.5766353590348555e-06 6.345201838932542e-08 -4.505478382679184e-10 -1.3111271016138675e-05 5.754511488492314e-07 4.517757043992986e-10 -1.9035208603286546e-10 2.4242788178591225e-08 5.5901128855870485e-08 4.539892757122171e-08 -1.4730872627629453e-08 2.3041965566632597e-08 1.289761367196478e-07 -1.4994350446031432e-07 2.5187316058422828e-08 -8.608385818915197e-08 -8.980945931319202e-08 -1.7105058532025918e-07 2.242425844252056e-08 5.367283133826467e-08 -9.785480677774541e-08 1.4412785980665973e-07 -1.1054913867178839e-07 2.830888725633161e-06 9.875872075069226e-08 1.0232921916537675e-07 -2.59566091284542e-09 -5.007600815729683e-07 -7.365747200552991e-07 -4.825806163854253e-08 2.228519995467736e-06
pcs.V20 -5.4200987752072295e-06 -4.409284503188856e-06 1.2351908482925706e-07 -1.1102505551586039e-09 -3.512063057436668e-05 3.233054288064677e-06 -9.435153898775326e-08 8.630706340398083e-10 -9.123095010641704e-09 4.739313036797821e-08 6.087501989183947e-08 2.0136010467726378e-08 -5.0618843295271976e-09 8.387988899164847e-08 -8.031899302419426e-08 1.2704028890878765e-08 5.5896815886325176e-08 -1.3468695326616217e-08 1.615105361732876e-08 -5.664600533177869e-08 -1.565193592897101e-07 -2.3252932001809336e-08 6.094872540507697e-08 -2.523742843221454e-09 9.875872075069214e-08 2.8717651529934815e-06 8.507084398404461e-08 1.0741492228849047e-07 -9.512717872513579e-07 -1.2309733611567127e-06 4.4281663762120064e-07 2.217353071714989e-06
pcs.V21 7.85424074956746e-06 1.1747824298006255e-07 -1.6677281662105705e-08 2.9622701567181816e-10 -9.883275978231365e-06 1.075472915879094e-06 -3.579859706679522e-08 3.274144616856847e-10 9.186640718219776e-08 4.320416814831085e-09 6.781689657009895e-08 -7.363893487481534e-08 -3.71212763449757e-08 -9.055762918043758e-09 -5.4871562609671355e-08 2.2307139032824747e-08 -4.7767817062951025e-08 -1.884488197752261e-08 -8.05513214542877e-08 -5.276449142873046e-08 -4.071935126493282e-08 -1.1213632442921639e-07 -1.0260400794735188e-08 -7.083037474318419e-08 1.023292191653838e-07 8.50708439840571e-08 2.9191084052635293e-06 2.0155198716298618e-08 -2.4177523224743153e-08 5.0694168784279656e-08 -1.170573104737893e-06 6.151310623026003e-07
pcs.V22 -3.7984482416776068e-06 1.234306905740809e-06 -2.322317342203809e-08 1.0628493163970756e-10 4.218720775742377e-05 -3.949779543065489e-06 1.1346644356712368e-07 -1.0253860496019351e-09 3.0802541393197826e-08 1.5144332649074723e-08 3.927327235910809e-08 3.309326629846087e-09 -1.027861477432372e-08 -3.7881903531574015e-08 6.440507820210695e-09 -8.170045568807575e-08 5.940626408248965e-08 4.620065436814639e-08 -2.019753520454463e-08 4.2181001451552215e-08 -7.850862576146117e-08 -2.6474807088935897e-08 -1.8309366590124503e-07 7.19651637577464e-08 -2.5956609128607477e-09 1.0741492228846808e-07 2.015519871630509e-08 2.885096209330708e-06 -1.208928292138223e-06 -8.78845240643518e-07 -2.756148656164399e-06 3.862004972028728e-06
proband -4.372218439360299e-05 -3.3880110211536264e-06 1.6443577118337376e-07 -2.309246587057189e-09 0.0004458859858175513 -4.082814268438976e-05 1.13740742142654e-06 -9.44375330585655e-09 3.009738112723494e-07 -5.560567837505995e-07 -6.393847018632462e-07 -5.163943399642437e-07 -6.393102644319444e-07 -5.171387211023356e-07 2.5980729708904755e-07 -1.9416315148670315e-07 -4.796734111329971e-07 1.0483701410434312e-06 -3.708257604061803e-07 -4.8467436998679e-07 1.0095571254852764e-06 3.1324413777169433e-07 3.981880509502434e-07 1.5638406629612478e-06 -5.007600815731755e-07 -9.512717872516762e-07 -2.417752322470888e-08 -1.208928292138116e-06 0.00033000059920093843 -0.0001644222998987855 1.2147681493292584e-06 -2.470834949217295e-05
