 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.862133915657783e-05 1.0806019767644173e-05 -3.036559029434923e-07 2.8436673209313835e-09 -2.7682308508769563e-05 2.6466781734569763e-06 -7.998216840142768e-08 7.718941078696561e-10 3.078509949126525e-07 1.8670231945455398e-07 -1.416512491183248e-07 -6.501779321800272e-08 -9.412188243336312e-08 7.776005502392016e-08 -8.062946127904139e-08 1.1195021358083578e-07 -6.348410434189824e-08 -9.158516493846374e-08 -5.99761223184548e-08 -1.9666842826259778e-08 -3.345575101896899e-08 6.598401265293219e-08 -9.67245004083217e-08 -6.760357220586146e-08 -1.7830323471670064e-08 -2.0952259580915565e-08 6.278636998660011e-08 3.7089361906595895e-08 1.2253083950724656e-06
age 1.0806019767648747e-05 0.00029085025063648834 -6.7411044431084014e-06 4.8550827498438805e-08 0.00371306672255109 -0.00028340215151730563 6.5669223652841595e-06 -4.7263015478943344e-08 8.501986473327526e-08 1.9894141532053802e-07 -1.6332081754606473e-07 2.3968571480507444e-07 5.1879056898901124e-08 1.6565506247489955e-07 1.2370277563758604e-07 2.7466942478609225e-07 1.8003640276485687e-07 -4.96209929780151e-07 -7.200386287689077e-08 4.439170414172894e-08 -2.6016592755165543e-07 -1.9810824519534655e-07 -1.483789372170628e-07 1.8861372458077288e-07 1.3478385042756988e-07 -2.4225836759488056e-07 3.5081702770630205e-07 4.325234560408893e-07 -1.6723582003690185e-07
age2 -3.036559029420344e-07 -6.741104443108983e-06 1.5922430913214922e-07 -1.1661478775645516e-09 -8.426950118447275e-05 6.570372988125603e-06 -1.5518826201486347e-07 1.135930393464694e-09 -3.163811440582842e-10 -4.9821179393502654e-09 2.561856737906486e-09 -5.548753802871621e-09 -1.3569958998258678e-09 -4.5151245990991526e-09 -2.0510357140310973e-09 -6.154689958420293e-09 -4.1883766964916244e-09 1.1011212254236688e-08 1.7032500819175515e-09 -7.892251572452298e-10 5.719695717317984e-09 3.4722174590787306e-09 2.2909037360116342e-09 -3.4255368860593816e-09 -3.818955403412367e-09 5.315092133734836e-09 -8.474997150886279e-09 -9.902936644142357e-09 8.291384143213708e-09
age3 2.8436673209314716e-09 4.8550827498425814e-08 -1.1661478775641781e-09 8.679068981695047e-12 5.965240081052212e-07 -4.731228498110051e-08 1.136578458893616e-09 -8.454783709917759e-12 -6.69193592751073e-12 4.283881087186603e-11 -1.5055783298989854e-11 3.870658392183328e-11 8.256612300206068e-12 3.7365232123589466e-11 1.0078190805223057e-11 4.483271516695206e-11 3.2077188526987294e-11 -7.591283057393101e-11 -1.579467912436907e-11 4.007856056892389e-12 -4.016917763059794e-11 -1.664253863304237e-11 -1.0432305956619748e-11 1.9021435717695162e-11 3.069370214288443e-11 -3.649213792488991e-11 6.387601342405848e-11 7.093501335671626e-11 -8.006197481499072e-11
sex -2.76823085123619e-05 0.0037130667225426595 -8.426950118427076e-05 5.965240081037122e-07 0.12813735602862397 -0.00967580101338657 0.00022319242601768246 -1.6058420982695972e-06 3.7293905049085723e-07 -8.213774863326511e-07 2.216750541683538e-07 1.2236559548205087e-06 -1.900177685325656e-06 -1.1024921183243141e-06 2.3573084927619804e-06 2.6796610096643053e-06 -3.764538778409317e-08 -4.302720310599863e-06 -2.5920398356837344e-06 3.2277411933731407e-06 2.9088147079222336e-07 -2.9546702323668575e-06 -4.360625652434199e-06 2.009819369949208e-06 9.94107197658126e-07 -3.5110281018854676e-06 8.477531496815977e-06 4.624005051996298e-06 4.2313067611276095e-05
agesex 2.646678173709574e-06 -0.00028340215151687477 6.570372988114795e-06 -4.731228498101654e-08 -0.009675801013386678 0.000750099337512439 -1.765621225355741e-05 1.291115181116314e-07 2.6204640351703157e-08 5.667305809668853e-08 -5.7598346696166865e-08 -3.4220826904935514e-08 1.0406359273855684e-07 8.148578163179788e-08 -8.193151844504e-08 -2.0401883107779997e-07 -4.010639939659335e-08 3.285505334509561e-07 1.5709632188138007e-07 -2.3051728880201125e-07 -4.249930257343715e-08 1.966886109478536e-07 2.8931096307407455e-07 -5.903682934557015e-08 -1.8398188034952995e-07 2.9623873690376243e-07 -6.81123918484638e-07 -3.671008498654786e-07 -2.610089786545825e-06
age2sex -7.998216840656591e-08 6.566922365271445e-06 -1.5518826201454485e-07 1.1365784588911495e-09 0.0002231924260176881 -1.765621225355764e-05 4.233237559963606e-07 -3.1461577716335978e-09 -1.94838725197463e-09 -1.0124015144396304e-09 1.887571010561409e-09 2.365184354172716e-10 -2.0078144378919354e-09 -2.069250460998283e-09 4.6126780835172865e-10 4.754358914254469e-09 1.9975443752051324e-09 -7.131862197945099e-09 -3.495373073281764e-09 4.871343999078551e-09 1.2349435974505094e-09 -3.24232749980347e-09 -6.2282354788915405e-09 -5.393540066750988e-10 5.865162415443292e-09 -7.628049154244129e-09 1.6397865249877736e-08 8.644111204922608e-09 4.8476780912701546e-08
age3sex 7.718941079073275e-10 -4.726301547881209e-08 1.1359303934615493e-09 -8.454783709894319e-12 -1.6058420982696563e-06 1.2911151811163425e-07 -3.1461577716336242e-09 2.3743894209786764e-11 1.983759488257726e-11 6.229843256507623e-12 -1.4883297771402788e-11 -7.522730332355345e-13 1.5572972430060698e-11 1.787946869224712e-11 2.9808021805521288e-12 -3.751120166341618e-11 -2.1917131012489715e-11 4.711961584468842e-11 2.5720212673474657e-11 -3.240705112766452e-11 -8.688413440375076e-12 1.457944318679972e-11 4.3771029573997527e-11 1.5822246572612326e-11 -5.045699500856764e-11 6.012433846968244e-11 -1.222611903081199e-10 -6.540543803312405e-11 -2.5699111121991934e-10
pcs.V3 3.078509949126729e-07 8.501986473322016e-08 -3.163811440570879e-10 -6.6919359275187895e-12 3.729390504883064e-07 2.6204640351894458e-08 -1.948387251979017e-09 1.9837594882608816e-11 1.023700608217982e-06 9.285265269513514e-08 -2.6133524271558625e-08 4.4565534077845814e-10 6.143652801587245e-09 1.910199517147421e-08 -1.1799188808442028e-08 6.1079614750282215e-09 8.56320626354245e-09 2.15793430713569e-09 -3.299603808569863e-09 1.8348090823675027e-08 -3.141623084117843e-09 -1.7909823259892478e-08 -9.173490232707145e-09 -6.686324080446131e-09 -2.735150171503534e-09 -1.9556882349843113e-08 8.97981797744939e-09 6.675914176424854e-09 2.5098549958580526e-07
pcs.V4 1.8670231945454964e-07 1.9894141532095728e-07 -4.982117939360121e-09 4.28388108719379e-11 -8.213774863200364e-07 5.667305809569462e-08 -1.0124015144158746e-09 6.229843256331534e-12 9.2852652695135e-08 1.1075741992989782e-06 3.163192397076402e-08 -1.3987216126553108e-09 1.8279520244853778e-08 -2.2383049057406833e-08 -1.1888104711353422e-08 2.369589086594316e-08 6.063327429834586e-09 -1.9195713311366315e-09 1.516400431774802e-08 -2.6166201230078877e-09 -6.660910978299066e-09 8.609305992356417e-09 1.0624231548335175e-08 2.8381514131822797e-09 7.546097557543049e-09 -6.094385421231612e-09 3.041911910243828e-09 5.954646087591113e-09 -2.414207688745234e-07
