 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.0075458119986537495 0.002782110123469874 -8.793213724067087e-05 8.820579777864093e-07 0.008092762826044392 -0.0007844759446295194 2.3865623927306893e-05 -2.3070000740481872e-07 -4.238042610809816e-07 1.6431298243381198e-06 1.4396043753836998e-06 -6.206154822935989e-07 8.646590322236288e-07 -6.589991767032136e-06 -2.2570044359491998e-06 -1.5950952735249956e-06 -1.1161094543119548e-06 -3.1329044466390884e-06 -7.5985528199273906e-06 -3.0555995934192327e-06 -4.3070517311952586e-07 2.0613710920133467e-06 2.6925869103032852e-06 -8.901543773167975e-07 -2.832447343417595e-07 -2.742305154995869e-06 5.097942239181721e-06 -3.3694251729781025e-06 -2.606814067229914e-05 4.306795138598059e-05 6.291832261157425e-05 -7.914791139443055e-05
age 0.002782110123437651 0.003116321373102285 -9.040577900549722e-05 8.25376309255445e-07 0.03175670634316356 -0.0029475732875272062 8.534973411970986e-05 -7.779752149018546e-07 -1.5971731641582468e-07 -6.812289615857292e-08 -2.10369848277648e-06 6.75033703034143e-07 -1.9563967390618023e-07 -9.502073579432812e-07 8.231603993465585e-08 -7.982080879858892e-07 -8.2355356076532e-07 -2.6880256642616915e-06 -1.434307097007722e-06 6.574223630970398e-07 -6.408143295879464e-08 2.796314927921173e-07 1.0076848245697966e-06 4.802472278923743e-07 -1.7323268243869962e-06 -2.0172341527018512e-06 2.2137609959105377e-07 2.1968691263165084e-07 -9.256230527209848e-07 1.929183416812025e-05 7.095213297202618e-05 -7.127455832628598e-05
age2 -8.793213723969007e-05 -9.040577900544796e-05 2.6544910397011e-06 -2.4515673504656573e-08 -0.0009089937647277412 8.537878214941963e-05 -2.5016495984615826e-06 2.306394619129633e-08 -1.091561442884953e-09 1.3887228416014897e-08 5.5013806581561694e-08 -1.8636831811306146e-08 3.777013321296781e-09 3.1557579638174864e-08 8.939893377449531e-09 3.305814474883646e-08 2.254760474500009e-08 7.896623819793672e-08 5.462619275513584e-08 -1.6804775481048098e-08 -3.191140089048009e-09 -1.5781848315391017e-08 -3.095433152918979e-08 -4.805429263530069e-09 4.2700051161731106e-08 5.734738736706903e-08 -1.5514878116174736e-08 4.687242702261934e-09 6.003884128206288e-08 -4.795869822083061e-07 -2.055875119373602e-06 1.8502787897675278e-06
age3 8.820579777782617e-07 8.253763092557291e-07 -2.4515673504677084e-08 2.2912807877994168e-10 8.20077836163372e-06 -7.784354762191378e-07 2.30692270673122e-08 -2.1521014554783906e-10 6.491935334782874e-11 -1.9587611679303406e-10 -4.455729874426169e-10 1.5148032483385189e-10 -2.2744056841954972e-11 -3.4520897128753847e-10 -1.8920300123388224e-10 -3.7927381654647067e-10 -1.8331945228344405e-10 -7.250303450276787e-10 -6.249221799079016e-10 1.2832502756808897e-10 7.420690152956131e-11 1.9380324761992336e-10 2.966184802813906e-10 -4.0976213069182616e-11 -3.0691869253642007e-10 -5.24858608418171e-10 2.3637880222133097e-10 -1.3476838914722847e-10 -9.945455258685323e-10 4.019537830591564e-09 1.8603368833381628e-08 -1.5300344614021746e-08
sex 0.00809276282515832 0.031756706342605454 -0.0009089937647114813 8.20077836148419e-06 0.7088464954904506 -0.06493920065904252 0.0018577664627049038 -1.6737201148205804e-05 1.839146362760039e-05 -1.708170332770293e-06 -1.4986200751116346e-05 1.3064488857042007e-05 -2.408821451374123e-05 3.426325803102718e-05 -6.640247410259536e-06 -1.2836215414820256e-05 -6.887792546579637e-06 -6.191397306422627e-06 1.802549237623252e-05 3.852297022138152e-05 4.060305255456083e-06 -5.545796199997831e-06 -1.3545796572142276e-05 -1.2796184375488088e-05 -1.3237075736658075e-05 -1.804283651307526e-05 1.0219538540015948e-06 2.1179635309794656e-05 0.00031914023517244324 -0.0004171868460337028 0.0002954085829727651 0.0005996746244415827
agesex -0.0007844759445512903 -0.0029475732874775767 8.53787821479663e-05 -7.784354762057362e-07 -0.06493920065903995 0.006034316375460865 -0.00017482305522060855 1.5928119530960432e-06 -1.6347877672535578e-06 4.5034008886461724e-07 1.484866685230396e-06 -1.2545627859967037e-06 2.104952848995309e-06 -3.284606749891125e-06 9.374222490795022e-07 1.4795950338268493e-06 3.5475671620346735e-07 6.623466899537108e-07 -1.51362778781335e-06 -3.6300856527149054e-06 -7.010516684285832e-07 2.2262224600395653e-07 1.2253924894597923e-06 1.6093850470568334e-06 7.745867585315555e-07 1.6916147846284318e-06 4.314282178009793e-09 -1.8758177193604791e-06 -2.919586353534257e-05 3.821619335283732e-05 -3.389867008861916e-05 -4.7977240670844885e-05
age2sex 2.386562392504184e-05 8.534973411826193e-05 -2.501649598419393e-06 2.3069227066924436e-08 0.0018577664627047463 -0.00017482305522060094 5.129433421757852e-06 -4.7305491340398256e-08 4.64098083159713e-08 -2.2200685336210657e-08 -4.519211761370112e-08 3.795621631725167e-08 -5.8845925108749444e-08 9.754457944714439e-08 -3.543695765080443e-08 -5.179066649616891e-08 -7.159318672805795e-10 -2.0453929357421602e-08 3.6443686269126254e-08 1.0649688488208216e-07 2.991848243700777e-08 3.5369110230768485e-10 -3.553917235057342e-08 -5.8570032895601503e-08 -1.0559298594295719e-08 -5.0526269508294534e-08 -3.4899559168973173e-09 5.088898236894373e-08 8.136190095019258e-07 -1.0546453102073008e-06 1.0580256190500518e-06 1.2783600042039423e-06
age3sex -2.3070000738178352e-07 -7.779752148856218e-07 2.3063946190825194e-08 -2.1521014554353997e-10 -1.6737201148203795e-05 1.5928119530959194e-06 -4.730549134039666e-08 4.4179191717057976e-10 -4.3921164201937327e-10 2.9242403376443525e-10 4.3192899071922385e-10 -3.506349983095514e-10 5.205157643812532e-10 -9.029757925611353e-10 4.0642898034510654e-10 5.523556219806622e-10 -8.303298594970186e-11 1.8991590307463242e-10 -2.598424512922806e-10 -9.851701954126055e-10 -3.6922081464227107e-10 -3.4239109850992233e-11 3.0272013031392334e-10 6.320722834428408e-10 -2.7840804240550995e-11 4.73661983673606e-10 3.78762828578637e-11 -4.3486165035392824e-10 -6.823678078013346e-09 8.940153435487994e-09 -9.729597607741078e-09 -1.1373682714436846e-08
pcs.V3 -4.238042611037192e-07 -1.59717316442854e-07 -1.0915614421001314e-09 6.491935334066133e-11 1.8391463627309108e-05 -1.6347877672264085e-06 4.640980831518217e-08 -4.3921164201215607e-10 2.102243983220962e-06 1.0091414840625083e-07 -1.128890290472234e-08 -2.4651036845700354e-08 4.372133054090026e-08 2.190950087312775e-08 -7.481454710974555e-09 4.1786530233939315e-08 -5.475923700895297e-08 6.810674785751654e-08 -4.2427082139988996e-08 -6.782868018204643e-10 -6.019894472349858e-09 8.397991241071588e-09 -5.450498617414685e-08 1.8420077263400416e-08 1.3991674871725312e-08 -8.369279706216365e-09 5.0851013997705687e-08 1.9720359247487154e-08 2.6930739725543555e-07 -1.728193560597036e-06 -3.129332092497738e-07 3.7884022362270032e-06
pcs.V4 1.6431298243427377e-06 -6.812289615525641e-08 1.3887228415918453e-08 -1.9587611679215327e-10 -1.7081703327718742e-06 4.5034008886474107e-07 -2.220068533621366e-08 2.9242403376445815e-10 1.0091414840624883e-07 2.0167543984487422e-06 3.6552328179783644e-08 7.641688294998416e-09 2.6205496419697617e-08 -3.311925687932303e-08 -4.277975747743755e-08 2.858946311076195e-08 6.116722527231845e-08 -3.084204060356678e-08 3.201092614750113e-08 -2.8053917862598565e-08 -9.198481041988653e-08 4.3412418240119076e-08 5.781308005714408e-08 2.3032035560756734e-08 3.322013635087143e-08 2.5441651020407146e-08 1.031173107838505e-08 3.374604662120727e-08 -4.4833537179710506e-07 -9.01433394811766e-07 4.175734006490489e-07 8.590900559760448e-07
pcs.V5 1.4396043753986044e-06 -2.1036984827872287e-06 5.501380658187542e-08 -4.455729874455023e-10 -1.4986200751684922e-05 1.4848666852835584e-06 -4.519211761525151e-08 4.319289907334397e-10 -1.1288902904743321e-08 3.655232817978787e-08 1.8661234475932882e-06 2.8376021821636523e-08 8.687939119155589e-09 2.1973884883761823e-08 -2.4017989269589676e-08 -4.1311679841708816e-08 4.826867326487519e-08 7.941597457186634e-08 -1.0312896082039706e-08 -2.3213747814243204e-08 1.5218090824159124e-08 -2.6257536427670363e-08 -4.750881603479855e-08 -6.571958749257756e-08 2.5375024906348383e-08 4.93968157993436e-08 3.9211097627253025e-08 1.8734609357796024e-08 -4.342970042811809e-07 -1.1033016412454899e-06 7.885255472274964e-07 -2.6386422885529964e-07
pcs.V6 -6.206154823113102e-07 6.750337030211818e-07 -1.8636831810931942e-08 1.5148032483045814e-10 1.3064488857046544e-05 -1.2545627859971929e-06 3.795621631726791e-08 -3.506349983097154e-10 -2.4651036845694435e-08 7.641688294998366e-09 2.8376021821647815e-08 1.8338869435135365e-06 9.58697112070409e-11 1.930198079574556e-08 -1.1967849578329144e-08 -5.356274973147079e-08 6.256963851812295e-08 -9.068465068695341e-09 -2.2259779462446063e-08 -1.585787690461295e-08 2.1225303915453695e-08 2.6385903931128947e-08 -7.777302253132694e-08 1.7089417460648498e-08 -7.966161030435588e-09 9.792706283757079e-09 -5.702634675028182e-08 1.3026971171494644e-08 -2.9318588992052836e-07 3.072523236002179e-07 -1.0023328585168882e-06 -1.349223187332003e-06
pcs.V7 8.64659032252421e-07 -1.956396738782867e-07 3.77701332048106e-09 -2.2744056834437567e-11 -2.4088214513463244e-05 2.104952848969462e-06 -5.8845925108000085e-08 5.205157643744146e-10 4.3721330540897304e-08 2.6205496419695817e-08 8.687939119130097e-09 9.586971121276328e-11 2.132024218713729e-06 2.035015729178908e-08 -3.281353961685233e-08 -9.612478719038606e-08 -1.712416457910769e-09 -5.4124060181809244e-08 -1.4150681756165856e-08 -6.887291086699127e-08 4.597293104513383e-08 -1.5912794694312128e-08 -8.550843588375539e-08 -4.986796259099705e-09 3.134243897930812e-09 1.5179205428009946e-08 -2.602629760241551e-08 -2.2471619989704717e-08 -1.0985312825604122e-07 2.5572930013258917e-06 -2.8623453201153e-06 -1.6833318762348478e-06
pcs.V8 -6.589991767083455e-06 -9.502073580121493e-07 3.1557579640176336e-08 -3.452089713058379e-10 3.426325803012143e-05 -3.2846067498069887e-06 9.754457944470705e-08 -9.029757925389178e-10 2.190950087312184e-08 -3.311925687931841e-08 2.197388488381394e-08 1.9301980795727298e-08 2.0350157291804224e-08 2.05467650862019e-06 5.6430390933899175e-08 4.036245150695854e-08 4.646731739231141e-08 1.2673697068255114e-07 -6.003782630838543e-09 -7.795966177915495e-08 -4.702407756567228e-08 -8.709975363963291e-09 5.72456766254129e-09 2.7317955742683192e-08 7.464345005643925e-08 5.172538954577029e-08 -3.990148146753533e-09 -3.837043306360602e-08 -1.940384384336022e-07 5.465374927898602e-07 8.413913310547784e-07 -1.0804251454141922e-06
pcs.V9 -2.2570044359348028e-06 8.231603995212379e-08 8.939893376942968e-09 -1.8920300122925957e-10 -6.640247410064192e-06 9.374222490612944e-07 -3.543695765027532e-08 4.0642898034026945e-10 -7.481454710974144e-09 -4.2779757477438904e-08 -2.401798926960311e-08 -1.1967849578325095e-08 -3.281353961685475e-08 5.643039093389734e-08 2.0342506141435085e-06 2.9373084607428894e-08 4.090211622380306e-09 -1.1610798930696233e-08 -3.241732710992236e-08 -7.656816005261598e-08 -1.2285115330281508e-08 -1.7035693913837892e-08 3.8720200994308163e-08 -4.942979888128962e-08 -1.0719426517456455e-07 -6.750716122172024e-08 -2.279725257742771e-08 -7.508432296314181e-09 2.47485918060102e-07 -2.1796268519449623e-07 -1.1700575968515503e-09 1.0627041111460043e-06
pcs.V10 -1.5950952735043748e-06 -7.982080879738729e-07 3.3058144748487556e-08 -3.7927381654328396e-10 -1.2836215414881158e-05 1.4795950338325477e-06 -5.1790666496335376e-08 5.523556219821888e-10 4.1786530233931116e-08 2.8589463110762248e-08 -4.131167984172084e-08 -5.3562749731471836e-08 -9.612478719037771e-08 4.0362451506935715e-08 2.937308460743431e-08 2.1244622239618953e-06 -5.604471171318621e-09 1.7897473811513355e-08 5.1140147164839924e-09 -6.206859004521165e-10 -3.9014543777521756e-08 1.1128675719513769e-08 1.0581807217889538e-07 2.1554337978865857e-08 1.8555369602016072e-08 5.955600956255668e-09 1.9180833335761592e-08 -3.44204282166138e-08 -2.3485761014526497e-07 -1.0382598325656423e-06 4.680700011201727e-08 1.3889753285681402e-06
pcs.V11 -1.116109454312057e-06 -8.235535607758839e-07 2.2547604745305204e-08 -1.8331945228621805e-10 -6.887792546848745e-06 3.5475671622855e-07 -7.159318680098051e-10 -8.30329859430348e-11 -5.475923700895999e-08 6.116722527231985e-08 4.826867326488035e-08 6.256963851811747e-08 -1.7124164579012175e-09 4.646731739229387e-08 4.090211622384585e-09 -5.604471171312888e-09 2.089498368049237e-06 6.469415740605471e-08 1.520027143425432e-08 -2.5686966435798034e-08 2.0607446150596658e-08 -5.354978607462096e-08 -2.994819036564809e-08 2.90597737067943e-08 -6.54494424487935e-08 4.9859576407734624e-08 -4.04994526529892e-08 4.566622293126019e-08 -2.9113706233755235e-07 -1.262406994652379e-07 -9.89050487037792e-07 2.3132474873369172e-06
